Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
9.2;64.3;73.76131428571429;1500.0;1200.0;300.0;64.35270693750684;1593.2553931789564;22.0
9.36;64.5;73.92257142857143;1500.0;1200.0;300.0;64.52804355643605;1605.0194740074173;22.0
9.53;64.6;74.0848;1500.0;1200.0;300.0;64.62796413228988;1615.9575332056495;22.0
9.7;64.7;74.24702857142857;1500.0;1200.0;300.0;64.77512656970644;1625.6655416612464;22.0
9.86;64.9;74.40925714285714;1500.0;1200.0;300.0;64.88100943393587;1635.7845075556277;22.0
10.03;65.0;74.57051428571428;1650.0;1200.0;300.0;65.05542390320213;1649.4359384271625;22.0
10.2;65.1;74.73274285714285;1650.0;1050.0000000000007;599.9999999999993;65.16812397391092;1665.7484347412549;22.0
10.36;65.2;74.89497142857142;1650.0;1050.0000000000007;599.9999999999993;65.28627545383333;1681.554269728342;22.0
10.53;65.4;75.0572;1650.0;1050.0000000000007;599.9999999999993;65.43380487545826;1696.7305794303095;22.0
10.7;65.6;75.21845714285715;1650.0;1050.0000000000007;599.9999999999993;65.59398820177884;1711.6375839769148;22.0
10.86;65.8;75.38068571428572;1650.0;1050.0000000000007;599.9999999999993;65.76180790512059;1726.0076889266547;22.0
11.03;65.9;75.54291428571429;1650.0;1050.0000000000007;599.9999999999993;65.96316391638979;1739.838610238549;22.0
11.2;66.1;75.70417142857143;1650.0;1050.0000000000007;599.9999999999993;66.13200323724637;1752.9858674055647;22.0
11.36;66.3;75.8664;1650.0;1050.0000000000007;599.9999999999993;66.31412098542755;1764.4550303963833;22.0
11.53;66.5;76.02862857142857;1650.0;1050.0000000000007;599.9999999999993;66.4997872386183;1776.9478907416626;22.0
11.7;66.7;76.19085714285714;1650.0;1050.0000000000007;599.9999999999993;66.70605599348484;1788.7399709472782;22.0
11.86;66.8;76.3521142857143;1650.0;1050.0000000000007;599.9999999999993;66.86657200500458;1800.2290166865455;22.0
12.03;67.0;76.51434285714285;1650.0;1050.0000000000007;599.9999999999993;67.05610563087966;1811.1220228388806;22.0
12.2;67.2;76.67462857142857;1650.0;1050.0000000000007;599.9999999999993;67.20506979591069;1821.3479693552977;22.0
12.36;67.4;76.83685714285714;1650.0;1050.0000000000007;599.9999999999993;67.42707766003033;1831.7637456318512;22.0
12.53;67.6;76.99908571428571;1650.0;1050.0000000000007;599.9999999999993;67.58986980668523;1841.5387376537356;22.0
12.7;67.8;77.16034285714287;1650.0;1050.0000000000007;599.9999999999993;67.78299544429319;1850.0986857954701;22.0
12.86;67.9;77.32257142857142;1650.0;1050.0000000000007;599.9999999999993;67.95309476035726;1859.1051517137817;22.0
13.03;68.1;77.4848;1650.0;1050.0000000000007;599.9999999999993;68.16515290438191;1868.0202681967107;22.0
13.2;68.3;77.64605714285715;1650.0;1050.0000000000007;599.9999999999993;68.31138035321904;1876.0958328505944;22.0
13.36;68.5;77.80828571428572;1650.0;1050.0000000000007;599.9999999999993;68.5255084906892;1884.3270347570271;22.0
13.53;68.7;77.97051428571429;1650.0;1050.0000000000007;599.9999999999993;68.6926029922772;1892.0518399445045;22.0
13.7;68.8;78.13177142857143;1650.0;1050.0000000000007;599.9999999999993;68.89062192458876;1899.4785498668818;22.0
13.86;69.1;78.294;1650.0;1050.0000000000007;599.9999999999993;69.04909344546955;1906.5448288487662;22.0
14.03;69.2;78.45622857142857;1650.0;1050.0000000000007;599.9999999999993;69.27465340393566;1913.6334360694698;22.0
14.2;69.4;78.61748571428572;1650.0;1050.0000000000007;599.9999999999993;69.45350363766335;1920.192126050795;22.0
14.36;69.6;78.77971428571429;1650.0;1050.0000000000007;599.9999999999993;69.64727293142008;1926.6085331355446;22.0
14.53;69.8;78.94194285714286;1650.0;1050.0000000000007;599.9999999999993;69.78260914016161;1932.06798269895;22.0
14.7;69.9;79.10417142857143;1650.0;1050.0000000000007;599.9999999999993;69.98108385742341;1937.9980880286055;22.0
14.86;70.1;79.26542857142857;1650.0;1050.0000000000007;599.9999999999993;70.13477707599874;1943.5716698913886;22.0
15.03;70.3;79.42765714285714;1650.0;1050.0000000000007;599.9999999999993;70.3226562169184;1949.0199285522192;22.0
15.2;70.4;79.58988571428571;1650.0;1050.0000000000007;599.9999999999993;70.48157061878013;1954.1970492819653;22.0
15.36;70.6;79.75211428571428;1650.0;1050.0000000000007;599.9999999999993;70.64549013609395;1959.1784704775193;22.0
15.53;70.7;79.91337142857142;1650.0;1050.0000000000007;599.9999999999993;70.79048486762501;1963.923488774191;22.0
15.7;70.9;80.0756;1650.0;1050.0000000000007;599.9999999999993;70.95985626415603;1968.5842121932405;22.0
15.86;71.1;80.23782857142857;1650.0;1050.0000000000007;599.9999999999993;71.11084197567196;1972.6812970995704;22.0
16.03;71.3;80.39908571428572;1650.0;1050.0000000000007;599.9999999999993;71.3450161920025;1977.3275665240315;22.0
16.2;71.4;80.56131428571429;1650.0;1050.0000000000007;599.9999999999993;71.4983815129504;1981.4001137139792;22.0
16.36;71.6;80.72354285714286;1650.0;1050.0000000000007;599.9999999999993;71.68426341739625;1985.4412031526435;22.0
16.53;71.7;80.88577142857143;1650.0;1050.0000000000007;599.9999999999993;71.81348550036772;1989.1044123986594;22.0
16.7;71.9;81.048;1650.0;1050.0000000000007;599.9999999999993;71.9983281547748;1992.8841487386658;22.0
16.86;72.1;81.20925714285714;1650.0;1050.0000000000007;599.9999999999993;72.15284785061439;1996.3247598353323;22.0
17.03;72.3;81.37148571428571;1650.0;1050.0000000000007;599.9999999999993;72.31582935786294;1999.7371638123388;22.0
17.2;72.4;81.53371428571428;1650.0;1050.0000000000007;599.9999999999993;72.47280688401827;2002.9465528739393;22.0
17.36;72.6;81.69497142857142;1650.0;1050.0000000000007;599.9999999999993;72.65070685239763;2005.9374865306308;22.0
17.53;72.8;81.8572;1650.0;1050.0000000000007;599.9999999999993;72.82382749950294;2009.0081127566623;22.0
17.7;73.0;82.01942857142856;1650.0;1050.0000000000007;599.9999999999993;73.02267526338244;2012.0895783851424;22.0
17.86;73.1;82.18068571428572;1650.0;1050.0000000000007;599.9999999999993;73.17704596787604;2014.8583156881284;22.0
18.03;73.3;82.34291428571429;1650.0;1050.0000000000007;599.9999999999993;73.36889183964976;2017.6961466703765;22.0
18.2;73.4;82.50514285714286;1650.0;1050.0000000000007;599.9999999999993;73.49978240541502;2020.0956207028164;22.0
18.36;73.6;82.66737142857143;1650.0;1050.0000000000007;599.9999999999993;73.66044865931103;2022.5819934163944;22.0
18.53;73.9;82.82862857142857;1650.0;1050.0000000000007;599.9999999999993;73.84170944438601;2025.055537714315;22.0
18.7;74.0;82.99085714285714;1650.0;1050.0000000000007;599.9999999999993;74.02346607609778;2027.3600529222815;22.0
18.86;74.1;83.15211428571429;1650.0;1050.0000000000007;599.9999999999993;74.15173421592519;2029.387908549801;22.0
19.03;74.3;83.31434285714286;1650.0;1050.0000000000007;599.9999999999993;74.32107187475528;2031.56461609468;22.0
19.2;74.4;83.47657142857143;1650.0;1050.0000000000007;599.9999999999993;74.47343389139719;2033.569440537163;22.0
19.36;74.6;83.6388;1650.0;1050.0000000000007;599.9999999999993;74.66510917117681;2035.7072037629323;22.0
19.53;74.7;83.80005714285714;1650.0;1050.0000000000007;599.9999999999993;74.77281392114054;2037.341956317891;22.0
19.7;74.9;83.96228571428571;1650.0;1050.0000000000007;599.9999999999993;74.94952631213192;2039.2609422805708;22.0
19.86;75.0;84.12451428571428;1650.0;1050.0000000000007;599.9999999999993;75.10705577184586;2040.991649889206;22.0
20.03;75.2;84.28577142857142;1650.0;1050.0000000000007;599.9999999999993;75.2532804795118;2042.6131754567016;22.0
20.2;75.3;84.44702857142858;1650.0;1050.0000000000007;599.9999999999993;75.40917558429189;2044.2217784046338;22.0
20.36;75.5;84.60925714285715;1650.0;1050.0000000000007;599.9999999999993;75.58634011831863;2045.7944442674927;22.0
20.53;75.7;84.77148571428572;1650.0;1050.0000000000007;599.9999999999993;75.71458897090483;2047.153215233248;22.0
20.7;75.8;84.9346857142857;1650.0;1050.0000000000007;599.9999999999993;75.89621625068932;2048.7226006154856;22.0
20.86;76.0;85.09594285714286;1650.0;1050.0000000000007;599.9999999999993;76.03023207565064;2049.999836770047;22.0
21.03;76.2;85.25817142857143;1650.0;1050.0000000000007;599.9999999999993;76.21281718694372;2051.463698496958;22.0
21.2;76.3;85.4204;1650.0;1050.0000000000007;599.9999999999993;76.36375530945101;2052.717281440284;22.0
21.37;76.4;85.58068571428572;1650.0;1050.0000000000007;599.9999999999993;76.528173161951;2053.988229113838;22.0
21.53;76.6;85.74291428571429;1650.0;1050.0000000000007;599.9999999999993;76.673058523376;2055.1192142390387;22.0
21.7;76.8;85.90417142857143;1650.0;1050.0000000000007;599.9999999999993;76.85875531231284;2056.410314989585;22.0
21.87;76.9;86.06737142857143;1650.0;1050.0000000000007;599.9999999999993;76.9893925666077;2057.385737689258;22.0
22.03;77.0;86.2296;1650.0;1050.0000000000007;599.9999999999993;77.1282049677791;2058.3636185973414;22.0
22.2;77.2;86.39182857142858;1650.0;1050.0000000000007;599.9999999999993;77.26398525617098;2059.2873291595897;22.0
22.37;77.4;86.55405714285715;1650.0;1050.0000000000007;599.9999999999993;77.44163302804719;2060.36486300571;22.0
22.53;77.6;86.71434285714287;1650.0;1050.0000000000007;599.9999999999993;77.59516184282212;2061.3028724917413;22.0
22.7;77.7;86.87559999999999;1650.0;1050.0000000000007;599.9999999999993;77.78567884293003;2062.390115301676;22.0
22.87;77.9;87.03782857142858;1650.0;1050.0000000000007;599.9999999999993;77.92165541898149;2063.168427119945;22.0
23.03;78.1;87.20005714285715;1650.0;1050.0000000000007;599.9999999999993;78.14431881784968;2064.3460321788516;22.0
23.2;78.2;87.36228571428572;1650.0;1050.0000000000007;599.9999999999993;78.28249225790339;2065.063036830921;22.0
23.37;78.4;87.52451428571429;1650.0;1050.0000000000007;599.9999999999993;78.47656740730672;2066.0301132219083;22.0
23.53;78.6;87.68577142857143;1650.0;1050.0000000000007;599.9999999999993;78.61103277021714;2066.6695537267883;22.0
23.7;78.7;87.84702857142857;1650.0;1050.0000000000007;599.9999999999993;78.78181981274983;2067.461822912801;22.0
23.87;78.8;88.00925714285714;1650.0;1050.0000000000007;599.9999999999993;78.91006028971556;2068.018678292525;22.0
24.03;79.0;88.17148571428572;1650.0;1050.0000000000007;599.9999999999993;79.08374347157852;2068.777305055095;22.0
24.2;79.2;88.33371428571428;1650.0;1050.0000000000007;599.9999999999993;79.22365389874784;2069.356337177478;22.0
24.37;79.3;88.49497142857143;1650.0;1050.0000000000007;599.9999999999993;79.40720377519068;2070.116303879598;22.0
24.53;79.5;88.6572;1650.0;1050.0000000000007;599.9999999999993;79.53790032267851;2070.5873956993464;22.0
24.7;79.6;88.81942857142857;1650.0;1050.0000000000007;599.9999999999993;79.72337071481103;2071.310181943565;22.0
24.87;79.8;88.98068571428571;1650.0;1050.0000000000007;599.9999999999993;79.86761091787528;2071.806665536338;22.0
25.03;79.9;89.14291428571428;1650.0;1050.0000000000007;599.9999999999993;80.00111670361237;2072.2342777306353;22.0
25.2;80.0;89.30514285714285;1650.0;1050.0000000000007;599.9999999999993;80.12398171259791;2072.5924441471134;22.0
25.37;80.2;89.46737142857143;1650.0;1050.0000000000007;599.9999999999993;80.28301592623568;2073.1187398776387;22.0
25.53;80.4;89.62862857142858;1650.0;1050.0000000000007;599.9999999999993;80.39469500301719;2073.3901121016047;22.0
25.7;80.5;89.79085714285713;1650.0;1050.0000000000007;599.9999999999993;80.56896606527381;2073.9583656207824;22.0
25.87;80.6;89.95308571428572;1650.0;1050.0000000000007;599.9999999999993;80.71309386814809;2074.356248605277;22.0
26.03;80.8;90.11531428571428;1650.0;1050.0000000000007;599.9999999999993;80.881411090104;2074.8652197146416;22.0
26.2;80.9;90.27754285714286;1650.0;1050.0000000000007;599.9999999999993;80.99763348778991;2075.1307505633563;22.0
26.37;81.0;90.43977142857142;1650.0;1050.0000000000007;599.9999999999993;81.1224777779934;2075.3926992934985;22.0
26.53;81.2;90.60102857142857;1650.0;1050.0000000000007;599.9999999999993;81.24413503184728;2075.635034869854;22.0
26.7;81.3;90.76325714285714;1650.0;1050.0000000000007;599.9999999999993;81.40757530514914;2076.077555297169;22.0
26.87;81.4;90.92548571428571;1650.0;1050.0000000000007;599.9999999999993;81.51041343677497;2076.200598021148;22.0
27.03;81.6;91.08674285714285;2000.0;1050.0000000000007;599.9999999999993;81.66951717417376;2091.660314589364;22.0
27.2;81.7;91.24994285714286;2000.0;0.0;2000.0;81.79913129974996;2107.848618906695;22.0
27.37;82.0;91.41022857142858;2000.0;0.0;2000.0;82.00899948067719;2124.346625474667;22.0
27.53;82.5;91.57245714285715;2000.0;0.0;2000.0;82.29354698477425;2138.7160702786136;22.0
27.7;82.8;91.73468571428572;2000.0;0.0;2000.0;82.65782096173096;2154.682265649507;22.0
27.87;83.2;91.89691428571429;2000.0;0.0;2000.0;83.02670117332013;2169.8181956596923;22.0
28.03;83.5;92.05914285714286;2000.0;0.0;2000.0;83.38339952259275;2184.169002402314;22.0
28.2;83.9;92.2204;2000.0;0.0;2000.0;83.7652553986144;2198.7388803119575;22.0
28.37;84.2;92.38262857142857;2000.0;0.0;2000.0;84.10460166959196;2210.902049318136;22.0
28.53;84.5;92.54388571428572;2000.0;0.0;2000.0;84.44763360879536;2223.7027681492236;22.0
28.7;84.9;92.70708571428571;2000.0;0.0;2000.0;84.78643740609198;2235.9351391907503;22.0
28.87;85.3;92.86834285714286;2000.0;0.0;2000.0;85.14715234565924;2247.932192339967;22.0
29.03;85.6;93.03057142857142;2000.0;0.0;2000.0;85.48651011837045;2259.422322030388;22.0
29.2;85.9;93.1928;2000.0;0.0;2000.0;85.83153020241328;2270.391526397577;22.0
29.37;86.2;93.35502857142858;2000.0;0.0;2000.0;86.14323330427182;2280.7295014930805;22.0
29.53;86.5;93.51628571428571;2000.0;0.0;2000.0;86.45438592576326;2290.7246095855503;22.0
29.7;86.9;93.67851428571429;2000.0;0.0;2000.0;86.76119195551368;2300.415377095486;22.0
29.87;87.1;93.84074285714286;2000.0;0.0;2000.0;87.08473430596158;2309.681330345656;22.0
30.03;87.4;94.00297142857143;2000.0;0.0;2000.0;87.3680778792018;2317.7574838964183;22.0
30.2;87.8;94.16422857142857;2000.0;0.0;2000.0;87.68247752386041;2326.3668882608545;22.0
30.37;88.0;94.32548571428572;2000.0;0.0;2000.0;87.9916178821403;2334.585089759885;22.0
30.53;88.3;94.48771428571429;2000.0;0.0;2000.0;88.27987100538613;2342.46766275954;22.0
30.7;88.6;94.64994285714286;2000.0;0.0;2000.0;88.57425746870537;2350.151282777508;22.0
30.87;88.9;94.81217142857143;2000.0;0.0;2000.0;88.84991857137332;2357.2766768929223;22.0
31.03;89.2;94.9744;2000.0;0.0;2000.0;89.12503711478952;2364.2302405433525;22.0
31.2;89.4;95.13565714285714;2000.0;0.0;2000.0;89.41063661605408;2370.9399938323477;22.0
31.37;89.7;95.29788571428571;2000.0;0.0;2000.0;89.66848613904011;2377.2299580083973;22.0
31.53;90.0;95.46011428571428;2000.0;0.0;2000.0;89.95431688146891;2383.4501304398664;22.0
31.7;90.3;95.62234285714285;2000.0;0.0;2000.0;90.21894108149921;2389.3568546899355;22.0
31.87;90.5;95.78457142857143;2000.0;0.0;2000.0;90.4562386088513;2394.473041158558;22.0
32.03;90.7;95.94582857142858;2000.0;0.0;2000.0;90.741113810031;2400.0125856833056;22.0
32.2;91.0;96.10805714285715;2000.0;0.0;2000.0;91.00642672741549;2405.2722038635566;22.0
32.37;91.2;96.26931428571429;2000.0;0.0;2000.0;91.26047105580818;2410.299045430415;22.0
32.53;91.5;96.43057142857143;2000.0;0.0;2000.0;91.49830802345376;2415.035420856776;22.0
32.7;91.7;96.5928;2000.0;0.0;2000.0;91.75089727779705;2419.682905507343;22.0
32.87;92.0;96.75502857142857;1750.0;0.0;2000.0;91.99940073939602;2415.5815978346504;22.0
33.03;92.2;96.91725714285715;1750.0;0.0;2000.0;92.24573163203216;2408.2449877752333;22.0
33.2;92.5;97.07851428571428;1750.0;740.0000000000022;1009.9999999999978;92.49214448793879;2401.3394323801645;22.0
33.37;92.5;97.24074285714286;1750.0;740.0000000000022;1009.9999999999978;92.6820780390389;2394.2756542578245;22.0
33.53;92.6;97.40199999999999;1750.0;740.0000000000022;1009.9999999999978;92.77975849690127;2387.0347529084647;22.0
33.7;92.7;97.5652;1750.0;740.0000000000022;1009.9999999999978;92.88800304546784;2380.2085543298986;22.0
33.87;92.8;97.72742857142856;1750.0;740.0000000000022;1009.9999999999978;92.92655480915931;2373.9684475686913;22.0
34.03;92.8;97.88965714285715;1750.0;740.0000000000022;1009.9999999999978;93.00217003230792;2367.4790683384676;22.0
34.2;92.9;98.0509142857143;1750.0;740.0000000000022;1009.9999999999978;93.04304485654887;2360.872183879597;22.0
34.37;92.9;98.21314285714286;1750.0;740.0000000000022;1009.9999999999978;93.1107862108615;2354.8791614448164;22.0
34.53;93.0;98.37537142857143;1750.0;740.0000000000022;1009.9999999999978;93.16785680409852;2348.9542105776386;22.0
34.7;93.0;98.53565714285713;1750.0;740.0000000000022;1009.9999999999978;93.21848863561583;2343.2583112365655;22.0
34.87;93.2;98.69788571428572;1750.0;740.0000000000022;1009.9999999999978;93.23541718646678;2337.581545696068;22.0
35.03;93.2;98.86011428571429;1750.0;740.0000000000022;1009.9999999999978;93.36228945866958;2332.6951314258504;22.0
35.2;93.3;99.0;1750.0;740.0000000000022;1009.9999999999978;93.42464810470217;2327.6175985228665;22.0
35.37;93.4;99.0;1750.0;740.0000000000022;1009.9999999999978;93.52883288545468;2323.03139261401;22.0
35.53;93.4;99.0;1750.0;740.0000000000022;1009.9999999999978;93.59729816869462;2318.937776639941;22.0
35.7;93.5;99.0;1750.0;740.0000000000022;1009.9999999999978;93.67811351501916;2314.5129935877994;22.0
35.87;93.6;99.0;1750.0;740.0000000000022;1009.9999999999978;93.7523292025527;2310.2811365630682;22.0
36.03;93.7;99.0;1750.0;740.0000000000022;1009.9999999999978;93.82514000414719;2306.0712191841185;22.0
36.2;93.8;99.0;1750.0;740.0000000000022;1009.9999999999978;93.90818720615414;2302.177648675023;22.0
36.37;93.8;99.0;1750.0;740.0000000000022;1009.9999999999978;93.99252421739605;2298.41445753285;22.0
36.53;94.0;99.0;1750.0;740.0000000000022;1009.9999999999978;94.05544814947513;2294.717365071563;22.0
36.7;94.0;99.0;1750.0;740.0000000000022;1009.9999999999978;94.16958330790996;2291.3886671464293;22.0
36.87;94.1;99.0;1750.0;740.0000000000022;1009.9999999999978;94.23955532452449;2288.2360986706835;22.0
37.03;94.1;99.0;1750.0;740.0000000000022;1009.9999999999978;94.30083934310962;2284.961675263009;22.0
37.2;94.2;99.0;1750.0;740.0000000000022;1009.9999999999978;94.37464313705148;2281.833574515983;22.0
37.37;94.3;99.0;1750.0;740.0000000000022;1009.9999999999978;94.47069433064134;2278.874810330332;22.0
37.53;94.4;99.0;1750.0;740.0000000000022;1009.9999999999978;94.54271783486493;2275.9524404432855;22.0
37.7;94.5;99.0;1750.0;740.0000000000022;1009.9999999999978;94.66252239823348;2273.3946730174557;22.0
37.87;94.6;99.0;1750.0;740.0000000000022;1009.9999999999978;94.73415506725865;2270.7187357899256;22.0
38.03;94.7;99.0;1750.0;740.0000000000022;1009.9999999999978;94.85489940165752;2268.3331390307176;22.0
38.2;94.8;99.0;1750.0;740.0000000000022;1009.9999999999978;94.9007311667275;2266.00656320671;22.0
38.37;94.9;99.0;1750.0;740.0000000000022;1009.9999999999978;95.00824776939388;2263.7734592215324;22.0
38.53;95.0;99.0;1750.0;740.0000000000022;1009.9999999999978;95.08678349570863;2261.497350455447;22.0
38.7;95.0;99.0;1750.0;740.0000000000022;1009.9999999999978;95.17523158406232;2259.327300007639;22.0
38.87;95.1;99.0;1750.0;740.0000000000022;1009.9999999999978;95.24071457381723;2257.144178537892;22.0
39.03;95.2;99.0;1750.0;740.0000000000022;1009.9999999999978;95.35134891529884;2255.2097707910434;22.0
39.2;95.4;99.0;1750.0;740.0000000000022;1009.9999999999978;95.41934196815255;2253.2115789068994;22.0
39.37;95.4;99.0;1750.0;740.0000000000022;1009.9999999999978;95.55183954944789;2251.565040669036;22.0
39.53;95.5;99.0;1750.0;740.0000000000022;1009.9999999999978;95.62718857722724;2249.743420938099;22.0
39.7;95.6;99.0;1750.0;740.0000000000022;1009.9999999999978;95.74583581977379;2248.3784274074083;22.0
39.87;95.7;99.0;1750.0;740.0000000000022;1009.9999999999978;95.79781752613556;2246.538316033771;22.0
40.03;95.8;99.0;1750.0;740.0000000000022;1009.9999999999978;95.90787869639385;2245.0679376641015;22.0
40.2;95.8;99.0;1750.0;740.0000000000022;1009.9999999999978;95.98451698071061;2243.465718904445;22.0
40.37;95.9;99.0;1750.0;740.0000000000022;1009.9999999999978;96.0713798725559;2242.010293908845;22.0
40.54;96.0;99.0;1750.0;740.0000000000022;1009.9999999999978;96.10544224940422;2240.340485516879;22.0
40.7;96.1;99.0;1750.0;740.0000000000022;1009.9999999999978;96.21221233488285;2239.0832738342374;22.0
40.87;96.1;99.0;1750.0;740.0000000000022;1009.9999999999978;96.28400452500159;2237.731640106475;22.0
41.04;96.2;99.0;1750.0;740.0000000000022;1009.9999999999978;96.35676166430567;2236.409076582361;22.0
41.2;96.3;99.0;1750.0;740.0000000000022;1009.9999999999978;96.43342417295334;2235.164740402176;22.0
41.37;96.4;99.0;1750.0;740.0000000000022;1009.9999999999978;96.51808925554553;2234.0188183740715;22.0
41.54;96.4;99.0;1750.0;740.0000000000022;1009.9999999999978;96.58136874944257;2232.9628842236298;22.0
41.7;96.6;99.0;1750.0;740.0000000000022;1009.9999999999978;96.68395541151871;2231.973158484941;22.0
41.87;96.6;99.0;1750.0;740.0000000000022;1009.9999999999978;96.75680854008151;2230.9000253566105;22.0
42.04;96.8;99.0;1750.0;740.0000000000022;1009.9999999999978;96.85566459155778;2229.9728692955664;22.0
42.2;96.8;99.0;1750.0;740.0000000000022;1009.9999999999978;96.95948166329806;2229.0874539992137;22.0
