Time[min];Temperature[°C];Power[W]
24.48;40.7;753.8461538461536
24.56;40.8;754.9999999999997
24.65;40.8;754.9999999999997
24.73;40.8;754.9999999999997
24.81;40.8;754.9999999999997
24.9;40.8;754.9999999999997
24.98;40.8;754.9999999999997
25.06;40.8;754.9999999999997
25.15;41.0;757.307692307692
25.23;41.1;758.4615384615381
25.31;41.1;759.6153846153843
25.4;41.1;759.6153846153843
25.48;41.1;759.6153846153843
25.56;41.1;759.6153846153843
25.65;41.1;759.6153846153843
25.73;41.1;759.6153846153843
25.81;41.4;761.9230769230767
25.9;41.4;761.9230769230767
25.98;41.5;763.0769230769229
26.07;41.5;763.0769230769229
26.15;41.5;763.0769230769229
26.23;41.5;763.0769230769229
26.32;41.5;763.0769230769229
26.4;41.5;763.0769230769229
26.48;41.5;763.0769230769229
26.57;41.5;763.0769230769229
26.65;41.7;765.3846153846151
26.73;41.8;766.5384615384612
26.82;41.8;766.5384615384612
26.9;41.8;766.5384615384612
26.98;41.8;766.5384615384612
27.07;41.8;766.5384615384612
27.15;41.8;766.5384615384612
27.23;41.8;766.5384615384612
27.32;42.1;769.9999999999998
27.4;42.2;769.9999999999998
27.48;42.2;771.153846153846
27.57;42.2;771.153846153846
27.65;42.2;771.153846153846
27.74;42.2;771.153846153846
27.82;42.2;771.153846153846
27.9;42.2;771.153846153846
27.99;42.2;771.153846153846
28.07;42.6;775.7692307692305
28.15;42.6;775.7692307692305
28.24;42.7;776.9230769230767
28.32;42.7;776.9230769230767
28.4;42.7;776.9230769230767
28.49;42.7;776.9230769230767
28.57;42.7;776.9230769230767
28.65;42.7;776.9230769230767
28.74;43.0;780.3846153846151
28.82;43.0;780.3846153846151
28.9;43.0;780.3846153846151
28.99;43.0;780.3846153846151
29.07;43.0;780.3846153846151
29.15;43.0;780.3846153846151
29.24;43.0;780.3846153846151
29.32;43.0;780.3846153846151
29.41;43.0;780.3846153846151
29.49;43.0;780.3846153846151
29.57;43.5;786.153846153846
29.66;43.5;786.153846153846
29.74;43.5;786.153846153846
29.82;43.5;786.153846153846
29.91;43.5;786.153846153846
29.99;43.5;786.153846153846
30.07;43.5;786.153846153846
30.16;43.8;789.6153846153843
30.24;43.9;790.7692307692305
30.32;43.9;790.7692307692305
30.41;44.0;791.9230769230767
30.49;44.0;791.9230769230767
30.57;44.0;791.9230769230767
30.66;44.0;791.9230769230767
30.74;44.0;791.9230769230767
30.82;44.0;791.9230769230767
30.91;44.0;791.9230769230767
30.99;44.4;796.5384615384612
31.08;44.4;796.5384615384612
31.16;44.5;797.6923076923074
31.24;44.5;797.6923076923074
31.33;44.5;797.6923076923074
31.41;44.5;797.6923076923074
31.49;44.5;797.6923076923074
31.58;44.5;797.6923076923074
31.66;44.7;799.9999999999998
31.74;44.8;801.153846153846
31.83;44.8;801.153846153846
31.91;44.8;801.153846153846
31.99;44.8;801.153846153846
32.08;44.8;801.153846153846
32.16;44.8;801.153846153846
32.24;44.8;801.153846153846
32.33;44.8;801.153846153846
32.41;44.8;801.153846153846
32.49;45.3;806.9230769230767
32.58;45.3;806.9230769230767
32.66;45.3;806.9230769230767
32.75;45.3;806.9230769230767
32.83;45.3;806.9230769230767
32.91;45.3;806.9230769230767
33.0;45.3;806.9230769230767
33.08;45.3;806.9230769230767
33.16;45.7;811.5384615384612
33.25;45.7;811.5384615384612
33.33;45.8;812.6923076923074
33.41;45.8;812.6923076923074
33.5;45.8;812.6923076923074
33.58;45.8;812.6923076923074
33.66;45.8;812.6923076923074
33.75;45.8;812.6923076923074
33.83;45.8;812.6923076923074
33.91;46.2;817.3076923076922
34.0;46.3;818.4615384615381
34.08;46.3;818.4615384615381
34.16;46.3;818.4615384615381
34.25;46.3;818.4615384615381
34.33;46.3;818.4615384615381
34.42;46.3;818.4615384615381
34.5;46.3;818.4615384615381
34.58;46.5;820.7692307692305
34.67;46.6;821.9230769230767
34.75;46.6;821.9230769230767
34.83;46.6;821.9230769230767
34.92;46.6;821.9230769230767
35.0;46.6;821.9230769230767
35.08;46.6;821.9230769230767
35.17;46.6;821.9230769230767
35.25;46.9;825.384615384615
35.33;46.9;825.384615384615
35.42;47.0;826.5384615384612
35.5;47.0;826.5384615384612
35.58;47.0;826.5384615384612
35.67;47.0;826.5384615384612
35.75;47.0;826.5384615384612
35.83;47.0;826.5384615384612
35.92;47.0;826.5384615384612
36.0;47.0;826.5384615384612
36.08;47.3;829.9999999999998
36.17;47.5;832.3076923076922
36.25;47.5;832.3076923076922
36.34;47.5;832.3076923076922
36.42;47.5;832.3076923076922
36.5;47.5;832.3076923076922
36.59;47.5;832.3076923076922
36.67;47.5;832.3076923076922
36.75;47.9;836.9230769230767
36.84;47.9;836.9230769230767
36.92;48.0;838.0769230769229
37.0;48.0;838.0769230769229
37.09;48.0;838.0769230769229
37.17;48.0;838.0769230769229
37.25;48.0;838.0769230769229
37.34;48.0;838.0769230769229
37.42;48.0;838.0769230769229
37.5;48.5;843.8461538461536
37.59;48.6;844.9999999999998
37.67;48.6;844.9999999999998
37.75;48.6;844.9999999999998
37.84;48.6;844.9999999999998
37.92;48.6;844.9999999999998
38.01;48.6;844.9999999999998
38.09;48.6;844.9999999999998
38.17;48.6;844.9999999999998
38.26;49.2;851.9230769230767
38.34;49.3;853.0769230769229
38.42;49.4;853.0769230769229
38.51;49.4;853.0769230769229
38.59;49.4;853.0769230769229
38.67;49.4;853.0769230769229
38.76;49.4;853.0769230769229
38.84;49.4;853.0769230769229
38.92;49.9;859.9999999999998
39.01;49.9;859.9999999999998
39.09;50.0;861.153846153846
39.17;50.1;861.153846153846
39.26;50.1;861.153846153846
39.34;50.1;861.153846153846
39.42;50.1;861.153846153846
39.51;50.1;861.153846153846
39.59;50.5;866.9230769230767
39.68;50.5;866.9230769230767
39.76;50.6;868.0769230769229
39.84;50.7;869.230769230769
39.93;50.7;869.230769230769
40.01;50.7;869.230769230769
40.09;50.7;869.230769230769
40.18;50.7;869.230769230769
40.26;50.7;869.230769230769
40.34;50.7;869.230769230769
40.43;51.4;876.153846153846
40.51;51.4;877.3076923076922
40.59;51.5;878.4615384615383
40.68;51.5;878.4615384615383
40.76;51.5;878.4615384615383
40.84;51.5;878.4615384615383
40.93;51.5;878.4615384615383
41.01;51.5;878.4615384615383
41.09;52.1;885.3846153846152
41.18;52.1;885.3846153846152
41.26;52.3;887.6923076923074
41.35;52.4;888.8461538461536
41.43;52.4;888.8461538461536
41.51;52.4;888.8461538461536
41.6;52.4;888.8461538461536
41.68;52.4;888.8461538461536
41.76;52.4;888.8461538461536
41.85;52.9;894.6153846153843
41.93;53.0;895.7692307692305
42.01;53.1;896.9230769230767
42.1;53.2;896.9230769230767
42.18;53.2;896.9230769230767
42.26;53.2;896.9230769230767
42.35;53.2;896.9230769230767
42.43;53.2;896.9230769230767
42.51;53.7;903.8461538461536
42.6;53.7;903.8461538461536
42.68;53.8;904.9999999999998
42.76;53.9;906.153846153846
42.85;53.9;906.153846153846
42.93;53.9;906.153846153846
43.02;53.9;906.153846153846
43.1;53.9;906.153846153846
43.18;53.9;906.153846153846
43.27;53.9;906.153846153846
43.35;54.6;299.2307692307686
43.43;54.7;270.38461538461434
43.52;54.8;241.53846153846212
43.6;54.8;241.53846153846212
43.68;54.8;241.53846153846212
43.77;54.8;241.53846153846212
43.85;54.8;241.53846153846212
43.93;54.8;241.53846153846212
44.02;55.4;68.46153846153871
44.1;55.4;68.46153846153871
44.18;55.5;39.61538461538447
44.27;55.6;10.76923076923012
44.35;55.6;10.76923076923012
44.43;55.6;10.76923076923012
44.52;55.6;10.76923076923012
44.6;55.6;10.76923076923012
44.68;55.6;10.76923076923012
44.77;55.6;10.76923076923012
44.85;56.2;0.0
44.94;56.2;0.0
45.02;56.2;0.0
45.1;56.2;0.0
45.19;56.2;0.0
45.27;56.2;0.0
45.35;56.2;0.0
45.44;56.7;0.0
45.52;56.7;0.0
45.6;56.9;0.0
45.69;56.9;0.0
45.77;56.9;0.0
45.85;56.9;0.0
45.94;56.9;0.0
46.02;56.9;0.0
46.1;56.9;0.0
46.19;56.9;0.0
46.27;57.4;0.0
46.35;57.5;0.0
46.44;57.6;0.0
46.52;57.6;0.0
46.61;57.6;0.0
46.69;57.6;0.0
46.77;57.6;0.0
46.86;57.6;0.0
46.94;58.0;0.0
47.02;58.0;0.0
47.11;58.0;0.0
47.19;58.0;0.0
47.27;58.0;0.0
47.36;58.0;0.0
47.44;58.0;0.0
47.52;58.0;0.0
47.61;58.0;0.0
47.69;58.0;0.0
47.77;58.5;0.0
47.86;58.6;0.0
47.94;58.6;0.0
48.02;58.6;0.0
48.11;58.6;0.0
48.19;58.6;0.0
48.28;58.6;0.0
48.36;59.0;0.0
48.44;59.1;0.0
48.53;59.2;0.0
48.61;59.2;0.0
48.69;59.2;0.0
48.78;59.2;0.0
48.86;59.2;0.0
48.94;59.2;0.0
49.03;59.2;0.0
49.11;59.2;0.0
49.19;59.6;0.0
49.28;59.7;0.0
49.36;59.8;0.0
49.44;59.8;0.0
49.53;59.8;0.0
49.61;59.8;0.0
49.69;59.8;0.0
49.78;59.8;0.0
49.86;60.1;0.0
49.94;60.2;0.0
50.03;60.3;0.0
50.11;60.3;0.0
50.2;60.3;0.0
50.28;60.3;0.0
50.36;60.3;0.0
50.45;60.3;0.0
50.53;60.7;0.0
50.61;60.7;0.0
50.7;60.8;0.0
50.78;60.8;0.0
50.86;60.8;0.0
50.95;60.8;0.0
