Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
13.03;28.0;29.6098;844.0;693.6;173.4;28.044110693467715;1140.7038176623093;22.0
13.19;28.2;29.7088;744.0;656.0;163.99999999999997;28.207146431333552;1136.4055660830682;22.0
13.36;28.3;29.809;740.0;656.0;163.99999999999997;28.33155936434579;1128.048411323521;22.0
13.53;28.5;29.9092;675.0;573.5999999999999;143.4;28.488353601554195;1118.8967245804956;22.0
13.69;28.6;30.0088;617.0;573.5999999999999;143.4;28.613534814168;1107.6832565436478;22.0
13.86;28.7;30.109;610.0;530.4000000000001;132.6;28.75278213627835;1098.068163592824;22.0
14.03;28.8;30.2092;649.0;530.4000000000001;132.6;28.824196610092788;1086.7089558718662;22.0
14.19;28.9;30.3088;687.0;584.8000000000001;146.20000000000002;28.96131364433241;1079.7105428167602;22.0
14.36;29.1;30.4096;709.0;584.8000000000001;146.20000000000002;29.066583086269173;1072.8912073124052;22.0
14.53;29.2;30.5098;667.0;579.2;144.79999999999998;29.210123706854645;1066.4045708656315;22.0
14.69;29.3;30.61;662.0;579.2;144.79999999999998;29.30565319299658;1058.2451922671692;22.0
14.86;29.4;30.709;708.0;586.4;146.6;29.437463956596012;1052.5936709660887;22.0
15.03;29.4;30.8092;723.0;586.4;146.6;29.50899806613812;1047.2574901663784;22.0
15.19;29.6;30.9088;764.0;649.6;162.4;29.630042884744228;1044.7359255632077;22.0
15.36;29.6;31.009;765.0;649.6;162.4;29.70974018948;1041.3190880174834;22.0
15.53;29.8;31.1092;756.0;666.4000000000001;166.60000000000002;29.845654424648387;1040.1092333248732;22.0
15.69;29.9;31.2088;787.0;666.4000000000001;166.60000000000002;29.92510689995604;1037.2830113658554;22.0
15.86;30.0;31.309;784.0;660.0000000000001;164.99999999999997;30.047867298117126;1036.5870338353423;22.0
16.03;30.1;31.4092;818.0;660.0000000000001;164.99999999999997;30.142010050190713;1035.4303804357046;22.0
16.19;30.2;31.5094;749.0;659.2;164.8;30.269913516666392;1034.7852463220984;22.0
16.36;30.4;31.6096;757.0;659.2;164.8;30.366842464992146;1032.318976087171;22.0
16.53;30.5;31.7092;731.0;608.0000000000001;152.0;30.50090260201233;1029.0265124756809;22.0
16.69;30.5;31.8094;717.0;608.0000000000001;152.0;30.596925023226024;1023.6334967863123;22.0
16.86;30.7;31.909599999999998;737.0;660.8000000000001;165.20000000000002;30.7071861055608;1021.3313716415475;22.0
17.03;30.7;32.0098;764.0;660.8000000000001;165.20000000000002;30.797813261966986;1017.7762322134147;22.0
17.19;30.9;32.1094;764.0;673.6;168.4;30.921093635276353;1017.2137799430667;22.0
17.36;31.0;32.209;785.0;673.6;168.4;31.02086087952814;1014.6317857606325;22.0
17.53;31.1;32.3092;682.0;620.0000000000001;155.0;31.155101116709808;1012.6357199848711;22.0
17.69;31.2;32.4088;663.0;620.0000000000001;155.0;31.270577247881214;1006.9630973324277;22.0
17.86;31.4;32.509;573.0;546.4;136.6;31.42723211706699;1000.464426385784;22.0
18.03;31.5;32.6092;665.0;546.4;136.6;31.497578863265478;991.0110227147392;22.0
18.19;31.6;32.7094;594.0;521.6;130.4;31.642867814661045;984.7737699969318;22.0
18.36;31.8;32.809599999999996;633.0;521.6;130.4;31.746307712783327;976.9038746747019;22.0
18.53;31.8;32.9098;616.0;484.0;121.0;31.866873246694844;969.3462800905384;22.0
18.69;32.0;33.0094;693.0;484.0;121.0;31.957468011741767;962.9885873703307;22.0
18.86;32.1;33.1096;618.0;522.4;130.6;32.10049868409706;958.5839862799991;22.0
19.03;32.2;33.2098;677.0;522.4;130.6;32.198302266944225;951.3793140615447;22.0
19.19;32.3;33.31;716.0;531.1999999999999;132.8;32.297746167696175;947.0589341796881;22.0
19.36;32.4;33.4096;688.0;531.1999999999999;132.8;32.41407494331669;944.6372763448124;22.0
19.53;32.5;33.5098;623.0;537.6;134.4;32.53387801301661;941.5169482997799;22.0
19.69;32.6;33.61;691.0;537.6;134.4;32.62394744504433;936.5684732126862;22.0
19.86;32.7;33.7102;640.0;541.6;135.40000000000003;32.75033423646616;933.0034782194679;22.0
20.03;32.8;33.809799999999996;800.0;541.6;135.40000000000003;32.80831854490966;929.3712843968119;22.0
20.19;32.9;33.91;695.0;625.5999999999999;156.4;32.944219311404495;930.3601481280805;22.0
20.36;33.0;34.0102;693.0;625.5999999999999;156.4;33.05105041552072;928.4720790890765;22.0
20.53;33.1;34.1098;720.0;554.4000000000001;138.6;33.14894011472203;927.1850726416139;22.0
20.69;33.2;34.21;761.0;554.4000000000001;138.6;33.251703015641596;926.7539244105747;22.0
20.86;33.3;34.3102;847.0;605.6000000000001;151.4;33.348048634014106;929.2879589747813;22.0
21.03;33.4;34.4092;815.0;605.6000000000001;151.4;33.45795914137087;934.0312993677785;22.0
21.19;33.6;34.5094;904.0;665.6;166.4;33.54727295968526;939.8909139635731;22.0
21.36;33.6;34.6096;826.0;665.6;166.4;33.6595701052406;945.7515665247919;22.0
21.53;33.8;34.709199999999996;882.0;695.2;173.8;33.77926195309799;952.2479595408864;22.0
21.69;33.8;34.8094;769.0;695.2;173.8;33.919764802676475;956.1159266752082;22.0
21.86;34.0;34.9096;693.0;592.0;148.0;34.026461374812314;955.7663224410463;22.0
22.03;34.2;35.0098;598.0;592.0;148.0;34.146956355871026;951.2380955277242;22.0
22.19;34.2;35.11;516.0;459.2;114.79999999999998;34.26140968163074;942.8984421518057;22.0
22.36;34.3;35.209599999999995;501.0;459.2;114.79999999999998;34.339016265546796;931.882247429231;22.0
22.53;34.5;35.309799999999996;448.0;384.0;96.0;34.439651515856234;921.1666620367096;22.0
22.69;34.5;35.41;408.0;384.0;96.0;34.53997839258642;907.134407483519;22.0
22.86;34.5;35.5102;400.0;315.20000000000005;78.80000000000001;34.59269537359876;892.0474886947247;22.0
23.03;34.7;35.6092;394.0;315.20000000000005;78.80000000000001;34.679634575189205;877.7851320426297;22.0
23.19;34.7;35.7094;369.0;306.40000000000003;76.60000000000001;34.75955128257566;863.270978913867;22.0
23.36;34.9;35.809599999999996;357.0;306.40000000000003;76.60000000000001;34.836199299783246;848.3193093286109;22.0
23.53;34.9;35.9092;300.0;269.59999999999997;67.4;34.94647649874226;832.6099095212749;22.0
23.69;35.0;36.0094;302.0;269.59999999999997;67.4;35.0210985414433;815.5338137845571;22.0
23.86;35.1;36.1102;269.0;228.0;56.99999999999999;35.10738442882992;800.2504719958075;22.0
24.03;35.2;36.209199999999996;246.0;228.0;56.99999999999999;35.19825528539037;782.0709061794154;22.0
24.19;35.3;36.31;229.0;180.0;45.0;35.26415374650178;763.755845481852;22.0
24.36;35.4;36.4102;211.0;180.0;45.0;35.35699588867306;745.7306420084632;22.0
24.53;35.4;36.510400000000004;171.0;144.0;36.0;35.44590438105824;726.8955969402256;22.0
24.69;35.5;36.6106;171.0;144.0;36.0;35.51528091805029;708.0503101992989;22.0
24.86;35.6;36.7102;174.0;131.20000000000002;32.80000000000001;35.571558320216106;689.3882831575635;22.0
25.03;35.6;36.809799999999996;151.0;131.20000000000002;32.80000000000001;35.64512104110561;671.1679073838967;22.0
25.19;35.7;36.91;182.0;129.6;32.4;35.678540696888504;653.4302458979009;22.0
25.36;35.7;37.0;164.0;129.6;32.4;35.739988983308564;638.638095053521;22.0
25.53;35.8;37.0;162.0;139.20000000000005;34.800000000000004;35.79778242484571;622.4863107416415;22.0
25.69;35.8;37.0;157.0;139.20000000000005;34.800000000000004;35.8471777639349;606.2055087085577;22.0
25.86;35.8;37.0;194.0;138.4;34.6;35.86245612133859;590.546393172751;22.0
26.03;35.9;37.0;191.0;138.4;34.6;35.912698852081554;577.6092774104192;22.0
26.19;36.0;37.0;188.0;148.79999999999998;37.199999999999996;35.952112066287405;565.9427930195087;22.0
26.36;36.1;37.0;148.0;148.79999999999998;37.199999999999996;36.02542902529238;552.7974358141562;22.0
26.53;36.1;37.0;127.0;108.80000000000001;27.200000000000003;36.084095393186054;538.866337652648;22.0
26.69;36.1;37.0;126.0;108.80000000000001;27.200000000000003;36.127806128065785;524.5224511381049;22.0
26.86;36.1;37.0;154.0;109.60000000000001;27.400000000000002;36.146792625536435;510.72827302967687;22.0
27.03;36.2;37.0;193.0;109.60000000000001;27.400000000000002;36.15204177544198;498.5399811226753;22.0
27.19;36.3;37.0;115.0;127.2;31.8;36.24516403426515;488.26175234701924;22.0
27.36;36.3;37.0;80.0;127.2;31.8;36.30890432684541;475.0760279522672;22.0
27.53;36.3;37.0;98.0;67.2;16.8;36.334985073297354;460.9275883198553;22.0
27.7;36.3;37.0;110.0;67.2;16.8;36.34246948615984;448.3828080308461;22.0
27.86;36.3;37.0;137.0;116.0;28.999999999999996;36.349021745330155;438.75098981856473;22.0
28.03;36.4;37.0;169.0;116.0;28.999999999999996;36.38416249616465;430.0463377734074;22.0
28.2;36.4;37.0;125.0;105.59999999999998;26.4;36.44882919114224;420.9312563869641;22.0
28.36;36.5;37.0;84.0;105.59999999999998;26.4;36.49476257172485;409.8427414053043;22.0
28.53;36.5;37.0;66.0;56.00000000000001;14.000000000000002;36.52323853349946;397.818418805942;22.0
28.7;36.6;37.0;62.0;56.00000000000001;14.000000000000002;36.57860347875275;386.3886243583927;22.0
28.86;36.7;37.0;22.0;19.200000000000003;4.800000000000001;36.64377150799095;373.56816334214994;22.0
29.03;36.7;37.0;0.0;19.200000000000003;4.800000000000001;36.691604435706836;359.8772736832451;22.0
29.2;36.7;37.0;0.0;0.0;0.0;36.71541184429799;347.5022479015093;22.0
29.36;36.7;37.0;0.0;0.0;0.0;36.72348828044906;334.4091308174157;22.0
29.53;36.7;37.0;36.0;8.8;2.1999999999999997;36.73465494272961;322.39098987796854;22.0
29.7;36.7;37.0;74.0;8.8;2.1999999999999997;36.747006730163484;312.52472561733236;22.0
29.86;36.6;37.0;99.0;52.0;13.000000000000002;36.69371273276244;304.0774335982788;22.0
30.03;36.5;37.0;299.0;52.0;13.000000000000002;36.59469377209999;301.7720037634603;22.0
30.2;36.5;37.0;377.0;280.0;69.99999999999999;36.5474482815746;306.70191102858365;22.0
30.36;36.1;37.0;454.0;280.0;69.99999999999999;36.41974690496516;313.59578066339583;22.0
30.53;36.1;37.0;691.0;459.2;114.79999999999998;36.23602949594049;325.7517118220432;22.0
30.7;36.1;37.0;731.0;459.2;114.79999999999998;36.157742604716006;346.9548674377683;22.0
30.86;36.2;37.0;669.0;557.6;139.4;36.16774057793673;367.74045483609547;22.0
31.03;36.3;37.0;495.0;557.6;139.4;36.26414579384996;383.6046300180341;22.0
31.2;36.3;37.0;385.0;340.79999999999995;85.2;36.31788221498807;390.8094978054674;22.0
31.36;36.3;37.0;416.0;340.79999999999995;85.2;36.288477092948426;394.4259645485104;22.0
31.53;36.5;37.0;329.0;296.8;74.2;36.36535554161855;398.26978132896755;22.0
31.7;36.5;37.0;163.0;296.8;74.2;36.478328714826056;396.03083649974553;22.0
31.86;36.5;37.0;62.0;104.0;26.000000000000004;36.549718828879335;387.86439430697567;22.0
32.03;36.7;37.0;57.0;104.0;26.000000000000004;36.588019246181794;378.14126079752424;22.0
32.2;36.7;37.0;0.0;2.4000000000000004;0.6000000000000001;36.67994916776181;365.48085306286146;22.0
32.36;36.7;37.0;0.0;2.4000000000000004;0.6000000000000001;36.73321396267534;351.7628404062224;22.0
32.53;36.6;37.0;18.0;0.0;0.0;36.68546866383689;338.15128915615844;22.0
32.7;36.7;37.0;131.0;0.0;0.0;36.66954344737451;328.56653617615746;22.0
32.86;36.7;37.0;75.0;77.60000000000001;19.400000000000006;36.71145691967181;322.4718343762754;22.0
33.03;36.7;37.0;97.0;77.60000000000001;19.400000000000006;36.71981443635345;314.0361666884079;22.0
33.2;36.7;37.0;147.0;101.60000000000001;25.4;36.709206609481114;307.04741065001383;22.0
33.36;36.8;37.0;153.0;101.60000000000001;25.4;36.71760907390287;302.23764326561957;22.0
33.53;36.8;37.0;60.0;85.60000000000001;21.400000000000002;36.7771076644572;297.24807719301066;22.0
33.7;36.8;37.0;19.0;85.60000000000001;21.400000000000002;36.8134079518145;288.8846038438472;22.0
33.86;36.9;37.0;1.0;0.0;0.0;36.87419164239804;278.8681910933197;22.0
34.03;36.9;37.0;0.0;0.0;0.0;36.9020693897112;268.52110800096386;22.0
34.2;36.9;37.0;1.0;0.8;0.2;36.910649803097876;258.4065431999292;22.0
34.36;36.9;37.0;3.0;0.8;0.2;36.91235590994545;251.4287946924471;22.0
34.53;37.0;37.0;4.0;2.4000000000000004;0.6000000000000001;36.95967020661538;240.64763068369646;22.0
34.7;37.0;37.0;0.0;2.4000000000000004;0.6000000000000001;36.993293942779324;231.71766924493653;22.0
34.86;37.0;37.0;1.0;0.8;0.2;37.00377240909492;223.01639456041218;22.0
35.03;37.0;37.0;2.0;0.8;0.2;37.00648094821315;214.60071402567618;22.0
35.2;37.0;37.0;3.0;0.8;0.2;37.00654113118477;206.5160581415604;22.0
35.36;37.0;37.0;5.0;0.8;0.2;37.005840678484866;199.60367367747628;22.0
35.53;37.1;37.0;12.0;4.000000000000001;1.0;37.033341802290515;192.4096543628571;22.0
35.7;37.1;37.0;1.0;4.000000000000001;1.0;37.07929528775588;185.56664749020808;22.0
35.86;37.2;37.0;1.0;0.0;0.0;37.09410665132534;178.73283820202127;22.0
36.03;37.2;37.0;0.0;0.0;0.0;37.142175021637826;172.22563224333368;22.0
36.2;37.2;37.0;0.0;0.0;0.0;37.17983558669148;165.9709822287147;22.0
36.36;37.2;37.0;0.0;0.0;0.0;37.19157401604169;160.37212111043758;22.0
36.53;37.2;37.0;0.0;0.0;0.0;37.19568147659322;154.33577967397324;22.0
36.7;37.2;37.0;0.0;0.0;0.0;37.196458263156764;148.6172576593517;22.0
36.86;37.2;37.0;0.0;0.0;0.0;37.19613531086426;142.98076834308839;22.0
37.03;37.2;37.0;1.0;0.0;0.0;37.1954561248502;137.6285601522601;22.0
37.2;37.3;37.0;0.0;1.6;0.4;37.22921555406193;132.7162608253628;22.0
37.36;37.3;37.0;0.0;1.6;0.4;37.262813071800025;127.98802147351005;22.0
37.53;37.3;37.0;0.0;0.0;0.0;37.28233352369733;123.33389514508539;22.0
37.7;37.3;37.0;0.0;0.0;0.0;37.28860880802601;118.76589981839078;22.0
37.86;37.4;37.0;0.0;0.0;0.0;37.29021502014688;114.81344111953797;22.0
38.03;37.4;37.0;0.0;0.0;0.0;37.35082498051907;110.86412359809778;22.0
38.2;37.4;37.0;0.0;0.0;0.0;37.3660693288035;106.820079605637;22.0
38.36;37.4;37.0;0.0;0.0;0.0;37.369104580918446;102.87120587233163;22.0
38.53;37.4;37.0;0.0;0.0;0.0;37.38178760101117;99.16529199333307;22.0
38.7;37.4;37.0;0.0;0.0;0.0;37.38583855700994;95.51509588513954;22.0
38.86;37.4;37.0;0.0;0.0;0.0;37.38685534341734;91.96965225390815;22.0
39.03;37.4;37.0;0.0;0.0;0.0;37.38683934564011;88.57580413936822;22.0
39.2;37.4;37.0;0.0;0.0;0.0;37.38648755951074;85.31059765334946;22.0
39.36;37.4;37.0;0.0;0.0;0.0;37.3860812950476;82.48060348393273;22.0
39.53;37.4;37.0;0.0;0.0;0.0;37.38561171064321;79.48403579711031;22.0
39.7;37.4;37.0;0.0;0.0;0.0;37.385137002172826;76.56518436913501;22.0
39.86;37.4;37.0;0.0;0.0;0.0;37.38467963458827;73.76523643129867;22.0
40.03;37.4;37.0;0.0;0.0;0.0;37.38423216816205;71.0564979398161;22.0
40.2;37.4;37.0;0.0;0.0;0.0;37.38381018881086;68.4829756300478;22.0
40.36;37.4;37.0;0.0;0.0;0.0;37.38340019521898;65.98880022632895;22.0
40.53;37.4;37.0;0.0;0.0;0.0;37.39297489933878;63.88933230691402;22.0
40.7;37.4;37.0;1.0;0.0;0.0;37.40258403940079;61.64793347049445;22.0
40.86;37.5;37.0;2.0;0.8;0.2;37.395085048076815;59.4384972130696;22.0
41.03;37.5;37.0;2.0;0.8;0.2;37.394573767687646;57.366577589567676;22.0
41.2;37.5;37.0;1.0;0.8;0.2;37.40748604532361;55.43645048037333;22.0
41.36;37.5;37.0;2.0;0.8;0.2;37.416063191474834;53.537633980822335;22.0
41.53;37.5;37.0;1.0;0.8;0.2;37.4582699409685;51.90508722942785;22.0
41.7;37.5;37.0;1.0;0.8;0.2;37.449276276438354;50.038194118291905;22.0
41.86;37.4;37.0;0.0;0.0;0.0;37.44522173962463;48.421562904458106;22.0
42.03;37.5;37.0;0.0;0.0;0.0;37.45282765935154;46.718564049419975;22.0
42.2;37.4;37.0;0.0;0.0;0.0;37.45477971977456;45.05188323605725;22.0
42.36;37.5;37.0;0.0;0.0;0.0;37.45114793421605;43.44411276371857;22.0
42.53;37.5;37.0;0.0;0.0;0.0;37.46412904070494;41.9827706138977;22.0
42.7;37.5;37.0;0.0;0.0;0.0;37.4738745332633;40.54783469617082;22.0
42.86;37.5;37.0;1.0;0.8;0.2;37.47701173302285;39.208522053110116;22.0
43.03;37.5;37.0;5.0;0.8;0.2;37.465252414124514;37.978892768533406;22.0
43.2;37.5;37.0;10.0;0.0;0.0;37.47377096351362;36.97030807394226;22.0
43.36;37.5;37.0;15.0;0.0;0.0;37.47664844549015;36.236618728095046;22.0
43.53;37.5;37.0;22.0;0.0;0.0;37.47758182107245;35.805383891205175;22.0
43.7;37.5;37.0;34.0;0.0;0.0;37.47787805681975;35.7305726804983;22.0
43.86;37.5;37.0;40.0;0.8;0.2;37.478002631882376;36.15616521119731;22.0
44.03;37.5;37.0;49.0;0.8;0.2;37.47810848599427;36.93840968176459;22.0
44.2;37.5;37.0;56.0;0.0;0.0;37.478251714988254;38.15283416459973;22.0
44.36;37.5;37.0;68.0;0.0;0.0;37.48407794448897;39.6369531538926;22.0
44.53;37.5;37.0;276.0;176.8;44.2;37.47189933833528;45.669779419741666;22.0
44.7;37.5;37.0;358.0;176.8;44.2;37.49936435169564;59.287177605059156;22.0
44.86;37.5;37.0;504.0;384.0;96.0;37.498423711198406;77.25731710647891;22.0
45.03;37.5;37.0;542.0;384.0;96.0;37.53178371866821;98.78477220496468;22.0
45.2;37.6;37.0;616.0;518.4;129.6;37.542070446747545;123.42920246996246;22.0
45.36;37.6;37.0114;686.0;518.4;129.6;37.57231336949809;150.58216618048533;22.0
45.53;37.6;37.1116;764.0;617.6000000000001;154.4;37.5895736056898;179.59539838614896;22.0
45.7;37.6;37.2124;863.0;617.6000000000001;154.4;37.59858936093954;211.2560057673456;22.0
45.86;37.6;37.312000000000005;958.0;755.1999999999999;188.79999999999998;37.60516809124663;246.26935901964924;22.0
46.03;37.7;37.4122;894.0;755.1999999999999;188.79999999999998;37.6634135678468;283.2832727585934;22.0
46.2;37.7;37.5124;899.0;732.8000000000001;183.20000000000002;37.69785618804933;312.4837293083619;22.0
46.36;37.8;37.6126;813.0;732.8000000000001;183.20000000000002;37.772315468204894;343.795512659343;22.0
46.53;37.8;37.7116;864.0;689.6;172.4;37.809487206852076;371.2056222946022;22.0
46.7;37.8;37.8118;971.0;689.6;172.4;37.824916139640166;399.7877437592881;22.0
46.86;37.9;37.912;931.0;768.8000000000001;192.20000000000002;37.88462580512085;430.8639041111696;22.0
47.03;37.9;38.0116;971.0;768.8000000000001;192.20000000000002;37.92288908103042;460.01276570027505;22.0
47.2;38.0;38.1124;1038.0;816.0000000000001;204.00000000000003;37.94890884656426;489.77559815634794;22.0
47.36;38.0;38.212;1028.0;816.0000000000001;204.00000000000003;38.00735053814149;520.5306294683506;22.0
47.53;38.1;38.3122;966.0;771.9999999999999;193.0;38.08504188248467;545.7334713339194;22.0
47.7;38.2;38.4118;919.0;771.9999999999999;193.0;38.13401056154395;569.0145929961906;22.0
47.86;38.3;38.512;880.0;702.4000000000001;175.60000000000002;38.23770016980639;590.9525894863408;22.0
48.03;38.3;38.6128;826.0;702.4000000000001;175.60000000000002;38.31234371841943;608.2862486185132;22.0
