Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
0.03;17.0;80.0;0.0;0.0;0.0;15.0;0.0;22.0
0.19;81.0;80.0942;2000.0;0.0;0.0;58.16013689755584;279.82976441510164;22.0
0.36;81.3;80.1944;2000.0;0.0;0.0;73.32098068985212;440.1892956135906;22.0
0.53;81.6;80.2946;2000.0;0.0;2000.0;78.59643190437197;544.6512931892466;22.0
0.69;81.8;80.3942;1600.0;0.0;2000.0;80.62069527268727;612.2468507350625;22.0
0.86;82.2;80.495;1600.0;1200.0;400.00000000000006;81.53562595426814;670.1559973689252;22.0
1.03;82.4;80.5952;1600.0;1200.0;400.00000000000006;82.03633146884091;723.8177734203714;22.0
1.19;82.7;80.6948;1600.0;1200.0;400.00000000000006;82.37924540641188;769.797048850076;22.0
1.36;83.0;80.7944;1600.0;1200.0;400.00000000000006;82.6886623550221;818.4279088386587;22.0
1.53;83.3;80.8946;1600.0;1200.0;400.00000000000006;82.97064708806529;864.8052410710632;22.0
1.69;83.6;80.9942;1600.0;1200.0;400.00000000000006;83.27995860373395;910.0705154124871;22.0
1.86;83.8;81.0944;1600.0;1200.0;400.00000000000006;83.57795414134918;953.2983538718067;22.0
2.03;84.2;81.1946;1600.0;1200.0;400.00000000000006;83.89092507799178;994.9552875056226;22.0
2.19;84.5;81.2948;1600.0;1200.0;400.00000000000006;84.19517771282376;1035.6558669171504;22.0
2.36;84.7;81.3944;1600.0;1200.0;400.00000000000006;84.509863635739;1074.3989876932812;22.0
2.53;85.1;81.494;1600.0;1200.0;400.00000000000006;84.81477319599944;1111.1940860595153;22.0
2.69;85.4;81.5942;1600.0;1200.0;400.00000000000006;85.12888471191187;1144.253588532927;22.0
2.86;85.7;81.6944;1600.0;1200.0;400.00000000000006;85.43757145567822;1178.2296572155967;22.0
3.03;86.0;81.794;1600.0;1200.0;400.00000000000006;85.75917582154844;1211.544705121077;22.0
3.19;86.4;81.8942;1600.0;1200.0;400.00000000000006;86.09297958523659;1243.4658149525476;22.0
3.36;86.7;81.9944;1600.0;1200.0;400.00000000000006;86.43291888551256;1274.0322810797388;22.0
3.53;86.9;82.0946;1600.0;1200.0;400.00000000000006;86.74831890787055;1303.4840114146648;22.0
3.69;87.3;82.1948;1600.0;1200.0;400.00000000000006;87.03757330602119;1332.1571374478883;22.0
3.86;87.6;82.295;1600.0;1200.0;400.00000000000006;87.37376220621124;1359.3477359022836;22.0
4.03;87.9;82.3952;1600.0;1200.0;400.00000000000006;87.69773479709852;1385.5938063098333;22.0
4.19;88.3;82.4948;1600.0;1200.0;400.00000000000006;88.01557378555717;1411.0885595866114;22.0
4.36;88.6;82.5944;1600.0;1200.0;400.00000000000006;88.31827155180812;1433.0080054241835;22.0
4.53;88.9;82.6946;1600.0;1200.0;400.00000000000006;88.66719123526117;1456.7012196986393;22.0
4.69;89.2;82.7948;1600.0;1200.0;400.00000000000006;88.99844162809562;1479.2792992358927;22.0
4.86;89.6;82.895;1600.0;1200.0;400.00000000000006;89.32828885015799;1501.2269507752476;22.0
5.03;89.9;82.9946;1600.0;1200.0;400.00000000000006;89.66621163996288;1522.0333571211634;22.0
5.19;90.2;83.0948;1600.0;1200.0;400.00000000000006;89.99095008415091;1542.0951020338293;22.0
5.36;90.6;83.195;1600.0;1200.0;400.00000000000006;90.32948479172062;1561.3575704991122;22.0
5.53;90.9;83.2946;1600.0;1200.0;400.00000000000006;90.68141971052671;1580.2552250440078;22.0
5.69;91.2;83.3948;1600.0;1200.0;400.00000000000006;91.01937775235717;1598.0736586357777;22.0
5.86;91.6;83.495;1600.0;1200.0;400.00000000000006;91.35253443239591;1615.2858273609802;22.0
6.03;91.9;83.5952;1600.0;1200.0;400.00000000000006;91.70736107871888;1632.0373264265895;22.0
6.19;92.2;83.6948;1600.0;1200.0;400.00000000000006;91.99518413314304;1646.2348354797514;22.0
6.36;92.6;83.795;1600.0;1200.0;400.00000000000006;92.34522126586087;1661.70123842907;22.0
6.53;92.9;83.8952;1600.0;1200.0;400.00000000000006;92.69992320946713;1676.7569910514533;22.0
6.69;93.2;83.9954;1600.0;1200.0;400.00000000000006;93.03353202918512;1691.0564374601984;22.0
6.86;93.6;84.095;1600.0;1200.0;400.00000000000006;93.3779817465415;1704.794780540793;22.0
7.03;94.0;84.1952;1600.0;1200.0;400.00000000000006;93.73203372236063;1718.1920772817675;22.0
7.19;94.3;84.2954;1600.0;1200.0;400.00000000000006;94.08531282540974;1730.880253881557;22.0
7.36;94.6;84.3956;1600.0;1200.0;400.00000000000006;94.4206151088226;1743.061973879114;22.0
7.53;95.0;84.4952;1600.0;1200.0;400.00000000000006;94.76364513250428;1754.87751782528;22.0
7.69;95.3;84.5948;1600.0;1200.0;400.00000000000006;95.09496937819976;1765.2323390911747;22.0
7.86;95.6;84.6944;1600.0;1200.0;400.00000000000006;95.42821935000381;1775.9938512654094;22.0
8.03;96.0;84.7946;1600.0;1200.0;400.00000000000006;95.7734213616428;1786.6172887501496;22.0
8.19;96.3;84.8948;1600.0;1200.0;400.00000000000006;96.12332563878685;1796.7088637128868;22.0
8.36;96.7;84.9944;1600.0;1200.0;400.00000000000006;96.4573598754658;1806.390352514732;22.0
8.53;97.0;85.0946;1600.0;1200.0;400.00000000000006;96.80253209550266;1815.8021758891837;22.0
8.69;97.3;85.1948;1600.0;1200.0;400.00000000000006;97.12094347991321;1824.6830666134654;22.0
8.86;97.6;85.29560000000001;1600.0;1200.0;400.00000000000006;97.45289848896222;1833.4165741267634;22.0
9.03;97.9;85.3946;1600.0;1200.0;400.00000000000006;97.77383014334445;1841.6822446031977;22.0
9.19;98.2;85.4948;1600.0;1200.0;400.00000000000006;98.05964559677409;1848.8338095938948;22.0
9.36;98.5;85.595;1600.0;1200.0;400.00000000000006;98.35870726425406;1856.370866732517;22.0
9.53;98.7;85.6946;1600.0;1200.0;400.00000000000006;98.62796445999501;1863.5088643374668;22.0
9.69;99.0;85.7948;1600.0;1200.0;400.00000000000006;98.86487899010308;1870.1846173409515;22.0
9.86;99.2;85.8944;1600.0;1200.0;400.00000000000006;99.1098582810599;1876.7092401790485;22.0
10.03;99.4;85.9946;1600.0;1200.0;400.00000000000006;99.32432186554068;1882.7751754239364;22.0
10.19;99.6;86.09479999999999;1500.0;1200.0;400.00000000000006;99.53272147309927;1888.119310427328;22.0
10.36;99.7;86.195;1000.0;1200.0;400.00000000000006;99.72840133968194;1884.1773895803678;22.0
10.53;99.9;86.2952;1000.0;800.0;200.0;99.86648637632423;1863.3288039842794;22.0
10.69;100.0;86.3954;1000.0;800.0;200.0;100.00026762839347;1840.896443822398;22.0
10.86;100.0;86.4956;1000.0;800.0;200.0;100.15149008183793;1819.4128068010377;22.0
11.03;98.4;86.5958;1000.0;800.0;200.0;99.5027070972442;1794.925706958114;22.0
