Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
13.15;27.9;28.0342;718.0;554.4000000000001;138.6;27.86264881601943;427.30976528514793;22.0
13.32;27.9;28.1332;694.0;554.4000000000001;138.6;27.945608422624247;444.80646279537154;22.0
13.48;28.0;28.234;653.0;520.8000000000001;130.20000000000005;28.014254249769174;459.40462885400876;22.0
13.65;28.0;28.3342;775.0;520.8000000000001;130.20000000000005;28.046998985664576;474.9671027920431;22.0
13.82;28.1;28.4338;779.0;635.1999999999999;158.79999999999998;28.11243783216451;493.0750898329889;22.0
13.98;28.2;28.534;769.0;635.1999999999999;158.79999999999998;28.18505928386508;513.0855909265803;22.0
14.15;28.3;28.6336;782.0;620.0000000000001;155.0;28.252680975063843;531.0255851156018;22.0
14.32;28.3;28.7344;795.0;620.0000000000001;155.0;28.31029165007844;547.2362051055928;22.0
14.48;28.4;28.833399999999997;761.0;646.4000000000001;161.60000000000002;28.407661801120607;564.7015436143398;22.0
14.65;28.5;28.9342;771.0;646.4000000000001;161.60000000000002;28.466328563679976;579.3471171289751;22.0
14.82;28.6;29.034399999999998;762.0;621.6;155.4;28.57168220069994;594.8847434827579;22.0
14.98;28.6;29.134;699.0;621.6;155.4;28.641066665239087;605.3620712479174;22.0
15.15;28.7;29.2348;704.0;599.2;149.79999999999998;28.727665516326756;617.3488684019741;22.0
15.32;28.7;29.3344;791.0;599.2;149.79999999999998;28.78510593139097;629.1740154927624;22.0
15.48;28.9;29.4346;772.0;641.5999999999999;160.4;28.87330467229658;642.5361043261133;22.0
15.65;28.9;29.5342;737.0;641.5999999999999;160.4;28.95197323912834;654.019361838378;22.0
15.82;29.0;29.6344;833.0;641.5999999999999;160.4;29.0129148665235;666.7927647231818;22.0
15.98;29.1;29.734;753.0;641.5999999999999;160.4;29.110532723959093;679.2966300001838;22.0
16.15;29.2;29.8342;736.0;608.8000000000001;152.20000000000002;29.201797057939554;689.8366575828122;22.0
16.32;29.3;29.935;664.0;608.8000000000001;152.20000000000002;29.31368833356789;699.2000419208182;22.0
16.48;29.4;30.034;632.0;549.6;137.40000000000003;29.417768155173167;705.2650882603531;22.0
16.65;29.5;30.1348;713.0;549.6;137.40000000000003;29.4793333449387;709.1895546259566;22.0
16.82;29.6;30.2344;600.0;519.1999999999999;129.8;29.609711834683353;715.2108728222267;22.0
16.98;29.7;30.334600000000002;640.0;519.1999999999999;129.8;29.698158215254434;718.0714412536579;22.0
17.15;29.8;30.4342;659.0;528.0;132.0;29.791186394956867;721.7019034042746;22.0
17.32;29.9;30.534399999999998;651.0;528.0;132.0;29.863707612996137;725.0267484197897;22.0
17.48;30.0;30.635199999999998;680.0;552.8000000000001;138.20000000000002;29.983925910661426;730.5390804775933;22.0
17.65;30.1;30.7342;646.0;552.8000000000001;138.20000000000002;30.07760666376125;733.5780520048842;22.0
17.82;30.2;30.835;638.0;491.20000000000005;122.8;30.170767976090456;735.9556730286612;22.0
17.98;30.3;30.9346;648.0;491.20000000000005;122.8;30.276618411313923;738.7043059686692;22.0
18.15;30.4;31.0342;561.0;493.6;123.39999999999999;30.396671638420823;740.4774576544903;22.0
18.32;30.5;31.134999999999998;566.0;493.6;123.39999999999999;30.500886586352053;739.2815238509547;22.0
18.48;30.6;31.2346;577.0;455.2;113.79999999999998;30.60183347137844;738.583416690106;22.0
18.65;30.7;31.3342;535.0;455.2;113.79999999999998;30.713039819331918;737.8528373068577;22.0
18.82;30.8;31.4344;575.0;460.80000000000007;115.2;30.80643960452715;736.6771271552959;22.0
18.98;30.9;31.5346;574.0;460.80000000000007;115.2;30.909228784507096;737.1191487971199;22.0
19.15;31.0;31.6348;586.0;482.4;120.6;31.0083561310657;737.558772682943;22.0
19.32;31.1;31.735;564.0;482.4;120.6;31.116166656466763;738.5146076809928;22.0
19.48;31.1;31.8346;689.0;484.0;121.0;31.17177765535426;738.498531967988;22.0
19.65;31.2;31.9348;746.0;484.0;121.0;31.247849918244032;744.4544814401243;22.0
19.82;31.3;32.0344;859.0;643.9999999999999;161.0;31.30296829465613;753.1227641851059;22.0
19.98;31.4;32.1346;785.0;643.9999999999999;161.0;31.399084564445435;764.029747160792;22.0
20.15;31.4;32.2348;843.0;625.5999999999999;156.4;31.46924456411274;772.6477329130622;22.0
20.32;31.6;32.335;754.0;625.5999999999999;156.4;31.5834643208892;782.6323851867958;22.0
20.48;31.7;32.434;703.0;586.4;146.6;31.69362205163074;788.8901185357556;22.0
20.65;31.8;32.5342;613.0;586.4;146.6;31.821133576474548;791.76297267888;22.0
20.82;31.9;32.6344;644.0;528.8000000000002;132.20000000000005;31.913627788289013;792.2693673203247;22.0
20.98;32.0;32.7346;584.0;528.8000000000002;132.20000000000005;32.036671624931216;792.0147513870991;22.0
21.15;32.2;32.8348;608.0;484.80000000000007;121.2;32.13386485753872;790.5414673336937;22.0
21.32;32.3;32.935;587.0;484.80000000000007;121.2;32.24729620502029;788.8180528464605;22.0
21.48;32.4;33.0346;557.0;440.8;110.2;32.355531610503576;786.8052586764836;22.0
21.65;32.4;33.1348;546.0;440.8;110.2;32.454342800234365;783.1492503526688;22.0
21.82;32.5;33.2344;607.0;483.2;120.8;32.544625955261594;781.9197950136177;22.0
21.98;32.7;33.334599999999995;647.0;483.2;120.8;32.63690536344515;782.9432576827912;22.0
22.15;32.7;33.434799999999996;607.0;481.6;120.39999999999999;32.747473126796876;783.6011625226288;22.0
22.32;32.9;33.535;677.0;481.6;120.39999999999999;32.84314048042094;785.1722482644735;22.0
22.48;32.9;33.6346;612.0;481.6;120.39999999999999;32.94961964237792;785.9025254765951;22.0
22.65;33.1;33.7348;647.0;481.6;120.39999999999999;33.05301260870407;787.0175615122388;22.0
22.82;33.2;33.835;614.0;480.8;120.2;33.167653533871515;787.2675713787145;22.0
22.98;33.2;33.934599999999996;593.0;480.8;120.2;33.25740791636944;785.4571418489206;22.0
23.15;33.4;34.0354;741.0;587.2;146.79999999999998;33.32291048986302;787.1815499808014;22.0
23.32;33.4;34.135;687.0;587.2;146.79999999999998;33.43411284319826;791.6501887356139;22.0
23.48;33.6;34.2346;672.0;523.2;130.8;33.56977073058685;795.1198288927426;22.0
23.65;33.6;34.3354;674.0;523.2;130.8;33.67568278509061;796.0302853345801;22.0
23.82;33.8;34.4356;679.0;563.2;140.79999999999998;33.79743849410461;798.9544760515159;22.0
23.98;33.9;34.5346;644.0;563.2;140.79999999999998;33.90954703960087;800.7769891535951;22.0
24.15;34.0;34.6348;639.0;520.0;130.0;34.01962130433785;801.5481432040928;22.0
24.32;34.1;34.735;728.0;520.0;130.0;34.1105477503312;803.4806649764373;22.0
24.48;34.3;34.834599999999995;702.0;571.1999999999999;142.79999999999998;34.231304673231485;807.929183399869;22.0
24.65;34.3;34.934799999999996;705.0;571.1999999999999;142.79999999999998;34.34556586019444;810.65443373651;22.0
24.82;34.5;35.035;742.0;608.0000000000001;152.0;34.45742119186099;815.8830638655988;22.0
24.98;34.5;35.1352;657.0;608.0000000000001;152.0;34.55558638190497;818.1192059492217;22.0
25.15;34.7;35.2342;595.0;499.2;124.8;34.66344332758337;818.1020025941599;22.0
25.32;34.7;35.3344;511.0;499.2;124.8;34.757624815781035;813.8575002878325;22.0
25.48;34.9;35.4352;472.0;384.8;96.19999999999999;34.86497985984862;807.1423612335007;22.0
25.65;34.9;35.5342;401.0;384.8;96.19999999999999;34.95179282806636;798.267861060502;22.0
25.82;35.0;35.6344;370.0;306.40000000000003;76.60000000000001;35.03739820127704;786.8722867684749;22.0
25.98;35.2;35.7346;342.0;306.40000000000003;76.60000000000001;35.11323742858084;774.5242029595148;22.0
26.15;35.3;35.8348;266.0;228.80000000000004;57.199999999999996;35.22994698036882;760.6037899287038;22.0
26.32;35.4;35.935;171.0;228.80000000000004;57.199999999999996;35.39183216645398;743.6196258073603;22.0
26.48;35.4;36.0346;139.0;124.0;31.0;35.48216064653997;723.419462107758;22.0
26.65;35.6;36.1348;154.0;124.0;31.0;35.55796878591577;703.0016363559077;22.0
26.82;35.6;36.235;125.0;96.0;24.0;35.6418011661039;683.066036149773;22.0
26.98;35.7;36.334599999999995;122.0;96.0;24.0;35.715980968484025;663.6738204546338;22.0
27.15;35.8;36.434799999999996;124.0;92.8;23.200000000000006;35.76532649415753;646.1593125535111;22.0
27.32;35.8;36.535;104.0;92.8;23.200000000000006;35.83795794059712;627.2432652685451;22.0
27.48;35.9;36.6352;95.0;72.0;18.0;35.918507532150265;608.2914274320392;22.0
27.65;36.0;36.7354;78.0;72.0;18.0;35.987339745375614;589.989640705569;22.0
27.82;36.0;36.8344;80.0;53.6;13.4;36.0393224988074;571.5286668191717;22.0
27.99;36.1;36.934599999999996;81.0;53.6;13.4;36.089292937924355;553.470968519315;22.0
28.15;36.1;37.0;83.0;55.199999999999996;13.8;36.13680555423051;535.8929854494239;22.0
28.32;36.2;37.0;48.0;55.199999999999996;13.8;36.20833500021508;519.3275284556079;22.0
28.49;36.2;37.0;38.0;31.2;7.8;36.26873227052384;503.6427162806807;22.0
28.65;36.3;37.0;37.0;31.2;7.8;36.31551694219264;486.53252307919104;22.0
28.82;36.4;37.0;56.0;46.4;11.600000000000003;36.33831430179599;470.2651796821548;22.0
28.99;36.4;37.0;34.0;46.4;11.600000000000003;36.396069945565344;455.71584339522184;22.0
29.15;36.5;37.0;39.0;32.00000000000001;8.0;36.428491054882805;440.2402171033368;22.0
29.32;36.5;37.0;12.0;32.00000000000001;8.0;36.50406231577019;425.148640936051;22.0
29.49;36.5;37.0;12.0;9.600000000000001;2.4000000000000004;36.52780879337146;409.5548779861031;22.0
29.65;36.5;37.0;43.0;9.600000000000001;2.4000000000000004;36.544880927773455;396.6787753737943;22.0
29.82;36.6;37.0;48.0;39.199999999999996;9.799999999999999;36.58982754464399;384.3191546071762;22.0
29.99;36.7;37.0;13.0;39.199999999999996;9.799999999999999;36.65993921173213;371.65431368706743;22.0
30.15;36.7;37.0;2.0;1.6;0.4;36.707003991540226;357.9725077798052;22.0
30.32;36.7;37.0;1.0;1.6;0.4;36.721658676206125;344.57339651499115;22.0
30.49;36.8;37.0;9.0;7.200000000000001;1.8;36.72535681622009;331.66847760755434;22.0
30.65;36.7;37.0;32.0;7.200000000000001;1.8;36.7292559335694;319.8853283186122;22.0
30.82;36.7;37.0;82.0;66.39999999999999;16.6;36.72555828532059;310.3860318939509;22.0
30.99;36.7;37.0;181.0;66.39999999999999;16.6;36.723506618664786;304.6791890419156;22.0
31.15;36.9;37.0;114.0;87.2;21.8;36.80695263659695;302.21717228025364;22.0
31.32;37.0;37.0;26.0;87.2;21.8;36.877351710540566;294.8350527060267;22.0
31.49;37.0;37.0;24.0;9.600000000000001;2.4000000000000004;36.98116301607294;285.46934357384276;22.0
31.65;37.1;37.0;29.0;9.600000000000001;2.4000000000000004;37.03953851581539;276.2039698634221;22.0
31.82;37.1;37.0;36.0;15.2;3.8;37.089700243417134;267.51935687908207;22.0
31.99;37.2;37.0;41.0;15.2;3.8;37.159078946751286;259.5228543970391;22.0
32.15;37.2;37.0;47.0;18.400000000000002;4.6000000000000005;37.194653859119654;251.94432289628475;22.0
32.32;37.3;37.0;52.0;18.400000000000002;4.6000000000000005;37.263249185472375;245.16177801367573;22.0
32.49;37.4;37.0;64.0;4.800000000000001;1.2000000000000002;37.32626568363518;238.8083991699357;22.0
32.65;37.4;37.0;82.0;4.800000000000001;1.2000000000000002;37.38106915773001;233.3589372093648;22.0
32.82;37.4;37.0;238.0;168.8;42.2;37.39960072504844;231.61720396481988;22.0
32.99;37.4;37.0;442.0;168.8;42.2;37.40581609046554;237.7793479335051;22.0
33.15;37.5;37.0354;537.0;415.2;103.8;37.45029588530551;253.37197895755125;22.0
33.32;37.5;37.135;604.0;415.2;103.8;37.49201116199448;270.9052405310744;22.0
33.49;37.6;37.2352;671.0;524.8000000000001;131.20000000000005;37.5414205772257;291.7465625248767;22.0
33.65;37.6;37.3354;688.0;524.8000000000001;131.20000000000005;37.59306530982289;313.2793070213227;22.0
33.82;37.6;37.4356;804.0;635.1999999999999;158.79999999999998;37.61322213229757;336.2635104709742;22.0
33.99;37.7;37.5352;780.0;635.1999999999999;158.79999999999998;37.67945327853512;362.42569423023946;22.0
34.15;37.8;37.635400000000004;760.0;599.2;149.79999999999998;37.74820689972073;387.12887189051776;22.0
34.32;37.9;37.7356;758.0;599.2;149.79999999999998;37.81507773855675;408.62051638878586;22.0
34.49;37.9;37.8352;689.0;542.4000000000001;135.6;37.895700285842835;428.3305101356735;22.0
34.65;38.0;37.9354;663.0;542.4000000000001;135.6;37.972015424767385;446.54424830049743;22.0
34.82;38.1;38.0356;588.0;470.4;117.6;38.06301155252933;460.70390277305717;22.0
34.99;38.2;38.1352;586.0;470.4;117.6;38.14445318004058;473.50570193549436;22.0
35.15;38.3;38.2354;630.0;504.8;126.2;38.211237136134336;484.75733227774094;22.0
35.32;38.3;38.3356;613.0;504.8;126.2;38.29744864886254;496.98077689643327;22.0
35.49;38.4;38.4358;723.0;568.0;142.0;38.341624721846934;509.64998831049616;22.0
35.65;38.4;38.535399999999996;731.0;568.0;142.0;38.41553651433494;525.4458179833911;22.0
35.82;38.5;38.6356;717.0;611.1999999999999;152.79999999999998;38.494616783002925;541.3466719770822;22.0
35.99;38.6;38.7352;755.0;611.1999999999999;152.79999999999998;38.56680648963693;554.9388351061368;22.0
36.15;38.7;38.8354;694.0;555.1999999999999;138.79999999999998;38.675398436943794;568.3487643143443;22.0
36.32;38.8;38.9362;691.0;555.1999999999999;138.79999999999998;38.74256715733504;578.5836792728727;22.0
36.49;38.9;39.0358;688.0;550.4;137.6;38.82940836329226;588.8766793844867;22.0
36.65;39.0;39.136;624.0;550.4;137.6;38.92610648909311;598.0463380753837;22.0
36.82;39.0;39.2356;632.0;497.59999999999997;124.39999999999999;39.018761410560636;605.5693436314402;22.0
36.99;39.2;39.3358;678.0;497.59999999999997;124.39999999999999;39.0904995803105;613.649684189265;22.0
37.15;39.2;39.436;654.0;523.2;130.8;39.18693482528185;622.7044351714239;22.0
37.32;39.3;39.5356;687.0;523.2;130.8;39.268076600154735;630.8908717827558;22.0
37.49;39.4;39.635200000000005;647.0;517.6;129.4;39.3702099025591;639.3981333171903;22.0
37.65;39.4;39.7354;674.0;517.6;129.4;39.43591080120165;645.8318598850084;22.0
37.82;39.5;39.8362;720.0;576.0;144.0;39.51268459676385;655.8893355095828;22.0
37.99;39.6;39.9352;791.0;576.0;144.0;39.57954320252426;666.6299185031771;22.0
38.15;39.6;40.036;769.0;615.2;153.79999999999998;39.648315052534244;677.6574063399667;22.0
38.32;39.7;40.136199999999995;796.0;615.2;153.79999999999998;39.725345246174896;689.9528062301563;22.0
38.49;39.7;40.236399999999996;917.0;615.2;153.79999999999998;39.76039048872564;702.9558779791696;22.0
38.65;39.9;40.3366;871.0;733.6;183.4;39.860109367236184;721.0630339856096;22.0
38.82;39.9;40.4362;835.0;733.6;183.4;39.940667884284245;734.0360517637093;22.0
38.99;40.1;40.5358;870.0;668.0;166.99999999999997;40.021936184790974;747.7114261960528;22.0
39.15;40.1;40.6366;753.0;668.0;166.99999999999997;40.12412060236712;757.771837586541;22.0
39.32;40.3;40.7356;741.0;603.9999999999999;151.0;40.217026164403;765.4886417748669;22.0
39.49;40.3;40.8358;683.0;603.9999999999999;151.0;40.33102956191582;771.0515837624912;22.0
39.65;40.5;40.9366;641.0;546.4;136.6;40.44362333488755;774.4122476457442;22.0
39.82;40.6;41.0362;658.0;546.4;136.6;40.54045676155362;775.8093834061234;22.0
39.99;40.6;41.1364;640.0;526.4;131.6;40.63289968986343;777.4831642116332;22.0
40.15;40.7;41.2366;733.0;526.4;131.6;40.712590964920544;780.7975255668789;22.0
40.32;40.8;41.336800000000004;724.0;572.8000000000001;143.20000000000002;40.81139883813697;785.9637897028997;22.0
40.49;40.8;41.4364;765.0;572.8000000000001;143.20000000000002;40.86437834099814;791.021216405735;22.0
40.65;41.0;41.5366;837.0;612.0;153.0;40.96792782170806;800.893727454564;22.0
40.82;41.0;41.6368;761.0;612.0;153.0;41.05030578063482;807.7638162365677;22.0
40.99;41.2;41.736399999999996;774.0;608.8000000000001;152.20000000000002;41.15613974020996;814.6662001722551;22.0
41.15;41.2;41.837199999999996;714.0;608.8000000000001;152.20000000000002;41.24760215217024;818.6885738548995;22.0
41.32;41.3;41.9362;832.0;572.8000000000001;143.20000000000002;41.313875322921625;824.438884764842;22.0
41.49;41.4;42.037;753.0;572.8000000000001;143.20000000000002;41.42522977293792;832.2255409780058;22.0
41.65;41.5;42.1366;703.0;603.2;150.79999999999998;41.534590850857846;836.1312978398755;22.0
41.82;41.6;42.2368;765.0;603.2;150.79999999999998;41.61921633553537;839.7965791754131;22.0
41.99;41.7;42.337;751.0;612.0;153.0;41.70875322669328;844.2647932094742;22.0
42.15;41.8;42.4366;815.0;612.0;153.0;41.78799223459539;848.7155697039193;22.0
42.32;41.9;42.5374;717.0;651.1999999999999;162.8;41.90961353273859;854.5013473251208;22.0
42.49;42.0;42.6364;758.0;651.1999999999999;162.8;41.99627191454192;856.9241226315529;22.0
42.65;42.1;42.7366;721.0;606.4;151.60000000000002;42.104570784652815;860.4100802111378;22.0
42.82;42.2;42.8374;784.0;606.4;151.60000000000002;42.167528999365416;862.59682791477;22.0
42.99;42.2;42.937000000000005;825.0;626.4000000000001;156.60000000000002;42.25067868482217;868.5166145002619;22.0
43.15;42.3;43.0372;817.0;626.4000000000001;156.60000000000002;42.34602216535787;875.2239454500052;22.0
43.32;42.5;43.1374;830.0;652.0;162.99999999999997;42.42874695469378;881.9683568138948;22.0
43.49;42.5;43.237;774.0;652.0;162.99999999999997;42.53988609041487;887.2064186904688;22.0
43.65;42.6;43.3366;793.0;618.4000000000001;154.60000000000002;42.63033833228442;892.0504371222548;22.0
43.82;42.7;43.4368;774.0;618.4000000000001;154.60000000000002;42.73377018310103;896.5043995862009;22.0
43.99;42.8;43.5376;753.0;618.4000000000001;154.60000000000002;42.83916931508078;899.5099237892383;22.0
44.15;42.9;43.6366;783.0;618.4000000000001;154.60000000000002;42.92878666017357;902.1384471638936;22.0
44.32;43.0;43.7374;749.0;624.0;156.0;43.028861033335296;904.7973404031513;22.0
44.49;43.2;43.837;740.0;624.0;156.0;43.13250968566938;906.4605307083013;22.0
44.65;43.2;43.9372;719.0;591.2;147.79999999999998;43.242366484342156;906.9213709857469;22.0
44.82;43.3;44.0368;706.0;591.2;147.79999999999998;43.350309264287624;906.9815331446982;22.0
44.99;43.5;44.137;763.0;565.6;141.4;43.433944974536985;907.6886933127805;22.0
45.16;43.5;44.2372;730.0;565.6;141.4;43.54682968792342;908.7575224510138;22.0
45.32;43.7;44.3368;752.0;584.0;146.0;43.67442297070094;909.8879989843026;22.0
45.49;43.8;44.437;662.0;584.0;146.0;43.79034983294467;907.8695347629154;22.0
45.66;43.9;44.5366;575.0;479.2;119.79999999999998;43.91804507740824;902.5373508329504;22.0
45.82;44.0;44.6374;655.0;479.2;119.79999999999998;43.99387389004852;896.9092373181511;22.0
45.99;44.1;44.7376;691.0;536.8000000000001;134.20000000000005;44.1057822474954;895.3605469811912;22.0
46.16;44.2;44.837199999999996;714.0;536.8000000000001;134.20000000000005;44.17709439624511;894.0880754436456;22.0
46.32;44.3;44.9374;775.0;624.0;156.0;44.290104856520806;897.0539962139853;22.0
46.49;44.3;45.0376;739.0;624.0;156.0;44.36502589213134;898.1659362535958;22.0
46.66;44.5;45.1378;793.0;656.0;163.99999999999997;44.473306017212366;902.0161154498221;22.0
46.82;44.6;45.2374;661.0;656.0;163.99999999999997;44.6061211960124;902.922195651521;22.0
46.99;44.7;45.3376;691.0;519.1999999999999;129.8;44.70557937215896;900.6060460197093;22.0
47.16;44.8;45.4378;611.0;519.1999999999999;129.8;44.83124257548131;898.0019522208981;22.0
47.32;45.0;45.5374;636.0;516.0;129.0;44.96043582047763;894.6391795698994;22.0
47.49;45.1;45.6376;595.0;516.0;129.0;45.061673197716196;888.9989077830033;22.0
47.66;45.2;45.7378;573.0;468.8;117.2;45.18324087845191;884.4069576013433;22.0
47.82;45.3;45.8374;634.0;468.8;117.2;45.27954204654065;878.5306436653825;22.0
47.99;45.4;45.938199999999995;671.0;514.4;128.6;45.35648832950034;875.4563977242368;22.0
48.16;45.5;46.037800000000004;716.0;514.4;128.6;45.467977531259045;875.2116524133028;22.0
48.32;45.5;46.138;712.0;576.8000000000001;144.20000000000002;45.553281240785594;875.3632900000474;22.0
48.49;45.7;46.2388;749.0;576.8000000000001;144.20000000000002;45.647277841369494;877.1073106538001;22.0
48.66;45.8;46.3378;724.0;603.2;150.79999999999998;45.755854710698934;878.6850191926156;22.0
