Time[min];Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
9.36;23.837717905628885;0.0;23.83498671921226;411.85346519860656;22.0
9.53;23.89869492784811;0.0;23.897179161156274;396.36483097960934;22.0
9.7;23.957202840099654;0.0;23.95146062543476;382.84626557939026;22.0
9.86;24.01294185436282;0.0;24.008110404928367;368.4449584537082;22.0
10.03;24.066698592842563;0.0;24.062660944963618;354.50455879355763;22.0
10.2;24.11828687649346;0.0;24.115622830500236;341.2531550891271;22.0
10.36;24.167401985615616;0.0;24.165161539083737;328.4911589284323;22.0
10.53;24.21474204373819;0.0;24.21287268055081;316.13445839876647;22.0
10.7;24.259536568275028;0.0;24.258101519430554;304.31081167327187;22.0
10.86;24.30301142568469;0.0;24.302823496437615;292.8006861205081;22.0
11.03;24.344624390145707;0.0;24.341174964176314;282.74751880877506;22.0
11.2;24.38444049237806;0.0;24.38100894385577;272.1727356772549;22.0
11.36;24.422333002697467;0.0;24.419705704901567;261.93567052054834;22.0
11.53;24.458839540737525;0.0;24.457320143742287;252.02822916388948;22.0
11.7;24.49373302561586;0.0;24.49217183890044;242.60240633890425;22.0
11.86;24.52689952575188;0.0;24.525530243233018;233.52928836701872;22.0
12.03;24.558835749825242;0.0;24.558293160321718;224.74782232327718;22.0
12.2;24.589369962378242;0.0;24.586597492423707;217.08230989186342;22.0
12.36;24.61852600911461;0.0;24.615713491148444;209.0115260447567;22.0
12.53;24.646202443701302;0.0;24.643661426889633;201.1949284988382;22.0
12.7;24.672782854925668;0.0;24.670525415525905;193.62680001194863;22.0
12.86;24.698166345882807;0.0;24.69661851147404;186.30258902758655;22.0
13.03;24.722240533762385;0.0;24.7213287311155;179.25458743357308;22.0
13.2;24.745328486594076;0.0;24.744451843257867;172.5508896291817;22.0
13.36;24.767353210402085;0.0;24.76685600383529;166.09975699654603;22.0
13.53;24.788229912944644;0.0;24.788135148244926;159.92643306884466;22.0
13.7;24.808225092337345;0.0;24.8063596359955;154.50586754591316;22.0
13.86;24.82725261079069;0.0;24.8255407317546;148.72808695532117;22.0
14.03;24.8453451876361;0.0;24.84360825201103;143.19862091951268;22.0
14.2;24.862436061874632;0.0;24.86084780513337;137.84320885844048;22.0
14.36;24.878882098018714;0.0;24.877595511011762;132.65930861787118;22.0
14.53;24.89432201982122;0.0;24.893551109292908;127.67065623653495;22.0
14.7;24.909054326491464;0.0;24.908387286107132;122.89650716210586;22.0
14.86;24.923093029595144;0.0;24.922437637393305;118.27355330330087;22.0
15.03;24.936151371186185;0.0;24.93573650279634;113.82450402949098;22.0
15.2;24.948683684951646;0.0;24.94748770943888;109.94278290318472;22.0
15.36;24.960518680962267;0.0;24.95952539117662;105.78316596214562;22.0
15.53;24.971689350972934;0.0;24.970710548391402;101.82700878761766;22.0
15.7;24.98223631210784;0.0;24.98156291705267;97.97514442027173;22.0
15.86;24.992181763439504;0.0;24.9916270134392;94.33339759672704;22.0
16.03;25.001474926168942;0.0;25.001132574198987;90.74354668005891;22.0
16.2;25.01025852353517;0.0;25.009910644552875;87.3499265086688;22.0
16.36;25.018552301763822;0.0;25.017497327757436;84.37012375581887;22.0
16.53;25.02588282313591;0.0;25.025538893958743;81.19758477491457;22.0
16.7;25.033134732348753;0.0;25.032875362552865;78.14345420456024;22.0
16.86;25.03993774614603;0.0;25.039648194075596;75.22115433611678;22.0
17.03;25.04623139541892;0.0;25.045959802319633;72.4081775504133;22.0
17.2;25.05204908057315;0.0;25.051964045935794;69.6690995565716;22.0
17.36;25.057477988079285;0.0;25.05748375522581;67.06423758634696;22.0
17.53;25.062486828232323;0.0;25.062522851337718;64.54165356555528;22.0
17.7;25.067094118059046;0.0;25.06669892046145;62.353942959490396;22.0
17.86;25.071295752354104;0.0;25.07096777229337;60.02225517535914;22.0
18.03;25.07515937637806;0.0;25.07500688349809;57.72551475632328;22.0
18.2;25.07866411622142;0.0;25.07851287270614;55.579524149337985;22.0
18.36;25.081825838815032;0.0;25.0817296547133;53.476806783452076;22.0
18.53;25.08466506697613;0.0;25.084600308813553;51.488955979530864;22.0
18.7;25.08719297843178;0.0;25.087189021799375;49.55249860772691;22.0
18.86;25.08941510297676;0.0;25.089422751102042;47.699559314560624;22.0
19.03;25.09133131353987;0.0;25.091346028978244;45.9158329625658;22.0
19.2;25.092977584359122;0.0;25.092843821304385;44.3595248088374;22.0
19.36;25.094357371644854;0.0;25.094266916109223;42.6911056843752;22.0
19.53;25.095482029465327;0.0;25.095427515098102;41.09482470490847;22.0
19.7;25.096350527121185;0.0;25.096318166894545;39.558150724789584;22.0
19.86;25.096978399270814;0.0;25.09696201980363;38.07024711183365;22.0
20.03;25.097379546028982;0.0;25.0973681719143;36.64664283267444;22.0
20.2;25.097560092220736;0.0;25.097556700253115;35.27630356236428;22.0
20.36;25.097532257825012;0.0;25.09753117642288;33.94950092837835;22.0
20.53;25.097296893265334;0.0;25.097295558246667;32.67259666420085;22.0
20.7;25.096863679808067;0.0;25.09691158654883;31.56521607221124;22.0
20.86;25.096239921254302;0.0;25.096300779458026;30.377992736129187;22.0
21.03;25.095441186486568;0.0;25.09550157462809;29.255281246031135;22.0
21.2;25.094472860291063;0.0;25.0945188828633;28.148525541639007;22.0
21.36;25.093329890421607;0.0;25.093375750724515;27.089831203488806;22.0
21.53;25.09202445887448;0.0;25.09208625588591;26.08282276696725;22.0
21.7;25.09056277987078;0.0;25.090635360073946;25.107554799958205;22.0
21.86;25.08897727777834;0.0;25.088999541708638;24.168587009996212;22.0
22.03;25.08724052114551;0.0;25.08722759062777;23.259539175097142;22.0
22.2;25.085343154038526;0.0;25.08533231362696;22.384765385024576;22.0
22.36;25.083323778450563;0.0;25.08351464773597;21.626137375389057;22.0
22.53;25.081178391089853;0.0;25.081372154603862;20.817486470587713;22.0
22.7;25.07894288297686;0.0;25.079047064066785;20.034298180911943;22.0
22.86;25.07656203892853;0.0;25.07664564997997;19.276464407618064;22.0
23.03;25.074067632572934;0.0;25.074169191884142;18.555789756595217;22.0
23.2;25.071437528845767;0.0;25.071484149868397;17.8536230763934;22.0
23.36;25.068735235983777;0.0;25.06874820496994;17.185931469289443;22.0
23.53;25.065933066400174;0.0;25.065924874246136;16.539625127307914;22.0
23.7;25.063070458886127;0.0;25.063312679370362;15.982482339762859;22.0
23.86;25.060065018301014;1.0;25.060362243725937;15.405626987224297;22.0
24.03;25.056996692630705;1.0;25.057232299997004;14.864886464014491;22.0
24.2;25.053891266255203;2.0;25.053961968943117;14.354001352879603;22.0
24.36;25.05067609343712;2.0;25.050785655372085;13.89380487861618;22.0
24.53;25.047397580287306;2.0;25.047484974213656;13.4698748795126;22.0
24.7;25.04408357303928;8.0;25.04406081559556;13.140025448501424;22.0
24.86;25.040727646454965;17.0;25.040731700905138;13.199586691340608;22.0
25.03;25.037419166061326;24.0;25.037734397234434;13.617748058386733;22.0
25.2;25.03421610395527;30.0;25.034504342874285;14.376036305764837;22.0
25.36;25.0311584738264;34.0;25.031421813852624;15.344294649924421;22.0
25.53;25.02826627087492;37.0;25.028463059861384;16.436263430451273;22.0
25.7;25.02555752283199;39.0;25.025703869890428;17.60832564818227;22.0
25.86;25.02307433475709;40.0;25.023158880560953;18.823841953247733;22.0
26.03;25.02072655734141;40.0;25.020801101475804;20.02856096783578;22.0
26.2;25.018605930712578;40.0;25.018619702933137;21.188209189089264;22.0
26.36;25.0166565548633;40.0;25.016650755888055;22.30517047877504;22.0
26.53;25.014896275657552;40.0;25.015016202848024;23.283993953072173;22.0
26.7;25.013292561970584;39.0;25.013426483424947;24.27316310043831;22.0
26.86;25.01183726490365;38.0;25.011921587141977;25.198378927458524;22.0
27.03;25.01052613601084;37.0;25.01059492979508;26.052794507275472;22.0
27.2;25.009355638191327;37.0;25.009407684246522;26.84368999189464;22.0
27.36;25.008299909015122;36.0;25.00834544536313;27.566223727089294;22.0
27.53;25.007355986008616;35.0;25.007393374713583;28.227236711490317;22.0
27.7;25.00651159868128;34.0;25.00653185478277;28.825403293768883;22.0
27.86;25.005761074065543;34.0;25.005761965654035;29.36420779812563;22.0
28.03;25.00509300057154;33.0;25.00515089012937;29.803919019583248;22.0
28.2;25.004500759196976;32.0;25.004545472522064;30.253587810151487;22.0
28.36;25.003963668045575;32.0;25.00399884162048;30.650247414516958;22.0
28.53;25.0034926518109;31.0;25.00351657065978;31.00421820362243;22.0
28.7;25.00307830450542;31.0;25.003095827758255;31.320998352733266;22.0
28.86;25.00270988467516;30.0;25.002719762241867;31.60782334677297;22.0
29.03;25.00238426581909;30.0;25.002393416125358;31.85775801434757;22.0
29.2;25.002095631056033;30.0;25.00209823026487;32.08010129805066;22.0
29.36;25.001842554449144;29.0;25.001864561292336;32.26024807447032;22.0
29.53;25.00161827114547;29.0;25.001637634128862;32.437699789023554;22.0
29.7;25.00142326482791;29.0;25.001437887100217;32.59554898952322;22.0
29.87;25.001248770872344;28.0;25.001259424843727;32.73406523956858;22.0
30.03;25.001095169688178;28.0;25.001102272794846;32.85748649273706;22.0
30.2;25.000961019826914;28.0;25.000966443622538;32.96583010344178;22.0
30.37;25.000842465459097;28.0;25.00084743944489;33.061212524191575;22.0
30.53;25.000738387817066;28.0;25.000742370685877;33.14558141859218;22.0
30.7;25.000646693927276;28.0;25.000648978888904;33.21937796007754;22.0
30.87;25.00056655911523;27.0;25.00057343562563;33.27960317881535;22.0
31.03;25.000495946784216;27.0;25.00050195641316;33.3376984128811;22.0
31.2;25.000433974871317;27.0;25.000438506508754;33.389101645871825;22.0
31.37;25.00037950350485;27.0;25.000382460436235;33.43398222420751;22.0
31.53;25.000332156887175;27.0;25.000333871300928;33.47394488379319;22.0
31.7;25.000290488356992;27.0;25.00029187391792;33.508475429547175;22.0
31.87;25.00025397884062;27.0;25.00025519140298;33.53854545524551;22.0
32.03;25.000221869476107;27.0;25.00022223542878;33.56499636478648;22.0
32.2;25.00019394104248;27.0;25.000196390587927;33.58609151707391;22.0
32.37;25.00016940684136;27.0;25.000171303459144;33.60705767797241;22.0
32.53;25.000147993801907;27.0;25.00014986416106;33.62504387568507;22.0
32.7;25.00012921812257;27.0;25.00013060195235;33.64084817569448;22.0
32.87;25.00011286846346;27.0;25.0001136317332;33.65474942918606;22.0
33.03;25.000098488472894;27.0;25.0000990773532;33.66665885133324;22.0
33.2;25.000085927608477;27.0;25.000086386825302;33.67725014621244;22.0
33.37;25.000074961847695;27.0;25.000075390309213;33.686462290931836;22.0
33.53;25.000065343360838;27.0;25.00006551971305;33.69445171245879;22.0
33.7;25.000057029228298;27.0;25.000056948458365;33.70166555828582;22.0
33.87;25.000049689696958;27.0;25.000050342940696;33.70723788859717;22.0
34.03;25.00004329777837;27.0;25.00004381334881;33.712861640943416;22.0
34.2;25.00003774787459;27.0;25.000038158753533;33.71764665559971;22.0
34.37;25.000032875483;27.0;25.00003313933627;33.72187103631607;22.0
34.53;25.000028643744802;27.0;25.00002882161218;33.72553773355127;22.0
34.7;25.000024950605432;27.0;25.000025137925583;33.7285502372769;22.0
34.87;25.000021750830943;27.0;25.00002187417417;33.73145991092782;22.0
35.03;25.000018958807427;27.0;25.000019056407783;33.73384065487784;22.0
35.2;25.000016537902336;27.0;25.00001657803256;33.7359000292686;22.0
35.37;25.00001439026097;27.0;25.000014605280224;33.73742902598495;22.0
35.53;25.000012523985696;27.0;25.000012686183172;33.73907763223943;22.0
35.7;25.00001088553363;27.0;25.000011040566534;33.740653764488464;22.0
35.87;25.00000949559803;27.0;25.00000961906944;33.74179845181426;22.0
36.03;25.00000826254721;27.0;25.000008357801164;33.742818880159696;22.0
36.2;25.000007183800747;27.0;25.000007251671995;33.74378358223798;22.0
36.37;25.000006270150305;27.0;25.000006306003726;33.74472896452097;22.0
36.53;25.000005469788515;27.0;25.00000550425108;33.74526006518535;22.0
36.7;25.00000474523329;27.0;25.000004770122956;33.74568661781325;22.0
36.87;25.00000407969436;27.0;25.00000410960075;33.746092338278636;22.0
37.03;25.000003483475034;27.0;25.00000354639462;33.746442842259135;22.0
37.2;25.00000294441751;27.0;25.000002994112304;33.746810864850175;22.0
