Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
4.53;55.5;55.0;32.0;55.47100937054108;187.63768811076417;22.0
4.7;55.5;55.0;34.0;55.47004313002004;181.858694892362;22.0
4.86;55.4;55.0;98.0;55.41141510765529;176.71670299991703;22.0
5.03;55.4;55.0;214.0;55.38484531859407;177.45690312237625;22.0
5.2;55.4;55.0;231.0;55.37440722111526;181.5318574495264;22.0
5.36;55.3;55.0;220.0;55.37124206651753;185.73618771492906;22.0
5.53;55.4;55.0;229.0;55.36231856595304;190.40646466710132;22.0
5.7;55.4;55.0;190.0;55.3679181781125;193.51617826551728;22.0
5.86;55.3;55.0;203.0;55.343005042120325;195.07293300358992;22.0
6.03;55.3;55.0;346.0;55.29657616070712;200.34084473495753;22.0
6.2;55.3;55.0;353.0;55.281293958510766;209.6138253539322;22.0
6.36;55.3;55.0;322.0;55.276922922460905;218.10325895817795;22.0
6.53;55.3;55.0;288.0;55.27618211339723;224.7507642376013;22.0
6.7;55.3;55.0;259.0;55.276509035946226;229.60124076722445;22.0
6.86;55.3;55.0;238.0;55.2770598718587;233.15163905479727;22.0
7.03;55.3;55.0;222.0;55.27754622314288;235.57254282598458;22.0
7.2;55.3;55.0;225.0;55.27337078177387;237.93786559716827;22.0
7.36;55.3;55.0;204.0;55.27672167694792;239.43535517490432;22.0
7.53;55.3;55.0;189.0;55.27790054684457;240.13338120238794;22.0
7.7;55.2;55.0;208.0;55.27176169831953;240.4809630919022;22.0
7.86;55.2;55.0;338.0;55.217465322272616;243.60263528064382;22.0
8.03;55.2;55.0;480.0;55.16091885721535;252.56390987976263;22.0
8.2;55.1;55.0;532.0;55.11273018364779;266.14092720332405;22.0
8.36;55.1;55.0;485.0;55.10200215998484;281.2803950536283;22.0
8.53;55.1;55.0;451.0;55.09189142910132;293.4587274480454;22.0
8.7;55.1;55.0;404.0;55.08957943986888;303.3028887883737;22.0
8.86;55.1;55.0;327.0;55.10123899055258;310.16589352034396;22.0
9.03;55.2;55.0;246.0;55.11871004157452;314.29750832478163;22.0
9.2;55.1;55.0;269.0;55.11047566953992;314.67428015942687;22.0
9.36;55.1;55.0;303.0;55.09774306723681;316.3198822531226;22.0
9.53;55.1;55.0;301.0;55.093537057571105;319.0195629863485;22.0
9.7;55.1;55.0;291.0;55.09242393249813;321.196331046444;22.0
9.87;55.1;55.0;281.0;55.0921867740665;323.125122478121;22.0
10.03;55.1;55.0;273.0;55.09227527344296;324.53114941596994;22.0
10.2;55.1;55.0;267.0;55.09242733832168;325.5246686692616;22.0
10.37;55.1;55.0;263.0;55.09256826533262;326.2449756688849;22.0
10.53;55.1;55.0;260.0;55.09267665993927;326.72774754803686;22.0
10.7;55.1;55.0;258.0;55.09275579402448;327.0704815074976;22.0
10.87;55.1;55.0;256.0;55.09281280893392;327.30290850468145;22.0
11.03;55.1;55.0;255.0;55.09285215289551;327.46246161841685;22.0
11.2;55.1;55.0;254.0;55.09287865164297;327.56507379064936;22.0
11.37;55.0;55.0;283.0;55.08329663695946;327.5857684889789;22.0
11.53;55.1;55.0;268.0;55.086040842983294;328.9341169529295;22.0
11.7;55.1;55.0;284.0;55.086669112709124;329.81480690898843;22.0
11.87;55.1;55.0;260.0;55.07418886165189;329.92740298975923;22.0
12.03;55.1;55.0;273.0;55.08679546372118;330.9408430908332;22.0
12.2;55.1;55.0;254.0;55.091163134380274;330.7979623976189;22.0
12.37;55.1;55.0;250.0;55.09260376580725;330.1621135512973;22.0
12.53;55.1;55.0;251.0;55.08343030777756;329.49326660831673;22.0
12.7;55.1;55.0;350.0;55.06116333673041;331.71786546025726;22.0
12.87;55.1;55.0;276.0;55.0825633803695;334.1613048107588;22.0
13.03;55.0;55.0;358.0;55.028734887968284;335.08804512792443;22.0
13.2;55.0;55.0;424.0;55.00642491007056;341.8722007099698;22.0
13.37;55.0;55.0;416.0;54.99958907155504;349.36642806978534;22.0
13.53;55.0;55.0;389.0;54.97966650611328;355.5052951608058;22.0
13.7;55.0;55.0;387.0;54.9917089584187;361.69932335198314;22.0
13.87;55.0;55.0;343.0;54.996095031611006;365.15122124386323;22.0
14.03;55.0;55.0;375.0;54.957347767888976;367.70348608621174;22.0
14.2;55.0;55.0;361.0;54.973004701714835;373.1841727884059;22.0
14.37;55.0;55.0;307.0;54.98078471659974;375.4422217282456;22.0
14.53;54.9;55.0;292.0;54.993989275261846;376.0676632582107;22.0
14.7;55.0;55.0;301.0;54.99053932026947;376.9594411576055;22.0
14.87;55.0;55.0;275.0;54.99731808857412;376.50276296136656;22.0
15.03;55.0;55.0;301.0;54.991161275583245;375.5647126237914;22.0
15.2;54.9;55.0;298.0;54.98137848847533;375.3963130556657;22.0
15.37;54.9;55.0;393.0;54.94386889414691;377.978425873674;22.0
15.53;55.0;55.0;406.0;54.951361121913514;383.94872733554524;22.0
15.7;54.9;55.0;401.0;54.927752871850494;387.27257868465864;22.0
15.87;54.9;55.0;379.0;54.92731152972084;391.6420105944601;22.0
16.03;54.9;55.0;419.0;54.91202116114482;395.64447186515974;22.0
16.2;54.9;55.0;410.0;54.90729545207045;399.99336439690745;22.0
16.37;54.9;55.0;392.0;54.90584603010332;404.1748634708302;22.0
16.53;54.9;55.0;375.0;54.905734738990546;407.30707252610887;22.0
16.7;54.9;55.0;362.0;54.905971802253895;409.55325501679414;22.0
16.87;54.9;55.0;296.0;54.93383356572922;411.26769492929736;22.0
17.03;54.9;55.0;326.0;54.91585741373041;409.8710922662945;22.0
17.2;54.9;55.0;346.0;54.9095839545509;410.19023919323246;22.0
17.37;54.9;55.0;317.0;54.9274164611196;411.2516746623467;22.0
17.53;55.0;55.0;332.0;54.914462065806475;410.6460621423162;22.0
17.7;54.9;55.0;314.0;54.922004477524446;409.72656185299905;22.0
17.87;55.0;55.0;347.0;54.91169214987306;409.3386317291375;22.0
18.04;54.9;55.0;281.0;54.93525062026045;408.49291446623363;22.0
18.2;54.9;55.0;307.0;54.93179454922403;405.60699429703135;22.0
18.37;55.0;55.0;329.0;54.92478631009463;405.2296012320958;22.0
18.54;54.9;55.0;355.0;54.916386223622546;405.5409808752311;22.0
18.7;55.0;55.0;335.0;54.92017250085831;407.04689834647354;22.0
18.87;55.0;55.0;294.0;54.93395778277511;406.76688403649916;22.0
19.04;54.9;55.0;294.0;54.93976214264693;403.7446800986956;22.0
19.2;55.0;55.0;224.0;54.966973685592905;401.60570954274345;22.0
19.37;55.0;55.0;200.0;54.98161997197772;397.77468936078026;22.0
19.54;55.0;55.0;193.0;54.99535722602228;393.03057703457023;22.0
19.7;54.9;55.0;201.0;54.981554326515635;387.2847899311905;22.0
19.87;55.0;55.0;318.0;54.97695955000363;386.0725893823629;22.0
20.04;55.0;55.0;248.0;54.993608864194734;384.70252490779126;22.0
20.2;55.0;55.0;239.0;54.99900943168143;381.6978120460505;22.0
20.37;55.0;55.0;342.0;54.97800863324402;380.2359024824319;22.0
20.54;55.0;55.0;273.0;54.99355001220883;380.30729214131713;22.0
20.7;55.0;55.0;258.0;54.99831265213482;378.7458586678898;22.0
20.87;55.0;55.0;235.0;55.00661272591148;376.5917134130212;22.0
21.04;55.0;55.0;264.0;55.00269244834903;374.2954682692564;22.0
21.2;55.0;55.0;277.0;55.00117157317554;373.104177106134;22.0
21.37;55.0;55.0;283.0;55.00055130333264;372.4320668035009;22.0
21.54;54.9;55.0;287.0;55.00028971442368;372.0264070433621;22.0
21.7;54.9;55.0;418.0;54.93871288888335;373.45073842930753;22.0
21.87;55.0;55.0;453.0;54.94854780920639;381.1634242105813;22.0
22.04;55.0;55.0;302.0;54.9792599065316;385.3562536630588;22.0
22.2;55.0;55.0;247.0;54.99425915872919;383.89199859881046;22.0
22.37;55.0;55.0;240.0;54.981678010238475;380.94557988261;22.0
22.54;55.0;55.0;300.0;54.98521951125494;379.75549013729136;22.0
22.7;55.0;55.0;321.0;54.98019482983556;379.32088334501793;22.0
22.87;55.0;55.0;270.0;54.99398910585664;379.39295328582125;22.0
23.04;55.0;55.0;261.0;54.998705741029525;377.8064307411643;22.0
23.2;55.0;55.0;297.0;54.99023290715143;377.0003955682188;22.0
23.37;55.0;55.0;273.0;54.99723970463354;376.531235918361;22.0
23.54;55.0;55.0;351.0;54.96731903868182;375.57292986411846;22.0
23.7;55.0;55.0;331.0;54.97927980180908;378.46894728907137;22.0
23.87;54.9;55.0;301.0;54.98627307855849;379.0157735734767;22.0
24.04;55.0;55.0;277.0;54.99261096986639;379.0149583233905;22.0
24.2;55.0;55.0;317.0;54.98218724718168;378.5159151693056;22.0
24.37;55.0;55.0;272.0;54.99398921408617;378.6852180940797;22.0
24.54;55.0;55.0;263.0;54.998641209751554;377.28935803377004;22.0
24.7;55.0;55.0;267.0;55.00007062769764;375.74638097227927;22.0
24.87;55.0;55.0;273.0;55.00041737229833;374.4525040329388;22.0
25.04;55.0;55.0;343.0;54.980799428441934;373.3983169540536;22.0
25.2;55.0;55.0;350.0;54.97637530280761;374.9134431382951;22.0
25.37;54.9;55.0;412.0;54.94521066252219;376.3930153386878;22.0
25.54;54.9;55.0;474.0;54.916366781575334;382.7024131437123;22.0
25.71;55.0;55.0;398.0;54.9378208286733;389.99934209106925;22.0
25.87;55.0;55.0;395.0;54.93275369836132;393.1085112226838;22.0
26.04;55.0;55.0;258.0;54.971316979880136;394.69045600921874;22.0
26.21;54.9;55.0;287.0;54.965659500426874;393.2175456047146;22.0
26.37;55.0;55.0;292.0;54.962425855197864;391.63504921494;22.0
26.54;54.9;55.0;323.0;54.95464109967791;389.6307278006279;22.0
26.71;55.0;55.0;314.0;54.955728901559674;390.9118524190789;22.0
26.87;55.0;55.0;248.0;54.97921326922687;390.26749375585223;22.0
27.04;55.0;55.0;315.0;54.96171015488301;388.0170818196947;22.0
27.21;55.0;55.0;266.0;54.979043301736866;387.2631984628445;22.0
27.37;54.9;55.0;334.0;54.96027971297335;384.8569752523179;22.0
27.54;54.9;55.0;329.0;54.97186111775337;385.67565888597915;22.0
27.71;54.9;55.0;319.0;54.965135563153915;384.6278022332794;22.0
27.87;54.9;55.0;313.0;54.92800772968053;382.41967800755293;22.0
28.04;54.9;55.0;432.0;54.91100906725616;385.7469312150723;22.0
28.21;55.0;55.0;424.0;54.95263944774221;391.65444174624395;22.0
28.37;55.0;55.0;312.0;54.98589713327957;392.43326040534345;22.0
28.54;55.0;55.0;298.0;54.99721605068958;389.90692862079504;22.0
28.71;55.0;55.0;392.0;55.00088077746559;389.0830305861001;22.0
28.87;55.0;55.0;527.0;55.00241792374183;394.55425397607814;22.0
29.04;55.0;55.0;666.0;55.003836127087176;406.0621680749567;22.0
29.21;55.1;55.0;828.0;55.00591559923556;424.92186467517905;22.0
29.37;55.0;55.0;947.0;55.01309335179414;450.3573292494599;22.0
29.54;55.0;55.0;1063.0;55.014313290367554;479.76966491522234;22.0
29.71;55.0;55.0;1168.0;55.01764029107981;510.56367506751343;22.0
29.87;55.0;55.0;1348.0;54.98150597416836;550.0244712256264;22.0
30.04;55.0;55.0;1449.0;55.01100775670574;597.3805795126169;22.0
30.21;55.0;55.1155;1474.0;55.029789929949395;643.8399373698561;22.0
30.37;55.1;55.2317;1500.0;55.04660478968371;690.7456995213521;22.0
30.54;55.1;55.3479;1500.0;55.07755215487768;736.0060932848806;22.0
30.71;55.1;55.464800000000004;1500.0;55.1287664930469;779.922593582141;22.0
30.87;55.1;55.5817;1500.0;55.15446301608244;821.5396244540577;22.0
31.04;55.2;55.6986;1500.0;55.167782831011465;862.2214576790614;22.0
31.21;55.2;55.8148;1500.0;55.21368636083273;900.8148358089317;22.0
31.37;55.3;55.9317;1500.0;55.25640076466139;938.146712151437;22.0
31.54;55.3;56.0479;1500.0;55.33112495793506;970.6631667820748;22.0
31.71;55.3;56.1655;1500.0;55.37438066365376;1005.1308189766405;22.0
31.87;55.4;56.2824;1500.0;55.3929628045676;1038.3641030981769;22.0
32.04;55.4;56.3986;1500.0;55.468442119579244;1070.794353554286;22.0
32.21;55.5;56.5155;1500.0;55.53134519385769;1101.3834558910446;22.0
32.37;55.6;56.6331;1500.0;55.58768678375187;1131.1295728481032;22.0
32.54;55.6;56.749300000000005;1500.0;55.67554920064381;1159.8954010553482;22.0
32.71;55.7;56.8655;1500.0;55.76146563036938;1187.7156791279276;22.0
32.88;55.8;56.9824;1500.0;55.80644484252676;1213.9600800708279;22.0
33.04;55.9;57.0993;1500.0;55.90010754060736;1239.7430490586048;22.0
33.21;56.0;57.2162;1500.0;56.00105392466175;1264.5728492812793;22.0
33.38;56.1;57.3331;1500.0;56.092928437969476;1288.1176283363404;22.0
33.54;56.2;57.45;1437.0;56.21898036818912;1310.2370589453424;22.0
33.71;56.2;57.566900000000004;1388.0;56.3039219653495;1327.3742828348118;22.0
33.88;56.3;57.683800000000005;1423.0;56.384929196514946;1342.4448714911825;22.0
34.04;56.4;57.7993;1390.0;56.48708111302829;1358.40579866865;22.0
34.21;56.6;57.9169;1394.0;56.58874644307867;1373.6475496657274;22.0
34.38;56.7;58.0331;1320.0;56.70784415374488;1385.2872031582401;22.0
34.54;56.8;58.1507;1319.0;56.8119966455747;1394.724599415066;22.0
34.71;56.9;58.2669;1172.0;56.962354221900654;1402.5634517787948;22.0
34.88;57.0;58.3831;1218.0;57.060588343829416;1405.7209342945755;22.0
35.04;57.1;58.5;1181.0;57.184565828259046;1409.558765108481;22.0
35.21;57.3;58.6162;1272.0;57.269659714208835;1413.5803169330595;22.0
35.38;57.4;58.7338;1219.0;57.394950497071235;1418.6778784436653;22.0
35.54;57.5;58.85;1128.0;57.54522119242488;1422.287648764407;22.0
35.71;57.6;58.9669;1185.0;57.63797866216977;1422.4305389218875;22.0
35.88;57.7;59.083800000000004;1291.0;57.71899673668965;1424.530557446701;22.0
36.04;57.8;59.2007;1241.0;57.84394009824391;1431.0249749477184;22.0
36.21;58.0;59.316900000000004;1257.0;57.95021817913896;1435.7900101351022;22.0
36.38;58.0;59.433099999999996;1220.0;58.08720042310749;1439.2895798149395;22.0
36.54;58.2;59.55;1183.0;58.24068024131305;1442.477691197575;22.0
36.71;58.3;59.6676;1241.0;58.3551091511167;1444.8705757917571;22.0
36.88;58.5;59.7838;1281.0;58.46178069545398;1449.0584784713265;22.0
37.04;58.5;59.9014;1210.0;58.59269019594848;1452.9374226235848;22.0
37.21;58.7;60.0176;1120.0;58.69135061769574;1453.92808838184;22.0
37.38;58.8;60.1345;988.0;58.82240944418236;1450.3100477494952;22.0
37.54;58.9;60.250699999999995;907.0;58.95142261795964;1442.2542106034282;22.0
37.71;59.1;60.367599999999996;851.0;59.058489991870424;1430.3968918982978;22.0
37.88;59.1;60.4838;754.0;59.19007595424426;1415.7946199277817;22.0
38.04;59.3;60.600699999999996;704.0;59.311097168826294;1398.2689046868147;22.0
38.21;59.4;60.7183;642.0;59.44025320594468;1378.0374219818918;22.0
38.38;59.5;60.8345;558.0;59.56943959756386;1355.586649492682;22.0
38.55;59.7;60.9514;523.0;59.676476354101254;1331.3847676517667;22.0
38.71;59.8;61.069;489.0;59.81921308297388;1306.3908800189904;22.0
38.88;59.9;61.185199999999995;453.0;59.90621707896453;1279.7388078347155;22.0
39.05;60.0;61.3014;441.0;60.03048288241052;1253.760027465841;22.0
39.21;60.2;61.419;415.0;60.12284838994804;1226.8452831750287;22.0
39.38;60.2;61.535199999999996;378.0;60.22092336829374;1202.4100886752929;22.0
39.55;60.3;61.6521;347.0;60.32106508749753;1174.1263158850077;22.0
39.71;60.4;61.769;323.0;60.417795307058846;1145.733172403311;22.0
39.88;60.5;61.8852;287.0;60.519065492303454;1117.888612117878;22.0
40.05;60.6;62.0;288.0;60.57606832574009;1089.3517714799393;22.0
40.21;60.7;62.0;286.0;60.68458974958167;1062.762772300271;22.0
40.38;60.7;62.0;243.0;60.75854700697841;1035.1496209041177;22.0
40.55;60.8;62.0;269.0;60.82263724415594;1008.6765670115946;22.0
40.71;60.9;62.0;210.0;60.92319927418574;983.1431161327529;22.0
40.88;60.9;62.0;227.0;60.96299031760374;956.5387296437577;22.0
41.05;61.0;62.0;230.0;61.036238629480614;931.9345559228329;22.0
41.21;61.1;62.0;211.0;61.10815229591212;910.5395818350952;22.0
41.38;61.1;62.0;224.0;61.16051323377681;886.3569220156255;22.0
41.55;61.2;62.0;206.0;61.2224273281217;863.7096401949057;22.0
41.71;61.2;62.0;238.0;61.26979769544627;841.2947645314456;22.0
41.88;61.3;62.0;199.0;61.322337368907775;819.9867339967128;22.0
42.05;61.3;62.0;234.0;61.345813652437194;798.8817747205007;22.0
42.21;61.4;62.0;245.0;61.39380048408733;780.9408620638321;22.0
42.38;61.4;62.0;278.0;61.411103030702996;763.8362962031985;22.0
42.55;61.4;62.0;289.0;61.43623557251263;748.2564849163507;22.0
42.71;61.4;62.0;334.0;61.44299864060616;735.5920043097336;22.0
42.88;61.4;62.0;385.0;61.444523736121575;723.9095570504398;22.0
43.05;61.5;62.0;321.0;61.501376092928986;714.4708859566844;22.0
43.21;61.6;62.0;252.0;61.56299456475808;702.4212379414619;22.0
43.38;61.6;62.0;192.0;61.61341067061739;686.6422880234176;22.0
43.55;61.6;62.0;234.0;61.62877905405597;670.1340419930576;22.0
43.71;61.6;62.0;297.0;61.63247639555416;656.4969216023012;22.0
43.88;61.6;62.0;350.0;61.632577553572254;647.2390907831306;22.0
44.05;61.6;62.0;392.0;61.63170863760492;639.286316493732;22.0
44.21;61.7;62.0;405.0;61.638448887301244;633.5467838831114;22.0
44.38;61.7;62.0;334.0;61.67712057823949;628.146910421998;22.0
44.55;61.7;62.0;284.0;61.71039896799901;619.6844637600785;22.0
44.72;61.8;62.0;270.0;61.73123183959954;609.8513522119604;22.0
44.88;61.8;62.0;316.0;61.73740323991025;599.3584822298807;22.0
45.05;61.7;62.0;243.0;61.77747613487371;590.3706987758491;22.0
45.22;61.8;62.0;328.0;61.76764455967137;581.9667331304394;22.0
45.38;61.8;62.0;275.0;61.7904291847634;575.0176903371777;22.0
45.55;61.8;62.0;271.0;61.80957926405852;566.6689055166968;22.0
45.72;61.8;62.0;289.0;61.787613165332814;558.6632863671665;22.0
45.88;61.8;62.0;368.0;61.802733981965304;554.8153628386159;22.0
46.05;61.7;62.0;346.0;61.79306102742637;550.9595862069663;22.0
46.22;61.8;62.0;393.0;61.80303609819744;549.7406641819232;22.0
46.38;61.8;62.0;371.0;61.811511993705075;547.3872705837877;22.0
46.55;61.8;62.0;375.0;61.81415020081647;544.6942678702682;22.0
46.72;61.8;62.0;385.0;61.81481053933469;542.409643825112;22.0
46.88;61.8;62.0;394.0;61.81483085889783;540.6851814685256;22.0
47.05;61.8;62.0;401.0;61.81468587535148;539.444108050947;22.0
47.22;61.8;62.0;294.0;61.84378031053127;537.558239369042;22.0
47.38;61.8;62.0;393.0;61.824018688882894;533.7742949641679;22.0
47.55;61.8;62.0;428.0;61.81753036144951;533.3270922501786;22.0
47.72;61.8;62.0;435.0;61.81496065075118;533.8028600194573;22.0
47.88;61.8;62.0;435.0;61.81411659625018;534.4525997996294;22.0
48.05;61.8;62.0;433.0;61.81390109033294;535.0331014454265;22.0
48.22;61.8;62.0;430.0;61.813879590570274;535.4685310517143;22.0
48.38;61.8;62.0;429.0;61.8139100064545;535.774581168252;22.0
48.55;61.8;62.0;412.0;61.82880757532702;535.9779126956049;22.0
48.72;61.8;62.0;417.0;61.81963097125112;534.9682373324603;22.0
48.88;61.8;62.0;435.0;61.81579405974019;534.734853230115;22.0
49.05;61.8;62.0;405.0;61.82426422068756;535.1807680260522;22.0
49.22;61.8;62.0;402.0;61.83567489120158;534.5788605888927;22.0
49.38;61.8;62.0;411.0;61.8253349379669;532.8404609344691;22.0
49.55;61.8;62.0;438.0;61.81757503240652;532.584095737965;22.0
49.72;61.9;62.0;343.0;61.855350197057284;533.4998201770441;22.0
49.88;61.9;62.0;245.0;61.89327065022451;528.1898917187244;22.0
50.05;61.9;62.0;249.0;61.90545683257595;520.0015655559076;22.0
50.22;61.9;62.0;278.0;61.90883702809272;512.7177911546498;22.0
50.38;61.9;62.0;308.0;61.90934642591084;506.9553464893166;22.0
50.55;61.9;62.0;333.0;61.90906376099008;503.2661394343036;22.0
50.72;61.9;62.0;351.0;61.90858646211897;500.2058226097502;22.0
50.88;61.9;62.0;364.0;61.90816425342776;498.1008680501085;22.0
51.05;61.9;62.0;373.0;61.9078408578258;496.66124586521875;22.0
51.22;61.9;62.0;392.0;61.902721664961966;496.1073605652263;22.0
51.38;61.9;62.0;442.0;61.88700749896896;495.77851156186625;22.0
51.55;61.9;62.0;484.0;61.86730304502004;498.8482222201652;22.0
51.72;61.9;62.0;387.0;61.89402675663946;501.7801599567395;22.0
51.88;61.8;62.0;407.0;61.903428267505014;501.96820791037646;22.0
52.05;61.9;62.0;519.0;61.864689374432125;503.0587430821938;22.0
52.22;61.9;62.0;437.0;61.89228364764327;506.838930417421;22.0
52.38;61.9;62.0;406.0;61.897841003289855;507.48846674502323;22.0
52.55;61.9;62.0;397.0;61.883231232188116;507.1701196684729;22.0
52.72;61.9;62.0;393.0;61.88101378908935;507.71829047747565;22.0
52.88;61.9;62.0;393.0;61.86513543811595;508.20289579767274;22.0
53.05;61.9;62.0;432.0;61.87833610985733;510.34054021261414;22.0
53.22;61.8;62.0;468.0;61.84358312506842;512.0215066380548;22.0
53.38;61.9;62.0;503.0;61.8314636068174;517.1411368621353;22.0
53.55;61.8;62.0;502.0;61.82786791978535;521.3144082746101;22.0
53.72;61.8;62.0;518.0;61.82667380247014;526.3556689003797;22.0
53.88;61.8;62.0;494.0;61.81760218007992;530.5511816354535;22.0
54.05;61.8;62.0;459.0;61.821825458801676;533.9247394133113;22.0
54.22;61.8;62.0;467.0;61.82678689817495;536.1438529157181;22.0
54.38;61.8;62.0;450.0;61.82774752271583;537.5945532467164;22.0
54.55;61.8;62.0;372.0;61.846278746637424;537.844477778499;22.0
54.72;61.9;62.0;360.0;61.87023332340097;535.9811321406434;22.0
54.89;61.9;62.0;315.0;61.88742784637639;531.0300409350787;22.0
55.05;61.9;62.0;279.0;61.89307992807194;525.0306846179454;22.0
55.22;61.9;62.0;406.0;61.87846693147181;521.1988157362634;22.0
55.39;61.9;62.0;328.0;61.900153065136415;519.0553756868912;22.0
55.55;61.9;62.0;375.0;61.90708318976397;513.5045441119875;22.0
55.72;61.9;62.0;382.0;61.90896871717423;512.4055978157822;22.0
55.89;61.9;62.0;385.0;61.9096311179653;511.37292720354515;22.0
56.05;61.9;62.0;416.0;61.89310832925945;510.5993142855067;22.0
56.22;61.9;62.0;406.0;61.90403653110484;511.38718517045226;22.0
56.39;61.8;62.0;393.0;61.907866304590605;511.2436300354217;22.0
56.55;61.8;62.0;427.0;61.888346702357794;511.35024957779046;22.0
56.72;61.9;62.0;499.0;61.87567654845454;513.4026548223466;22.0
56.89;61.9;62.0;423.0;61.89247393924165;516.1054145893669;22.0
57.05;61.8;62.0;501.0;61.8524045506773;516.2734328525555;22.0
57.22;61.8;62.0;561.0;61.83198456457799;520.6229301822954;22.0
57.39;61.9;62.0;565.0;61.818901309485014;527.7147976273737;22.0
57.55;61.9;62.0;379.0;61.87714267622938;532.6103388310777;22.0
57.72;61.9;62.0;314.0;61.90075370168205;529.5945241501497;22.0
57.89;61.9;62.0;316.0;61.90839030517618;524.6534380836821;22.0
58.05;61.9;62.0;347.0;61.905421714348975;520.9000660446328;22.0
58.22;61.9;62.0;350.0;61.909165478631856;517.9197237706312;22.0
58.39;61.8;62.0;459.0;61.87165970341461;515.1263739685194;22.0
58.55;61.9;62.0;512.0;61.85932907626404;519.2833266316192;22.0
58.72;61.9;62.0;442.0;61.874345050009;522.6137258363837;22.0
58.89;61.9;62.0;373.0;61.8937353250005;523.4377475804449;22.0
59.05;61.8;62.0;472.0;61.863223234186215;521.1695753348838;22.0
59.22;61.9;62.0;556.0;61.82930690913145;524.3290320364168;22.0
59.39;61.9;62.0;493.0;61.841003993641436;529.4302294906879;22.0
59.55;61.9;62.0;397.0;61.86823589699974;531.8794424078707;22.0
59.72;61.8;62.0;411.0;61.866557914050006;530.3011961975498;22.0
59.89;61.8;62.0;390.0;61.87572374491148;528.984914464375;22.0
60.05;61.8;62.0;466.0;61.85415884351008;527.0498584281958;22.0
60.22;61.9;62.0;500.0;61.83546980991903;529.6333742852904;22.0
60.39;61.9;62.0;420.0;61.85098295759397;532.0757033662481;22.0
60.55;61.9;62.0;383.0;61.851390059757975;531.6619846542317;22.0
60.72;61.9;62.0;436.0;61.857524866605075;531.8014313693914;22.0
60.89;61.8;62.0;426.0;61.841580631328426;531.8107740603077;22.0
61.05;61.9;62.0;469.0;61.83695120752198;534.0997633504463;22.0
61.22;61.9;62.0;376.0;61.883679220769245;535.5178019912356;22.0
61.39;61.9;62.0;307.0;61.90308280161721;531.0998011679427;22.0
61.56;61.8;62.0;308.0;61.89964677902094;525.5371993584768;22.0
61.72;61.8;62.0;466.0;61.841854409427725;524.0051662855461;22.0
61.89;61.8;62.0;531.0;61.83062103413669;528.9124734078549;22.0
62.06;61.9;62.0;445.0;61.87123853453326;533.108085143835;22.0
62.22;61.9;62.0;401.0;61.84714748046906;531.6587551704184;22.0
62.39;61.8;62.0;365.0;61.88762401420784;531.6076924635646;22.0
62.56;61.9;62.0;332.0;61.89977244584862;528.5653652006248;22.0
62.72;61.9;62.0;321.0;61.9080042348999;524.0365800212886;22.0
62.89;61.9;62.0;414.0;61.890020003185654;520.5772592559745;22.0
63.06;61.9;62.0;410.0;61.891943144437306;519.9031844338622;22.0
63.22;61.9;62.0;365.0;61.90468676148827;518.7680767785546;22.0
63.39;61.9;62.0;400.0;61.8984956965652;516.8148202227409;22.0
