Time[min];Temperature[°C];Power[W]
21.22;62.0;999.6153846153845
21.3;62.0;999.6153846153845
21.39;62.0;999.6153846153845
21.47;62.2;1001.9230769230769
21.55;62.2;1001.9230769230769
21.64;62.2;1001.9230769230769
21.72;62.2;1001.9230769230769
21.8;62.2;1001.9230769230769
21.89;62.2;1001.9230769230769
21.97;62.2;1001.9230769230769
22.05;62.2;1001.9230769230769
22.14;62.4;1004.230769230769
22.22;62.5;1005.3846153846152
22.31;62.5;1005.3846153846152
22.39;62.5;1005.3846153846152
22.47;62.5;1005.3846153846152
22.56;62.5;1005.3846153846152
22.64;62.5;1005.3846153846152
22.72;62.5;1005.3846153846152
22.81;62.5;1005.3846153846152
22.89;62.5;1005.3846153846152
22.97;62.7;1007.6923076923076
23.06;62.7;1007.6923076923076
23.14;62.7;1007.6923076923076
23.22;62.7;1007.6923076923076
23.31;62.7;1007.6923076923076
23.39;62.7;1007.6923076923076
23.47;62.7;1007.6923076923076
23.56;62.9;1009.9999999999998
23.64;63.0;1011.153846153846
23.72;63.0;1011.153846153846
23.81;63.1;1011.153846153846
23.89;63.1;1011.153846153846
23.98;63.1;1011.153846153846
24.06;63.1;1011.153846153846
24.14;63.1;1011.153846153846
24.23;63.1;1011.153846153846
24.31;63.1;1011.153846153846
24.39;63.3;1014.6153846153845
24.48;63.3;1014.6153846153845
24.56;63.3;1014.6153846153845
24.64;63.3;1014.6153846153845
24.73;63.3;1014.6153846153845
24.81;63.3;1014.6153846153845
24.89;63.3;1014.6153846153845
24.98;63.3;1014.6153846153845
25.06;63.5;1016.9230769230769
25.14;63.6;1018.0769230769229
25.23;63.6;1018.0769230769229
25.31;63.6;1018.0769230769229
25.39;63.6;1018.0769230769229
25.48;63.6;1018.0769230769229
25.56;63.6;1018.0769230769229
25.64;63.6;1018.0769230769229
25.73;63.9;1021.5384615384614
25.81;63.9;1021.5384615384614
25.9;63.9;1021.5384615384614
25.98;64.0;1022.6923076923076
26.06;64.0;1022.6923076923076
26.15;64.0;1022.6923076923076
26.23;64.0;1022.6923076923076
26.31;64.0;1022.6923076923076
26.4;64.0;1022.6923076923076
26.48;64.0;1022.6923076923076
26.56;64.2;1025.0
26.65;64.3;1026.153846153846
26.73;64.3;1026.153846153846
26.81;64.3;1026.153846153846
26.9;64.3;1026.153846153846
26.98;64.3;1026.153846153846
27.06;64.3;1026.153846153846
27.15;64.3;1026.153846153846
27.23;64.6;1029.6153846153845
27.31;64.6;1029.6153846153845
27.4;64.6;1029.6153846153845
27.48;64.6;1029.6153846153845
27.57;64.6;1029.6153846153845
27.65;64.6;1029.6153846153845
27.73;64.6;1029.6153846153845
27.82;64.6;1029.6153846153845
27.9;64.6;1029.6153846153845
27.98;64.9;1033.076923076923
28.07;64.9;1033.076923076923
28.15;64.9;1033.076923076923
28.23;64.9;1033.076923076923
28.32;64.9;1033.076923076923
28.4;64.9;1033.076923076923
28.48;64.9;1033.076923076923
28.57;64.9;1033.076923076923
28.65;65.2;1036.5384615384614
28.73;65.2;1036.5384615384614
28.82;65.2;1036.5384615384614
28.9;65.3;1037.6923076923076
28.98;65.3;1037.6923076923076
29.07;65.3;1037.6923076923076
29.15;65.3;1037.6923076923076
29.24;65.3;1037.6923076923076
29.32;65.3;1037.6923076923076
29.4;65.3;1037.6923076923076
29.49;65.6;1041.153846153846
29.57;65.6;1041.153846153846
29.65;65.6;1041.153846153846
29.74;65.6;1041.153846153846
29.82;65.6;1041.153846153846
29.9;65.6;1041.153846153846
29.99;65.6;1041.153846153846
30.07;65.6;1041.153846153846
30.15;65.9;1044.6153846153845
30.24;66.0;1045.7692307692307
30.32;66.0;1046.9230769230767
30.4;66.0;1046.9230769230767
30.49;66.0;1046.9230769230767
30.57;66.0;1046.9230769230767
30.65;66.0;1046.9230769230767
30.74;66.0;1046.9230769230767
30.82;66.0;1046.9230769230767
30.91;66.3;1049.230769230769
30.99;66.3;1049.230769230769
31.07;66.4;1050.3846153846152
31.16;66.4;1050.3846153846152
31.24;66.4;1050.3846153846152
31.32;66.4;1050.3846153846152
31.41;66.4;1050.3846153846152
31.49;66.4;1050.3846153846152
31.57;66.7;1053.8461538461538
31.66;66.7;1053.8461538461538
31.74;66.8;1054.9999999999998
31.82;66.8;1054.9999999999998
31.91;66.8;1054.9999999999998
31.99;66.8;1054.9999999999998
32.07;66.8;1054.9999999999998
32.16;66.8;1054.9999999999998
32.24;67.0;1057.3076923076922
32.32;67.0;1057.3076923076922
32.41;67.1;1058.4615384615383
32.49;67.2;1059.6153846153845
32.57;67.2;1059.6153846153845
32.66;67.2;1059.6153846153845
32.74;67.2;1059.6153846153845
32.83;67.2;1059.6153846153845
32.91;67.2;1059.6153846153845
32.99;67.2;1059.6153846153845
33.08;67.5;1061.923076923077
33.16;67.5;1063.0769230769229
33.24;67.5;1063.0769230769229
33.33;67.5;1063.0769230769229
33.41;67.5;1063.0769230769229
33.49;67.5;1063.0769230769229
33.58;67.5;1063.0769230769229
33.66;67.5;1063.0769230769229
33.74;67.8;1066.5384615384614
33.83;67.8;1066.5384615384614
33.91;67.8;1066.5384615384614
33.99;67.9;1067.6923076923076
34.08;67.9;1067.6923076923076
34.16;67.9;1067.6923076923076
34.24;67.9;1067.6923076923076
34.33;67.9;1067.6923076923076
34.41;67.9;1067.6923076923076
34.5;67.9;1067.6923076923076
34.58;68.2;1071.1538461538462
34.66;68.2;1071.1538461538462
34.75;68.2;1071.1538461538462
34.83;68.2;1071.1538461538462
34.91;68.2;1071.1538461538462
35.0;68.2;1071.1538461538462
35.08;68.2;1071.1538461538462
35.16;68.4;1073.4615384615383
35.25;68.4;1073.4615384615383
35.33;68.5;1074.6153846153845
35.41;68.5;1074.6153846153845
35.5;68.5;1074.6153846153845
35.58;68.5;1074.6153846153845
35.66;68.5;1074.6153846153845
35.75;68.5;1074.6153846153845
35.83;68.5;1074.6153846153845
35.91;68.5;1074.6153846153845
36.0;68.6;1075.7692307692307
36.08;68.7;1076.923076923077
36.17;68.7;1076.923076923077
36.25;68.7;1076.923076923077
36.33;68.7;1076.923076923077
36.42;68.7;1076.923076923077
36.5;68.7;1076.923076923077
36.58;68.7;1076.923076923077
36.67;68.9;1079.2307692307693
36.75;68.9;1079.2307692307693
36.83;69.0;1080.3846153846152
36.92;69.0;1080.3846153846152
37.0;69.0;1080.3846153846152
37.08;69.0;1080.3846153846152
37.17;69.0;1080.3846153846152
37.25;69.0;1080.3846153846152
37.33;69.0;1080.3846153846152
37.42;69.2;1082.6923076923076
37.5;69.3;1083.8461538461538
37.58;69.3;1083.8461538461538
37.67;69.3;1083.8461538461538
37.75;69.3;1083.8461538461538
37.84;69.3;1083.8461538461538
37.92;69.3;1083.8461538461538
38.0;69.3;1083.8461538461538
38.09;69.3;1083.8461538461538
38.17;69.6;1087.3076923076922
38.25;69.7;1088.4615384615383
38.34;69.7;1088.4615384615383
38.42;69.7;1088.4615384615383
38.5;69.7;1088.4615384615383
38.59;69.7;1088.4615384615383
38.67;69.7;1088.4615384615383
38.75;69.7;1088.4615384615383
38.84;70.0;1091.923076923077
38.92;70.1;1093.0769230769229
39.0;70.1;1093.0769230769229
39.09;70.2;1093.0769230769229
39.17;70.2;1093.0769230769229
39.25;70.2;1093.0769230769229
39.34;70.2;1093.0769230769229
39.42;70.2;1093.0769230769229
39.5;70.2;1093.0769230769229
39.59;70.2;1093.0769230769229
39.67;70.5;1097.6923076923076
39.76;70.6;1098.8461538461538
39.84;70.6;1098.8461538461538
39.92;70.6;1098.8461538461538
40.01;70.6;1098.8461538461538
40.09;70.6;1098.8461538461538
40.17;70.6;1098.8461538461538
40.26;70.6;1098.8461538461538
40.34;71.0;668.4615384615383
40.42;71.0;668.4615384615383
40.51;71.0;668.4615384615383
40.59;71.0;668.4615384615383
40.67;71.0;668.4615384615383
40.76;71.0;668.4615384615383
40.84;71.0;668.4615384615383
40.92;71.0;668.4615384615383
41.01;71.3;581.9230769230778
41.09;71.3;581.9230769230778
41.17;71.5;524.230769230769
41.26;71.5;524.230769230769
41.34;71.5;524.230769230769
41.43;71.5;524.230769230769
41.51;71.5;524.230769230769
41.59;71.5;524.230769230769
41.68;71.5;524.230769230769
41.76;71.8;437.6923076923085
41.84;71.9;408.8461538461521
41.93;71.9;408.8461538461521
42.01;71.9;408.8461538461521
42.09;71.9;408.8461538461521
42.18;71.9;408.8461538461521
42.26;71.9;408.8461538461521
42.34;71.9;408.8461538461521
42.43;72.2;322.3076923076915
42.51;72.2;322.3076923076915
42.59;72.2;322.3076923076915
42.68;72.3;293.4615384615392
42.76;72.3;293.4615384615392
42.84;72.3;293.4615384615392
42.93;72.3;293.4615384615392
43.01;72.3;293.4615384615392
43.09;72.3;293.4615384615392
43.18;72.3;293.4615384615392
43.26;72.5;235.76923076923072
43.35;72.6;235.76923076923072
43.43;72.6;206.92307692307838
43.51;72.6;206.92307692307838
43.6;72.6;206.92307692307838
43.68;72.6;206.92307692307838
43.76;72.6;206.92307692307838
43.85;72.6;206.92307692307838
43.93;72.8;149.2307692307699
44.01;72.8;149.2307692307699
44.1;72.9;120.38461538461377
44.18;72.9;120.38461538461377
44.26;72.9;120.38461538461377
44.35;72.9;120.38461538461377
44.43;72.9;120.38461538461377
44.51;72.9;120.38461538461377
44.6;72.9;120.38461538461377
44.68;73.2;33.84615384615296
44.76;73.2;33.84615384615296
44.85;73.2;33.84615384615296
44.93;73.2;33.84615384615296
45.02;73.2;33.84615384615296
45.1;73.2;33.84615384615296
45.18;73.2;33.84615384615296
45.27;73.2;33.84615384615296
45.35;73.3;5.000000000000853
45.43;73.4;0.0
45.52;73.3;5.000000000000853
45.6;73.4;0.0
45.68;73.4;0.0
45.77;73.4;0.0
45.85;73.4;0.0
45.93;73.4;0.0
46.02;73.4;0.0
46.1;73.4;0.0
46.18;73.6;0.0
46.27;73.6;0.0
46.35;73.7;0.0
46.43;73.7;0.0
46.52;73.7;0.0
46.6;73.7;0.0
46.69;73.7;0.0
46.77;73.7;0.0
46.85;73.8;0.0
46.94;73.9;0.0
47.02;73.9;0.0
47.1;73.9;0.0
47.19;73.9;0.0
47.27;73.9;0.0
47.35;73.9;0.0
47.44;73.9;0.0
47.52;73.9;0.0
47.6;73.9;0.0
47.69;73.9;0.0
47.77;74.0;0.0
47.85;74.0;0.0
47.94;74.0;0.0
48.02;74.0;0.0
48.1;74.0;0.0
48.19;74.0;0.0
