Time[min];Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
19.64;30.6;594.0;30.55027555701544;512.7365434925935;22.0
19.81;30.7;496.0;30.68425283023891;520.9023604471154;22.0
19.98;30.9;516.0;30.763069054718628;524.4393833465535;22.0
20.14;31.0;357.0;30.91582821285108;526.6268464152831;22.0
20.31;31.1;320.0;31.042851274308944;523.0843710952937;22.0
20.48;31.2;275.0;31.165382094029972;518.197022992275;22.0
20.64;31.4;236.0;31.288426583842856;511.6210744708633;22.0
20.81;31.4;235.0;31.403601265886508;503.3708785990175;22.0
20.98;31.5;349.0;31.48378793577328;498.3277238303481;22.0
21.14;31.5;461.0;31.532101617044187;497.5444017031848;22.0
21.31;31.6;525.0;31.608509020866762;502.7183730699072;22.0
21.48;31.7;534.0;31.697094899734182;510.2518225860945;22.0
21.64;31.8;624.0;31.760454343168103;518.0518087647833;22.0
21.81;31.9;525.0;31.87682868501029;528.5557101166655;22.0
21.98;32.0;466.0;31.98853174566785;534.0513977728685;22.0
22.14;32.2;317.0;32.143279444159944;536.1446787197739;22.0
22.31;32.3;306.0;32.238755901209956;532.1591469243627;22.0
22.48;32.4;282.0;32.35698294154651;528.5497994103581;22.0
22.64;32.5;405.0;32.42788713185311;524.450374438599;22.0
22.81;32.5;446.0;32.51768391343142;524.7578106535453;22.0
22.98;32.7;504.0;32.59592976523557;528.4475494288045;22.0
23.14;32.7;458.0;32.7071309208776;532.5431610765008;22.0
23.31;32.8;550.0;32.773149456543045;536.8409812326332;22.0
23.48;32.9;509.0;32.88829525086853;542.0599589531228;22.0
23.64;33.0;560.0;32.95911993544693;545.6653678867154;22.0
23.81;33.1;557.0;33.07187668170566;551.359560629794;22.0
23.98;33.2;554.0;33.154277180823065;555.3534562787949;22.0
24.14;33.3;565.0;33.26414943284073;560.3282011125622;22.0
24.31;33.4;543.0;33.36801231687162;563.8259239700649;22.0
24.48;33.6;434.0;33.5285755569572;565.1515047338213;22.0
24.64;33.7;334.0;33.625375294995216;560.1414443404617;22.0
24.81;33.8;309.0;33.760150569532705;554.1723668336344;22.0
24.98;33.8;369.0;33.82997785845217;547.5349193959642;22.0
25.15;33.9;486.0;33.906086628253036;547.3548542273222;22.0
25.31;34.0;617.0;33.96464868718699;551.6069879581767;22.0
25.48;34.1;655.0;34.07318528054172;560.8936935354459;22.0
25.65;34.2;652.0;34.17704065375688;570.6286915156097;22.0
25.81;34.3;621.0;34.27564008185831;579.0067116489151;22.0
25.98;34.5;648.0;34.38303087616306;587.5322153155614;22.0
26.15;34.7;494.0;34.5417171343155;593.7247545893248;22.0
26.31;34.7;376.0;34.692728532600455;592.3340056753357;22.0
26.48;34.9;428.0;34.82059542414633;589.6157687696857;22.0
26.65;35.0;436.0;34.91896970350812;587.11646832819;22.0
26.81;35.1;459.0;35.03355670662951;586.6292979225142;22.0
26.98;35.2;352.0;35.16433433411713;584.9085391675787;22.0
27.15;35.3;352.0;35.26379288410989;580.7703691156237;22.0
27.31;35.4;308.0;35.38971025851797;575.3441804902853;22.0
27.48;35.6;398.0;35.47518127083213;570.1637841981038;22.0
27.65;35.6;446.0;35.57058185535096;568.1779349871867;22.0
27.81;35.7;410.0;35.67461625635339;568.7797362306319;22.0
27.98;35.8;324.0;35.775773129758846;566.4217908805194;22.0
28.15;35.9;267.0;35.86900637661827;560.2181876532651;22.0
28.31;36.0;161.0;35.984823943706736;551.5995365644739;22.0
28.48;36.1;102.0;36.08242781613633;538.2710606458046;22.0
28.65;36.2;110.0;36.132694070196905;522.7570142392146;22.0
28.81;36.2;77.0;36.21392425405344;507.6551091159583;22.0
28.98;36.2;102.0;36.24446565289552;492.0919784500643;22.0
29.15;36.2;147.0;36.24906318635494;478.3931604438126;22.0
29.31;36.2;209.0;36.23150340807883;467.6252221564893;22.0
29.48;36.2;203.0;36.24180802539237;460.3661988270107;22.0
29.65;36.3;222.0;36.26449736040745;453.444362608063;22.0
29.81;36.3;176.0;36.31792375675635;446.1198992849254;22.0
29.98;36.3;171.0;36.33538359872913;437.58659329207654;22.0
30.15;36.4;176.0;36.381895997695985;429.83417872726443;22.0
30.31;36.5;126.0;36.42120270957544;420.66312629361244;22.0
30.48;36.4;129.0;36.43753518042293;410.68125390226885;22.0
30.65;36.3;162.0;36.438282340265594;403.0146520021337;22.0
30.81;36.4;197.0;36.42344778991528;396.49770210240223;22.0
30.98;36.4;244.0;36.40088578230193;391.75960590012477;22.0
31.15;36.4;244.0;36.42408401177873;389.08423038979817;22.0
31.31;36.5;241.0;36.451006896193945;386.1356682749167;22.0
31.48;36.5;168.0;36.506290202269184;381.58737730721543;22.0
31.65;36.4;195.0;36.47717089788115;375.0761119777881;22.0
31.81;36.5;232.0;36.49025037357078;371.9979353455181;22.0
31.98;36.5;197.0;36.51822769111421;368.3071554884789;22.0
32.15;36.7;138.0;36.59014468199602;363.7453492532797;22.0
32.31;36.7;5.0;36.682561249822776;354.2628382979139;22.0
32.48;36.8;0.0;36.76566258995686;341.29189059349176;22.0
32.65;36.8;0.0;36.80572617880759;328.51766594240416;22.0
32.81;36.8;0.0;36.832117246085645;316.14321689527463;22.0
32.98;36.9;0.0;36.87903913485086;305.54518899299075;22.0
33.15;36.9;0.0;36.90654152661405;294.08269753757315;22.0
33.31;36.9;0.0;36.91478847097837;282.96611320577034;22.0
33.48;36.9;0.0;36.916477841631796;272.2442198535919;22.0
33.65;36.9;0.0;36.9159622393655;261.92314705521;22.0
33.81;36.9;0.0;36.91473123404732;251.9855025116949;22.0
33.98;36.9;4.0;36.91329804632829;242.4723821489683;22.0
34.15;36.9;33.0;36.91185446760218;233.75675596780403;22.0
34.31;36.9;75.0;36.91067627167758;227.6614849515389;22.0
34.48;36.9;105.0;36.909625252523554;222.8125419332953;22.0
34.65;36.9;126.0;36.908848247343364;219.47899688387847;22.0
34.81;36.9;140.0;36.9082968738024;217.17857314972323;22.0
34.98;36.9;130.0;36.91449011052728;215.62967029475774;22.0
35.15;37.0;52.0;36.94310450185948;214.06492042078273;22.0
35.31;37.0;1.0;36.984997027016455;208.23425889977955;22.0
35.48;37.0;7.0;36.99780207189742;201.38745331389566;22.0
35.65;37.0;9.0;37.002232188353226;194.00988538543908;22.0
35.81;37.0;19.0;37.00300452919352;187.1135821205631;22.0
35.98;37.1;13.0;37.030652760905355;181.13128610408478;22.0
36.15;37.1;6.0;37.0770889465484;174.78298889323364;22.0
36.31;37.1;6.0;37.087531934336795;168.39649353532758;22.0
36.48;37.1;7.0;37.09523003928215;162.25523212796472;22.0
36.65;37.1;6.0;37.110086417028235;156.98792153707066;22.0
36.81;37.2;3.0;37.12524793796956;151.35138163196748;22.0
36.98;37.1;6.0;37.11799716077473;145.76891803394452;22.0
37.15;37.1;11.0;37.10335728202107;140.48568410948835;22.0
37.31;37.1;23.0;37.097815865491434;135.69939189038985;22.0
37.48;37.1;51.0;37.095481729687606;132.17712493358437;22.0
37.65;37.1;68.0;37.094390229923285;129.91166408958867;22.0
37.81;37.1;76.0;37.09386956106249;128.552933581407;22.0
37.98;37.1;83.0;37.08436530537951;127.47110056291375;22.0
38.15;37.0;97.0;37.07093503324773;127.21677348700311;22.0
38.31;37.1;240.0;37.04749463146403;130.50761008797042;22.0
38.48;37.2;104.0;37.078200575398576;134.45535936218167;22.0
38.65;37.1;56.0;37.09268735454232;133.0213306003147;22.0
38.81;37.2;9.0;37.134324717883494;130.77836707917632;22.0
38.98;37.2;2.0;37.17082434498476;126.90167555580213;22.0
39.15;37.2;2.0;37.18515955149582;122.45819107089146;22.0
39.31;37.2;2.0;37.18961363475962;118.13098305409602;22.0
39.48;37.2;3.0;37.19069857307555;113.97605322175993;22.0
39.65;37.2;3.0;37.19064758666532;110.02151849866878;22.0
39.81;37.2;4.0;37.19022855256493;106.25837991871676;22.0
39.98;37.2;4.0;37.189702860554426;102.67812739972972;22.0
40.15;37.2;0.0;37.18915878053853;99.27139136236438;22.0
40.31;37.2;2.0;37.188680509364396;96.34280811797686;22.0
40.48;37.2;3.0;37.18428759053152;93.4758107992137;22.0
40.65;37.2;16.0;37.18638730097623;90.72687504901927;22.0
40.82;37.2;17.0;37.18684898659107;88.50050724692451;22.0
40.98;37.2;29.0;37.186790551504764;86.59211630905948;22.0
41.15;37.2;33.0;37.18660266637446;85.2175956877228;22.0
41.32;37.2;40.0;37.18641331932142;84.19464125289915;22.0
41.48;37.2;61.0;37.18627533941232;83.53092423505511;22.0
41.65;37.2;66.0;37.186161586860145;83.08317597161907;22.0
41.82;37.2;66.0;37.18608492067757;82.74899121551621;22.0
41.98;37.2;68.0;37.186025807937824;82.46990464091314;22.0
42.15;37.2;69.0;37.185982043048284;82.28239014551235;22.0
42.32;37.2;70.0;37.1859503695289;82.14434401548537;22.0
42.48;37.2;71.0;37.185928215130836;82.05955788445661;22.0
42.65;37.2;66.0;37.18591492047049;82.00235374779834;22.0
42.82;37.2;67.0;37.18590361334139;81.9503073731312;22.0
42.98;37.2;67.0;37.18589517162827;81.91403822587309;22.0
43.15;37.2;67.0;37.185889292760706;81.89238623895217;22.0
43.32;37.2;67.0;37.18588636185841;81.89194433651836;22.0
43.48;37.3;15.0;37.243338133139495;81.6474680209177;22.0
43.65;37.3;10.0;37.271045982231186;79.19259539202297;22.0
43.82;37.3;6.0;37.27973017965707;76.9224855467471;22.0
43.98;37.3;6.0;37.28299981052546;74.41152259842968;22.0
44.15;37.2;7.0;37.28386159102904;71.99176273897139;22.0
44.32;37.2;22.0;37.2182690137691;69.47339935477602;22.0
44.48;37.2;29.0;37.21548732962305;69.06689774567766;22.0
44.65;37.3;101.0;37.19466416291554;69.26363346446061;22.0
44.82;37.2;76.0;37.2006005887864;70.04416478969645;22.0
44.98;37.2;103.0;37.18976028316965;71.68192894223415;22.0
45.15;37.2;101.0;37.18647480628043;73.94841403735413;22.0
45.32;37.3;93.0;37.19557835992494;76.19061700470832;22.0
45.48;37.3;28.0;37.21288735482238;76.03141672946788;22.0
45.65;37.2;10.0;37.2186704472618;74.29112611629327;22.0
45.82;37.3;32.0;37.22364927663787;73.3347860966722;22.0
45.98;37.3;7.0;37.26351366409823;72.03019789579761;22.0
46.15;37.4;4.0;37.27695371775411;69.92750535741096;22.0
46.32;37.3;0.0;37.29352890207985;67.99685342687663;22.0
46.48;37.3;0.0;37.28681347835985;65.81974113792236;22.0
46.65;37.3;2.0;37.2944372176694;63.844213768199396;22.0
46.82;37.3;1.0;37.28670148799846;61.92887178681681;22.0
46.98;37.3;1.0;37.28386445597366;60.1345170097495;22.0
47.15;37.3;2.0;37.2745579854127;58.38493681996366;22.0
47.32;37.2;8.0;37.260081105052656;56.767852461913265;22.0
47.48;37.2;36.0;37.254215612503906;55.736936140140266;22.0
47.65;37.2;74.0;37.21667637760136;55.529986850362455;22.0
47.82;37.2;159.0;37.19386992703961;59.258673098501326;22.0
47.98;37.2;164.0;37.18656543620271;64.69158830495431;22.0
48.15;37.2;149.0;37.18460360900372;69.50920843183141;22.0
48.32;37.3;45.0;37.2172364104703;72.05352566824159;22.0
48.48;37.3;24.0;37.26116233354206;70.73332358452326;22.0
48.65;37.4;14.0;37.28114063214982;68.98723406181439;22.0
48.82;37.3;12.0;37.30760951071339;67.02573606067064;22.0
48.98;37.3;12.0;37.29152089908269;64.86560877977759;22.0
49.15;37.3;14.0;37.29058650655822;62.91185480668941;22.0
49.32;37.4;15.0;37.28529320134317;61.05194493649487;22.0
49.48;37.3;15.0;37.287582001304195;59.31717925964702;22.0
49.65;37.3;16.0;37.28390313231919;57.63941512328951;22.0
49.82;37.3;12.0;37.28256830826446;56.25160928129991;22.0
49.98;37.3;11.0;37.292017478429116;54.80396743246825;22.0
50.15;37.3;9.0;37.30384828503534;53.36918098474256;22.0
50.32;37.3;9.0;37.29795715928102;51.81372294755875;22.0
50.48;37.3;16.0;37.28668875857603;50.46455038728269;22.0
50.65;37.3;17.0;37.282710783372636;49.48282698548183;22.0
50.82;37.3;29.0;37.28125379770513;48.719150797352356;22.0
50.98;37.2;51.0;37.25664880393878;49.177333067612906;22.0
51.15;37.2;154.0;37.2097727703404;52.0780549284249;22.0
51.32;37.2;152.0;37.19125820130965;57.648118883950104;22.0
51.48;37.2;89.0;37.185455992603636;61.9586555665998;22.0
51.65;37.3;9.0;37.225227871328705;63.88598921464145;22.0
51.82;37.3;0.0;37.263031552569835;62.00142925266408;22.0
51.98;37.4;0.0;37.294091765699456;59.9250722383451;22.0
52.15;37.4;0.0;37.34206325316426;58.202317318695926;22.0
52.32;37.4;0.0;37.35808477351884;56.16627800538479;22.0
52.48;37.3;0.0;37.36410546713929;54.25611688133797;22.0
52.65;37.3;0.0;37.32689774527981;52.48952610053063;22.0
52.82;37.4;0.0;37.34024232950962;51.39720066837549;22.0
52.98;37.4;50.0;37.32076990519365;50.50095239762472;22.0
53.15;37.3;67.0;37.30023701154932;49.95623696441876;22.0
53.32;37.3;81.0;37.30086729514914;49.90858600935489;22.0
53.48;37.3;96.0;37.29144572288509;50.15569413578744;22.0
53.65;37.3;201.0;37.284410527792296;52.36010621372044;22.0
53.82;37.3;373.0;37.28267810563717;62.68653040400109;22.0
53.98;37.3;518.0;37.28343800335793;78.69067222530627;22.0
54.15;37.4;643.0;37.32395149425507;102.81056450525088;22.0
54.32;37.5;704.0;37.37847366252302;130.51013999085765;22.0
54.48;37.6;735.0;37.45547339802503;159.59199884540706;22.0
54.65;37.7;766.0;37.56137998200072;189.63825500445986;22.0
54.82;37.8;740.0;37.65003788369274;215.65793900224062;22.0
54.98;37.9;739.0;37.78668928569686;244.08920708140852;22.0
55.15;38.1;732.0;37.916998650372534;270.8359205883981;22.0
55.32;38.2;738.0;38.053825152862025;296.4044143874;22.0
55.48;38.3;715.0;38.21050643561292;320.9351062803277;22.0
55.65;38.5;722.0;38.32295424021932;342.1291612032258;22.0
55.82;38.5;720.0;38.47666751055154;364.90045357472536;22.0
55.98;38.8;722.0;38.61691366896014;387.41292172863285;22.0
56.15;38.9;709.0;38.78345694192196;408.6527555941626;22.0
56.32;39.1;718.0;38.92619260625341;428.70821060278746;22.0
56.49;39.2;653.0;39.1113325218703;445.77270451608763;22.0
56.65;39.4;656.0;39.27172933640453;462.7740161066163;22.0
56.82;39.5;698.0;39.40437612255979;479.07000619719815;22.0
56.99;39.7;731.0;39.53933279138399;496.7365443541797;22.0
57.15;39.7;760.0;39.67785940989159;514.7977503515565;22.0
57.32;39.9;779.0;39.81867411766547;533.8588265878354;22.0
57.49;40.0;849.0;39.94436124163983;551.1923394718743;22.0
57.65;40.2;860.0;40.08640005462621;570.615826868464;22.0
57.82;40.3;851.0;40.253279032250816;589.6307243733352;22.0
57.99;40.5;889.0;40.382839080964494;608.13787458831;22.0
58.15;40.7;863.0;40.57143287939705;626.9700396240835;22.0
58.32;40.9;832.0;40.745813506488545;642.159055996648;22.0
58.49;41.0;785.0;40.94035915646062;656.6394446320543;22.0
58.65;41.2;854.0;41.06394563399725;670.1059325081333;22.0
58.82;41.3;858.0;41.228963864563376;685.2239884255828;22.0
58.99;41.5;861.0;41.38821288526169;700.3271175212219;22.0
59.15;41.7;877.0;41.547372342200845;715.0710330899749;22.0
59.32;41.8;862.0;41.71007207615347;728.249931010255;22.0
59.49;42.0;831.0;41.907692152306396;742.1075010519727;22.0
59.65;42.2;822.0;42.08579931861956;754.2810278934134;22.0
59.82;42.4;788.0;42.301269363068066;765.3412875183544;22.0
59.99;42.6;809.0;42.45725052471554;774.5975522286843;22.0
60.15;42.7;800.0;42.64974942434426;784.5146689123368;22.0
60.32;42.9;832.0;42.79826027265058;794.0355621988439;22.0
60.49;43.0;830.0;42.964907597240426;804.0103469916381;22.0
60.65;43.2;868.0;43.122494221761464;815.4457057033684;22.0
60.82;43.4;872.0;43.29162908143384;826.9262224911349;22.0
60.99;43.5;899.0;43.45542755494219;838.9103513070671;22.0
61.15;43.7;925.0;43.61785241100601;851.665729624487;22.0
61.32;43.9;911.0;43.80467859899485;864.9747825128494;22.0
61.49;44.1;858.0;44.01984745546271;876.718640299592;22.0
61.65;44.3;889.0;44.16587349617567;885.8261324848594;22.0
61.82;44.4;871.0;44.3464375045116;895.2764801015768;22.0
61.99;44.6;880.0;44.52928620311509;905.0865238035217;22.0
62.15;44.8;923.0;44.68895354367762;915.1493847172718;22.0
62.32;45.0;927.0;44.88038433288294;926.2457551999403;22.0
62.49;45.1;955.0;45.05254452368761;937.2809075367661;22.0
62.65;45.3;984.0;45.22270772217395;949.0557240758076;22.0
62.82;45.5;1003.0;45.39737335177184;962.0049172481242;22.0
62.99;45.7;1040.0;45.581556833661644;973.7875139093825;22.0
63.15;45.9;1010.0;45.80039406296301;985.5474074741505;22.0
63.32;46.0;998.0;45.97589248931857;995.1827698144388;22.0
63.49;46.3;975.0;46.17237487607944;1003.9518439391233;22.0
63.65;46.5;995.0;46.360265215386654;1012.4099211779186;22.0
63.82;46.6;992.0;46.572819869783714;1021.6645764827213;22.0
63.99;46.9;1012.0;46.76761433792373;1030.5863942974077;22.0
64.15;47.1;974.0;46.97085135541754;1038.3817331746106;22.0
64.32;47.2;1003.0;47.145588132834455;1046.1647415850318;22.0
64.49;47.4;999.0;47.32898908666501;1054.6167632474755;22.0
64.65;47.6;994.0;47.53305650585494;1062.7376419803775;22.0
64.82;47.8;912.0;47.71991600953334;1068.520043757853;22.0
64.99;48.0;981.0;47.911284426489686;1073.458552457544;22.0
65.15;48.2;1002.0;48.12319298688428;1080.4874840354146;22.0
65.32;48.4;1044.0;48.27552070006371;1087.2204604973772;22.0
65.49;48.6;1046.0;48.466862331719355;1096.2802215277882;22.0
65.65;48.8;1021.0;48.668873265650745;1104.9176107253688;22.0
65.82;49.0;992.0;48.87672480541982;1112.1313002195125;22.0
65.99;49.1;1001.0;49.069902423614444;1117.789291066179;22.0
66.15;49.3;946.0;49.24674243800821;1123.9662625398812;22.0
66.32;49.5;1010.0;49.401736373833096;1126.9010951718626;22.0
66.49;49.7;1031.0;49.603684999473565;1133.6400068060964;22.0
66.65;49.9;1024.0;49.78791874863477;1140.5045891290476;22.0
66.82;50.0;1022.0;49.981460370894105;1147.041271631227;22.0
66.99;50.2;1073.0;50.152624501991184;1154.217967896398;22.0
67.15;50.4;1043.0;50.358842907998515;1162.9697982902985;22.0
67.32;50.6;1034.0;50.559185992729944;1169.7335470172484;22.0
