Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
0.03;17.0;37.0;0.0;0.0;0.0;15.0;0.0;22.0
0.19;37.5;37.0;0.0;0.0;0.0;15.0;0.0;22.0
0.36;37.5;37.0;0.0;0.0;0.0;15.0;0.0;22.0
0.53;37.5;37.0;0.0;0.0;0.0;15.0;0.0;22.0
0.69;37.5;37.0;0.0;0.0;0.0;15.0;0.0;22.0
0.86;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
1.03;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
1.19;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
1.36;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
1.53;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
1.69;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
1.86;37.4;37.0;0.0;0.0;0.0;15.0;0.0;22.0
2.03;37.3;37.0;0.0;0.0;0.0;15.0;0.0;22.0
2.19;37.3;37.0;0.0;0.0;0.0;15.0;0.0;22.0
2.36;37.2;37.0;0.0;0.0;0.0;15.0;0.0;22.0
2.53;37.2;37.0;0.0;0.0;0.0;15.0;0.0;22.0
2.7;37.2;37.0;0.0;0.0;0.0;15.0;0.0;22.0
2.86;37.2;37.0;0.0;0.0;0.0;15.0;0.0;22.0
3.03;37.2;37.0;0.0;0.0;0.0;15.0;0.0;22.0
3.2;37.2;37.0;0.0;0.0;0.0;15.0;0.0;22.0
3.36;37.1;37.0;0.0;0.0;0.0;15.0;0.0;22.0
3.53;37.2;37.0;1500.0;0.0;0.0;27.434967341942343;105.33805283533084;22.0
3.7;37.2;37.0;1500.0;0.0;0.0;33.79272199488526;204.12784163815726;22.0
3.86;37.1;37.0;1500.0;1200.0;300.0;35.979269963363016;278.73787012344593;22.0
4.03;37.1;37.0;292.0;1200.0;300.0;36.7276823097264;318.7889133723389;22.0
4.2;37.1;37.0;0.0;233.6;58.39999999999999;36.988672957523676;311.986984713257;22.0
4.36;37.1;37.0;0.0;233.6;58.39999999999999;37.07542207807018;300.7063857746759;22.0
4.53;37.1;37.0;0.0;0.0;0.0;37.1030334120186;290.4932230357521;22.0
4.7;37.2;37.0;0.0;0.0;0.0;37.129886232905804;279.6084472931474;22.0
4.86;37.1;37.0;0.0;0.0;0.0;37.1291087562408;269.06553270314055;22.0
5.03;37.0;37.0;0.0;0.0;0.0;37.06260115261896;258.54350463444644;22.0
5.2;37.0;37.0;0.0;0.0;0.0;37.03035347279216;248.65101637156718;22.0
5.36;37.0;37.0;2.0;0.0;0.0;37.01828085280974;239.29923358392494;22.0
5.53;37.0;37.0;5.0;1.6;0.4;37.013127963416515;230.39208985033375;22.0
5.7;37.0;37.0;0.0;1.6;0.4;37.010460915474326;221.85814213037574;22.0
5.86;37.0;37.0;11.0;0.0;0.0;37.00864009830094;213.60746155363583;22.0
6.03;37.1;37.0;5.0;0.0;0.0;37.007208518542406;205.91398162096445;22.0
6.2;37.0;37.0;11.0;7.200000000000001;1.8;37.02699008062479;199.50082261898993;22.0
6.36;37.1;37.0;15.0;7.200000000000001;1.8;37.01217314836274;192.9352149187878;22.0
6.53;37.1;37.0;15.0;20.8;5.2;37.06809272932842;187.24937313480442;22.0
6.7;37.2;37.0;21.0;20.8;5.2;37.14660541757788;182.33054359529984;22.0
6.86;37.2;37.0;23.0;29.599999999999998;7.3999999999999995;37.18234808771799;177.51099068521876;22.0
7.03;37.3;37.0;23.0;29.599999999999998;7.3999999999999995;37.246298793350796;173.2554303016884;22.0
7.2;37.3;37.0;28.0;36.800000000000004;9.200000000000001;37.281468616658465;169.22473445999813;22.0
7.36;37.3;37.0;33.0;36.800000000000004;9.200000000000001;37.293075058955274;165.61173873957654;22.0
7.53;37.3;37.0;228.0;26.399999999999995;6.6;37.296791666409156;164.2206824464883;22.0
7.7;37.3;37.0;389.0;26.399999999999995;6.6;37.314727841415895;171.8324682759817;22.0
7.86;37.4;37.0;540.0;332.0;82.99999999999999;37.33314314267007;187.55456782654755;22.0
8.03;37.3;37.0;674.0;332.0;82.99999999999999;37.348174267368876;208.34497944214647;22.0
8.2;37.4;37.0;764.0;555.1999999999999;138.79999999999998;37.37361861572504;235.4270111622066;22.0
8.36;37.4;37.0;900.0;555.1999999999999;138.79999999999998;37.37889926853256;266.03646925808636;22.0
8.53;37.4;37.08208;991.0;732.0;183.0;37.404662044518425;301.42058144580926;22.0
8.7;37.4;37.20232;1085.0;732.0;183.0;37.4161603449796;335.57139693336114;22.0
8.86;37.4;37.32256;1165.0;884.0000000000001;221.0;37.448482184495475;376.70078044773817;22.0
9.03;37.5;37.4428;1175.0;884.0000000000001;221.0;37.49586315548404;417.14728725366996;22.0
9.2;37.6;37.56232;1197.0;918.4;229.59999999999997;37.544813784232495;457.11269370318433;22.0
9.36;37.6;37.68184;1125.0;918.4;229.59999999999997;37.61258998037881;494.7771094697876;22.0
9.53;37.6;37.80208;1175.0;897.6;224.4;37.63955432855234;530.4870913185462;22.0
9.7;37.6;37.92232;1275.0;897.6;224.4;37.65252728840409;568.6358680561784;22.0
9.86;37.6;38.04256;1376.0;1073.6000000000001;268.4000000000001;37.66123119842279;610.7906105809443;22.0
10.03;37.7;38.1628;1477.0;1073.6000000000001;268.4000000000001;37.676337742986455;652.288593664149;22.0
10.2;37.8;38.28304;1407.0;1174.4;293.59999999999997;37.76285556690316;696.88471610484;22.0
10.36;37.8;38.40256;1271.0;1174.4;293.59999999999997;37.84323983415888;734.2920169126011;22.0
10.53;37.8;38.522800000000004;1327.0;1012.0000000000001;253.0;37.874422034718236;767.9201201588428;22.0
10.7;37.9;38.64232;1344.0;1012.0000000000001;253.0;37.94088980780372;804.6363688742263;22.0
10.86;38.0;38.76256;1362.0;1067.2;266.8;37.98094212527759;838.4928093870136;22.0
11.03;38.0;38.8828;1324.0;1067.2;266.8;38.06396081922035;871.9330153299028;22.0
11.2;38.1;39.00232;1291.0;1050.3999999999999;262.6;38.14818565127665;902.7439956142673;22.0
11.36;38.1;39.12256;1336.0;1050.3999999999999;262.6;38.19074615387623;928.1817985126909;22.0
11.53;38.2;39.2428;1466.0;1048.0;262.0;38.2206834102458;958.5492590131119;22.0
11.7;38.3;39.36304;1435.0;1048.0;262.0;38.28930513379269;990.9821431074026;22.0
11.86;38.3;39.48328;1371.0;1121.6000000000001;280.40000000000003;38.381834655017116;1020.5633826514486;22.0
12.03;38.4;39.6028;1452.0;1121.6000000000001;280.40000000000003;38.416501821874384;1047.9437654705973;22.0
12.2;38.4;39.72304;1454.0;1132.0;283.00000000000006;38.48878749655906;1078.4073952733595;22.0
12.36;38.5;39.84184;1440.0;1132.0;283.00000000000006;38.566069214397665;1106.9095334516467;22.0
12.53;38.5;39.96208;1477.0;1121.6000000000001;280.40000000000003;38.61991407303073;1133.76708469305;22.0
12.7;38.6;40.08304;1466.0;1121.6000000000001;280.40000000000003;38.69779635460946;1161.220214554184;22.0
12.86;38.7;40.20328;1411.0;1137.6000000000004;284.40000000000003;38.79299799363124;1186.4417139785924;22.0
13.03;38.8;40.3228;1463.0;1137.6000000000004;284.40000000000003;38.83697521404761;1208.9801701218996;22.0
13.2;38.8;40.44232;1477.0;1135.1999999999998;283.8;38.90967765612018;1232.8653832704863;22.0
13.36;39.0;40.56256;1412.0;1135.1999999999998;283.8;39.0331127336889;1256.2820309699014;22.0
13.53;39.1;40.6828;1333.0;1112.0;277.99999999999994;39.149785297597255;1274.08892442781;22.0
13.7;39.2;40.80232;1263.0;1112.0;277.99999999999994;39.27711715491081;1288.2059194699182;22.0
13.86;39.3;40.92256;1316.0;981.6;245.4;39.346280483569444;1297.4792672999802;22.0
14.03;39.4;41.0428;1249.0;981.6;245.4;39.472356814068156;1309.72333408113;22.0
14.2;39.5;41.16304;1216.0;970.4000000000001;242.60000000000002;39.58867564483157;1319.0896109106152;22.0
14.36;39.7;41.28328;1208.0;970.4000000000001;242.60000000000002;39.710159739857275;1326.5961110381725;22.0
14.53;39.8;41.40352;1184.0;936.8;234.20000000000002;39.82089346424298;1331.9289731989725;22.0
14.7;39.9;41.52304;1152.0;936.8;234.20000000000002;39.95521083859453;1337.45756686833;22.0
14.86;40.1;41.64328;1051.0;895.2;223.8;40.118560541343754;1341.3273992328498;22.0
15.03;40.2;41.76208;979.0;895.2;223.8;40.266760613587444;1339.4517244495992;22.0
15.2;40.4;41.88232;999.0;763.2;190.8;40.39258244835772;1335.6102038940385;22.0
15.36;40.6;42.00256;860.0;763.2;190.8;40.58188031622346;1331.4196568646012;22.0
15.53;40.7;42.1228;763.0;672.0000000000001;167.99999999999997;40.751714887774305;1320.650966738705;22.0
15.7;40.9;42.24304;714.0;672.0000000000001;167.99999999999997;40.92035153936493;1306.5867863140124;22.0
15.86;41.0;42.36328;716.0;563.2;140.79999999999998;41.066226218906834;1291.7869516626474;22.0
16.03;41.2;42.48352;746.0;563.2;140.79999999999998;41.198334895893446;1278.2740309009541;22.0
16.2;41.3;42.60232;731.0;584.8000000000001;146.20000000000002;41.35133724810817;1265.4055084683814;22.0
16.36;41.5;42.72256;790.0;584.8000000000001;146.20000000000002;41.477217168783554;1252.9119926970636;22.0
16.53;41.7;42.8428;714.0;619.2;154.79999999999998;41.64864933908719;1241.7980312746333;22.0
16.7;41.9;42.96304;752.0;619.2;154.79999999999998;41.782781869814954;1228.717068519227;22.0
16.86;42.0;43.08256;664.0;593.6;148.4;41.960628000428976;1215.8886772334934;22.0
17.03;42.1;43.202799999999996;607.0;593.6;148.4;42.128841237215866;1201.6131909025682;22.0
17.2;42.2;43.32304;693.0;487.20000000000005;121.8;42.251827383373644;1186.9651165860307;22.0
17.36;42.4;43.44328;763.0;487.20000000000005;121.8;42.373675874485954;1175.5449563087989;22.0
17.53;42.5;43.5628;766.0;607.2;151.79999999999998;42.518837783205925;1167.648603466677;22.0
17.7;42.7;43.68304;729.0;607.2;151.79999999999998;42.6471609689536;1159.7336251041343;22.0
17.86;42.7;43.80256;724.0;600.0;150.0;42.77408941593703;1151.2546919755214;22.0
18.03;42.9;43.9228;797.0;600.0;150.0;42.88069019258334;1144.6555192999592;22.0
18.2;43.0;44.04304;854.0;678.4000000000001;169.60000000000002;43.01503684932139;1141.8142178924118;22.0
18.36;43.2;44.16328;832.0;678.4000000000001;169.60000000000002;43.15548507797298;1139.2445275716602;22.0
18.53;43.3;44.2828;782.0;634.4000000000001;158.60000000000002;43.306399380589276;1134.5736886458146;22.0
18.7;43.4;44.40304;755.0;634.4000000000001;158.60000000000002;43.44129252266464;1128.3595116347815;22.0
18.86;43.5;44.52328;758.0;615.2;153.79999999999998;43.563439782716884;1122.2948920269694;22.0
19.03;43.7;44.64352;773.0;615.2;153.79999999999998;43.71527084872852;1117.9543366735472;22.0
19.2;43.9;44.763040000000004;752.0;592.0;148.0;43.85266921993146;1111.7404215790505;22.0
19.36;44.0;44.88328;721.0;592.0;148.0;43.99193191395718;1104.5120928800484;22.0
19.53;44.1;45.00352;694.0;578.4;144.6;44.13770201348874;1097.0778555290765;22.0
19.7;44.3;45.12304;713.0;578.4;144.6;44.249989133407425;1090.2237251554461;22.0
19.86;44.4;45.24328;752.0;592.8000000000001;148.20000000000002;44.366061838075375;1084.249480487181;22.0
20.03;44.5;45.36352;793.0;592.8000000000001;148.20000000000002;44.5057882156681;1081.103612955706;22.0
20.2;44.6;45.483760000000004;786.0;615.9999999999999;154.0;44.628272508319675;1077.7061128121502;22.0
20.36;44.7;45.60256;892.0;615.9999999999999;154.0;44.705514283738246;1075.9406422855272;22.0
20.53;44.8;45.7228;901.0;748.0;187.0;44.83379853010857;1079.130861187582;22.0
20.7;45.0;45.84304;914.0;748.0;187.0;44.96251888042081;1082.1042487519344;22.0
20.86;45.1;45.962559999999996;861.0;676.8000000000001;169.20000000000002;45.09971813690043;1082.9840421714612;22.0
21.03;45.2;46.08352;764.0;676.8000000000001;169.20000000000002;45.24360358343006;1081.594535034217;22.0
21.2;45.3;46.20376;832.0;646.4000000000001;161.60000000000002;45.346477538104125;1079.0495543527486;22.0
21.36;45.5;46.324;842.0;646.4000000000001;161.60000000000002;45.466344908786105;1078.7460696590092;22.0
21.53;45.6;46.44352;857.0;650.4000000000001;162.60000000000002;45.59351961226715;1077.7768719024384;22.0
21.7;45.8;46.56376;752.0;650.4000000000001;162.60000000000002;45.744642110698294;1075.8645276384993;22.0
21.86;45.9;46.684;744.0;589.6;147.4;45.893014618955355;1071.085554535957;22.0
22.03;46.1;46.80424;758.0;589.6;147.4;46.01555282473529;1066.2259196328887;22.0
22.2;46.2;46.92376;730.0;576.8000000000001;144.20000000000002;46.17016159957654;1061.5885222662132;22.0
22.36;46.3;47.044;753.0;576.8000000000001;144.20000000000002;46.2709654453915;1055.6617246902495;22.0
22.53;46.4;47.1628;787.0;624.8000000000001;156.20000000000005;46.39162982105585;1053.1416166082515;22.0
22.7;46.5;47.28304;826.0;624.8000000000001;156.20000000000005;46.50523189434036;1051.4667670004267;22.0
22.86;46.6;47.40328;835.0;680.0;169.99999999999997;46.623823707160696;1052.0118104875348;22.0
23.03;46.7;47.52352;982.0;680.0;169.99999999999997;46.698934686979236;1053.278577272841;22.0
23.2;46.8;47.64376;906.0;759.9999999999999;190.0;46.83368428867023;1059.7120591142811;22.0
23.36;47.0;47.763999999999996;904.0;759.9999999999999;190.0;46.950247022302804;1062.9044156173215;22.0
23.53;47.1;47.88424;893.0;718.4000000000002;179.60000000000005;47.081002018743824;1065.9846496042;22.0
23.7;47.2;48.00376;817.0;718.4000000000002;179.60000000000005;47.222804783366904;1068.207309740677;22.0
23.86;47.4;48.123999999999995;813.0;658.4000000000001;164.60000000000002;47.33721778727311;1067.082214336395;22.0
24.03;47.5;48.2428;763.0;658.4000000000001;164.60000000000002;47.48102375457708;1065.6324729707867;22.0
24.2;47.6;48.36304;844.0;621.6;155.4;47.58497773232536;1062.68443000399;22.0
24.36;47.7;48.48328;823.0;621.6;155.4;47.7150758772353;1062.6893964487567;22.0
24.53;47.9;48.6028;858.0;665.6;166.4;47.82630040208655;1063.230314609845;22.0
24.7;48.0;48.72304;815.0;665.6;166.4;47.9652570724469;1063.3796182898136;22.0
24.86;48.1;48.844;826.0;660.8000000000001;165.20000000000002;48.08823770592175;1062.3822631987712;22.0
25.03;48.2;48.964240000000004;830.0;660.8000000000001;165.20000000000002;48.209944703984576;1062.4318915797965;22.0
