Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
0.03;17.0;15.0;0.0;15.0;0.0;22.0
0.19;17.011256684026826;15.0;0.0;16.12065350447225;67.24622544089878;22.0
0.36;17.02197559041774;15.0;0.0;16.447977377783328;101.77479795724798;22.0
0.53;17.02197559041774;15.0;0.0;16.447977377783328;101.77479795724798;22.0
