Time[min];Temperature[°C];Power[W]
20.46;97.9;1428.846153846154
20.54;97.9;1428.846153846154
20.63;97.9;1428.846153846154
20.71;97.9;1428.846153846154
20.79;97.9;1428.846153846154
20.88;97.9;1428.846153846154
20.96;97.9;1428.846153846154
21.04;97.9;1428.846153846154
21.13;97.9;1428.846153846154
21.21;97.8;1577.6923076923204
21.29;97.8;1577.6923076923204
21.38;97.8;1577.6923076923204
21.46;97.8;1577.6923076923204
21.54;97.8;1577.6923076923204
21.63;97.8;1577.6923076923204
21.71;97.8;1577.6923076923204
21.79;97.5;2000.0
21.88;97.6;1875.3846153846325
21.96;97.7;1726.538461538466
22.04;97.7;1726.538461538466
22.13;97.7;1726.538461538466
22.21;97.7;1726.538461538466
22.29;97.7;1726.538461538466
22.38;97.7;1726.538461538466
22.46;97.7;1726.538461538466
22.55;97.9;1428.846153846154
22.63;98.0;1280.0000000000086
22.71;98.0;1280.0000000000086
22.8;98.0;1280.0000000000086
22.88;98.0;1280.0000000000086
22.96;98.0;1280.0000000000086
23.05;98.0;1280.0000000000086
23.13;97.8;1577.6923076923204
23.21;97.7;1726.538461538466
23.3;97.7;1726.538461538466
23.38;97.6;1875.3846153846325
23.46;97.6;1875.3846153846325
23.55;97.6;1875.3846153846325
23.63;97.6;1875.3846153846325
23.71;97.6;1875.3846153846325
23.8;97.6;1875.3846153846325
23.88;97.7;1726.538461538466
23.96;97.8;1577.6923076923204
24.05;97.9;1428.846153846154
24.13;97.9;1428.846153846154
24.21;97.9;1428.846153846154
24.3;97.9;1428.846153846154
24.38;97.9;1428.846153846154
24.46;97.9;1428.846153846154
24.55;97.9;1428.846153846154
24.63;98.0;1280.0000000000086
24.71;97.9;1428.846153846154
24.8;97.9;1428.846153846154
24.88;97.9;1428.846153846154
24.96;97.9;1428.846153846154
25.05;97.9;1428.846153846154
25.13;97.9;1428.846153846154
25.22;97.9;1428.846153846154
25.3;97.6;1875.3846153846325
25.38;97.6;1875.3846153846325
25.47;97.5;2000.0
25.55;97.5;2000.0
25.63;97.5;2000.0
25.72;97.5;2000.0
25.8;97.5;2000.0
25.88;97.5;2000.0
25.97;97.5;2000.0
26.05;97.7;1726.538461538466
26.13;97.9;1428.846153846154
26.22;97.9;1428.846153846154
26.3;97.9;1428.846153846154
26.38;97.9;1428.846153846154
26.47;97.9;1428.846153846154
26.55;97.9;1428.846153846154
26.63;97.9;1428.846153846154
26.72;98.1;1131.1538461538632
26.8;98.1;1131.1538461538632
26.88;98.1;1131.1538461538632
26.97;98.1;1131.1538461538632
27.05;98.1;1131.1538461538632
27.13;98.1;1131.1538461538632
27.22;98.1;1131.1538461538632
27.3;98.1;1131.1538461538632
27.38;98.1;1131.1538461538632
27.47;97.7;1726.538461538466
27.55;97.7;1726.538461538466
27.63;97.7;1726.538461538466
27.72;97.7;1726.538461538466
27.8;97.7;1726.538461538466
27.89;97.7;1726.538461538466
27.97;97.7;1726.538461538466
28.05;97.7;1726.538461538466
28.14;97.7;1726.538461538466
28.22;97.7;1726.538461538466
28.3;97.7;1726.538461538466
28.39;97.7;1726.538461538466
28.47;97.7;1726.538461538466
28.55;97.7;1726.538461538466
28.64;97.7;1726.538461538466
28.72;97.7;1726.538461538466
28.8;97.7;1726.538461538466
28.89;97.9;1428.846153846154
28.97;98.0;1280.0000000000086
29.05;97.9;1428.846153846154
29.14;97.9;1428.846153846154
29.22;97.9;1428.846153846154
29.3;97.9;1428.846153846154
29.39;97.9;1428.846153846154
29.47;97.9;1428.846153846154
29.55;97.9;1428.846153846154
29.64;97.6;1875.3846153846325
29.72;97.6;1875.3846153846325
29.8;97.6;1875.3846153846325
29.89;97.6;1875.3846153846325
29.97;97.6;1875.3846153846325
30.05;97.6;1875.3846153846325
30.14;97.6;1875.3846153846325
30.22;97.9;1428.846153846154
30.31;97.9;1428.846153846154
30.39;98.1;1131.1538461538632
30.47;98.1;1280.0000000000086
30.56;98.1;1280.0000000000086
30.64;98.1;1280.0000000000086
30.72;98.1;1280.0000000000086
30.81;98.1;1280.0000000000086
30.89;98.1;1280.0000000000086
30.97;98.1;1131.1538461538632
31.06;98.1;1131.1538461538632
31.14;98.1;1131.1538461538632
31.22;98.1;1131.1538461538632
31.31;98.1;1131.1538461538632
31.39;98.1;1131.1538461538632
31.47;98.1;1131.1538461538632
31.56;98.1;1131.1538461538632
31.64;98.1;1131.1538461538632
31.72;97.8;1577.6923076923204
31.81;97.7;1726.538461538466
31.89;97.7;1726.538461538466
31.97;97.7;1726.538461538466
32.06;97.7;1726.538461538466
32.14;97.7;1726.538461538466
32.22;97.7;1726.538461538466
32.31;97.7;1726.538461538466
32.39;97.6;1875.3846153846325
32.47;97.7;1726.538461538466
32.56;97.7;1726.538461538466
32.64;97.7;1726.538461538466
32.72;97.7;1726.538461538466
32.81;97.7;1726.538461538466
32.89;97.7;1726.538461538466
32.97;97.7;1726.538461538466
33.06;97.7;1726.538461538466
33.14;98.0;1280.0000000000086
33.22;98.0;1280.0000000000086
33.31;98.0;1280.0000000000086
33.39;98.0;1280.0000000000086
33.47;98.0;1280.0000000000086
33.56;98.0;1280.0000000000086
33.64;98.0;1280.0000000000086
33.73;98.0;1280.0000000000086
33.81;98.0;1280.0000000000086
33.89;97.7;1726.538461538466
33.98;97.7;1726.538461538466
34.06;97.7;1726.538461538466
34.14;97.7;1726.538461538466
34.23;97.7;1726.538461538466
34.31;97.7;1726.538461538466
34.39;97.7;1726.538461538466
34.48;97.7;1726.538461538466
34.56;97.6;1875.3846153846325
34.64;97.7;1726.538461538466
34.73;97.8;1726.538461538466
34.81;97.8;1726.538461538466
34.89;97.8;1726.538461538466
34.98;97.8;1726.538461538466
35.06;97.8;1726.538461538466
35.14;97.8;1726.538461538466
35.23;98.1;1131.1538461538632
35.31;98.1;1131.1538461538632
35.39;98.1;1131.1538461538632
35.48;98.1;1131.1538461538632
35.56;98.1;1131.1538461538632
35.64;98.1;1131.1538461538632
35.73;98.1;1131.1538461538632
35.81;98.1;1131.1538461538632
35.9;98.1;1131.1538461538632
35.98;97.8;1577.6923076923204
36.06;97.7;1726.538461538466
36.15;97.7;1726.538461538466
36.23;97.7;1726.538461538466
36.31;97.7;1726.538461538466
36.4;97.7;1726.538461538466
36.48;97.7;1726.538461538466
36.56;97.7;1726.538461538466
36.65;97.8;1577.6923076923204
36.73;97.9;1428.846153846154
36.81;97.9;1428.846153846154
36.9;97.9;1428.846153846154
36.98;97.9;1428.846153846154
37.06;97.9;1428.846153846154
37.15;97.9;1428.846153846154
37.23;97.9;1428.846153846154
37.31;97.9;1428.846153846154
37.4;98.0;1280.0000000000086
37.48;97.9;1428.846153846154
37.56;97.9;1428.846153846154
37.65;97.9;1428.846153846154
37.73;97.9;1428.846153846154
37.81;97.9;1428.846153846154
37.9;97.9;1428.846153846154
37.98;97.9;1428.846153846154
38.06;97.7;1726.538461538466
38.15;97.6;1875.3846153846325
38.23;97.6;1875.3846153846325
38.31;97.6;1875.3846153846325
38.4;97.6;1875.3846153846325
38.48;97.6;1875.3846153846325
38.56;97.6;1875.3846153846325
38.65;97.6;1875.3846153846325
38.73;97.6;1875.3846153846325
38.81;97.8;1577.6923076923204
38.9;97.9;1428.846153846154
38.98;98.0;1428.846153846154
39.07;98.0;1428.846153846154
39.15;98.0;1428.846153846154
39.23;98.0;1428.846153846154
39.32;98.0;1428.846153846154
39.4;98.0;1428.846153846154
39.48;98.0;1280.0000000000086
39.57;98.0;1280.0000000000086
39.65;98.0;1280.0000000000086
39.73;98.0;1280.0000000000086
39.82;98.0;1280.0000000000086
39.9;98.0;1280.0000000000086
39.98;98.0;1280.0000000000086
40.07;98.0;1280.0000000000086
40.15;98.0;1280.0000000000086
40.23;97.7;1726.538461538466
40.32;97.7;1726.538461538466
40.4;97.6;1875.3846153846325
40.48;97.6;1875.3846153846325
40.57;97.6;1875.3846153846325
40.65;97.6;1875.3846153846325
40.73;97.6;1875.3846153846325
40.82;97.6;1875.3846153846325
40.9;97.6;1875.3846153846325
40.98;97.9;1428.846153846154
41.07;97.9;1428.846153846154
41.15;97.9;1428.846153846154
41.23;97.9;1428.846153846154
41.32;97.9;1428.846153846154
41.4;97.9;1428.846153846154
41.48;97.9;1428.846153846154
41.57;97.9;1428.846153846154
41.65;98.1;1131.1538461538632
41.73;98.1;1131.1538461538632
41.82;98.1;1131.1538461538632
41.9;98.1;1131.1538461538632
41.99;98.1;1131.1538461538632
42.07;98.1;1131.1538461538632
42.15;98.1;1131.1538461538632
42.24;98.1;1131.1538461538632
42.32;98.1;1131.1538461538632
42.4;97.9;1428.846153846154
42.49;97.8;1577.6923076923204
42.57;97.8;1577.6923076923204
42.65;97.8;1577.6923076923204
42.74;97.8;1577.6923076923204
42.82;97.8;1577.6923076923204
42.9;97.8;1577.6923076923204
42.99;97.7;1726.538461538466
43.07;97.6;1726.538461538466
43.15;97.7;1726.538461538466
43.24;97.7;1726.538461538466
43.32;97.7;1726.538461538466
43.4;97.7;1726.538461538466
43.49;97.7;1726.538461538466
43.57;97.7;1726.538461538466
43.65;97.7;1726.538461538466
43.74;97.9;1428.846153846154
43.82;97.9;1428.846153846154
43.9;97.9;1428.846153846154
43.99;97.9;1428.846153846154
44.07;97.9;1428.846153846154
44.15;97.9;1428.846153846154
44.24;97.9;1428.846153846154
44.32;97.9;1428.846153846154
44.4;97.9;1428.846153846154
44.49;97.9;1428.846153846154
44.57;97.9;1428.846153846154
44.66;97.9;1428.846153846154
44.74;97.9;1428.846153846154
44.82;97.9;1428.846153846154
44.91;97.9;1428.846153846154
44.99;97.9;1428.846153846154
45.07;97.9;1428.846153846154
45.16;97.6;1875.3846153846325
45.24;97.6;1875.3846153846325
45.32;97.7;1726.538461538466
45.41;97.7;1726.538461538466
45.49;97.7;1726.538461538466
45.57;97.7;1726.538461538466
45.66;97.7;1726.538461538466
45.74;97.7;1726.538461538466
45.82;97.8;1577.6923076923204
45.91;97.9;1428.846153846154
45.99;98.0;1280.0000000000086
46.07;98.1;1131.1538461538632
46.16;98.1;1131.1538461538632
46.24;98.1;1131.1538461538632
46.32;98.1;1131.1538461538632
46.41;98.1;1131.1538461538632
46.49;98.1;1131.1538461538632
46.57;97.9;1428.846153846154
46.66;97.9;1428.846153846154
46.74;97.8;1577.6923076923204
46.82;97.8;1577.6923076923204
46.91;97.8;1577.6923076923204
46.99;97.8;1577.6923076923204
47.07;97.8;1577.6923076923204
47.16;97.8;1577.6923076923204
47.24;97.8;1577.6923076923204
47.33;97.7;1726.538461538466
47.41;97.7;1726.538461538466
47.49;97.7;1726.538461538466
47.58;97.7;1726.538461538466
47.66;97.7;1726.538461538466
47.74;97.7;1726.538461538466
47.83;97.7;1726.538461538466
47.91;97.7;1726.538461538466
47.99;98.0;1280.0000000000086
48.08;98.1;1131.1538461538632
48.16;98.1;1131.1538461538632
48.24;98.1;1131.1538461538632
48.33;98.1;1131.1538461538632
48.41;98.1;1131.1538461538632
48.49;98.1;1131.1538461538632
48.58;98.1;1131.1538461538632
48.66;97.9;1428.846153846154
48.74;97.8;1577.6923076923204
48.83;97.7;1577.6923076923204
48.91;97.7;1577.6923076923204
48.99;97.7;1577.6923076923204
49.08;97.7;1577.6923076923204
49.16;97.7;1577.6923076923204
49.24;97.7;1577.6923076923204
49.33;97.7;1577.6923076923204
49.41;97.7;1577.6923076923204
49.49;97.6;1875.3846153846325
49.58;97.7;1726.538461538466
49.66;97.7;1726.538461538466
49.74;97.7;1726.538461538466
49.83;97.7;1726.538461538466
49.91;97.7;1726.538461538466
50.0;97.7;1726.538461538466
50.08;97.7;1726.538461538466
50.16;98.1;1131.1538461538632
50.25;98.1;1131.1538461538632
50.33;98.1;1131.1538461538632
50.41;98.1;1131.1538461538632
50.5;98.1;1131.1538461538632
50.58;98.1;1131.1538461538632
50.66;98.1;1131.1538461538632
50.75;97.9;1428.846153846154
50.83;97.9;1428.846153846154
50.91;97.9;1428.846153846154
51.0;97.8;1428.846153846154
51.08;97.8;1428.846153846154
51.16;97.8;1428.846153846154
51.25;97.8;1428.846153846154
51.33;97.8;1428.846153846154
51.41;97.8;1428.846153846154
51.5;97.8;1428.846153846154
51.58;97.6;1875.3846153846325
51.66;97.6;1875.3846153846325
51.75;97.7;1726.538461538466
51.83;97.7;1726.538461538466
51.91;97.7;1726.538461538466
52.0;97.7;1726.538461538466
52.08;97.7;1726.538461538466
52.17;97.7;1726.538461538466
52.25;98.0;1280.0000000000086
52.33;98.1;1131.1538461538632
52.42;98.1;1131.1538461538632
52.5;98.1;1131.1538461538632
52.58;98.1;1131.1538461538632
52.67;98.1;1131.1538461538632
52.75;98.1;1131.1538461538632
52.83;98.1;1131.1538461538632
52.92;98.1;1131.1538461538632
53.0;98.1;1131.1538461538632
53.08;97.7;1726.538461538466
53.17;97.7;1726.538461538466
53.25;97.7;1726.538461538466
53.33;97.7;1726.538461538466
53.42;97.7;1726.538461538466
53.5;97.7;1726.538461538466
53.58;97.7;1726.538461538466
53.67;97.7;1726.538461538466
53.75;97.7;1726.538461538466
53.83;97.7;1726.538461538466
53.92;97.8;1428.846153846154
54.0;97.8;1428.846153846154
54.09;97.8;1428.846153846154
54.17;97.8;1428.846153846154
54.25;97.8;1428.846153846154
54.34;97.8;1428.846153846154
54.42;98.1;1131.1538461538632
54.5;98.1;1131.1538461538632
54.59;98.1;1131.1538461538632
54.67;98.0;1131.1538461538632
54.75;98.0;1131.1538461538632
54.84;98.0;1131.1538461538632
54.92;98.0;1131.1538461538632
55.0;98.0;1131.1538461538632
55.09;98.0;1131.1538461538632
55.17;98.0;1131.1538461538632
55.25;97.7;1726.538461538466
55.34;97.6;1726.538461538466
55.42;97.6;1726.538461538466
55.5;97.6;1726.538461538466
55.59;97.6;1726.538461538466
55.67;97.6;1726.538461538466
55.75;97.6;1726.538461538466
55.84;97.6;1726.538461538466
55.92;97.9;1428.846153846154
56.01;98.0;1280.0000000000086
56.09;98.1;1280.0000000000086
56.17;98.1;1280.0000000000086
56.26;98.1;1280.0000000000086
56.34;98.1;1280.0000000000086
56.42;98.1;1280.0000000000086
56.51;98.1;1280.0000000000086
56.59;97.9;1428.846153846154
56.67;97.9;1428.846153846154
56.76;97.8;1577.6923076923204
56.84;97.7;1577.6923076923204
56.92;97.7;1577.6923076923204
57.01;97.7;1577.6923076923204
57.09;97.7;1577.6923076923204
57.17;97.7;1577.6923076923204
57.26;97.7;1577.6923076923204
57.34;97.6;1875.3846153846325
57.42;97.5;2000.0
57.51;97.6;1875.3846153846325
57.59;97.6;1875.3846153846325
57.67;97.6;1875.3846153846325
57.76;97.6;1875.3846153846325
57.84;97.6;1875.3846153846325
57.93;97.6;1875.3846153846325
58.01;98.0;1280.0000000000086
58.09;98.1;1131.1538461538632
58.18;98.1;1131.1538461538632
58.26;98.1;1280.0000000000086
58.34;98.1;1280.0000000000086
58.43;98.1;1280.0000000000086
58.51;98.1;1280.0000000000086
58.59;98.1;1280.0000000000086
58.68;98.1;1280.0000000000086
58.76;97.9;1428.846153846154
58.84;97.9;1428.846153846154
58.93;97.8;1577.6923076923204
59.01;97.8;1577.6923076923204
59.09;97.8;1577.6923076923204
59.18;97.8;1577.6923076923204
59.26;97.8;1577.6923076923204
59.34;97.8;1577.6923076923204
59.43;97.5;2000.0
59.51;97.5;2000.0
59.6;97.6;1875.3846153846325
59.68;97.7;1726.538461538466
59.76;97.7;1726.538461538466
59.85;97.7;1726.538461538466
59.93;97.7;1726.538461538466
60.01;97.7;1726.538461538466
60.1;97.7;1726.538461538466
60.18;97.7;1726.538461538466
60.26;98.0;1280.0000000000086
60.35;98.0;1280.0000000000086
60.43;97.9;1428.846153846154
60.51;97.9;1428.846153846154
60.6;97.9;1428.846153846154
60.68;97.9;1428.846153846154
60.76;97.9;1428.846153846154
60.85;97.9;1428.846153846154
60.93;97.7;1726.538461538466
61.01;97.7;1726.538461538466
61.1;97.7;1726.538461538466
61.18;97.7;1875.3846153846325
61.26;97.7;1875.3846153846325
61.35;97.7;1875.3846153846325
61.43;97.7;1875.3846153846325
61.52;97.7;1875.3846153846325
61.6;97.7;1875.3846153846325
61.68;97.9;1428.846153846154
61.77;98.0;1280.0000000000086
61.85;98.0;1280.0000000000086
61.93;98.0;1280.0000000000086
62.02;98.0;1280.0000000000086
62.1;98.0;1280.0000000000086
62.18;98.0;1280.0000000000086
62.27;98.0;1280.0000000000086
62.35;97.9;1428.846153846154
62.43;97.8;1577.6923076923204
62.52;97.7;1726.538461538466
62.6;97.7;1726.538461538466
62.68;97.7;1726.538461538466
62.77;97.7;1726.538461538466
62.85;97.7;1726.538461538466
62.93;97.7;1726.538461538466
63.02;97.7;1726.538461538466
63.1;97.7;1726.538461538466
63.18;97.8;1428.846153846154
63.27;97.9;1428.846153846154
63.35;97.9;1428.846153846154
63.44;97.9;1428.846153846154
63.52;97.9;1428.846153846154
63.6;97.9;1428.846153846154
63.69;97.9;1428.846153846154
63.77;97.9;1428.846153846154
63.85;98.0;1280.0000000000086
63.94;98.1;1280.0000000000086
64.02;98.0;1280.0000000000086
64.1;98.0;1280.0000000000086
64.19;98.0;1280.0000000000086
64.27;98.0;1280.0000000000086
64.35;98.0;1280.0000000000086
64.44;98.0;1280.0000000000086
64.52;98.0;1280.0000000000086
64.6;97.8;1577.6923076923204
64.69;97.7;1726.538461538466
64.77;97.7;1726.538461538466
64.85;97.7;1726.538461538466
64.94;97.7;1726.538461538466
65.02;97.7;1726.538461538466
65.11;97.7;1726.538461538466
65.19;97.7;1726.538461538466
65.27;97.6;1875.3846153846325
65.36;97.7;1726.538461538466
65.44;97.8;1577.6923076923204
65.52;97.8;1577.6923076923204
65.61;97.8;1577.6923076923204
65.69;97.8;1577.6923076923204
65.77;97.8;1577.6923076923204
65.86;97.8;1577.6923076923204
65.94;97.8;1577.6923076923204
66.02;97.8;1577.6923076923204
66.11;98.1;1131.1538461538632
66.19;98.1;1131.1538461538632
66.27;98.1;1131.1538461538632
66.36;98.1;1131.1538461538632
66.44;98.1;1131.1538461538632
66.52;98.1;1131.1538461538632
66.61;98.1;1131.1538461538632
66.69;98.1;1131.1538461538632
66.77;97.9;1428.846153846154
66.86;97.8;1428.846153846154
66.94;97.7;1577.6923076923204
67.03;97.7;1577.6923076923204
67.11;97.7;1577.6923076923204
67.19;97.7;1577.6923076923204
67.28;97.7;1577.6923076923204
67.36;97.7;1577.6923076923204
67.44;97.7;1577.6923076923204
67.53;97.7;1726.538461538466
67.61;97.7;1726.538461538466
67.69;97.7;1726.538461538466
67.78;97.7;1726.538461538466
67.86;97.7;1726.538461538466
67.94;97.7;1726.538461538466
68.03;97.7;1726.538461538466
68.11;98.0;1280.0000000000086
68.19;98.1;1131.1538461538632
68.28;98.0;1280.0000000000086
68.36;98.0;1280.0000000000086
68.44;98.0;1280.0000000000086
68.53;98.0;1280.0000000000086
68.61;98.0;1280.0000000000086
68.69;98.0;1280.0000000000086
68.78;98.0;1280.0000000000086
68.86;98.0;1280.0000000000086
68.95;97.8;1577.6923076923204
69.03;97.8;1577.6923076923204
69.11;97.8;1577.6923076923204
69.2;97.8;1577.6923076923204
69.28;97.8;1577.6923076923204
69.36;97.8;1577.6923076923204
69.45;97.8;1577.6923076923204
69.53;97.8;1577.6923076923204
69.61;97.8;1577.6923076923204
69.7;97.7;1726.538461538466
69.78;97.7;1726.538461538466
69.86;97.8;1577.6923076923204
69.95;97.8;1577.6923076923204
70.03;97.8;1577.6923076923204
70.11;97.8;1577.6923076923204
70.2;97.8;1577.6923076923204
70.28;97.8;1577.6923076923204
70.36;98.1;1131.1538461538632
70.45;98.1;1131.1538461538632
70.53;98.1;1131.1538461538632
70.61;98.1;1131.1538461538632
70.7;98.1;1131.1538461538632
70.78;98.1;1131.1538461538632
70.87;98.1;1131.1538461538632
70.95;98.1;1131.1538461538632
71.03;97.9;1428.846153846154
71.12;97.9;1428.846153846154
71.2;97.9;1577.6923076923204
71.28;97.8;1577.6923076923204
