Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;1083.8461538461538
0.18;NaN;1089.6153846153845
0.26;NaN;1089.6153846153845
0.35;69.8;1089.6153846153845
0.43;69.8;1089.6153846153845
0.51;69.7;1088.4615384615383
0.6;69.7;1088.4615384615383
0.68;69.7;1087.3076923076922
0.76;69.7;1087.3076923076922
0.85;69.7;1087.3076923076922
0.93;69.7;1087.3076923076922
1.01;69.6;1087.3076923076922
1.1;69.6;1087.3076923076922
1.18;69.6;1087.3076923076922
1.26;69.6;1086.153846153846
1.35;69.6;1087.3076923076922
1.43;69.6;1086.153846153846
1.51;69.6;1087.3076923076922
1.6;69.6;1087.3076923076922
1.68;69.6;1087.3076923076922
1.76;69.6;1087.3076923076922
1.85;69.6;1087.3076923076922
1.93;69.6;1087.3076923076922
2.01;69.6;1087.3076923076922
2.1;69.6;1087.3076923076922
2.18;69.6;1087.3076923076922
2.26;69.6;1086.153846153846
2.35;69.6;1087.3076923076922
2.43;69.6;1087.3076923076922
2.51;69.6;1087.3076923076922
2.6;69.6;1087.3076923076922
2.68;69.6;1087.3076923076922
2.76;69.6;1087.3076923076922
2.85;69.6;1087.3076923076922
2.93;69.6;1087.3076923076922
3.01;69.7;1088.4615384615383
3.1;69.7;1088.4615384615383
3.18;69.7;1088.4615384615383
3.26;69.7;1088.4615384615383
3.35;69.7;1089.6153846153845
3.43;69.7;1089.6153846153845
3.51;69.7;1089.6153846153845
3.6;69.7;1089.6153846153845
3.68;69.7;1089.6153846153845
3.76;69.7;1089.6153846153845
3.85;69.9;1090.7692307692307
3.93;69.9;1090.7692307692307
4.01;69.9;1090.7692307692307
4.1;69.9;1090.7692307692307
4.18;69.9;1090.7692307692307
4.26;69.9;1090.7692307692307
4.35;69.9;1091.923076923077
4.43;69.9;1091.923076923077
4.51;70.0;1091.923076923077
4.6;70.1;1093.0769230769229
4.68;70.1;1093.0769230769229
4.76;70.1;1093.0769230769229
4.85;70.1;1093.0769230769229
4.93;70.1;1093.0769230769229
5.01;70.1;1094.2307692307693
5.1;70.1;1094.2307692307693
5.18;70.2;1094.2307692307693
5.26;70.3;1095.3846153846152
5.35;70.3;1095.3846153846152
5.43;70.3;1095.3846153846152
5.51;70.3;1095.3846153846152
5.6;70.3;1095.3846153846152
5.68;70.3;1096.5384615384614
