Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
225.38;19.3;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
225.55;19.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
225.72;19.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
225.88;19;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
226.05;19;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
226.22;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
226.38;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
226.55;18.7;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
226.72;18.7;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
226.88;18.6;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
227.05;18.6;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
227.22;18.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
227.38;18.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
227.55;18.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
227.72;18.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
227.88;18.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
228.05;18.3;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
228.22;18.3;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
228.38;18.2;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
228.55;18.2;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
228.72;18.2;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
228.88;18.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
229.05;18.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
229.22;18.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
229.38;18.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
229.55;18;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
229.72;18;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
229.88;17.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
230.05;17.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
230.22;17.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
230.38;17.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
