Time[min];Temperature[°C];Power[W]
0.01;NaN;0
0.1;NaN;615.730769230769
0.18;NaN;618.3461538461536
0.26;NaN;618.9999999999998
0.35;NaN;618.3461538461536
0.43;51.1;618.3461538461536
0.51;51.2;618.9999999999998
0.6;51.2;618.9999999999998
0.68;51.2;618.9999999999998
0.76;51.2;619.653846153846
0.85;51.2;619.653846153846
0.93;51.2;619.653846153846
1.01;51.3;619.653846153846
1.1;51.4;620.3076923076922
1.18;51.4;620.3076923076922
1.26;51.4;620.3076923076922
1.35;51.4;620.3076923076922
1.43;51.4;620.9615384615383
1.51;51.4;620.9615384615383
1.6;51.4;621.6153846153845
1.68;51.6;621.6153846153845
1.76;51.6;621.6153846153845
1.85;51.6;621.6153846153845
1.93;51.6;622.2692307692305
2.01;51.6;622.2692307692305
2.1;51.6;622.2692307692305
2.18;51.6;622.2692307692305
2.26;51.6;622.9230769230767
2.35;51.6;622.9230769230767
2.43;51.8;622.9230769230767
2.51;51.9;623.5769230769229
2.6;51.9;623.5769230769229
2.68;51.9;624.230769230769
2.76;51.9;624.230769230769
2.85;51.9;624.230769230769
2.93;51.9;624.230769230769
3.01;51.9;624.230769230769
3.1;52.1;624.8846153846152
3.18;52.2;625.5384615384614
3.26;52.2;625.5384615384614
3.35;52.2;625.5384615384614
3.43;52.2;625.5384615384614
3.51;52.2;0
3.6;52.2;91.53846153846052
3.68;52.2;62.692307692308304
3.76;52.3;62.692307692308304
3.85;52.4;33.84615384615407
3.93;52.4;33.84615384615407
4.01;52.4;33.84615384615407
4.1;52.4;33.84615384615407
4.18;52.4;33.84615384615407
4.26;52.4;33.84615384615407
4.35;52.4;33.84615384615407
4.43;52.4;33.84615384615407
4.51;52.5;4.9999999999998295
4.6;52.5;4.9999999999998295
4.68;52.5;4.9999999999998295
4.77;52.5;4.9999999999998295
4.85;52.5;4.9999999999998295
4.93;52.5;4.9999999999998295
5.02;52.5;4.9999999999998295
5.1;52.5;4.9999999999998295
5.18;52.5;4.9999999999998295
5.27;52.5;4.9999999999998295
5.35;52.5;4.9999999999998295
5.43;52.5;4.9999999999998295
5.52;52.5;4.9999999999998295
5.6;52.5;0
5.68;52.5;0
