Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
0.02;20.0;25.0;0.0;0.0;0.0;15.0;0.0;22.0
0.19;20.0;25.0;2000.0;0.0;0.0;17.97136901176358;91.15400518775408;22.0
0.36;20.0;25.0;2000.0;0.0;0.0;19.332042784030453;190.85579815434224;22.0
0.52;20.3;25.0;2000.0;0.0;2000.0;19.87005200634543;273.4557188863265;22.0
0.69;20.6;25.0;2000.0;0.0;2000.0;20.290784250278524;360.5063430598786;22.0
0.86;20.9;25.0;2000.0;0.0;2000.0;20.65627633730201;444.423274731089;22.0
1.02;21.3;25.0;1998.0;0.0;2000.0;21.004508168095825;524.5532272209814;22.0
1.19;21.6;25.0;1955.0;0.0;1999.6000000000013;21.33192113965287;601.9117267505177;22.0
1.36;21.9;25.0;1912.0;0.0;1999.6000000000013;21.67259666778337;674.1252800810481;22.0
1.52;22.2;25.0;1911.0;259.60000000000366;1652.3999999999965;21.97071233432013;742.7460928113642;22.0
1.69;22.5;25.0;1413.0;259.60000000000366;1652.3999999999965;22.24858600423569;791.6556715777176;22.0
1.86;22.6;25.0;967.0;1112.8;278.2;22.52961436824694;820.8949536618157;22.0
2.02;22.8;25.0;645.0;1112.8;278.2;22.758542550890848;830.3250347923836;22.0
2.19;23.0;25.0;419.0;516.0;129.0;22.947941180040573;825.5197131843529;22.0
2.36;23.0;25.0;304.0;516.0;129.0;23.067475744085982;811.1619862580054;22.0
2.52;23.1;25.0;319.0;243.2;60.8;23.144992738298964;797.1694274167472;22.0
2.69;23.1;25.0;311.0;243.2;60.8;23.195962360158095;782.110175292068;22.0
2.86;23.2;25.0;319.0;244.79999999999998;61.199999999999996;23.254307499366917;767.2686209289909;22.0
3.02;23.2;25.0;409.0;244.79999999999998;61.199999999999996;23.296512272079596;754.3950876957307;22.0
3.19;23.3;25.0;505.0;322.40000000000003;80.60000000000002;23.344225521567573;747.3577501200153;22.0
3.36;23.3;25.0;539.0;322.40000000000003;80.60000000000002;23.39124057249822;743.2600142319544;22.0
3.52;23.4;25.0;600.0;431.2;107.80000000000001;23.44343324956615;742.1919477006848;22.0
3.69;23.4;25.0;612.0;431.2;107.80000000000001;23.4902337163225;742.3827985250947;22.0
3.86;23.6;25.0;476.0;482.4;120.6;23.56239739735337;743.0453086285942;22.0
4.02;23.6;25.0;363.0;482.4;120.6;23.661528775282736;733.6870131909791;22.0
4.19;23.7;25.0;524.0;293.6;73.39999999999999;23.7313037247973;725.913646247722;22.0
4.36;23.7;25.0;666.0;293.6;73.39999999999999;23.783874765073964;724.5857142380256;22.0
4.52;23.8;25.0;826.0;529.6;132.4;23.830303057598552;731.2059360522264;22.0
4.69;23.8;25.0;889.0;529.6;132.4;23.885290698788687;742.782466000107;22.0
