Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
13.53;28.8;30.088;788.0;653.5999999999999;163.39999999999998;28.89495139044356;977.0033693960738;22.0
13.69;29.0;30.188200000000002;825.0;653.5999999999999;163.39999999999998;28.986795005488954;979.746097944989;22.0
13.86;29.0;30.2884;780.0;645.6;161.4;29.089433134451532;981.2021588199661;22.0
14.03;29.2;30.3874;821.0;645.6;161.4;29.177758927211606;983.5316761881755;22.0
14.19;29.2;30.4876;792.0;664.0;165.99999999999997;29.285380635070783;985.4539593132712;22.0
14.36;29.4;30.5878;823.0;664.0;165.99999999999997;29.37704446119237;987.9743612439571;22.0
14.53;29.4;30.688;800.0;681.5999999999999;170.4;29.482634988068263;990.3907665906357;22.0
14.69;29.6;30.7882;841.0;681.5999999999999;170.4;29.576274500860638;993.0432308713303;22.0
14.86;29.6;30.8872;800.0;668.8000000000001;167.20000000000002;29.67996819965577;994.5031751947424;22.0
15.03;29.8;30.9874;835.0;668.8000000000001;167.20000000000002;29.77035209548616;996.3762280745036;22.0
15.19;29.8;31.087600000000002;795.0;656.0;163.99999999999997;29.88418432255135;997.5012105209645;22.0
15.36;29.9;31.1878;822.0;656.0;163.99999999999997;29.976552234003556;999.0687641143767;22.0
15.53;30.0;31.288;804.0;669.6;167.4;30.08201941424017;1000.2490620717206;22.0
15.69;30.2;31.3882;825.0;669.6;167.4;30.17541831017416;1002.06151551337;22.0
15.86;30.2;31.4872;806.0;675.2;168.8;30.28254237501467;1003.3724137845771;22.0
16.03;30.3;31.5874;830.0;675.2;168.8;30.375689419864507;1005.1426857671115;22.0
16.19;30.4;31.6876;833.0;693.6;173.4;30.47087961145359;1006.7861812746677;22.0
16.36;30.5;31.787799999999997;852.0;693.6;173.4;30.5672956210804;1008.8968495415846;22.0
16.53;30.6;31.887999999999998;816.0;661.6;165.39999999999998;30.680026671155076;1010.0016123917588;22.0
16.69;30.8;31.9876;837.0;661.6;165.39999999999998;30.775472715551885;1010.9030149170715;22.0
16.86;30.8;32.0878;821.0;640.8000000000001;160.20000000000005;30.883425626108096;1011.477700973022;22.0
17.03;30.9;32.188;849.0;640.8000000000001;160.20000000000005;30.9761136548075;1012.6462703757132;22.0
17.19;31.0;32.288199999999996;867.0;649.6;162.4;31.068291649712208;1015.2916212674863;22.0
17.36;31.1;32.3878;881.0;649.6;162.4;31.165965632348357;1018.4402420843201;22.0
17.53;31.2;32.4886;910.0;663.1999999999999;165.8;31.241955944007177;1021.1225671337472;22.0
17.69;31.3;32.5882;882.0;663.1999999999999;165.8;31.350970583042624;1024.9300180972004;22.0
17.86;31.4;32.687799999999996;919.0;663.1999999999999;165.8;31.434557416124985;1027.583819003374;22.0
18.03;31.5;32.788;877.0;663.1999999999999;165.8;31.549270745632764;1031.3914708970487;22.0
18.19;31.6;32.8876;933.0;671.2;167.8;31.624323010659634;1033.5506680482176;22.0
18.36;31.7;32.9872;871.0;671.2;167.8;31.7462826976482;1037.508621348818;22.0
18.53;31.8;33.088;842.0;668.0;166.99999999999997;31.80896619632111;1039.077358478544;22.0
18.69;31.9;33.188199999999995;876.0;668.0;166.99999999999997;31.931014002708682;1043.0794508128781;22.0
18.86;31.9;33.2878;836.0;668.0;166.99999999999997;32.00723666538157;1044.6815100444753;22.0
19.03;32.1;33.388;884.0;668.0;166.99999999999997;32.125770035273945;1048.3238499797192;22.0
19.19;32.1;33.4882;832.0;668.0;166.99999999999997;32.206571485144856;1049.8223230981243;22.0
19.36;32.3;33.5884;903.0;668.0;166.99999999999997;32.318786065514125;1053.511970411983;22.0
19.53;32.3;33.688;861.0;692.8000000000001;173.20000000000002;32.404566113104764;1056.0783091751798;22.0
19.69;32.5;33.788199999999996;946.0;692.8000000000001;173.20000000000002;32.48959744856493;1060.2969337213892;22.0
19.86;32.5;33.8878;876.0;719.2;179.8;32.59481823168194;1063.8428669026202;22.0
20.03;32.7;33.988;934.0;719.2;179.8;32.69848694390176;1067.8273234539656;22.0
20.19;32.7;34.0876;855.0;691.1999999999999;172.8;32.797621728208064;1069.7556804564001;22.0
20.36;32.9;34.187799999999996;909.0;691.1999999999999;172.8;32.90340364964697;1072.5247754201353;22.0
20.53;32.9;34.288;917.0;706.4000000000001;176.60000000000002;32.999910913403475;1075.0021920468776;22.0
20.69;33.1;34.3876;1005.0;706.4000000000001;176.60000000000002;33.11403494629935;1081.7537033103847;22.0
20.86;33.1;34.4878;926.0;756.0;189.0;33.205447391850335;1086.9852750143655;22.0
21.03;33.3;34.588;877.0;756.0;189.0;33.31606940503558;1089.6963108656619;22.0
21.19;33.3;34.688199999999995;784.0;650.4000000000001;162.60000000000002;33.39971186942265;1088.2191475514708;22.0
21.36;33.5;34.788399999999996;723.0;650.4000000000001;162.60000000000002;33.52031548040316;1083.7656692218034;22.0
21.53;33.5;34.888;667.0;544.0;136.0;33.605369308690435;1075.98660606585;22.0
21.69;33.6;34.9882;643.0;544.0;136.0;33.68709761026468;1067.025075333539;22.0
21.86;33.7;35.0884;608.0;508.8;127.2;33.77389220620774;1057.0033552951775;22.0
