Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
16.19;58.8;59.3085;1013.0;828.8;207.2;58.77106193152001;1031.0232899793596;22.0
16.36;58.9;59.425399999999996;919.0;828.8;207.2;58.90690617839088;1040.0480692518543;22.0
16.52;59.2;59.5416;888.0;751.2;187.79999999999998;59.059414077785945;1045.9978442694037;22.0
16.69;59.3;59.658500000000004;760.0;751.2;187.79999999999998;59.23965931156619;1048.2203063775448;22.0
16.86;59.4;59.7747;808.0;623.1999999999999;155.79999999999998;59.344636820403885;1044.9922460143887;22.0
17.02;59.5;59.8916;862.0;623.1999999999999;155.79999999999998;59.46415198614812;1045.0000155412154;22.0
17.19;59.6;60.0078;828.0;693.6;173.4;59.599279510626985;1047.2881538451009;22.0
17.36;59.7;60.124700000000004;915.0;693.6;173.4;59.69935980548366;1048.851450077836;22.0
17.52;59.9;60.2423;871.0;725.6;181.4;59.84588580908992;1052.3078512053437;22.0
17.69;60.0;60.3592;799.0;725.6;181.4;59.99289512273704;1053.8152052169203;22.0
17.86;60.1;60.4747;881.0;628.8000000000001;157.20000000000005;60.06934180692557;1053.1720578676247;22.0
18.02;60.2;60.5909;777.0;628.8000000000001;157.20000000000005;60.195924312065515;1054.2926194045012;22.0
18.19;60.3;60.7085;728.0;598.4;149.60000000000002;60.31021646539084;1051.0498651666046;22.0
18.36;60.5;60.8247;594.0;598.4;149.60000000000002;60.44861393064261;1044.7993112749787;22.0
18.52;60.6;60.9416;516.0;454.4;113.6;60.55500156518688;1032.6495244248765;22.0
18.69;60.7;61.0578;429.0;454.4;113.6;60.67285782513996;1017.1934674400968;22.0
18.86;60.8;61.1747;374.0;328.8;82.19999999999999;60.778625811587865;998.5429852820107;22.0
19.02;60.9;61.2916;263.0;328.8;82.19999999999999;60.906425488097355;977.6540873224225;22.0
19.19;61.1;61.408500000000004;229.0;204.00000000000003;51.00000000000001;61.02361630915422;952.9146470292063;22.0
19.36;61.1;61.5254;117.0;204.00000000000003;51.00000000000001;61.11986552834494;927.6136425855218;22.0
19.52;61.3;61.6423;93.0;95.2;23.799999999999997;61.2273443143396;898.5631092846855;22.0
19.69;61.4;61.7585;1.0;95.2;23.799999999999997;61.32985714008598;866.8159093253446;22.0
19.86;61.4;61.8754;1.0;0.0;0.0;61.4182696183522;834.3467000098427;22.0
20.02;61.5;61.9916;0.0;0.0;0.0;61.497722658178695;803.2523448198793;22.0
20.19;61.6;62.0;0.0;0.0;0.0;61.56561457260629;773.4658711024532;22.0
20.36;61.6;62.0;0.0;0.0;0.0;61.6203856594676;744.7347688050031;22.0
20.52;61.7;62.0;5.0;0.8;0.2;61.645731385329235;716.6896693622131;22.0
20.69;61.8;62.0;4.0;0.8;0.2;61.709211362219065;690.2894189324993;22.0
20.86;61.8;62.0;2.0;3.2;0.8;61.788525684251816;664.8372685701356;22.0
21.02;61.8;62.0;7.0;3.2;0.8;61.817280225393134;639.9146147641084;22.0
21.19;61.8;62.0;13.0;3.2;0.8;61.82458970719915;615.9954847388898;22.0
21.36;61.9;62.0;55.0;3.2;0.8;61.8248373431349;596.2366757188845;22.0
21.52;61.9;62.0;42.0;56.00000000000001;14.000000000000002;61.88411245946106;576.8197342934177;22.0
21.69;62.0;62.0;48.0;56.00000000000001;14.000000000000002;61.93371892202172;557.2510309995419;22.0
21.86;62.0;62.0;19.0;8.8;2.1999999999999997;61.98719938950765;537.720173705718;22.0
22.02;62.0;62.0;21.0;8.8;2.1999999999999997;62.00355460913521;518.3857164366916;22.0
22.19;62.0;62.0;53.0;12.8;3.2;62.00729910581537;500.0574136825509;22.0
22.36;61.5;62.0;387.0;12.8;3.2;61.83765538488923;487.80684104024243;22.0
22.52;60.9;62.0;1052.0;630.4000000000001;157.60000000000002;61.462593316219696;502.01345758404244;22.0
22.69;60.5;62.0;1500.0;630.4000000000001;157.60000000000002;60.951200498883786;543.9746749264616;22.0
22.86;60.4;62.0;1500.0;1200.0;300.0;60.62400026196363;592.8631927100782;22.0
23.02;60.4;62.0;1500.0;1200.0;300.0;60.49665123285207;641.1620380148865;22.0
23.19;60.5;62.0;1500.0;1200.0;300.0;60.47702600306184;688.1461961210154;22.0
23.36;60.5;62.0;1500.0;1200.0;300.0;60.5148919409601;733.3523416740899;22.0
23.52;60.6;62.0;1500.0;1200.0;300.0;60.55596122459796;773.0403824078838;22.0
23.69;60.7;62.0;1273.0;1200.0;300.0;60.67010569241385;813.501639094758;22.0
23.86;60.8;62.0;1052.0;932.8000000000001;233.2;60.75751381045185;839.7871438404367;22.0
24.02;60.9;62.0;813.0;932.8000000000001;233.2;60.88014664346436;854.7301796124143;22.0
24.19;61.1;62.0;588.0;596.8000000000001;149.20000000000002;61.02887596270914;858.5656763730849;22.0
24.36;61.2;62.0;369.0;596.8000000000001;149.20000000000002;61.170395521889915;850.7923287019412;22.0
24.52;61.4;62.0;208.0;240.0;60.0;61.30360708722779;834.0515724564417;22.0
24.69;61.5;62.0;81.0;240.0;60.0;61.41624980645288;810.1240673496885;22.0
24.86;61.6;62.0;0.0;4.000000000000001;1.0;61.56495021830026;781.8994743905901;22.0
25.02;61.7;62.0;0.0;4.000000000000001;1.0;61.64652667258247;755.3959182728656;22.0
25.19;61.8;62.0;0.0;0.0;0.0;61.755398127082465;727.4508065441473;22.0
25.36;61.8;62.0;0.0;0.0;0.0;61.812517174220126;699.9975984651434;22.0
25.52;61.9;62.0;0.0;0.0;0.0;61.88171323188834;673.6660392128392;22.0
25.69;62.0;62.0;0.0;0.0;0.0;61.95693231555377;648.530335835333;22.0
25.86;62.0;62.0;0.0;0.0;0.0;61.99882817850365;624.480304623262;22.0
26.02;62.1;62.0;0.0;0.0;0.0;62.016399469509544;601.0861343870544;22.0
26.19;62.1;62.0;0.0;0.0;0.0;62.085492378504064;578.8375990561265;22.0
26.36;62.1;62.0;0.0;0.0;0.0;62.107110601482894;557.078975109562;22.0
26.52;62.2;62.0;0.0;0.0;0.0;62.16599148298025;538.0505538456196;22.0
26.69;62.3;62.0;0.0;0.0;0.0;62.21467921564787;518.3469711775341;22.0
26.86;62.3;62.0;0.0;0.0;0.0;62.27646007795273;499.11325357273273;22.0
27.02;62.3;62.0;0.0;0.0;0.0;62.295590067589174;480.5139687573567;22.0
27.19;62.3;62.0;0.0;0.0;0.0;62.30030974867467;462.34872061865855;22.0
27.36;62.5;62.0;0.0;0.0;0.0;62.357489398884816;445.3836688341409;22.0
27.53;62.5;62.0;0.0;0.8;0.2;62.43662134771428;429.0515304645897;22.0
27.69;62.5;62.0;0.0;0.8;0.2;62.47437096828876;413.312702234796;22.0
27.86;62.5;62.0;0.0;0.0;0.0;62.48591029921639;397.952644271545;22.0
28.03;62.6;62.0;1.0;0.0;0.0;62.4882814375247;384.5264433571516;22.0
28.19;62.6;62.0;0.0;0.8;0.2;62.55297010250617;370.6328859331526;22.0
28.36;62.7;62.0;1.0;0.8;0.2;62.57407629086207;356.949383906616;22.0
28.53;62.7;62.0;0.0;0.0;0.0;62.6405947481402;343.94288868000996;22.0
28.69;62.4;62.0;1.0;0.0;0.0;62.58227131203486;330.8113105651562;22.0
28.86;62.0;62.0;36.0;4.800000000000001;1.2000000000000002;62.318441006811796;317.34692933329154;22.0
29.03;62.0;62.0;603.0;4.800000000000001;1.2000000000000002;62.101123370025114;318.89236691195885;22.0
29.19;61.9;62.0;859.0;625.5999999999999;156.4;61.98106407620412;343.8022311506878;22.0
29.36;61.9;62.0;914.0;625.5999999999999;156.4;61.92796608078536;375.4685522976752;22.0
29.53;62.0;62.0;878.0;745.6;186.4;61.91332881256887;405.67182611996066;22.0
29.69;62.0;62.0;637.0;745.6;186.4;61.966654014567546;427.29093939796155;22.0
29.86;62.0;62.0;488.0;437.5999999999999;109.4;61.98678893688669;437.6137864974684;22.0
30.03;62.1;62.0;394.0;437.5999999999999;109.4;62.00965859205332;442.0758916590842;22.0
30.19;62.1;62.0;249.0;275.2;68.8;62.064022140327175;441.88530541741335;22.0
30.36;62.2;62.0;191.0;275.2;68.8;62.1055894756491;435.62159620268574;22.0
30.53;62.2;62.0;39.0;90.4;22.6;62.191442175014146;425.05545642284454;22.0
30.69;62.4;62.0;23.0;90.4;22.6;62.25053502108839;410.63825877766334;22.0
30.86;62.4;62.0;20.0;16.8;4.2;62.33919320022128;396.48299622003043;22.0
31.03;62.4;62.0;18.0;16.8;4.2;62.37222691342721;382.4483567808497;22.0
31.19;62.5;62.0;12.0;12.8;3.2;62.42403709972733;369.00016409111817;22.0
31.36;62.5;62.0;12.0;12.8;3.2;62.463944581373596;355.99262415134643;22.0
31.53;62.5;62.0;16.0;6.4;1.6;62.4765491989242;343.15375728421685;22.0
31.69;62.5;62.0;18.0;6.4;1.6;62.47955927811993;330.99315463702715;22.0
31.86;62.5;62.0;23.0;11.200000000000001;2.8000000000000003;62.47936954900336;319.44189833765716;22.0
32.03;62.6;62.0;21.0;11.200000000000001;2.8000000000000003;62.534236670540416;308.6143873635779;22.0
32.19;62.7;62.0;13.0;10.4;2.6;62.55979747368639;299.0737002978338;22.0
32.36;62.7;62.0;9.0;10.4;2.6;62.63099386044374;288.8220261213903;22.0
32.53;62.7;62.0;9.0;7.200000000000001;1.8;62.657997359621675;278.7850305374227;22.0
32.69;62.7;62.0;11.0;7.200000000000001;1.8;62.66640193924876;268.93842838888656;22.0
32.86;62.7;62.0;12.0;8.000000000000002;2.0;62.66827183548513;259.5928251735816;22.0
33.03;62.7;62.0;13.0;8.000000000000002;2.0;62.66797235936523;250.60466882167484;22.0
33.19;62.8;62.0;16.0;12.0;3.0;62.67714647948552;242.01368007865335;22.0
33.36;62.8;62.0;11.0;12.0;3.0;62.7346724919565;234.105416832666;22.0
33.53;62.8;62.0;11.0;8.8;2.1999999999999997;62.75374471780278;226.0996084667375;22.0
33.69;62.9;62.0;5.0;8.8;2.1999999999999997;62.81202012341673;218.65153113769594;22.0
33.86;62.9;62.0;4.0;6.4;1.6;62.84242300370197;211.9525760178422;22.0
34.03;62.9;62.0;4.0;6.4;1.6;62.86628282914078;204.66813015196422;22.0
34.19;63.0;62.0;3.0;2.4000000000000004;0.6000000000000001;62.886295574584246;197.59971445828012;22.0
34.36;63.0;62.0;3.0;2.4000000000000004;0.6000000000000001;62.921361869353184;190.80091140319354;22.0
34.53;63.0;62.0;2.0;1.6;0.4;62.95111012094463;184.23075631575065;22.0
34.69;63.1;62.0;2.0;1.6;0.4;62.98200814039284;177.86703437888318;22.0
34.86;63.1;62.0;1.0;0.8;0.2;63.029600526870674;171.75139229039078;22.0
35.03;63.1;62.0;1.0;0.8;0.2;63.04521600025615;165.70194351271;22.0
35.19;63.1;62.0;0.0;0.8;0.2;63.05001025331412;159.7426827629662;22.0
35.36;63.1;62.0;0.0;0.8;0.2;63.05100587608234;154.59798906968865;22.0
35.53;62.9;62.0;0.0;1.6;0.4;62.94622794909993;148.58644139695622;22.0
35.69;62.7;62.0;0.0;1.6;0.4;62.80606745415539;143.0712512206194;22.0
35.86;62.7;62.0;22.0;15.2;3.8;62.70364410167435;138.7077772011236;22.0
36.03;62.7;62.0;87.0;15.2;3.8;62.66786004221722;136.71355903098524;22.0
36.19;62.7;62.0;116.0;96.80000000000001;24.200000000000003;62.65565125255481;137.58080812197827;22.0
36.36;62.7;62.0;117.0;96.80000000000001;24.200000000000003;62.651549898448536;139.55184087217893;22.0
36.53;62.7;62.0;167.0;89.60000000000001;22.400000000000002;62.650352302958304;141.4135495413267;22.0
36.69;62.7;62.0;159.0;89.60000000000001;22.400000000000002;62.6501139678919;142.62076396556185;22.0
36.86;62.8;62.0;157.0;82.4;20.6;62.65014599205018;143.80190979278953;22.0
37.03;62.7;62.0;103.0;82.4;20.6;62.6856416978506;144.06244008339712;22.0
37.19;62.8;62.0;74.0;8.8;2.1999999999999997;62.71883817409906;141.5373660118285;22.0
37.36;62.8;62.0;66.0;8.8;2.1999999999999997;62.73896149079831;138.39329657774852;22.0
37.53;62.8;62.0;68.0;1.6;0.4;62.760763449839764;135.176062707973;22.0
37.69;62.8;62.0;58.0;1.6;0.4;62.760764341701424;132.0060359890535;22.0
37.86;62.8;62.0;65.0;64.00000000000001;16.0;62.752831683069616;129.45783260221074;22.0
38.03;62.9;62.0;78.0;64.00000000000001;16.0;62.78434824518974;127.23717835315254;22.0
38.19;62.9;62.0;81.0;84.00000000000001;20.999999999999996;62.82576228069637;125.43096427728464;22.0
38.36;62.9;62.0;90.0;84.00000000000001;20.999999999999996;62.839624962926145;123.77926543796055;22.0
38.53;62.9;62.0;217.0;145.6;36.4;62.844292605357595;125.1071524631045;22.0
38.69;62.9;62.0;312.0;145.6;36.4;62.84623295805537;131.68032234749143;22.0
38.86;62.9;62.0;413.0;332.8;83.2;62.8480081701716;143.73235136478937;22.0
39.03;62.9;62.0;514.0;332.8;83.2;62.85008502404509;159.80386662223643;22.0
39.19;62.9;62.0;615.0;488.79999999999995;122.2;62.85269684013104;180.1398856417827;22.0
39.36;62.9;62.0;658.0;488.79999999999995;122.2;62.87780845054805;204.36609108674975;22.0
39.53;62.9;62.0;714.0;592.0;148.0;62.89592296706242;230.02298850891975;22.0
39.69;63.0;62.0;777.0;592.0;148.0;62.93332469378954;257.58768923729855;22.0
39.86;63.0;62.0;858.0;652.0;162.99999999999997;62.94450165506057;286.05394031016846;22.0
40.03;63.1;62.0;849.0;652.0;162.99999999999997;62.99908721690952;317.4035657376381;22.0
40.19;63.1;62.10466666666667;823.0;682.4000000000001;170.60000000000002;63.048650775047136;343.69288185414644;22.0
40.36;63.1;62.216;883.0;682.4000000000001;170.60000000000002;63.071769233797795;372.03726263064516;22.0
40.53;63.2;62.327333333333335;907.0;732.0;183.0;63.11748554272592;401.13441647219884;22.0
40.69;63.2;62.43866666666667;908.0;732.0;183.0;63.16297273840565;430.3745059687926;22.0
40.86;63.2;62.54866666666667;963.0;770.4000000000001;192.60000000000002;63.18535450899581;458.8137850733764;22.0
41.03;63.3;62.660000000000004;969.0;770.4000000000001;192.60000000000002;63.23737232017444;489.44467479636563;22.0
41.19;63.3;62.77133333333333;972.0;790.4000000000001;197.60000000000002;63.28238675532723;517.623692294332;22.0
41.36;63.4;62.882666666666665;944.0;790.4000000000001;197.60000000000002;63.35322619805757;545.6753725091825;22.0
41.53;63.4;62.99333333333333;958.0;769.6;192.39999999999998;63.3913190337005;568.6655909730007;22.0
41.69;63.5;63.10466666666667;1047.0;769.6;192.39999999999998;63.40905795119079;594.7863820278458;22.0
41.86;63.5;63.216;1039.0;872.8000000000002;218.20000000000002;63.47036226226334;624.0333451946112;22.0
42.03;63.6;63.327333333333335;994.0;872.8000000000002;218.20000000000002;63.54855092130834;651.5156299216807;22.0
42.19;63.7;63.43866666666667;982.0;817.6;204.4;63.62130194431958;675.9087680524998;22.0
42.36;63.8;63.54933333333333;896.0;817.6;204.4;63.723176835036426;698.3159886881816;22.0
42.53;63.8;63.660000000000004;914.0;724.8000000000001;181.20000000000002;63.79820498805168;716.1873834666249;22.0
42.69;63.9;63.772;969.0;724.8000000000001;181.20000000000002;63.859330303409884;735.5616533754686;22.0
42.86;64.0;63.88333333333333;872.0;744.0;186.0;63.97230843814842;754.7130947337946;22.0
43.03;64.1;63.99333333333333;893.0;744.0;186.0;64.07815046802088;768.9958009959877;22.0
43.19;64.2;64.10466666666666;932.0;721.6;180.4;64.15614041878416;780.5200898986611;22.0
43.36;64.3;64.216;895.0;721.6;180.4;64.25830518661152;792.8825919159025;22.0
43.53;64.3;64.32733333333333;902.0;698.4000000000001;174.60000000000002;64.31999435290224;803.9674199858314;22.0
43.69;64.4;64.43866666666666;1010.0;698.4000000000001;174.60000000000002;64.37985874967377;819.0287458200177;22.0
43.86;64.5;64.55;1070.0;835.1999999999999;208.8;64.448352041189;836.9806105045302;22.0
44.03;64.6;64.66133333333333;1056.0;835.1999999999999;208.8;64.52020964048853;855.1159158926886;22.0
44.19;64.7;64.772;1039.0;810.4000000000002;202.60000000000002;64.62177567670858;872.7265312552857;22.0
44.36;64.8;64.88266666666667;991.0;810.4000000000002;202.60000000000002;64.7146055252466;887.441427695848;22.0
44.53;64.9;64.99333333333334;969.0;751.2;187.79999999999998;64.84018336446893;900.5067564951739;22.0
44.69;65.0;65.10466666666666;913.0;751.2;187.79999999999998;64.93288478527164;909.6316882518285;22.0
44.86;65.0;65.216;908.0;708.0;177.0;65.02187080565005;918.3468184701429;22.0
45.03;65.1;65.32733333333333;1019.0;708.0;177.0;65.08748119275525;928.5030291755963;22.0
45.19;65.2;65.43866666666666;944.0;740.0;185.0;65.20083677264294;941.2214469259915;22.0
45.36;65.4;65.54933333333334;976.0;740.0;185.0;65.31621788021015;951.3706888602761;22.0
45.53;65.5;65.66;857.0;667.2;166.8;65.44755589499314;957.9810154919428;22.0
45.69;65.6;65.77133333333333;761.0;667.2;166.8;65.57828140900742;960.2758503165104;22.0
45.86;65.7;65.88333333333334;839.0;652.0;162.99999999999997;65.6581690282832;960.8242556752011;22.0
46.03;65.8;65.994;881.0;652.0;162.99999999999997;65.75519339159818;965.0945372224837;22.0
46.19;65.9;66.10533333333333;901.0;705.6;176.4;65.82945169987944;970.1178024650196;22.0
46.36;66.0;66.216;924.0;705.6;176.4;65.92582106628117;976.9202518384121;22.0
46.53;66.1;66.32733333333333;918.0;720.0;180.0;66.04764485017137;984.9027782780935;22.0
46.69;66.2;66.43866666666666;911.0;720.0;180.0;66.13271397866042;990.5398305466574;22.0
46.86;66.3;66.55;882.0;689.6;172.4;66.2640022875983;996.9804431397796;22.0
47.03;66.4;66.66;918.0;689.6;172.4;66.34955265497756;1001.3458856620207;22.0
47.19;66.5;66.772;948.0;745.6;186.4;66.45469679767368;1007.6041410266339;22.0
47.36;66.5;66.88266666666667;942.0;745.6;186.4;66.5426352519236;1013.5023970899521;22.0
47.53;66.7;66.99466666666666;975.0;783.9999999999999;196.0;66.63418571648113;1021.1840849863013;22.0
47.69;66.7;67.10466666666666;954.0;783.9999999999999;196.0;66.73153768965304;1028.4202104552674;22.0
47.86;66.8;67.216;984.0;796.8;199.20000000000002;66.82283096234897;1036.134851583014;22.0
48.03;66.9;67.328;990.0;796.8;199.20000000000002;66.92126743200481;1044.758265091486;22.0
48.19;67.0;67.438;1025.0;830.4;207.6;67.0096139500061;1053.818877922026;22.0
48.36;67.2;67.55;1020.0;830.4;207.6;67.10880652518348;1064.4575336392206;22.0
48.53;67.2;67.66066666666667;955.0;777.5999999999999;194.39999999999998;67.2267139798564;1071.8755630867472;22.0
48.69;66.8;67.77266666666667;1507.0;777.5999999999999;194.39999999999998;67.1382091711861;1079.1396564256447;22.0
