Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;961.5384615384614
0.18;NaN;968.4615384615383
0.26;59.3;968.4615384615383
0.35;59.4;969.6153846153845
0.43;59.4;969.6153846153845
0.51;59.5;970.7692307692307
0.6;59.5;970.7692307692307
0.68;59.5;970.7692307692307
0.76;59.5;971.9230769230767
0.85;59.5;971.9230769230767
0.93;59.5;971.9230769230767
1.01;59.5;971.9230769230767
1.1;59.7;973.0769230769229
1.18;59.8;974.230769230769
1.26;59.8;974.230769230769
1.35;59.8;975.3846153846152
1.43;59.8;976.5384615384614
1.51;59.8;976.5384615384614
1.6;59.8;977.6923076923076
1.68;59.8;978.8461538461538
1.76;60.2;978.8461538461538
1.85;60.3;979.9999999999998
1.93;60.3;979.9999999999998
2.01;60.3;982.3076923076922
2.1;60.3;982.3076923076922
2.18;60.3;982.3076923076922
2.27;60.3;982.3076923076922
2.35;60.3;984.6153846153845
2.43;60.7;984.6153846153845
2.52;60.8;984.6153846153845
2.6;60.8;985.7692307692305
2.68;60.8;986.9230769230767
2.77;60.8;986.9230769230767
2.85;60.8;988.0769230769229
2.93;60.8;989.230769230769
3.02;61.1;989.230769230769
3.1;61.2;990.3846153846152
3.18;61.3;991.5384615384614
3.27;61.3;991.5384615384614
3.35;61.3;991.5384615384614
3.43;61.3;992.6923076923076
3.52;61.3;993.8461538461538
3.6;61.3;993.8461538461538
3.68;61.3;994.9999999999998
3.77;61.3;996.153846153846
3.85;61.7;996.153846153846
3.93;61.8;997.3076923076922
4.02;61.8;997.3076923076922
4.1;61.8;997.3076923076922
4.18;61.8;999.6153846153845
4.27;61.8;999.6153846153845
4.35;61.8;999.6153846153845
4.43;61.8;1000.7692307692307
4.52;62.1;235.76923076923023
4.6;62.3;178.07692307692378
4.68;62.3;178.07692307692378
4.77;62.3;178.07692307692378
4.85;62.3;149.23076923076954
4.93;62.3;120.3846153846153
5.02;62.3;120.3846153846153
5.1;62.7;62.69230769230671
5.18;62.7;62.69230769230671
5.27;62.7;62.69230769230671
5.35;62.8;33.84615384615449
5.43;62.8;33.84615384615449
5.52;62.8;5.000000000000284
5.6;62.8;0
5.68;62.8;0
5.77;62.8;0
5.85;63.1;0
5.93;63.2;0
6.02;63.2;0
6.1;63.2;0
6.18;63.2;0
6.27;63.2;0
6.35;63.2;0
6.43;63.2;0
6.52;63.4;0
6.6;63.4;0
6.68;63.4;0
6.77;63.4;0
6.85;63.4;0
6.93;63.4;0
7.02;63.4;0
7.1;63.4;0
7.18;63.4;0
7.27;63.6;0
7.35;63.6;0
7.43;63.6;0
7.52;63.6;0
7.6;63.6;0
7.68;63.6;0
7.77;63.6;5.000000000000284
7.85;63.6;120.3846153846153
7.93;63.6;62.69230769230671
8.02;62.7;62.69230769230671
8.1;62.7;62.69230769230671
8.18;62.7;62.69230769230671
8.27;62.7;62.69230769230671
8.35;62.7;62.69230769230671
8.43;62.7;62.69230769230671
8.52;62.7;62.69230769230671
8.6;62.7;62.69230769230671
8.68;62.7;62.69230769230671
8.77;62.7;62.69230769230671
8.85;62.7;62.69230769230671
8.94;62.7;62.69230769230671
9.02;62.7;62.69230769230671
9.1;62.7;33.84615384615449
9.19;62.7;33.84615384615449
9.27;62.7;33.84615384615449
9.35;62.8;33.84615384615449
9.44;62.8;33.84615384615449
9.52;62.8;33.84615384615449
9.6;62.8;33.84615384615449
9.69;62.8;33.84615384615449
9.77;62.8;33.84615384615449
9.85;62.8;33.84615384615449
9.94;62.8;33.84615384615449
10.02;62.8;33.84615384615449
10.1;62.8;33.84615384615449
10.19;62.8;5.000000000000284
10.27;62.8;33.84615384615449
10.35;62.8;33.84615384615449
10.44;62.8;5.000000000000284
10.52;62.8;5.000000000000284
10.6;62.8;5.000000000000284
10.69;62.8;5.000000000000284
10.77;62.9;5.000000000000284
10.85;62.9;5.000000000000284
10.94;62.9;5.000000000000284
11.02;62.9;5.000000000000284
11.1;62.9;5.000000000000284
11.19;62.9;5.000000000000284
11.27;62.9;5.000000000000284
11.35;62.9;5.000000000000284
11.44;62.9;5.000000000000284
11.52;62.9;5.000000000000284
11.6;62.9;5.000000000000284
11.69;62.9;5.000000000000284
11.77;62.9;5.000000000000284
11.85;62.9;5.000000000000284
11.94;62.9;33.84615384615449
12.02;62.9;5.000000000000284
12.1;62.9;5.000000000000284
12.19;62.9;5.000000000000284
12.27;62.8;5.000000000000284
12.35;62.8;5.000000000000284
12.44;62.8;5.000000000000284
12.52;62.8;5.000000000000284
12.6;62.8;5.000000000000284
12.69;62.8;5.000000000000284
12.77;62.9;5.000000000000284
12.85;62.8;33.84615384615449
12.94;62.8;5.000000000000284
13.02;62.8;33.84615384615449
13.1;62.8;33.84615384615449
13.19;62.8;33.84615384615449
13.27;62.8;33.84615384615449
13.35;62.8;33.84615384615449
13.44;62.8;33.84615384615449
13.52;62.8;33.84615384615449
13.6;62.8;33.84615384615449
13.69;62.8;62.69230769230671
13.77;62.8;62.69230769230671
13.85;62.8;62.69230769230671
13.94;62.8;62.69230769230671
14.02;62.8;33.84615384615449
14.1;62.8;5.000000000000284
14.19;62.8;33.84615384615449
14.27;62.8;33.84615384615449
14.35;62.8;33.84615384615449
14.44;62.8;62.69230769230671
14.52;62.8;33.84615384615449
14.6;62.8;33.84615384615449
14.69;62.8;62.69230769230671
14.77;62.8;62.69230769230671
14.85;62.7;62.69230769230671
14.94;62.7;62.69230769230671
15.02;62.7;62.69230769230671
15.1;62.7;62.69230769230671
15.19;62.7;91.53846153846095
15.27;62.7;91.53846153846095
15.35;62.7;91.53846153846095
15.44;62.7;91.53846153846095
15.52;62.6;91.53846153846095
15.6;62.6;91.53846153846095
15.69;62.6;91.53846153846095
15.77;62.6;62.69230769230671
15.85;62.6;62.69230769230671
15.94;62.6;91.53846153846095
16.02;62.6;91.53846153846095
16.1;62.6;120.3846153846153
16.19;62.6;120.3846153846153
16.27;62.5;120.3846153846153
16.35;62.5;91.53846153846095
16.44;62.5;91.53846153846095
16.52;62.5;91.53846153846095
16.6;62.5;120.3846153846153
16.69;62.5;91.53846153846095
16.77;62.5;91.53846153846095
16.85;62.5;120.3846153846153
16.94;62.5;120.3846153846153
17.02;62.5;120.3846153846153
17.1;62.5;120.3846153846153
17.19;62.5;120.3846153846153
17.27;62.5;120.3846153846153
17.35;62.5;120.3846153846153
17.44;62.5;120.3846153846153
17.52;62.5;120.3846153846153
17.6;62.5;120.3846153846153
17.69;62.5;120.3846153846153
17.77;62.5;120.3846153846153
17.85;62.5;120.3846153846153
17.94;62.5;149.23076923076954
18.02;62.5;120.3846153846153
18.11;62.5;120.3846153846153
18.19;62.5;120.3846153846153
18.27;62.5;120.3846153846153
18.36;62.4;149.23076923076954
18.44;62.4;149.23076923076954
18.52;62.4;149.23076923076954
18.61;62.4;178.07692307692378
18.69;62.4;178.07692307692378
18.77;62.4;120.3846153846153
18.86;62.4;149.23076923076954
18.94;62.4;149.23076923076954
19.02;62.4;149.23076923076954
19.11;62.4;149.23076923076954
19.19;62.4;149.23076923076954
19.27;62.4;178.07692307692378
19.36;62.4;178.07692307692378
19.44;62.4;149.23076923076954
19.52;62.4;178.07692307692378
19.61;62.3;178.07692307692378
19.69;62.3;178.07692307692378
19.77;62.4;149.23076923076954
19.86;62.3;178.07692307692378
19.94;62.3;178.07692307692378
20.02;62.3;149.23076923076954
20.11;62.3;149.23076923076954
20.19;62.3;149.23076923076954
20.27;62.3;178.07692307692378
20.36;62.3;178.07692307692378
20.44;62.3;178.07692307692378
20.52;62.3;178.07692307692378
20.61;62.3;178.07692307692378
20.69;62.3;178.07692307692378
20.77;62.3;178.07692307692378
20.86;62.3;149.23076923076954
20.94;62.3;178.07692307692378
21.02;62.3;178.07692307692378
21.11;62.3;178.07692307692378
21.19;62.3;178.07692307692378
21.27;62.3;178.07692307692378
21.36;62.3;178.07692307692378
21.44;62.3;178.07692307692378
21.52;62.3;149.23076923076954
21.61;62.3;178.07692307692378
21.69;62.3;178.07692307692378
21.77;62.3;178.07692307692378
21.86;62.3;178.07692307692378
21.94;62.3;178.07692307692378
22.02;62.3;178.07692307692378
22.11;62.3;149.23076923076954
22.19;62.3;149.23076923076954
22.27;62.3;178.07692307692378
22.36;62.3;178.07692307692378
22.44;62.3;149.23076923076954
22.52;62.4;149.23076923076954
22.61;62.3;178.07692307692378
22.69;62.3;178.07692307692378
22.77;62.3;178.07692307692378
22.86;62.3;178.07692307692378
22.94;62.3;178.07692307692378
23.02;62.3;178.07692307692378
23.11;62.4;149.23076923076954
23.19;62.4;178.07692307692378
23.27;62.3;178.07692307692378
23.36;62.3;178.07692307692378
23.44;62.3;178.07692307692378
23.52;62.3;178.07692307692378
