Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;1000
0.18;NaN;1000
0.26;NaN;1000
0.35;27.2;1000
0.43;27.1;0
0.51;27.1;0
0.6;27.1;0
0.68;27.1;0
0.76;27.1;0
0.85;27.1;0
