Time[min];Temperature[°C];Power[W]
15.63;21.969;0
15.71;21.969;0
15.79;21.969;0
15.88;21.969;0
15.96;21.969;0
16.04;21.969;0
16.13;21.969;0
16.21;21.969;0
16.29;21.969;0
16.38;21.969;0
16.46;21.969;0
16.54;21.969;0
16.63;21.969;0
16.71;21.969;0
16.79;21.969;0
16.88;21.969;0
16.96;21.969;0
17.04;21.969;0
17.13;21.969;0
17.21;21.969;0
17.29;21.969;0
17.38;21.969;0
17.46;21.969;0
17.54;21.969;0
17.63;21.969;0
17.71;21.969;0
17.79;21.969;0
17.88;21.969;0
17.96;21.969;0
18.05;21.969;0
18.13;21.969;0
18.21;21.969;0
18.3;21.969;0
18.38;21.969;0
18.46;21.969;0
18.55;21.969;0
18.63;21.969;0
18.71;21.969;0
18.8;21.969;0
18.88;21.969;0
18.96;21.969;0
19.05;21.969;0
19.13;21.969;0
19.21;21.969;0
19.3;21.969;0
19.38;21.969;0
19.46;21.969;0
19.55;21.969;0
19.63;21.969;0
19.72;21.969;0
19.8;21.969;0
19.88;21.969;0
19.97;21.969;0
20.05;21.969;0
20.13;21.969;0
20.22;21.969;0
20.3;21.969;0
20.38;21.969;0
20.47;21.969;0
20.55;21.969;0
20.63;21.969;0
20.72;21.969;0
20.8;21.969;0
20.88;21.969;0
20.97;21.969;0
21.05;21.969;0
21.13;21.969;0
21.22;21.969;0
21.3;21.969;0
21.38;21.969;0
21.47;21.969;0
21.55;21.969;0
21.64;21.969;0
21.72;21.969;0
21.8;21.969;0
21.89;21.969;0
21.97;21.969;0
22.05;21.969;0
22.14;21.969;0
22.22;21.969;0
22.3;21.969;0
22.39;21.969;0
22.47;21.969;0
22.55;21.969;0
22.64;21.969;0
22.72;21.969;0
22.8;21.969;0
22.89;21.969;0
22.97;21.969;0
23.05;21.969;0
23.14;21.969;0
23.22;21.969;0
23.3;21.969;0
23.39;21.969;0
23.47;21.969;0
23.56;21.969;0
23.64;21.969;0
23.72;21.969;0
23.81;21.969;0
23.89;21.969;0
23.97;21.969;0
24.06;21.969;0
24.14;21.969;0
24.22;21.969;0
24.31;21.969;0
24.39;21.969;0
24.47;21.969;0
24.56;21.969;0
24.64;21.969;0
24.72;21.969;0
24.81;21.969;0
24.89;21.969;0
24.97;21.969;0
25.06;21.969;0
25.14;21.969;0
25.23;21.969;0
25.31;21.969;0
25.39;21.969;0
25.48;21.969;0
25.56;21.969;0
25.64;21.969;0
25.73;21.969;0
25.81;21.969;0
25.89;21.969;0
25.98;21.969;0
26.06;21.969;0
26.14;21.969;0
26.23;21.969;0
26.31;21.969;0
26.39;21.969;0
26.48;21.969;0
