Time[min];Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
6.68;19.4;1365.0;19.592526610101473;1607.0060497555633;22.0
6.84;19.5;1323.0;19.68932977265892;1611.5280533504015;22.0
7.01;19.6;1329.0;19.78316793222709;1615.4653492863079;22.0
7.18;19.7;1307.0;19.901586464281547;1619.1122668903106;22.0
7.34;19.9;1272.0;20.04373567858035;1621.3719623061772;22.0
7.51;20.0;1261.0;20.141819629436483;1621.144866112234;22.0
7.68;20.1;1231.0;20.272425689567534;1620.339142735962;22.0
7.84;20.2;1228.0;20.38204396662135;1618.514824935124;22.0
8.01;20.4;1236.0;20.513052510915884;1617.0149299538002;22.0
8.18;20.5;1183.0;20.63113506523895;1613.9598355348683;22.0
8.34;20.7;1165.0;20.772083013466126;1610.2664042093302;22.0
8.51;20.8;1114.0;20.94103090251304;1604.9439770066233;22.0
8.68;20.9;1122.0;21.063793561849423;1597.732396025359;22.0
8.84;21.1;1107.0;21.2020330912835;1591.619759584525;22.0
9.01;21.3;1087.0;21.3464236250988;1583.4901019875883;22.0
9.18;21.4;1040.0;21.50858811144167;1574.197599685688;22.0
9.34;21.6;1003.0;21.658736365122753;1563.4475333588248;22.0
9.51;21.7;972.0;21.82626917479131;1552.104845060258;22.0
9.68;21.9;974.0;21.957308178790463;1539.8626008068645;22.0
9.84;22.0;963.0;22.11429438462666;1527.89220319139;22.0
10.01;22.2;979.0;22.234219738769998;1517.0649605925423;22.0
10.18;22.4;942.0;22.40369194532534;1505.2357357043213;22.0
10.34;22.5;890.0;22.584285960183948;1491.7482644374536;22.0
10.51;22.7;871.0;22.735531318809876;1476.8227794478448;22.0
10.68;22.8;874.0;22.883687983114644;1461.518108137622;22.0
10.84;23.0;856.0;23.04204845818259;1447.0591465535738;22.0
11.01;23.1;825.0;23.19796062686886;1431.9711916453539;22.0
11.18;23.3;821.0;23.33859749408001;1418.0256725859435;22.0
11.35;23.5;805.0;23.493272779152594;1402.3237828849526;22.0
11.51;23.6;764.0;23.66464748525923;1386.267758389878;22.0
11.68;23.7;760.0;23.816445936187506;1369.04300925062;22.0
11.85;23.9;752.0;23.968759641751923;1352.3952148174587;22.0
12.01;24.1;763.0;24.108592657388083;1336.2050274343126;22.0
12.18;24.2;768.0;24.248929131147115;1321.109351359259;22.0
12.35;24.3;718.0;24.370270254537257;1308.0851893407935;22.0
12.51;24.5;712.0;24.51440016315505;1294.243599752005;22.0
12.68;24.6;690.0;24.683408851675903;1280.3267133923443;22.0
12.85;24.8;687.0;24.820835585718;1265.7154828370358;22.0
13.01;24.9;670.0;24.97628651256867;1251.3283691785844;22.0
13.18;25.1;644.0;25.144601748668357;1236.4996583050183;22.0
13.35;25.2;632.0;25.266931551936835;1220.0859668646283;22.0
13.51;25.4;643.0;25.388286111437655;1206.7517923451792;22.0
13.68;25.5;638.0;25.536139930527852;1192.0210746998305;22.0
13.85;25.6;614.0;25.678939035707074;1177.4787669914244;22.0
14.01;25.8;649.0;25.81939334560785;1163.6587992643128;22.0
14.18;25.9;633.0;25.941834084789654;1149.799005178397;22.0
14.35;26.1;631.0;26.07415792828092;1137.1127771101742;22.0
14.51;26.2;636.0;26.22295582980883;1124.860599165167;22.0
14.68;26.3;613.0;26.354213963632212;1112.04774195189;22.0
14.85;26.4;597.0;26.47706013554738;1100.8532044007954;22.0
15.01;26.6;638.0;26.59676741301681;1088.4704429466103;22.0
15.18;26.7;593.0;26.74766134217626;1077.2309720096969;22.0
15.35;26.8;631.0;26.857198292644934;1065.2736175655577;22.0
15.51;26.9;614.0;26.98612516146687;1054.6944853275252;22.0
15.68;27.1;635.0;27.108759465434552;1045.1230500139156;22.0
15.85;27.2;625.0;27.24018473584096;1035.819015261129;22.0
16.01;27.3;599.0;27.358085775558234;1027.5510594949635;22.0
16.18;27.4;617.0;27.472732578673572;1017.4418205359825;22.0
16.35;27.6;661.0;27.576747713465203;1008.9535497796895;22.0
16.51;27.7;679.0;27.696428635456567;1001.779215999673;22.0
16.68;27.8;615.0;27.830979209300622;995.1687414391592;22.0
16.85;28.0;563.0;27.963449439227613;987.0964222370046;22.0
17.01;28.0;570.0;28.082653853058112;975.6393492483483;22.0
17.18;28.2;631.0;28.177685729582702;968.0704235551125;22.0
17.35;28.2;662.0;28.285651150881474;960.4692794202476;22.0
17.51;28.4;581.0;28.42660444832422;954.8084403396914;22.0
17.68;28.5;634.0;28.52721152785293;946.9692688255619;22.0
17.85;28.6;633.0;28.641406785474075;941.5278993614348;22.0
18.01;28.7;631.0;28.756952768025517;935.7134693526012;22.0
18.18;28.8;687.0;28.85022167739249;931.2558343166098;22.0
18.35;29.0;617.0;28.960673737032234;928.0247126146338;22.0
18.51;29.1;592.0;29.07555159205084;922.4779971248255;22.0
18.68;29.2;615.0;29.190076932921514;917.4217333235099;22.0
18.85;29.3;633.0;29.302871036663483;913.20760476875;22.0
19.01;29.4;595.0;29.435061975344897;908.8418795646731;22.0
19.18;29.5;649.0;29.51330813666065;904.0307886013583;22.0
19.35;29.6;614.0;29.63836619189235;900.8504446917369;22.0
19.51;29.7;669.0;29.732890643921362;897.1472323783879;22.0
19.68;29.8;630.0;29.848712806400833;895.0922212118867;22.0
19.85;30.0;643.0;29.953704322203603;892.3066770942788;22.0
20.01;30.0;616.0;30.061235486534905;889.0474742304372;22.0
20.18;30.2;659.0;30.156942751225763;886.6459159170588;22.0
20.35;30.2;645.0;30.26888372152655;883.9214042670602;22.0
20.51;30.4;686.0;30.383426123700968;882.6680825657775;22.0
20.68;30.5;668.0;30.471615648158092;880.6408353468282;22.0
20.85;30.5;690.0;30.572648982889532;878.6470195911825;22.0
21.01;30.7;702.0;30.683864174151715;878.9571934465628;22.0
21.18;30.8;709.0;30.775871845848;878.1191173080717;22.0
21.35;30.9;659.0;30.904298321593398;878.9038449958474;22.0
21.51;31.0;693.0;30.98806184813963;877.0885648233666;22.0
21.68;31.1;588.0;31.12970205647636;875.4007771176687;22.0
21.85;31.2;575.0;31.24810764802081;869.9759100320068;22.0
22.01;31.3;663.0;31.330859651463268;865.8727006895015;22.0
22.18;31.4;636.0;31.44730545815294;863.9554290510246;22.0
22.35;31.5;783.0;31.505160752276243;862.6113511058254;22.0
22.51;31.6;707.0;31.62344004143857;865.5073183827798;22.0
22.68;31.8;691.0;31.728395929432438;866.0750832582473;22.0
22.85;31.8;680.0;31.83425730192115;865.4879235901667;22.0
23.01;32.0;729.0;31.917906435797157;866.2034980238207;22.0
23.18;32.0;624.0;32.05068533733794;866.3903615107;22.0
23.35;32.1;675.0;32.143441072459765;865.1842988965881;22.0
23.51;32.2;639.0;32.24807159509251;865.0744992398951;22.0
23.68;32.4;640.0;32.36331278056845;864.0313111497651;22.0
23.85;32.4;616.0;32.465505251759495;861.035030319938;22.0
24.01;32.5;667.0;32.557785276957844;860.2719565438983;22.0
24.18;32.7;687.0;32.673997769862574;861.3739908178527;22.0
24.35;32.7;652.0;32.76289382584995;860.2393889381543;22.0
24.51;32.9;637.0;32.891563208628405;860.0913097564826;22.0
24.68;33.0;657.0;32.97411170245812;857.3052636541039;22.0
24.85;33.1;699.0;33.07760293440416;856.8975049015812;22.0
25.01;33.1;705.0;33.16861264116788;857.3586179168535;22.0
25.18;33.2;734.0;33.26169444987684;859.3389554929098;22.0
25.35;33.4;773.0;33.34821687377387;862.5545350913743;22.0
25.51;33.5;775.0;33.478199414414476;866.8534776863193;22.0
25.68;33.6;676.0;33.62229431483367;870.1359795485617;22.0
25.85;33.7;756.0;33.716499870271306;870.7426390867931;22.0
26.01;33.8;740.0;33.83550015261342;874.0101034352529;22.0
26.18;33.9;773.0;33.950203863698086;877.683306166408;22.0
26.35;34.0;784.0;34.05231477056462;880.8453769316305;22.0
26.52;34.2;815.0;34.14140099859536;885.8845442106318;22.0
26.68;34.3;713.0;34.25128926136823;889.234075868282;22.0
26.85;34.3;626.0;34.35613236276502;887.952711055529;22.0
27.02;34.4;567.0;34.44444479090042;883.1324381826728;22.0
27.18;34.5;501.0;34.54976294375955;875.5375582167843;22.0
27.35;34.7;431.0;34.66808196306822;865.3337990443862;22.0
27.52;34.8;374.0;34.78288099815119;852.2917782296529;22.0
27.68;34.9;312.0;34.90848223512376;837.3216470274482;22.0
27.85;35.0;286.0;34.99790555960463;821.9794713455351;22.0
28.02;35.1;252.0;35.068661800903286;803.7967514919363;22.0
28.18;35.2;240.0;35.18021583247984;786.0978391306534;22.0
28.35;35.3;197.0;35.258569273368146;766.7624906832561;22.0
28.52;35.4;180.0;35.35925957008069;747.3559185086068;22.0
28.68;35.4;152.0;35.44707695589786;727.333640269456;22.0
28.85;35.6;145.0;35.551791666465355;707.6503072412729;22.0
29.02;35.7;100.0;35.63506549538453;688.9374113448673;22.0
29.18;35.8;73.0;35.738520826551785;667.5571710374472;22.0
29.35;35.8;42.0;35.826283421005826;645.0755103258809;22.0
29.52;35.9;30.0;35.9114744881215;622.9161043658293;22.0
29.68;36.0;21.0;35.99268283725411;600.873981812464;22.0
29.85;36.1;17.0;36.061709571436246;578.9179951838921;22.0
30.02;36.2;0.0;36.13975150488052;557.3392728414622;22.0
30.18;36.3;0.0;36.21505312470101;538.522424921795;22.0
30.35;36.3;0.0;36.30000158432272;518.3928821726848;22.0
30.52;36.3;0.0;36.336140148026125;498.7965039597864;22.0
30.68;36.5;0.0;36.41422372521629;480.1422656715436;22.0
30.85;36.5;0.0;36.502633376405434;462.2715047691337;22.0
31.02;36.6;0.0;36.55034924518301;444.88984415418093;22.0
31.18;36.7;0.0;36.611288176076876;428.2389698744912;22.0
31.35;36.7;0.0;36.6912255094415;413.9179898225062;22.0
31.52;36.7;0.0;36.72200635690813;398.3095454865231;22.0
31.68;36.7;0.0;36.75248215075841;383.28487687414105;22.0
31.85;36.7;0.0;36.73985430624445;368.6402068449456;22.0
32.02;36.6;0.0;36.676578793046694;354.30801383720166;22.0
32.18;36.5;184.0;36.58786982972196;342.4986347023415;22.0
32.35;36.5;244.0;36.56207897560954;338.8881195834526;22.0
32.52;36.7;173.0;36.61747355634983;337.6616238634926;22.0
32.68;36.8;78.0;36.689464513431574;332.21783713847935;22.0
32.85;36.8;0.0;36.77509659709077;322.28769308065847;22.0
33.02;36.8;0.0;36.82433671971164;310.28228339264933;22.0
33.18;36.9;0.0;36.88444254440194;298.7984502177476;22.0
33.35;37.0;0.0;36.90770318433749;287.5742195677203;22.0
33.52;37.0;0.0;36.941853169187006;276.79055719481477;22.0
33.68;37.0;0.0;36.98795562652974;267.5510314639502;22.0
33.85;37.0;0.0;37.00560047478578;257.4997626994747;22.0
34.02;37.1;0.0;37.06330028342898;248.0326962910677;22.0
34.18;37.1;0.0;37.09504997997945;238.80052423029352;22.0
34.35;37.2;0.0;37.12053615005721;229.88427039443798;22.0
34.52;37.2;0.0;37.17246607687726;221.4484021003486;22.0
34.68;37.2;0.0;37.19535851076623;213.19433925443326;22.0
34.85;37.2;0.0;37.20199580944432;205.96544427191338;22.0
35.02;37.3;0.0;37.251264067872896;198.42244860975418;22.0
35.18;37.3;0.0;37.28563249671677;191.10928143896342;22.0
35.35;37.4;0.0;37.34013138219677;184.1769777585643;22.0
35.52;37.4;0.0;37.38027291762477;177.43304614431213;22.0
35.68;37.4;0.0;37.39330597174352;170.8222260032993;22.0
35.85;37.4;0.0;37.3970938106789;164.4199939696948;22.0
36.02;37.4;0.0;37.39773746580545;158.2481623673851;22.0
36.18;37.4;0.0;37.39739047546565;152.8895005290336;22.0
36.35;37.5;0.0;37.43732532514055;147.35509572818592;22.0
36.52;37.5;0.0;37.4754367109962;142.0170137003985;22.0
36.68;37.5;0.0;37.47881217129873;136.720425836668;22.0
36.85;37.6;0.0;37.52723858880249;131.84851858837277;22.0
37.02;37.6;0.0;37.55232638408703;127.04855655393129;22.0
37.18;37.5;0.0;37.571034203469885;122.40108496383407;22.0
37.35;37.6;0.0;37.574437334566056;118.30494748024843;22.0
37.52;37.6;0.0;37.585046232239144;113.94958934859665;22.0
37.68;37.6;0.0;37.588228324485485;109.7293919301613;22.0
37.85;37.6;0.0;37.5888872256244;105.65886646928594;22.0
38.02;37.6;0.0;37.58869748387273;101.74045194875508;22.0
38.18;37.6;0.0;37.58823218533076;97.96746031868297;22.0
38.35;37.6;0.0;37.587688399429;94.34257204142355;22.0
38.52;37.6;0.0;37.58718747543172;91.19788959680959;22.0
38.68;37.6;0.0;37.58663995708414;87.83285246015873;22.0
38.85;37.6;0.0;37.586108104789645;84.59080333516799;22.0
39.02;37.6;0.0;37.58559622662431;81.47957234599706;22.0
39.18;37.6;0.0;37.60389275412983;78.5796729755691;22.0
39.35;37.7;0.0;37.63540460655889;75.8549011384604;22.0
39.52;37.6;0.0;37.65805853437614;73.19229564697133;22.0
39.68;37.7;0.0;37.64484472201836;70.71780330850719;22.0
39.85;37.6;0.0;37.638114064275996;68.10764476032509;22.0
40.02;37.7;0.0;37.64416274289768;65.66266984197762;22.0
40.18;37.6;0.0;37.64713073853753;63.29267090731202;22.0
40.35;37.7;0.0;37.65835463898469;61.057532220587795;22.0
40.52;37.7;0.0;37.668801710943235;58.90457280400283;22.0
40.68;37.6;0.0;37.67028046098908;56.78989841883396;22.0
40.85;37.7;0.0;37.65643837385055;54.88276838945425;22.0
41.02;37.6;0.0;37.665727732186916;52.95685113552797;22.0
41.18;37.7;0.0;37.64830318568551;50.97947961599369;22.0
41.35;37.6;0.0;37.65309108410909;49.18436784403365;22.0
41.52;37.7;0.0;37.62419671194403;47.2924538995868;22.0
41.68;37.6;0.0;37.620338549817454;45.596806278039324;22.0
41.85;37.6;0.0;37.60250635763467;43.89901013048283;22.0
42.02;37.6;0.0;37.63002252890132;42.639767578733604;22.0
42.18;37.6;0.0;37.608452911226806;41.036625589546674;22.0
42.35;37.6;0.0;37.588802761859775;39.50456524105273;22.0
42.52;37.7;0.0;37.581914423335384;38.09339876681385;22.0
42.69;37.6;0.0;37.58374940747634;36.77872581229834;22.0
42.85;37.6;0.0;37.57991005005608;35.48666336325381;22.0
43.02;37.6;0.0;37.57846273568103;34.25468503176607;22.0
43.19;37.6;0.0;37.57784241307561;33.075781950945874;22.0
43.35;37.6;0.0;37.57753666259793;32.05537226171016;22.0
43.52;37.6;0.0;37.57730096366579;30.96355126810657;22.0
43.69;37.6;0.0;37.57710906674417;29.914890542239608;22.0
43.85;37.6;0.0;37.57693612394653;28.904500909922305;22.0
44.02;37.6;0.0;37.57677379839783;27.93292630595053;22.0
44.19;37.6;0.0;37.57661910350225;26.998929237147742;22.0
44.35;37.6;0.0;37.57647069259338;26.099954608691124;22.0
44.52;37.6;0.0;37.576342403290184;25.322271818236477;22.0
44.69;37.6;0.0;37.57620514052657;24.48957370600875;22.0
44.85;37.6;0.0;37.57607310976737;23.688745472190135;22.0
45.02;37.5;0.0;37.565152244133486;22.86489318162443;22.0
45.19;37.5;0.0;37.52755255618629;21.942239497268037;22.0
45.35;37.5;0.0;37.49351114355763;21.072159503534813;22.0
45.52;37.5;0.0;37.493868566942005;20.410801403260475;22.0
45.69;37.5;1.0;37.48254119026152;19.780359207814513;22.0
45.85;37.5;3.0;37.47402856228453;19.1646043129225;22.0
46.02;37.5;3.0;37.46573661715378;18.586570039019943;22.0
46.19;37.5;7.0;37.460724939196865;18.08007557791933;22.0
46.35;37.5;6.0;37.45670696135852;17.63866495122921;22.0
46.52;37.4;11.0;37.41131886317035;17.03223334668194;22.0
46.69;37.4;18.0;37.396758303783926;16.812189308434228;22.0
46.85;37.4;20.0;37.3825895147335;16.703977543092105;22.0
47.02;37.4;16.0;37.37801454160542;16.664996785425156;22.0
47.19;37.4;16.0;37.37615868181192;16.65912286309985;22.0
47.35;37.4;16.0;37.37552441059436;16.670606618708494;22.0
47.52;37.4;16.0;37.37530893286636;16.688974047282688;22.0
47.69;37.4;18.0;37.36613077102076;16.685781730170252;22.0
47.85;37.4;17.0;37.37210032872094;16.770788008057277;22.0
48.02;37.4;17.0;37.3741474859977;16.80845163998147;22.0
48.19;37.3;13.0;37.35637886564803;16.785035902417803;22.0
48.35;37.4;17.0;37.33859240961558;16.955057098029084;22.0
48.52;37.3;41.0;37.31002054060241;17.18339150335405;22.0
48.69;37.3;108.0;37.28741369387267;19.9089515960106;22.0
48.85;37.3;110.0;37.28008858666971;24.59013711754595;22.0
49.02;37.3;95.0;37.27804998741536;28.653263566647738;22.0
49.19;37.3;97.0;37.27773730170573;32.25553133860969;22.0
49.35;37.3;80.0;37.27795911830145;35.334453842534366;22.0
49.52;37.2;71.0;37.26815125514744;38.000655404128025;22.0
49.69;37.3;248.0;37.20968439426898;42.80729066601751;22.0
49.85;37.2;227.0;37.20345907942709;51.754709692692764;22.0
50.02;37.2;189.0;37.1892789893084;60.86848790645328;22.0
50.19;37.2;176.0;37.18523079402416;67.43792265195364;22.0
50.35;37.2;167.0;37.18448646937671;73.32603917588109;22.0
50.52;37.2;144.0;37.184797710544885;78.2528073864877;22.0
50.69;37.2;127.0;37.18529100492102;81.62760128946863;22.0
50.85;37.2;114.0;37.185819062573465;84.49872498997077;22.0
51.02;37.2;99.0;37.18625605244332;86.60004028275304;22.0
51.19;37.2;24.0;37.186564052462224;87.1791116609397;22.0
51.35;37.2;17.0;37.186571023331;85.42947663091493;22.0
51.52;37.2;5.0;37.186355897105045;82.93868373422772;22.0
51.69;37.2;23.0;37.16672657133209;80.05236749365557;22.0
51.85;37.2;11.0;37.159037537926444;78.08411469928951;22.0
52.02;37.1;9.0;37.16059123401988;76.01759199869123;22.0
52.19;37.1;30.0;37.130746809118556;73.95036586509072;22.0
52.35;37.1;90.0;37.11062807568726;74.93513280337486;22.0
52.52;37.1;40.0;37.09377703396084;74.97363109441791;22.0
52.69;37.1;40.0;37.087887737157395;73.18190847041386;22.0
52.85;37.1;55.0;37.085692863637334;71.62754665800654;22.0
53.02;37.1;52.0;37.084864927199106;70.57712245137697;22.0
53.19;37.1;63.0;37.08443435947681;69.78372195269186;22.0
53.35;37.0;73.0;37.08422586335569;69.33446449573624;22.0
53.52;37.1;260.0;37.046036581699425;72.22657459071837;22.0
53.69;37.0;428.0;37.01016413529113;84.09216452942799;22.0
53.85;37.0;594.0;36.99571654124229;104.09863189116327;22.0
54.02;37.1;739.0;37.012520763276825;131.1667291553429;22.0
54.19;37.0;822.0;37.011599801774686;158.9849087149375;22.0
54.35;37.0;943.0;37.00489330087293;194.44489083139246;22.0
54.52;37.0;998.0;37.03178811567023;233.72308510242985;22.0
54.69;37.0;1106.0;37.019899002157274;274.4362511542238;22.0
54.85;37.0;1185.0;37.02025524494715;318.24796671692434;22.0
55.02;37.0;1267.0;37.025060989153985;364.137271906626;22.0
55.19;37.0;1360.0;37.03161099136816;412.3632746796187;22.0
55.35;37.0;1442.0;37.03825754627677;457.92858574788625;22.0
55.52;37.0;1521.0;37.046157539386535;510.5250205279693;22.0
55.69;37.1;1599.0;37.064538819578885;564.8269556067804;22.0
55.85;37.1;1588.0;37.132082841745635;619.5542142088694;22.0
56.02;37.1;1643.0;37.16988948918246;672.7844347273036;22.0
56.19;37.2;1663.0;37.236886745148546;726.5483682842037;22.0
56.35;37.2;1698.0;37.27343886625909;778.9311772065624;22.0
56.52;37.3;1700.0;37.32481301923608;825.5019382460622;22.0
56.69;37.4;1700.0;37.37936615370857;875.3720101291119;22.0
56.85;37.4;1700.0;37.453641447617194;923.4383483777234;22.0
57.02;37.4;1700.0;37.499113539144844;969.5205843899499;22.0
57.19;37.5;1700.0;37.536244242518066;1013.8393926587964;22.0
57.35;37.6;1700.0;37.62153292652946;1056.6517246784113;22.0
57.52;37.6;1700.0;37.68749849927903;1097.72434909602;22.0
57.69;37.6;1700.0;37.73558298285066;1137.1336138186432;22.0
57.85;37.7;1700.0;37.80040854767711;1171.428562663507;22.0
58.02;37.8;1700.0;37.89753643334994;1208.2509128911045;22.0
58.19;37.9;1700.0;37.94276403444078;1243.4386405942616;22.0
