Time[min];Temperature[°C];Power[W]
49.2;53.0;895.7692307692305
49.37;53.1;896.9230769230767
49.54;53.2;898.0769230769229
49.7;53.4;900.3846153846152
49.87;53.5;901.5384615384614
50.04;53.6;902.6923076923076
50.2;53.7;903.8461538461536
50.37;53.8;904.9999999999998
50.54;54.0;1672.3076923076922
50.7;54.1;1523.4615384615363
50.87;54.2;1374.6153846153802
51.04;54.3;1225.7692307692348
51.2;54.5;928.0769230769229
51.37;54.7;630.3846153846109
51.54;55.0;183.84615384615364
51.7;55.1;34.9999999999977
51.87;55.1;34.9999999999977
52.04;55.3;0.0
52.21;55.4;0.0
52.37;55.5;0.0
52.54;55.5;0.0
52.71;55.6;0.0
52.87;55.6;0.0
53.04;55.7;0.0
53.21;55.8;0.0
53.37;55.8;0.0
53.54;55.8;0.0
53.71;55.9;0.0
53.87;55.9;0.0
54.04;56.0;0.0
54.21;56.0;0.0
54.37;56.0;0.0
54.54;56.0;0.0
54.71;56.0;0.0
54.87;56.0;0.0
55.04;56.0;0.0
55.21;56.1;0.0
55.37;56.1;0.0
55.54;56.1;0.0
55.71;56.1;0.0
55.87;56.1;0.0
56.04;56.1;0.0
56.21;56.1;0.0
56.37;56.1;0.0
56.54;56.1;0.0
56.71;56.1;0.0
56.87;56.1;0.0
57.04;56.1;0.0
57.21;56.1;0.0
57.37;56.1;0.0
57.54;56.0;0.0
57.71;56.0;0.0
57.87;56.0;0.0
58.04;56.0;0.0
58.21;56.0;0.0
58.37;56.0;0.0
58.54;56.0;0.0
58.71;56.0;0.0
58.87;55.9;0.0
59.04;55.8;0.0
59.21;55.8;0.0
59.37;55.8;0.0
59.54;55.8;0.0
59.71;55.8;0.0
59.88;55.8;0.0
60.04;55.7;0.0
60.21;55.8;0.0
60.38;55.7;0.0
60.54;55.7;0.0
60.71;55.7;0.0
60.88;55.7;0.0
61.04;55.6;0.0
61.21;55.6;0.0
61.38;55.5;0.0
61.54;55.5;0.0
61.71;55.5;0.0
61.88;55.4;0.0
62.04;55.4;0.0
62.21;55.4;0.0
62.38;55.3;0.0
62.54;55.3;0.0
62.71;55.3;0.0
62.88;55.2;0.0
63.04;55.2;0.0
63.21;55.1;34.9999999999977
63.38;55.1;34.9999999999977
63.54;55.1;34.9999999999977
63.71;55.0;183.84615384615364
63.88;54.9;332.69230769230956
64.04;54.9;332.69230769230956
64.21;54.9;332.69230769230956
64.38;54.9;332.69230769230956
64.54;54.9;332.69230769230956
64.71;54.9;332.69230769230956
64.88;54.9;332.69230769230956
65.04;54.8;481.5384615384655
65.21;54.8;481.5384615384655
65.38;54.8;481.5384615384655
65.54;54.7;630.3846153846109
65.71;54.8;481.5384615384655
65.88;54.7;630.3846153846109
66.04;54.8;481.5384615384655
66.21;54.8;481.5384615384655
66.38;54.8;481.5384615384655
66.54;54.8;481.5384615384655
66.71;54.8;481.5384615384655
66.88;54.8;481.5384615384655
67.04;54.7;630.3846153846109
67.21;54.7;630.3846153846109
67.38;54.7;630.3846153846109
67.54;54.8;481.5384615384655
67.71;54.8;481.5384615384655
67.88;54.8;481.5384615384655
68.04;54.8;481.5384615384655
68.21;54.8;481.5384615384655
68.38;54.8;481.5384615384655
68.55;54.8;481.5384615384655
68.71;54.8;481.5384615384655
68.88;54.8;481.5384615384655
69.05;54.8;481.5384615384655
69.21;54.9;332.69230769230956
69.38;54.9;332.69230769230956
69.55;54.8;481.5384615384655
69.71;54.9;332.69230769230956
69.88;54.9;917.6923076923074
70.05;54.9;917.6923076923074
70.21;54.9;917.6923076923074
70.38;54.9;916.5384615384612
70.55;54.9;917.6923076923074
70.71;54.9;917.6923076923074
70.88;55.0;918.8461538461536
71.05;55.0;918.8461538461536
71.21;55.1;919.9999999999998
71.38;55.1;919.9999999999998
71.55;55.1;919.9999999999998
71.71;55.2;919.9999999999998
71.88;55.3;922.3076923076922
72.05;55.4;923.4615384615383
72.21;55.4;923.4615384615383
72.38;55.5;924.6153846153845
72.55;55.5;924.6153846153845
72.71;55.5;924.6153846153845
72.88;55.7;926.9230769230767
73.05;55.7;926.9230769230767
73.21;55.8;928.0769230769229
73.38;55.8;928.0769230769229
73.55;56.0;930.3846153846152
73.71;56.0;930.3846153846152
73.88;56.1;931.5384615384614
74.05;56.2;932.6923076923076
74.21;56.3;933.8461538461536
74.38;56.3;933.8461538461536
74.55;56.4;934.9999999999998
74.71;56.4;934.9999999999998
74.88;56.6;937.3076923076922
75.05;56.6;937.3076923076922
75.21;56.8;938.4615384615383
75.38;56.8;939.6153846153843
75.55;56.9;940.7692307692305
75.71;56.9;940.7692307692305
75.88;57.1;943.0769230769229
76.05;57.2;944.230769230769
76.21;57.3;945.3846153846152
76.38;57.3;945.3846153846152
76.55;57.5;947.6923076923076
76.71;57.5;947.6923076923076
76.88;57.8;951.153846153846
77.05;57.7;949.9999999999998
77.22;57.9;952.3076923076922
77.38;58.0;953.4615384615383
77.55;58.1;954.6153846153845
77.72;58.1;954.6153846153845
77.88;58.3;956.9230769230767
78.05;58.4;958.0769230769229
78.22;58.5;959.230769230769
78.38;58.5;959.230769230769
78.55;58.7;961.5384615384614
78.72;58.7;961.5384615384614
78.88;58.9;963.8461538461536
79.05;58.9;963.8461538461536
79.22;59.1;966.153846153846
79.38;59.1;966.153846153846
79.55;59.3;968.4615384615383
79.72;59.3;968.4615384615383
79.88;59.5;970.7692307692307
80.05;59.5;970.7692307692307
80.22;59.6;971.9230769230767
80.38;59.8;974.230769230769
80.55;59.9;975.3846153846152
80.72;60.0;976.5384615384614
80.88;60.1;977.6923076923076
81.05;60.2;978.8461538461538
81.22;60.3;979.9999999999998
81.38;60.3;979.9999999999998
81.55;60.4;981.153846153846
81.72;60.5;982.3076923076922
81.88;60.6;983.4615384615383
82.05;60.7;984.6153846153845
82.22;60.8;985.7692307692305
82.38;60.9;986.9230769230767
82.55;61.0;1753.0769230769229
82.72;61.2;1604.230769230767
82.88;61.3;1306.5384615384658
83.05;61.4;1157.6923076923097
83.22;61.4;1157.6923076923097
83.38;61.7;711.1538461538418
83.55;61.8;562.3076923076964
83.72;61.9;413.4615384615404
83.88;62.0;264.61538461538447
84.05;62.1;115.76923076922853
84.22;62.1;115.76923076922853
84.38;62.2;0.0
84.55;62.3;0.0
84.72;62.3;0.0
84.88;62.4;0.0
85.05;62.4;0.0
85.22;62.5;0.0
85.38;62.5;0.0
85.55;62.5;0.0
85.72;62.5;0.0
85.89;62.5;0.0
86.05;62.6;0.0
86.22;62.5;0.0
86.39;62.6;0.0
86.55;62.6;0.0
86.72;62.7;0.0
86.89;62.6;0.0
87.05;62.7;0.0
87.22;62.6;0.0
87.39;62.6;0.0
87.55;62.6;0.0
87.72;62.6;0.0
87.89;62.5;0.0
88.05;62.5;0.0
88.22;62.5;0.0
88.39;62.5;0.0
88.55;62.5;0.0
88.72;62.5;0.0
88.89;62.5;0.0
89.05;62.5;0.0
89.22;62.5;0.0
89.39;62.4;0.0
89.55;62.3;0.0
89.72;62.3;0.0
89.89;62.3;0.0
90.05;62.2;0.0
90.22;62.2;0.0
90.39;62.2;115.76923076922853
90.55;62.2;0.0
90.72;62.1;115.76923076922853
90.89;62.1;115.76923076922853
91.05;62.0;264.61538461538447
91.22;62.0;264.61538461538447
91.39;62.0;264.61538461538447
91.55;62.0;264.61538461538447
91.72;62.0;264.61538461538447
91.89;62.0;264.61538461538447
92.05;61.9;413.4615384615404
92.22;61.9;413.4615384615404
92.39;61.9;413.4615384615404
92.55;61.8;562.3076923076964
92.72;61.8;562.3076923076964
92.89;61.8;562.3076923076964
93.05;61.8;562.3076923076964
93.22;61.8;562.3076923076964
93.39;61.8;562.3076923076964
93.56;61.8;562.3076923076964
93.72;61.8;562.3076923076964
93.89;61.8;562.3076923076964
94.06;61.8;562.3076923076964
94.22;61.8;562.3076923076964
94.39;61.8;562.3076923076964
94.56;61.8;562.3076923076964
94.72;61.8;562.3076923076964
94.89;61.8;562.3076923076964
95.06;61.8;562.3076923076964
95.22;61.8;562.3076923076964
95.39;61.8;562.3076923076964
95.56;61.8;562.3076923076964
95.72;61.8;562.3076923076964
95.89;61.8;562.3076923076964
96.06;61.8;562.3076923076964
96.22;61.8;562.3076923076964
96.39;61.8;562.3076923076964
96.56;61.8;562.3076923076964
96.72;61.9;413.4615384615404
96.89;61.9;413.4615384615404
97.06;61.9;413.4615384615404
97.22;62.0;264.61538461538447
97.39;61.9;413.4615384615404
97.56;62.0;264.61538461538447
97.72;62.0;264.61538461538447
97.89;62.0;264.61538461538447
98.06;62.0;264.61538461538447
98.22;61.9;413.4615384615404
98.39;61.9;413.4615384615404
98.56;61.9;413.4615384615404
98.72;61.9;413.4615384615404
98.89;62.0;264.61538461538447
99.06;62.0;264.61538461538447
99.22;62.0;264.61538461538447
99.39;62.0;264.61538461538447
99.56;62.0;264.61538461538447
99.72;62.0;264.61538461538447
99.89;62.0;264.61538461538447
100.06;62.0;264.61538461538447
100.22;62.0;264.61538461538447
100.39;62.0;264.61538461538447
100.56;62.0;264.61538461538447
100.72;62.0;264.61538461538447
100.89;62.0;264.61538461538447
101.06;62.0;264.61538461538447
101.22;62.0;264.61538461538447
101.39;62.0;264.61538461538447
101.56;62.0;264.61538461538447
101.73;61.9;413.4615384615404
101.89;61.9;413.4615384615404
102.06;61.9;413.4615384615404
102.23;61.8;562.3076923076964
102.39;61.8;562.3076923076964
102.56;61.9;413.4615384615404
102.73;61.8;562.3076923076964
102.89;61.8;562.3076923076964
103.06;61.8;562.3076923076964
103.23;61.8;562.3076923076964
103.39;61.8;562.3076923076964
103.56;61.8;562.3076923076964
103.73;61.8;562.3076923076964
103.89;61.8;562.3076923076964
104.06;61.8;562.3076923076964
104.23;61.8;562.3076923076964
104.39;61.9;413.4615384615404
104.56;61.8;562.3076923076964
104.73;61.8;562.3076923076964
104.89;61.9;413.4615384615404
105.06;61.9;413.4615384615404
105.23;61.8;562.3076923076964
105.39;61.9;413.4615384615404
105.56;61.8;562.3076923076964
105.73;61.9;413.4615384615404
105.89;61.8;562.3076923076964
106.06;61.9;413.4615384615404
106.23;62.0;264.61538461538447
106.39;62.0;264.61538461538447
106.56;62.0;264.61538461538447
106.73;61.9;413.4615384615404
106.89;61.9;264.61538461538447
107.06;62.0;264.61538461538447
107.23;62.0;264.61538461538447
107.39;62.0;264.61538461538447
107.56;62.0;264.61538461538447
107.73;62.0;264.61538461538447
107.89;62.0;264.61538461538447
108.06;62.0;264.61538461538447
108.23;62.0;264.61538461538447
108.39;62.0;264.61538461538447
108.56;62.0;264.61538461538447
108.73;62.0;264.61538461538447
108.89;62.0;264.61538461538447
109.06;62.0;264.61538461538447
109.23;62.0;264.61538461538447
109.39;61.9;413.4615384615404
109.56;61.9;413.4615384615404
109.73;61.9;413.4615384615404
109.89;61.9;413.4615384615404
110.06;62.0;264.61538461538447
110.23;61.9;413.4615384615404
110.39;61.9;413.4615384615404
110.56;61.9;413.4615384615404
110.73;61.9;413.4615384615404
110.89;61.9;413.4615384615404
111.06;61.9;413.4615384615404
111.23;61.9;413.4615384615404
111.4;61.9;413.4615384615404
111.56;61.9;998.4615384615383
111.73;61.9;998.4615384615383
111.9;61.9;998.4615384615383
112.06;62.0;999.6153846153845
112.23;62.0;999.6153846153845
112.4;62.0;999.6153846153845
112.56;62.0;999.6153846153845
112.73;62.0;999.6153846153845
112.9;62.1;1000.7692307692307
113.06;62.1;1000.7692307692307
113.23;62.1;1000.7692307692307
113.4;62.2;1001.9230769230769
113.56;62.3;1003.0769230769229
113.73;62.3;1003.0769230769229
113.9;62.4;1004.230769230769
114.06;62.5;1005.3846153846152
114.23;62.5;1005.3846153846152
114.4;62.6;1006.5384615384614
114.56;62.6;1006.5384615384614
114.73;62.7;1007.6923076923076
114.9;62.8;1008.8461538461536
115.06;62.8;1008.8461538461536
115.23;62.9;1009.9999999999998
115.4;62.9;1009.9999999999998
115.56;63.1;1012.3076923076922
115.73;63.1;1012.3076923076922
115.9;63.2;1013.4615384615383
116.06;63.3;1014.6153846153845
116.23;63.4;1015.7692307692307
116.4;63.4;1015.7692307692307
116.56;63.5;1016.9230769230769
116.73;63.6;1018.0769230769229
116.9;63.6;1018.0769230769229
117.06;63.8;1020.3846153846152
117.23;63.8;1020.3846153846152
117.4;63.9;1021.5384615384614
117.56;64.0;1022.6923076923076
117.73;64.1;1023.8461538461536
117.9;64.1;1023.8461538461536
118.06;64.2;1025.0
118.23;64.3;1026.153846153846
118.4;64.4;1027.3076923076922
118.56;64.5;1028.4615384615383
118.73;64.6;1029.6153846153845
118.9;64.7;1030.7692307692307
119.06;64.8;1031.9230769230767
119.23;64.9;1033.076923076923
119.4;65.0;1033.076923076923
119.56;65.0;1034.230769230769
119.73;65.1;1035.3846153846152
119.9;65.2;1036.5384615384614
120.06;65.3;1037.6923076923076
120.23;65.4;1038.8461538461538
120.4;65.5;1039.9999999999998
120.57;65.6;1041.153846153846
120.73;65.7;1042.3076923076922
120.9;65.8;1043.4615384615383
121.07;65.9;1044.6153846153845
121.23;66.0;1045.7692307692307
121.4;66.1;1046.9230769230767
121.57;66.2;1048.076923076923
121.73;66.2;1048.076923076923
121.9;66.3;1049.230769230769
122.07;66.4;1050.3846153846152
122.23;66.5;1051.5384615384614
122.4;66.6;1052.6923076923076
122.57;66.7;1053.8461538461538
122.73;66.8;1054.9999999999998
122.9;67.0;1057.3076923076922
123.07;67.0;1057.3076923076922
123.23;67.1;1058.4615384615383
123.4;67.2;1059.6153846153845
123.57;67.3;1059.6153846153845
123.73;67.4;1061.923076923077
123.9;67.5;1063.0769230769229
124.07;67.6;1064.230769230769
124.23;67.7;1065.3846153846152
124.4;67.8;1066.5384615384614
124.57;67.9;1067.6923076923076
124.73;67.9;1067.6923076923076
124.9;68.0;1068.8461538461538
125.07;68.1;1069.9999999999998
125.23;68.2;1071.1538461538462
125.4;68.4;1073.4615384615383
125.57;68.5;1074.6153846153845
125.73;68.5;1074.6153846153845
125.9;68.6;1075.7692307692307
126.07;68.8;1078.0769230769229
126.23;68.8;1078.0769230769229
126.4;68.9;1079.2307692307693
126.57;69.0;1080.3846153846152
126.73;69.2;1082.6923076923076
126.9;69.2;1082.6923076923076
127.07;69.4;1085.0
127.23;69.5;1086.153846153846
127.4;69.6;1087.3076923076922
127.57;69.7;1088.4615384615383
127.73;69.7;1088.4615384615383
127.9;69.9;1090.7692307692307
128.07;69.9;1090.7692307692307
128.23;70.0;1091.923076923077
128.4;70.1;1093.0769230769229
128.57;70.2;1094.2307692307693
128.73;70.3;1095.3846153846152
128.9;70.4;1096.5384615384614
129.07;70.5;1097.6923076923076
129.23;70.7;1100.0
129.4;70.7;1100.0
129.57;70.8;1101.153846153846
129.74;70.9;1102.3076923076924
129.9;71.0;1868.4615384615383
130.07;71.1;1719.6153846153932
130.24;71.2;1570.7692307692264
130.4;71.4;1273.0769230769147
130.57;71.8;677.6923076923119
130.74;72.0;380.0
130.9;72.2;82.30769230768811
131.07;72.3;0.0
131.24;72.3;0.0
131.4;72.4;0.0
131.57;72.4;0.0
131.74;72.5;0.0
131.9;72.5;0.0
132.07;72.5;0.0
132.24;72.5;0.0
132.4;72.5;0.0
132.57;72.6;0.0
132.74;72.6;0.0
132.9;72.6;0.0
133.07;72.6;0.0
133.24;72.6;0.0
133.4;72.5;0.0
133.57;72.5;0.0
133.74;72.4;0.0
133.9;72.4;0.0
134.07;72.4;0.0
134.24;72.4;0.0
134.4;72.3;0.0
134.57;72.3;0.0
134.74;72.3;0.0
134.9;72.2;82.30769230768811
135.07;72.2;82.30769230768811
135.24;72.1;231.1538461538545
135.4;72.1;231.1538461538545
135.57;72.1;231.1538461538545
135.74;72.0;380.0
135.9;71.9;528.8461538461453
136.07;71.9;528.8461538461453
136.24;71.9;528.8461538461453
136.4;71.9;528.8461538461453
136.57;71.9;528.8461538461453
136.74;71.8;677.6923076923119
136.9;71.8;677.6923076923119
137.07;71.8;677.6923076923119
137.24;71.8;677.6923076923119
137.4;71.7;826.5384615384571
137.57;71.8;677.6923076923119
137.74;71.7;826.5384615384571
137.9;71.7;826.5384615384571
138.07;71.7;826.5384615384571
138.24;71.7;826.5384615384571
138.41;71.7;826.5384615384571
138.57;71.7;826.5384615384571
138.74;71.7;826.5384615384571
138.91;71.7;826.5384615384571
139.07;71.7;826.5384615384571
139.24;71.7;826.5384615384571
139.41;71.7;826.5384615384571
139.57;71.8;677.6923076923119
139.74;71.8;677.6923076923119
139.91;71.8;677.6923076923119
140.07;71.8;677.6923076923119
140.24;71.8;677.6923076923119
140.41;71.8;677.6923076923119
140.57;71.9;528.8461538461453
140.74;71.9;528.8461538461453
140.91;71.9;528.8461538461453
141.07;71.9;528.8461538461453
141.24;71.9;528.8461538461453
141.41;71.9;528.8461538461453
141.57;71.9;528.8461538461453
141.74;72.0;380.0
141.91;72.0;380.0
142.07;72.0;380.0
142.24;71.9;528.8461538461453
142.41;71.9;528.8461538461453
142.57;71.9;528.8461538461453
142.74;71.9;528.8461538461453
142.91;71.9;528.8461538461453
143.07;71.9;528.8461538461453
143.24;71.9;528.8461538461453
143.41;71.9;528.8461538461453
143.57;71.9;528.8461538461453
143.74;71.9;528.8461538461453
143.91;72.0;380.0
144.07;71.9;528.8461538461453
144.24;71.9;528.8461538461453
144.41;72.0;380.0
144.57;71.9;528.8461538461453
144.74;71.9;528.8461538461453
144.91;72.0;380.0
145.07;71.9;528.8461538461453
145.24;71.9;528.8461538461453
145.41;72.0;380.0
145.57;72.0;380.0
145.74;71.9;528.8461538461453
145.91;71.9;528.8461538461453
146.07;71.9;528.8461538461453
146.24;71.9;528.8461538461453
146.41;71.9;528.8461538461453
146.57;71.9;528.8461538461453
146.74;71.9;528.8461538461453
146.91;71.9;528.8461538461453
147.07;71.9;528.8461538461453
147.24;71.9;528.8461538461453
147.41;71.9;528.8461538461453
147.58;71.9;528.8461538461453
147.74;71.9;528.8461538461453
147.91;71.8;677.6923076923119
148.08;71.9;528.8461538461453
148.24;71.9;528.8461538461453
148.41;71.9;528.8461538461453
148.58;71.9;528.8461538461453
148.74;71.8;677.6923076923119
148.91;71.8;677.6923076923119
149.08;71.9;528.8461538461453
149.24;71.8;677.6923076923119
149.41;71.8;677.6923076923119
149.58;71.9;528.8461538461453
149.74;71.9;528.8461538461453
149.91;71.9;528.8461538461453
150.08;71.9;528.8461538461453
150.24;71.9;528.8461538461453
150.41;71.8;677.6923076923119
150.58;71.9;528.8461538461453
150.74;71.8;677.6923076923119
150.91;71.8;677.6923076923119
151.08;71.9;528.8461538461453
151.24;71.9;528.8461538461453
151.41;71.9;528.8461538461453
151.58;71.9;528.8461538461453
151.74;71.9;528.8461538461453
151.91;71.9;528.8461538461453
152.08;71.9;528.8461538461453
152.24;71.9;528.8461538461453
152.41;71.9;528.8461538461453
152.58;71.9;528.8461538461453
152.74;71.9;528.8461538461453
152.91;71.9;528.8461538461453
153.08;71.9;528.8461538461453
153.24;71.9;528.8461538461453
153.41;71.9;528.8461538461453
153.58;71.9;528.8461538461453
153.74;71.9;528.8461538461453
153.91;71.9;528.8461538461453
154.08;71.9;528.8461538461453
154.24;71.8;677.6923076923119
154.41;71.9;528.8461538461453
154.58;71.9;528.8461538461453
154.74;71.9;528.8461538461453
154.91;71.9;528.8461538461453
155.08;71.9;528.8461538461453
155.24;71.9;528.8461538461453
155.41;71.9;528.8461538461453
155.58;71.9;528.8461538461453
155.74;71.9;528.8461538461453
