Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;NaN
0.18;NaN;NaN
0.26;NaN;NaN
0.35;NaN;NaN
0.43;76.8;1999.0
0.51;76.8;1999.0
0.6;76.8;1999.0
0.68;76.8;1999.0
0.76;76.8;1999.0
0.85;76.8;1999.0
0.93;76.8;1999.0
1.01;76.8;1999.0
1.1;77.7;595.7692307692294
1.18;77.8;546.9230769230783
1.26;77.8;546.9230769230783
1.35;77.8;546.9230769230783
1.43;77.8;546.9230769230783
1.52;77.8;546.9230769230783
1.6;77.8;546.9230769230783
1.68;77.9;498.07692307692025
1.77;77.9;498.07692307692025
1.85;77.9;498.07692307692025
1.93;77.9;498.07692307692025
2.02;77.9;498.07692307692025
2.1;77.9;498.07692307692025
2.18;77.9;498.07692307692025
2.27;77.9;498.07692307692025
2.35;77.9;498.07692307692025
2.43;77.9;498.07692307692025
2.52;77.7;595.7692307692294
2.6;77.7;595.7692307692294
2.68;77.7;595.7692307692294
2.77;77.7;595.7692307692294
2.85;77.7;595.7692307692294
2.93;77.7;595.7692307692294
3.02;77.7;595.7692307692294
3.1;77.7;595.7692307692294
3.19;77.7;595.7692307692294
3.27;77.5;693.4615384615383
3.35;77.6;693.4615384615383
3.44;77.5;693.4615384615383
3.52;77.5;693.4615384615383
3.6;77.5;693.4615384615383
3.69;77.5;693.4615384615383
3.77;77.5;693.4615384615383
3.85;77.5;693.4615384615383
3.94;77.5;693.4615384615383
4.02;77.4;742.3076923076895
4.1;77.4;742.3076923076895
4.19;77.3;791.1538461538476
4.27;77.3;791.1538461538476
4.35;77.3;791.1538461538476
4.44;77.3;791.1538461538476
4.52;77.3;791.1538461538476
4.6;77.3;791.1538461538476
4.69;77.2;839.9999999999986
4.77;77.2;791.1538461538476
4.86;77.2;839.9999999999986
4.94;77.2;839.9999999999986
5.02;77.2;839.9999999999986
5.11;77.2;839.9999999999986
5.19;77.2;839.9999999999986
5.27;77.2;839.9999999999986
5.36;77.2;839.9999999999986
5.44;77.1;888.8461538461567
5.52;77.1;839.9999999999986
5.61;77.1;888.8461538461567
5.69;77.1;888.8461538461567
5.77;77.1;888.8461538461567
5.86;77.1;888.8461538461567
5.94;77.1;888.8461538461567
6.02;77.1;888.8461538461567
6.11;77.1;888.8461538461567
6.19;77.1;888.8461538461567
6.27;77.1;888.8461538461567
6.36;77.1;888.8461538461567
