Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;605.2692307692305
0.18;NaN;607.8846153846152
0.26;49.5;607.8846153846152
0.35;49.5;607.8846153846152
0.43;49.6;608.5384615384614
0.51;49.7;609.1923076923074
0.6;49.7;609.1923076923074
0.68;49.7;609.8461538461536
0.76;49.7;610.4999999999998
0.85;49.7;611.153846153846
0.93;49.7;611.153846153846
1.01;49.7;611.153846153846
1.1;50.1;611.153846153846
1.18;50.2;611.153846153846
1.26;50.2;611.153846153846
1.35;50.2;611.153846153846
1.43;50.2;611.153846153846
1.51;50.2;611.153846153846
1.6;50.2;611.153846153846
1.68;50.2;611.153846153846
1.76;50.7;611.153846153846
1.85;50.7;611.153846153846
1.93;50.7;611.153846153846
2.01;50.7;611.153846153846
2.1;50.7;611.153846153846
2.18;50.7;611.153846153846
