Time[min];Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
0.03;17.0;0.0;15.0;0.0;22.0
0.19;17.000561303019545;200.0;16.147084653037044;69.74888030299807;22.0
