Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
4.7;19.56116767845795;21.8145;1321.177364454427;19.560592277611892;1000.9862754347611;22.0
4.86;19.730429138800353;21.897;1315.311654612788;19.727711541914665;1026.3300586407563;22.0
5.03;19.894341263443753;21.981;1307.2729203622723;19.877464726884458;1047.8755766023319;22.0
5.2;20.070783803854095;22.0635;1297.851973772697;20.05457386891326;1071.14156807585;22.0
5.36;20.243093438542022;22.1475;1286.939863941395;20.23305626658232;1092.6540956325466;22.0
5.53;20.424695785938695;22.231;1273.721437890863;20.414312073986466;1112.7808720466596;22.0
5.7;20.601448437463443;22.314;1259.631882860533;20.598999036325264;1131.4898330524;22.0
5.86;20.7883688095001;22.398;1242.8125504446414;20.784774183122764;1148.845959221204;22.0
6.03;20.968731518722198;22.481;1225.1432748199986;20.95034579314232;1163.003876342415;22.0
6.2;21.16117361601224;22.5645;1205.8901293656377;21.14297378694463;1177.624219455455;22.0
6.36;21.346377714110382;22.6475;1185.1724012431846;21.333991495230414;1190.512471587505;22.0
6.53;21.54226222769115;22.7315;1163.905240280035;21.53001839476563;1202.062169415729;22.0
6.7;21.729120103017408;22.814;1140.1243271527408;21.728650511667887;1212.1199542120569;22.0
6.86;21.92749557381986;22.898;1116.3862525493735;21.924946974663268;1220.5247914369745;22.0
7.03;22.116292427018763;22.9815;1090.30172142612;22.097154864835268;1226.710110493387;22.0
7.2;22.31620049832442;23.0645;1064.3215235758585;22.294362040365392;1232.1946425248234;22.0
7.36;22.505955558289564;23.148;1035.8273845027354;22.494621068312394;1236.2279262583831;22.0
7.53;22.70640813831241;23.231;1007.8850233497238;22.69623040987329;1238.7487174995629;22.0
7.7;22.89623809070389;23.315;977.4559029876826;22.89556770802442;1239.719595601727;22.0
7.86;23.09629672119526;23.3975;948.1404634864392;23.092048229400575;1239.1702488030953;22.0
8.03;23.287625785860516;23.481;915.1861959994458;23.286694672372988;1237.1226089641202;22.0
8.2;23.485168458676988;23.565;884.6177917868704;23.463640310551654;1234.0592405033688;22.0
8.37;23.672468062863278;23.649;850.8762830005231;23.662674078360745;1229.2773306135175;22.0
8.53;23.868948042573436;23.732;818.8133518110436;23.859165333490676;1223.0788811096445;22.0
8.7;24.06167764819932;23.8155;784.321289724374;24.050903565640976;1215.616377829449;22.0
8.87;24.247087262117745;23.8985;751.2612093444972;24.240671963562296;1206.6894118934747;22.0
9.03;24.43849490668242;23.982;716.042262972985;24.429224827991273;1196.355200405989;22.0
9.2;24.61786476653689;24.066;680.565558994775;24.616533431091398;1184.819584712565;22.0
9.37;24.803845948040227;24.149;646.5783167180876;24.78482062678824;1173.341031541903;22.0
9.53;24.978767868025354;24.232;611.2385749015084;24.96782240706954;1159.590579312127;22.0
9.7;25.16289479919609;24.3155;576.8048511994028;25.153505728775773;1144.2073058352707;22.0
9.87;25.33263003044999;24.399;541.071948392566;25.331319584877917;1128.0389109951502;22.0
10.03;25.506666164051378;24.482;507.26749516623516;25.502072864539315;1110.7571289633497;22.0
10.2;25.672514867032604;24.566;471.9051537592784;25.65557313449934;1094.2235447641717;22.0
10.37;25.842126523230046;24.6495;438.84397181411543;25.823875738906885;1075.0265665152433;22.0
10.53;25.999564368774436;24.7325;404.0864070376756;25.99067351465793;1054.8300074686128;22.0
10.7;26.162197159351436;24.816;371.5438874327455;26.153113774336816;1033.875953705492;22.0
10.87;26.312753080621594;24.899;337.6882939832386;26.311037586721003;1012.0788154669427;22.0
11.03;26.46862013608755;24.9825;306.1661566071908;26.462304509577717;989.3491089177877;22.0
11.2;26.610806586840635;25.0;253.94555311293468;26.61197750192002;965.58416732566;22.0
11.37;26.75763658936036;25.0;198.53572155778133;26.743307412715442;942.6205203095424;22.0
11.53;26.89251650466583;25.0;140.1750354015389;26.885416401297963;915.3807651611911;22.0
11.7;27.03019415509128;25.0;85.11301797648876;27.022473050190627;886.6034889654246;22.0
11.87;27.155946682924835;25.0;27.35064707068457;27.154722523441745;856.2142421570396;22.0
12.03;27.283470819016593;25.0;0.0;27.282914007822015;824.1026975854792;22.0
12.2;27.3999505594605;25.0;0.0;27.39129050644243;796.1686939198761;22.0
12.37;27.516912510916043;25.0;0.0;27.505585513483215;766.2142341880926;22.0
12.53;27.623096553144567;25.0;0.0;27.61679007492808;737.3954229287319;22.0
12.7;27.730460292387416;25.0;0.0;27.724453509136165;709.3378390022399;22.0
12.87;27.827886825671875;25.0;0.0;27.826674684606434;682.6601781989158;22.0
13.03;27.926387342768134;25.0;0.0;27.92556890112599;656.8392904533064;22.0
13.2;28.015742144847177;25.0;0.0;28.010961701842433;634.4368730621463;22.0
13.37;28.10587220721372;25.0;0.0;28.097721273359852;610.8439725070807;22.0
13.53;28.191991248252567;25.0;0.0;28.183303495999283;587.7330754457103;22.0
13.7;28.270058331226235;25.0;0.0;28.265583013629293;565.6299318336819;22.0
13.87;28.34888449449193;25.0;0.0;28.34444572872644;544.3592435023504;22.0
14.03;28.420215474766906;25.0;0.0;28.41853491136712;523.8822782636959;22.0
14.2;28.492505338896553;25.0;0.0;28.48915986063893;504.05853396077265;22.0
14.37;28.557548421057565;25.0;0.0;28.550759292694806;486.8633310093505;22.0
14.53;28.6231141950261;25.0;0.0;28.616148072538;468.5526767230558;22.0
14.7;28.682413779183864;25.0;0.0;28.67870495380694;450.93156549056584;22.0
14.87;28.742142204524033;25.0;0.0;28.73888075026756;433.77525639168556;22.0
15.03;28.796449361744543;25.0;0.0;28.795735936958433;417.46240332563906;22.0
15.2;28.850687844445115;25.0;0.0;28.848800067071632;401.75758943491286;22.0
15.37;28.899611803849968;25.0;0.0;28.894609428427838;388.0495255443037;22.0
15.53;28.94852392661394;25.0;0.0;28.943579595590897;373.45465548058576;22.0
15.7;28.99290185277739;25.0;0.0;28.990348569688138;359.4096851604787;22.0
15.87;29.037738932505945;25.0;0.0;29.035008063722167;345.89385912941424;22.0
16.03;29.078114837813427;25.0;0.0;29.07742613861546;332.80949420319513;22.0
16.2;29.1178234869636;25.0;0.0;29.116620411371734;320.21485969831656;22.0
16.37;29.15440418914232;25.0;0.0;29.150695737948386;309.29045839215087;22.0
16.54;29.19057773814898;25.0;0.0;29.18689535556908;297.5899301336712;22.0
16.7;29.22307178626742;25.0;0.0;29.22119216962163;286.3981736467188;22.0
16.87;29.255569451523794;25.0;0.0;29.25367110991355;275.62745254137235;22.0
17.04;29.284713033627387;25.0;0.0;29.284407751371603;265.26193537069895;22.0
17.2;29.314097763640433;25.0;0.0;29.31337409141672;255.1682180434422;22.0
17.37;29.34018772014918;25.0;0.0;29.337638643904196;246.40515379823265;22.0
17.54;29.366001029619472;25.0;0.0;29.363226299926346;237.13690206338313;22.0
17.7;29.38904623170574;25.0;0.0;29.387549871222884;228.21841079016255;22.0
17.87;29.411942035083023;25.0;0.0;29.410582327677655;219.58565680527582;22.0
18.04;29.432327201459504;25.0;0.0;29.43207779223793;211.32751116227723;22.0
18.2;29.452458224617676;25.0;0.0;29.451656321490336;203.37715726658195;22.0
18.37;29.47032462219172;25.0;0.0;29.468572235459078;196.43914874690662;22.0
18.54;29.487958931590295;25.0;0.0;29.48613730995626;189.09424907461695;22.0
18.7;29.50372681833612;25.0;0.0;29.502788270560178;181.89987268824726;22.0
18.87;29.518153600675376;25.0;0.0;29.517947143133224;175.0983356717716;22.0
19.04;29.53242702809489;25.0;0.0;29.531863412707853;168.47303755275743;22.0
19.2;29.545528104099024;25.0;0.0;29.54495284757818;162.06238769413878;22.0
19.37;29.55697920613237;25.0;0.0;29.555706100301332;156.6051777739373;22.0
19.54;29.568095354570072;25.0;0.0;29.566886570900373;150.71535489448164;22.0
19.7;29.577736253602254;25.0;0.0;29.577280806866796;144.9481429723385;22.0
19.87;29.58700774721207;25.0;0.0;29.58653538836749;139.49658077035141;22.0
20.04;29.594968864400904;25.0;0.0;29.59491318447848;134.25007347007875;22.0
20.2;29.602515366425628;25.0;0.0;29.602407520905242;129.14154774778206;22.0
20.37;29.608885020128948;25.0;0.0;29.608278846716644;124.7922486042655;22.0
20.54;29.6148379761649;25.0;0.0;29.614339154161055;120.01665374646818;22.0
20.7;29.619798236325146;25.0;0.0;29.61954388245086;115.50260202323086;22.0
20.87;29.624285467838227;25.0;0.0;29.624030651726855;111.15837074162201;22.0
21.04;29.627888428817545;25.0;0.0;29.627841058135452;106.97762533217981;22.0
21.2;29.631024230194065;25.0;0.0;29.630979194903237;102.93062528576463;22.0
21.37;29.633372647926713;25.0;0.0;29.63315979712295;99.46427611993695;22.0
21.54;29.635249730294984;25.0;0.0;29.635092216363965;95.65788867760928;22.0
21.7;29.636459323169838;25.0;0.0;29.63640178534921;92.05999002804734;22.0
21.87;29.637174555716257;25.0;0.0;29.637144529325525;88.59744673375607;22.0
22.04;29.63733887073649;25.0;0.0;29.637336622537838;85.24575347734027;22.0
22.2;29.63699149799848;25.0;0.0;29.636988927380273;82.00218244271397;22.0
22.37;29.63617818932974;25.0;0.0;29.636255954757615;79.2408839687109;22.0
22.54;29.634826470906827;25.0;0.0;29.634984065363433;76.260551300625;22.0
22.7;29.633105015665862;25.0;0.0;29.63320202185634;73.35887145546934;22.0
22.87;29.630843511138778;25.0;0.0;29.63098055153674;70.59964930329716;22.0
23.04;29.628265621238093;25.0;0.0;29.62829375405884;67.9286876256277;22.0
23.2;29.625204706578998;25.0;0.0;29.625198950004876;65.37358244881639;22.0
23.37;29.621841184069194;25.0;0.0;29.622191002800186;63.172526670797716;22.0
23.54;29.617975251330517;25.0;0.0;29.61837546210138;60.78271617063407;22.0
23.7;29.61394785426074;25.0;0.0;29.614185134595783;58.49646647781316;22.0
23.87;23.333743991537066;20.0;0.0;29.515280694125252;357.3880741417381;22.0
24.04;23.38381072695734;20.0;0.0;25.5019531502718;324.065733529368;22.0
24.2;23.43167261952987;20.0;0.0;24.162268943335498;305.1622208610303;22.0
24.37;23.477319519359593;20.0;361.0;23.72888369254253;297.4275530496321;22.0
24.54;23.522690854751108;20.0;486.0;23.60835544180209;305.3423398689848;22.0
24.71;23.569008149151852;20.0;470.0;23.597412488915506;315.1907486038096;22.0
24.87;23.617164478293518;20.0225;417.0;23.62397732391299;324.7374056459798;22.0
25.04;23.66230703493634;20.0965;0.0;23.66511907785514;331.2221389971395;22.0
25.21;23.36559851559045;20.0;317.0;23.37248858281239;420.10844178680134;22.0
25.37;23.43021221711293;20.0;272.0;23.43117400401207;418.62556491778463;22.0
25.54;23.494311911776766;20.0;230.0;23.49337393523535;415.126244989046;22.0
25.71;23.557597977841432;20.0;197.0;23.55513985297811;409.9629991640107;22.0
25.87;23.619121819366402;20.0;163.0;23.612336202242908;403.9969564507;22.0
26.04;23.67940470724836;20.0;136.0;23.673860494103224;396.2184069793705;22.0
26.21;23.738958472992646;20.0795;113.0;23.733350112334307;387.4374380555406;22.0
26.37;23.796240742405026;20.163;93.0;23.791409755407297;377.8798292709965;22.0
26.54;23.85228344190422;20.2455;76.0;23.849115034778784;367.85304314383126;22.0
26.71;23.90628753906499;20.3295;62.0;23.90366478214525;357.53861368932036;22.0
26.87;23.958845560487646;20.413;50.0;23.95659843200204;346.86080944799676;22.0
27.04;24.009601397424056;20.496;40.0;24.007900311269754;335.98320452470506;22.0
27.21;24.058305714323197;20.5795;34.0;24.052554434688645;326.2941964293886;22.0
27.37;24.105820559782522;20.6625;26.0;24.100881058128106;315.52969216289006;22.0
27.54;24.151249898083584;20.746;19.0;24.146696302683186;304.80934709027804;22.0
27.71;24.19463913150853;20.829;15.0;24.1909944145735;294.0936292055789;22.0
27.87;24.236573083631587;20.9125;11.0;24.23344253199139;283.6473716776235;22.0
28.04;24.276830188285267;20.996;7.0;24.2750015346071;273.3401423050403;22.0
28.21;24.315405903974007;21.0795;4.0;24.313584366097235;263.418324234853;22.0
28.37;24.35212346877298;21.1625;2.0;24.350554135075424;253.68582984127252;22.0
28.54;24.387254793014236;21.246;0.0;24.38592686830741;244.1850045585739;22.0
28.71;24.42092727611728;21.3295;0.0;24.417187134438954;235.96506593544314;22.0
28.87;24.45331272127275;21.413;0.0;24.4505783627831;226.98712049728059;22.0
29.04;24.484252707292697;21.4965;0.0;24.48149665669327;218.49761184375822;22.0
29.21;24.51381149908681;21.579;0.0;24.51125057099472;210.27798936396312;22.0
29.37;24.54210158493697;21.6625;0.0;24.540340531802123;202.41772591525023;22.0
29.54;24.56910933027049;21.746;0.0;24.56781016969516;194.8047104826912;22.0
29.71;24.594733659941323;21.829;0.0;24.593645633587514;187.51950369437537;22.0
29.87;24.619333638021274;21.9125;0.0;24.618531996768514;180.42445542510418;22.0
30.04;24.642830059606244;21.996;0.0;24.640472501406265;174.2713550490238;22.0
30.21;24.665093479250572;22.08;0.0;24.663228401489842;167.716560200781;22.0
30.37;24.68643712129357;22.1635;0.0;24.684393499046326;161.51774559011434;22.0
30.54;24.706766243009636;22.246;0.0;24.704938950162646;155.44205801591906;22.0
30.71;24.72614711219123;22.3295;0.0;24.724982082391328;149.56280257654421;22.0
30.87;24.744480023692205;22.4125;0.0;24.743821346475308;143.90480994268907;22.0
31.04;24.76201294444035;22.496;0.0;24.761322160219617;138.52284606247812;22.0
31.21;24.778673034080942;22.5795;0.0;24.778079635736095;133.31201083391733;22.0
31.37;24.794421208434713;22.6625;0.0;24.7924470038871;128.85259005009095;22.0
31.54;24.809471591519912;22.746;0.0;24.808014220471552;123.9787724503618;22.0
31.71;24.823741996120347;22.8295;0.0;24.822395761002674;119.34253577122821;22.0
31.87;24.837262405844648;22.913;0.0;24.83604380381962;114.85325990485818;22.0
32.04;24.85000195847425;22.996;0.0;24.849059600649134;110.55885261694462;22.0
32.21;24.86214038428545;23.0795;0.0;24.861569762039114;106.37688733103575;22.0
32.37;24.873609873231775;23.163;0.0;24.87316711776042;102.37561972812907;22.0
32.54;24.884434734745067;23.2465;0.0;24.8839876531909;98.54694822338746;22.0
32.71;24.894543365998366;23.33;0.0;24.893456095999024;95.20745096819294;22.0
32.87;24.904179715371455;23.4135;0.0;24.90336148380882;91.58473656265805;22.0
33.04;24.913239704371975;23.496;0.0;24.91243042480704;88.15956726923666;22.0
33.21;24.92176187168504;23.5795;0.0;24.92110269101187;84.86326041881914;22.0
33.37;24.929765589369282;23.663;0.0;24.92941698802718;81.63470490143575;22.0
33.54;24.93721281900861;23.746000000000002;0.0;24.936931511917525;78.5818844161095;22.0
33.71;24.944212549011098;23.8295;0.0;24.943954185301628;75.62583773615522;22.0
33.87;24.950748352769303;23.913;0.0;24.95054870700368;72.79795390188066;22.0
34.04;24.956846234556835;23.9965;0.0;24.956241186992365;70.33118590279621;22.0
34.21;24.962504227230514;24.08;0.0;24.962033178115956;67.67044312959685;22.0
34.37;24.967678515478305;24.1635;0.0;24.96725187983679;65.15454372000218;22.0
34.54;24.97251019659573;24.2465;0.0;24.972072495616704;62.71779622415998;22.0
34.71;24.97697007573611;24.33;0.0;24.976742985052663;60.33181662299865;22.0
34.87;24.981032675096507;24.4135;0.0;24.980831982041238;58.10225747076627;22.0
35.04;24.98476085820004;24.497;0.0;24.98462744345106;55.90411620397481;22.0
35.21;24.988139183665545;24.58;0.0;24.988013867941497;53.801198157555476;22.0
35.37;24.99117650642657;24.6635;0.0;24.99084947294741;51.96594586184746;22.0
35.54;24.99391629565453;24.747;0.0;24.993655518284452;50.02285119594621;22.0
35.71;24.99634752368387;24.8295;0.0;24.996135915512042;48.14133577556508;22.0
35.87;24.99848281703056;24.913;0.0;24.99829682663282;46.341092078135844;22.0
36.04;25.00032898306174;24.996000000000002;0.0;25.000187350582323;44.618441100192285;22.0
36.21;25.00192098935262;25.0;0.0;25.00183145127576;42.95014659338234;22.0
36.37;25.003249673208423;25.0;0.0;25.0031929513936;41.3347141328644;22.0
36.54;25.004325759097522;25.0;1.0;25.00428341609187;39.794187880415706;22.0
36.71;25.005156443822987;25.0;1.0;25.005133106674144;38.32112682854791;22.0
36.87;25.00576321138282;25.0;1.0;25.005746979231947;36.916297158430375;22.0
37.04;25.006154657996188;25.0;1.0;25.0061122579765;35.72830035403972;22.0
37.21;25.00634567121011;25.0;4.0;25.00633273861549;34.470688139187;22.0
37.37;25.006356077364437;25.0;9.0;25.006360696895808;33.44481822012621;22.0
37.54;25.00622883696467;25.0;13.0;25.00624476274387;32.70395770624615;22.0
37.71;25.006003143832128;25.0;17.0;25.0060288672171;32.182514849224404;22.0
37.87;25.005712714132002;25.0;20.0;25.00574241351087;31.834302679000164;22.0
38.04;25.005378636991978;25.0;22.0;25.005408934072012;31.626240019092958;22.0
38.21;25.00502170156406;25.0;24.0;25.00504541820165;31.517421221259262;22.0
38.37;25.004654995321356;25.0;25.0;25.00467562463203;31.488310966280768;22.0
38.54;25.00429084276552;25.0;26.0;25.004308008325534;31.5169744488184;22.0
38.71;25.003932867136587;25.0;27.0;25.003947236706168;31.578404594031397;22.0
38.87;25.003588785438545;25.0;27.0;25.003601959252777;31.679808162964385;22.0
39.04;25.003262773305025;25.0;28.0;25.003301112830762;31.768270147951334;22.0
39.21;25.002954448704955;25.0;28.0;25.002984876736377;31.910037477782986;22.0
39.37;25.002668845090373;25.0;28.0;25.002696193009314;32.046526330513636;22.0
39.54;25.002406575703457;25.0;28.0;25.00242886932991;32.178684493395366;22.0
39.71;25.00216355069915;25.0;28.0;25.002183809594666;32.30512965859841;22.0
39.87;25.001940532973965;25.0;28.0;25.00195713425642;32.42755534793355;22.0
40.04;25.001736288025313;25.0;28.0;25.001747320304432;32.54467165930473;22.0
40.21;25.00155174935046;25.0;28.0;25.001559475430927;32.65742389313259;22.0
40.37;25.00138397589826;25.0;28.0;25.00139151356952;32.765328941285034;22.0
40.54;25.001235299526794;25.0;28.0;25.001240204652365;32.87045187250192;22.0
40.71;25.001101307501976;25.0;28.0;25.001119362887774;32.96102814867219;22.0
40.87;25.0009825923502;25.0;27.0;25.0009947310738;33.05473838252781;22.0
41.04;25.000875084381605;25.0;28.0;25.00088461858028;33.10119967070772;22.0
41.21;25.000776204925167;25.0;27.0;25.000781566522992;33.16206148533284;22.0
41.37;25.000685235546502;25.0;27.0;25.00068960927083;33.213639629376864;22.0
41.54;25.000602790572664;25.0;27.0;25.00060587213861;33.25895990461009;22.0
41.71;25.00052674222499;25.0;28.0;25.000529649237695;33.297516730871614;22.0
41.87;25.00045740297491;25.0;27.0;25.00046016463029;33.33887538859197;22.0
42.04;25.000393845914573;25.0;27.0;25.000400675449608;33.3711056242255;22.0
42.21;25.000336285078266;25.0;27.0;25.00034154773764;33.40546454291751;22.0
42.37;25.0002838455862;25.0;27.0;25.000288577182662;33.43854185929701;22.0
42.54;25.000236692742114;25.0;27.0;25.00024063556775;33.47075617492699;22.0
42.71;25.00019478339617;25.0;27.0;25.000198280199022;33.501212365643255;22.0
42.87;25.000157275239825;25.0;27.0;25.000159486378745;33.530703815689684;22.0
43.04;25.00012444638841;25.0;27.0;25.00012558597969;33.55959441696548;22.0
43.21;25.000096147884467;25.0;27.0;25.0000972107538;33.58690829829066;22.0
43.37;25.000072157994325;25.0;27.0;25.000073185125835;33.61304625066685;22.0
43.54;25.000052300326956;25.0;27.0;25.000054417348913;33.63613820804421;22.0
43.71;25.000036265967204;25.0;27.0;25.000037641192332;33.66073057164035;22.0
43.87;25.000024122560855;25.0;27.0;25.000024964217847;33.68467481865442;22.0
44.04;25.000015660634734;25.0;27.0;25.000016203516335;33.70717766176505;22.0
44.21;25.00001057887648;25.0;27.0;25.000010799237597;33.72897083908094;22.0
44.37;25.000008895330005;25.0;27.0;25.00000890581242;33.75007219733104;22.0
44.54;25.000010343622005;25.0;26.0;25.00001027716537;33.76079046662775;22.0
44.71;25.000011564728393;25.0;26.0;25.00001151293035;33.7571630721927;22.0
44.87;25.000012152317606;25.0;27.0;25.00001214405554;33.75811733296199;22.0
45.04;25.000012621844178;25.0;0.0;25.000012398825554;33.76172410212336;22.0
45.21;25.000012621844178;25.0;0.0;25.000012398825554;33.76172410212336;22.0
45.37;25.000012621844178;25.0;0.0;25.000012398825554;33.76172410212336;22.0
45.54;25.000012621844178;25.0;0.0;25.000012398825554;33.76172410212336;22.0
45.71;25.000012621844178;25.0;0.0;25.000012398825554;33.76172410212336;22.0
