Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
0.03;17.0;20.0;0.0;15.0;0.0;22.0
0.19;17.015257173154588;20.0;0.0;15.979746715148577;55.60828604897452;22.0
0.36;17.032050910381532;20.0;90.0;16.402674300007007;95.47904716441703;22.0
0.53;17.055234569604846;20.0;90.0;16.840891810885655;174.18702992526397;22.0
0.69;17.0783767818691;20.0;90.0;17.017354397733346;249.4949403546267;22.0
