Time[min];Temperature[°C];Power[W]
0.01;0.0;1700.0
0.18;16.0;337.2
0.34;16.1;0.0
0.51;16.1;0.0
0.68;16.1;0.0
0.84;16.3;0.0
1.01;16.3;0.0
1.18;16.3;0.0
1.34;16.4;0.0
1.51;16.4;0.0
1.68;16.5;0.0
1.84;16.6;0.0
2.01;16.6;0.0
2.18;16.6;0.0
2.34;16.7;0.00044257916120382445
2.51;16.8;0.0
2.68;16.8;0.0
2.84;16.8;0.0
3.01;16.8;0.0
3.18;16.8;0.8452861934661865
3.34;16.9;13.71750343463604
3.51;16.9;25.397164866021964
3.68;16.9;36.42490919399261
3.84;17.0;45.10956414796205
4.01;17.0;37.27155852494789
4.18;17.1;45.154582313236816
4.34;17.1;50.69035441500406
4.51;17.1;50.22665229011131
4.68;17.1;296.0239038200892
4.84;17.2;468.05190087110077
5.01;17.2;595.7793881223936
5.18;17.1;826.9867773208618
5.34;17.1;1010.9348168482414
5.51;17.2;1139.0644121688365
5.68;17.2;1205.1860462720394
5.84;17.2;1253.352581440799
6.01;17.3;1303.1322054198633
6.18;17.4;1381.7793352018944
6.34;17.3;1443.8413172804906
6.51;17.3;1556.1004631007488
6.68;17.4;1646.6144287250372
6.84;17.4;1635.7100702756882
7.01;17.5;1631.351698456192
7.18;17.6;1683.7351748452425
7.34;17.6;1699.5565340358514
7.51;17.6;1699.97
7.68;17.7;1699.99
7.84;17.8;1700.0
8.01;17.9;1699.99
8.18;18.0;1700.0
8.34;18.6;1700.0
8.51;19.1;1626.31
8.68;19.3;1395.12
8.84;19.4;1370.5
9.01;19.5;1370.36
9.18;19.6;1524.25
9.34;19.7;1591.0187285199845
9.51;19.9;1683.3323309607506
9.68;20.0;1699.5482666023254
9.84;20.0;1699.9335333250817
10.01;20.2;1699.99
10.18;20.5;1699.9811777750272
10.34;20.6;1699.9905888875137
10.51;20.7;1699.9905893260132
10.68;20.8;1700.0
10.84;21.0;1700.0
11.01;21.1;1700.0
11.18;21.3;1700.0
11.34;21.5;1700.0
11.51;21.6;1700.0
11.68;21.7;1700.0
11.84;22.0;1700.0
12.01;22.1;1700.0
12.18;22.3;1700.0
12.34;22.3;1700.0
12.51;22.5;1700.0
12.68;22.7;1700.0
12.84;22.9;1700.0
13.01;23.1;1700.0
13.18;23.3;1700.0
13.34;23.5;1700.0
13.51;23.7;1700.0
13.68;24.0;1700.0
13.84;24.2;1700.0
14.01;24.3;1700.0
14.18;24.4;1700.0
14.34;24.7;1700.0
14.51;24.9;1700.0
14.68;25.0;1700.0
14.84;25.3;1700.0
15.01;25.5;1700.0
15.18;25.6;1700.0
15.34;26.0;1700.0
15.51;26.0;1700.0
15.68;26.3;1700.0
15.84;26.5;1700.0
16.01;26.6;1700.0
16.18;26.9;1700.0
16.34;27.1;1700.0
16.51;27.4;1700.0
16.68;27.6;1700.0
16.84;27.8;1700.0
17.01;28.1;1700.0
17.18;28.4;1700.0
17.34;28.5;1700.0
17.51;28.9;1700.0
17.68;29.1;1700.0
17.84;29.4;1699.0701989421734
18.01;29.6;1695.5446190793275
18.18;29.9;1691.5682953275368
18.34;30.1;1687.786194418599
18.51;30.4;1684.0297904928354
18.68;30.7;1700.0
18.84;30.9;1700.0
19.01;31.0;1700.0
19.18;31.2;1507.83
19.34;31.5;1316.11
19.51;31.8;1108.2
19.68;32.0;952.57
19.85;32.2;795.64
20.01;32.5;672.38
20.18;32.8;535.36
20.35;33.0;472.07
20.51;33.2;436.7
20.68;33.4;358.09
20.85;33.6;305.0235031895124
21.01;33.8;268.66902814923617
21.18;34.1;231.1391523620312
21.35;34.3;149.05566527927655
21.51;34.5;47.843123380191514
21.68;34.7;1.780439733343858
21.85;34.9;2.0163029247430657
22.01;35.0;0.42524830891535836
22.18;35.2;0.20880280575202062
22.35;35.5;0.01
22.51;35.7;0.0
22.68;35.8;0.02
22.85;36.0;0.0
23.01;36.1;0.01
23.18;36.2;0.00044199448365431557
23.35;36.3;0.01
23.51;36.4;0.0004417021971482496
23.68;36.6;0.0
23.85;36.8;0.01
24.01;36.9;0.0004418483404012826
24.18;37.0;0.0
24.35;37.1;0.01
24.51;37.2;0.0
24.68;37.2;0.0
24.85;37.3;0.0
25.01;37.4;0.010882819681901197
25.18;37.5;0.0
25.35;37.5;0.02088223503919748
25.51;37.5;0.0
25.68;37.7;0.0
25.85;37.8;0.0
26.01;37.9;0.0
26.18;38.0;0.0
26.35;38.1;0.02058903369169969
26.51;39.2;0.010294516845849845
26.68;39.3;0.010294516845849845
26.85;39.4;0.0
27.01;39.4;0.0
27.18;39.5;0.00029480916720170234
27.35;39.5;0.0
27.51;39.6;0.0
27.68;39.7;0.0
27.85;39.7;0.00029466302394866935
28.01;39.7;0.0
28.18;39.7;0.0001476238159032968
28.35;39.7;0.0001476238159032968
28.51;39.8;0.0001476238159032968
28.68;39.8;0.0
28.85;39.9;0.0
29.01;39.8;0.0
29.18;39.8;0.0
29.35;39.7;0.00044287144770989044
29.51;39.9;0.0001477699591563298
29.68;39.9;0.0001476238159032968
29.85;39.9;0.0001477699940021221
30.01;39.9;0.0001476238159032968
30.18;39.7;0.0
30.35;39.7;0.0001476238159032968
30.51;39.7;0.0
30.68;39.7;0.1862244167071122
30.85;39.9;1.5249540182810561
31.01;39.9;0.18
31.18;39.9;0.11
31.35;39.9;0.0
31.51;40.0;0.07
31.68;39.9;0.01
31.85;39.8;0.02
32.01;39.8;0.01
32.18;39.7;0.12
32.35;39.7;75.97
32.51;39.8;155.71
32.68;39.9;179.08
32.85;39.8;275.56
33.01;39.8;395.26
33.18;39.7;482.1
33.35;39.8;600.01
33.51;39.8;653.69
33.68;39.8;735.6903179148804
33.85;39.8;780.7295289341397
34.01;39.9;826.1196549574047
34.18;39.9;745.2098451704687
34.35;39.9;764.1600209255038
34.51;40.0;810.857469609092
34.68;40.0;762.3088278675522
34.85;40.0;771.4483178684017
35.01;40.0;824.0770600882055
35.18;40.1;888.7689785516723
35.35;40.1;854.9681419677553
35.51;40.1;885.2292162399476
35.68;40.1;931.999960239759
35.85;40.1;948.2909979998224
36.01;40.2;967.4662427613554
36.18;40.3;911.4098440763474
36.35;40.4;855.3139921251371
36.51;40.4;760.6626991637012
36.68;40.5;791.842061912093
36.85;40.5;767.2081753872212
37.01;40.6;866.8324443496393
37.18;40.6;869.9435099924713
37.35;40.7;834.3727958856529
37.51;40.8;800.4656622986024
37.68;40.8;787.5734991255927
37.85;40.9;873.4393474684202
38.01;41.0;832.1824144781204
38.18;41.0;750.688280211933
38.35;41.1;821.600892897518
38.51;41.2;785.7209559158912
38.68;41.3;749.634541196295
38.85;41.4;758.175240190662
39.01;41.4;671.5671062093699
39.18;41.5;655.070144722869
39.35;41.6;730.79081257711
39.51;41.7;706.0529038943218
39.68;41.7;661.9584234658462
39.85;41.9;671.6549618598792
40.01;42.0;587.7947079900907
40.18;42.1;411.6862370050578
40.35;42.2;478.6581574379922
40.51;42.3;431.9986263643779
40.68;42.4;516.2549540155632
40.85;42.5;511.37299641094035
41.01;42.6;448.6138304161073
41.18;42.7;503.75008529758463
41.35;42.7;522.6741530627471
41.51;42.8;562.3585746902467
41.68;42.9;592.6541148603807
41.85;43.0;522.4868710883472
42.01;43.2;560.5101443675409
42.18;43.3;463.61387606212736
42.35;43.3;437.21505032974403
42.51;43.3;542.7962651416046
42.68;43.4;595.9418131267291
42.85;43.5;597.3956492208957
43.01;43.6;695.8319484990927
43.18;43.7;582.388749326739
43.35;43.7;615.018423205185
43.51;43.9;598.2598541604189
43.68;43.9;561.2970427047253
43.85;44.0;680.6743958042402
44.01;44.0;656.0699441971137
44.18;44.1;719.2441269210485
44.35;44.1;800.4136999393189
44.51;44.2;822.8729967908713
44.68;44.3;746.3365613935912
44.85;44.5;572.8473002144466
45.02;44.6;439.7892693113181
45.18;44.6;531.1967040277261
45.35;44.7;708.56
45.52;44.8;673.29
45.68;44.8;668.66
45.85;45.0;613.13
46.02;45.0;584.28
46.18;45.0;706.57
46.35;45.2;744.65
46.52;45.2;739.05
46.68;45.2;821.81
46.85;45.3;830.13
47.02;45.4;849.49
47.18;45.5;744.72
47.35;45.6;716.2
47.52;45.7;697.85
47.68;45.7;689.97
47.85;45.8;718.46
48.02;45.9;643.41
48.18;46.0;676.3688181959301
48.35;46.2;605.5756770635753
48.52;46.3;495.4682959331074
48.68;46.3;485.2692292856072
48.85;46.4;631.6056001608832
49.02;46.5;686.2134856578755
49.18;46.6;640.6944973070806
49.35;46.6;647.9445146947238
49.52;46.7;800.0052811661208
49.68;46.9;675.331246443147
49.85;47.0;604.815999553996
50.02;47.1;552.8130555506377
50.18;47.2;490.0118373918058
50.35;47.3;507.78861311308805
50.52;47.3;546.870521078286
50.68;47.4;556.2962918624878
50.85;47.4;617.4667947833667
51.02;47.5;703.6277037034182
51.18;47.5;820.8617968845092
51.35;47.6;857.5589072635815
51.52;47.7;862.8246044215716
51.68;47.8;859.8050369668227
51.85;47.9;747.6680714223019
52.02;47.9;802.3698324826993
52.18;48.0;776.539066034748
52.35;48.2;690.8580134190138
52.52;48.2;598.4079637914731
52.68;48.2;732.23
52.85;48.4;688.25
53.02;48.4;691.39
53.18;48.5;769.5
53.35;48.6;660.38
53.52;48.6;744.7240423406382
53.68;48.8;816.2258941551356
53.85;48.8;719.2636475327383
54.02;48.9;822.0402621851922
54.18;49.1;792.0010139239569
54.35;49.2;632.0971683083297
54.52;49.3;449.30778707930875
54.68;49.4;477.2896956192825
54.85;49.5;531.9683841633762
55.02;49.5;579.0237344157295
55.18;49.7;646.898316060455
55.35;49.7;552.1818407627693
55.52;49.7;693.2880767349923
55.68;49.8;759.2930147353063
55.85;49.9;782.1968642716005
56.02;49.9;824.7052604900965
56.18;50.0;931.4189723787234
56.35;50.1;924.6329210564027
56.52;50.2;721.3629754724044
56.68;50.3;645.0447320455313
56.85;50.3;724.16
57.02;50.5;767.01
57.18;50.6;631.26
57.35;50.8;573.7500577944758
57.52;50.8;437.4012890794995
57.68;50.8;575.4776494180535
57.85;50.9;728.7475537499173
58.02;51.0;678.0516266933498
58.18;51.1;661.0356626342885
58.35;51.1;738.7547108859613
58.52;51.2;908.0060412539959
58.68;51.3;824.9977482840612
58.85;51.5;625.8816090531241
59.02;51.5;571.8100843161455
59.18;51.6;733.5726490155514
59.35;51.8;614.7391149388241
59.52;51.9;525.1804467328695
59.68;52.0;512.377807204021
59.85;52.0;526.6871055233956
60.02;52.0;661.29
60.18;52.1;869.76
60.35;52.1;867.15
60.52;52.2;857.6226777298305
60.68;52.3;803.6752221995538
60.85;52.4;738.6051408795578
61.02;52.5;803.5784293310167
61.18;52.6;703.1308180602442
61.35;52.8;600.444224564171
61.52;52.8;550.1216718372714
61.68;52.9;620.0062126877236
61.85;53.0;669.8043130578409
62.02;53.0;681.9727406476828
62.18;53.1;765.1625029368346
62.35;53.3;716.6984590026966
62.52;53.3;731.7905102544656
62.68;53.3;760.834725083641
62.85;53.4;904.7493758465547
63.02;53.5;755.7912347269059
63.18;53.6;750.2123433990956
63.35;53.7;809.9327203345189
63.52;53.7;933.8252264723448
63.68;53.8;886.2101765830811
63.85;54.0;789.2247277659233
64.02;54.0;618.7960864884083
64.18;54.2;607.8276302506081
64.35;54.2;514.66
64.52;54.2;687.05
64.68;54.3;780.25
64.85;54.4;662.75
65.02;54.5;591.8
65.18;54.6;344.88
65.35;54.7;167.1968878322198
65.52;54.9;26.584909153747624
65.68;54.9;13.032604824007516
65.85;55.0;17.98432683080899
66.02;55.0;18.062865779889602
66.18;55.1;17.13370571663751
66.35;55.1;16.735933893974064
66.52;55.1;23.66187491234456
66.68;55.1;33.9737950178074
66.85;55.2;37.33714425497799
67.02;55.3;20.33520268758633
67.18;55.3;20.843027803111
67.35;55.4;21.406239026109915
67.52;55.5;21.761449211369953
67.68;55.5;19.875059427554724
67.85;55.5;11.549544765417354
68.02;55.5;13.242832079997385
68.18;55.6;12.736184034611583
68.35;55.6;12.699328568777627
68.52;55.6;15.155134321711568
68.68;55.7;3.84
68.85;55.7;0.02
69.02;55.7;0.03
69.18;55.7;0.04
69.35;55.7;64.73095781624845
69.52;55.7;71.61689260857631
69.68;55.8;75.13472902565344
69.85;55.8;81.26528654315263
70.02;55.8;80.48853205002246
70.18;55.8;61.01795094713778
70.35;55.7;70.8185207435294
70.52;55.8;135.17564475285803
70.68;55.8;100.67766066287827
70.85;55.8;136.81449502969502
71.02;55.8;183.8819820345143
