Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;NaN
0.18;NaN;NaN
0.26;36.9;5.000000000000085
0.35;36.9;5.000000000000085
0.43;36.9;5.000000000000085
0.51;37.0;5.000000000000085
0.6;37.0;5.000000000000085
0.68;37.0;5.000000000000085
0.76;37.0;5.000000000000085
0.85;37.0;5.000000000000085
0.93;37.0;5.000000000000085
1.01;37.2;0.0
1.1;37.2;0.0
1.18;37.2;0.0
1.26;37.2;0.0
1.35;37.2;0.0
1.43;37.2;0.0
1.51;37.2;0.0
1.6;37.2;0.0
1.68;37.4;0.0
1.76;37.4;0.0
1.85;37.5;0.0
1.93;37.5;0.0
2.01;37.5;0.0
2.1;37.5;0.0
2.18;37.5;0.0
2.26;37.5;0.0
2.35;37.5;0.0
2.43;37.6;0.0
2.51;37.6;0.0
2.6;37.6;0.0
2.68;37.6;0.0
2.76;37.6;0.0
2.85;37.6;0.0
2.93;37.6;0.0
3.01;37.8;0.0
3.1;37.8;0.0
3.18;37.8;0.0
3.26;37.8;0.0
3.35;37.8;0.0
3.43;37.8;0.0
3.51;37.8;0.0
3.6;37.8;0.0
3.68;37.8;0.0
3.76;37.9;0.0
3.85;37.9;0.0
3.93;37.9;0.0
4.01;37.9;0.0
4.1;37.9;0.0
4.18;37.9;0.0
4.26;37.9;0.0
4.35;37.9;0.0
4.43;38.0;0.0
4.51;38.0;0.0
4.6;38.0;0.0
4.68;38.0;0.0
4.76;38.0;0.0
4.85;38.0;0.0
4.93;38.0;0.0
5.01;38.0;0.0
5.1;38.0;0.0
5.18;38.1;0.0
5.26;38.1;0.0
5.35;38.1;0.0
5.43;38.1;0.0
5.51;38.1;0.0
5.6;38.1;0.0
5.68;38.1;0.0
5.76;38.1;0.0
5.85;38.2;0.0
5.93;38.2;0.0
6.01;38.2;0.0
6.1;38.2;0.0
6.18;38.2;0.0
6.26;38.2;0.0
6.35;38.2;0.0
6.43;38.2;0.0
6.51;38.2;0.0
6.6;38.2;0.0
6.68;38.2;0.0
6.76;38.2;0.0
6.85;38.2;0.0
6.93;38.2;0.0
7.01;38.2;0.0
7.1;38.2;0.0
7.18;38.3;0.0
7.26;38.2;0.0
7.35;38.2;0.0
7.43;38.2;0.0
7.52;38.2;0.0
7.6;38.2;0.0
7.68;38.2;0.0
7.77;38.2;0.0
7.85;38.2;0.0
7.93;38.3;0.0
8.02;38.2;0.0
8.1;38.2;0.0
8.18;38.2;0.0
8.27;38.2;0.0
8.35;38.2;0.0
8.43;38.2;0.0
8.52;38.2;0.0
8.6;38.2;0.0
8.68;38.3;0.0
8.77;38.3;0.0
8.85;38.3;0.0
8.93;38.3;0.0
9.02;38.3;0.0
9.1;38.3;0.0
9.18;38.3;0.0
9.27;38.3;0.0
9.35;38.3;0.0
9.43;38.3;0.0
9.52;38.3;0.0
9.6;38.3;0.0
9.68;38.3;0.0
9.77;38.3;0.0
9.85;38.3;0.0
9.93;38.3;726.1538461538457
10.02;38.3;726.1538461538457
10.1;38.3;726.1538461538457
10.18;38.3;726.1538461538457
10.27;38.3;726.1538461538457
10.35;38.3;726.1538461538457
10.43;38.3;726.1538461538457
10.52;38.3;726.1538461538457
10.6;38.3;726.1538461538457
10.68;38.5;728.4615384615381
10.77;38.5;728.4615384615381
10.85;38.5;728.4615384615381
10.93;38.5;728.4615384615381
11.02;38.5;728.4615384615381
11.1;38.5;728.4615384615381
11.18;38.5;728.4615384615381
11.27;38.5;728.4615384615381
11.35;38.6;729.6153846153843
11.43;38.7;730.7692307692305
11.52;38.7;730.7692307692305
11.6;38.7;730.7692307692305
11.68;38.7;730.7692307692305
11.77;38.7;730.7692307692305
11.85;38.7;730.7692307692305
11.93;38.7;730.7692307692305
12.02;38.9;733.0769230769228
12.1;38.9;733.0769230769228
12.18;38.9;733.0769230769228
12.27;38.9;733.0769230769228
12.35;38.9;733.0769230769228
12.43;38.9;733.0769230769228
12.52;38.9;733.0769230769228
12.6;38.9;733.0769230769228
12.68;39.1;735.384615384615
12.77;39.2;736.5384615384612
12.85;39.2;736.5384615384612
12.93;39.2;736.5384615384612
13.02;39.2;736.5384615384612
13.1;39.2;736.5384615384612
13.18;39.2;736.5384615384612
13.27;39.2;736.5384615384612
13.35;39.5;739.9999999999998
13.43;39.5;739.9999999999998
13.52;39.6;741.1538461538458
13.6;39.6;741.1538461538458
13.68;39.6;741.1538461538458
13.77;39.6;741.1538461538458
13.85;39.6;741.1538461538458
13.93;39.6;741.1538461538458
14.02;39.6;741.1538461538458
14.1;39.9;743.4615384615381
14.18;39.9;744.6153846153843
14.27;39.9;744.6153846153843
14.35;39.9;744.6153846153843
14.43;39.9;744.6153846153843
14.52;39.9;744.6153846153843
14.6;39.9;744.6153846153843
14.68;39.9;744.6153846153843
14.77;40.2;748.0769230769229
14.85;40.2;748.0769230769229
14.93;40.3;749.2307692307688
15.02;40.3;749.2307692307688
15.1;40.3;749.2307692307688
15.18;40.3;749.2307692307688
15.27;40.3;749.2307692307688
15.35;40.3;749.2307692307688
15.43;40.5;751.5384615384612
15.52;40.5;751.5384615384612
15.6;40.6;752.6923076923074
15.68;40.6;752.6923076923074
15.77;40.6;752.6923076923074
15.85;40.6;752.6923076923074
15.93;40.6;752.6923076923074
16.02;40.6;752.6923076923074
16.1;40.9;756.1538461538458
16.18;40.9;756.1538461538458
16.27;41.0;756.1538461538458
16.35;41.0;756.1538461538458
16.43;41.0;756.1538461538458
16.52;41.0;756.1538461538458
16.6;41.0;756.1538461538458
16.68;41.0;756.1538461538458
16.77;41.0;756.1538461538458
16.85;41.2;759.6153846153843
16.93;41.3;760.7692307692305
17.02;41.4;760.7692307692305
17.1;41.4;760.7692307692305
17.18;41.4;760.7692307692305
17.27;41.4;760.7692307692305
17.35;41.4;760.7692307692305
17.43;41.4;760.7692307692305
17.52;41.4;760.7692307692305
17.6;41.7;765.3846153846151
17.68;41.8;765.3846153846151
17.77;41.8;765.3846153846151
17.85;41.8;765.3846153846151
17.93;41.8;765.3846153846151
18.02;41.8;765.3846153846151
18.1;41.8;765.3846153846151
18.18;42.1;769.9999999999998
18.27;42.1;769.9999999999998
18.35;42.2;771.153846153846
18.43;42.2;771.153846153846
18.52;42.2;771.153846153846
18.6;42.2;771.153846153846
18.68;42.2;771.153846153846
18.77;42.2;771.153846153846
18.85;42.4;773.4615384615381
18.93;42.5;774.6153846153843
19.02;42.6;775.7692307692305
19.1;42.6;775.7692307692305
19.18;42.6;775.7692307692305
19.27;42.6;775.7692307692305
19.35;42.6;775.7692307692305
19.43;42.6;775.7692307692305
19.52;42.6;775.7692307692305
19.6;42.9;779.2307692307689
19.68;43.0;780.3846153846151
19.77;43.1;780.3846153846151
19.85;43.1;780.3846153846151
19.93;43.1;780.3846153846151
20.02;43.1;780.3846153846151
20.1;43.1;780.3846153846151
20.18;43.1;780.3846153846151
20.27;43.1;780.3846153846151
20.35;43.4;784.9999999999998
20.44;43.5;786.153846153846
20.52;43.5;786.153846153846
20.6;43.5;786.153846153846
20.69;43.5;786.153846153846
20.77;43.5;786.153846153846
20.85;43.5;786.153846153846
20.94;43.7;788.4615384615382
21.02;43.8;789.6153846153843
21.1;43.9;790.7692307692305
21.19;43.9;790.7692307692305
21.27;43.9;790.7692307692305
21.35;43.9;790.7692307692305
21.44;43.9;790.7692307692305
21.52;43.9;790.7692307692305
21.6;43.9;790.7692307692305
21.69;44.2;794.230769230769
21.77;44.3;795.384615384615
21.85;44.3;795.384615384615
21.94;44.3;795.384615384615
22.02;44.3;795.384615384615
22.1;44.3;795.384615384615
22.19;44.3;795.384615384615
22.27;44.3;795.384615384615
22.35;44.6;798.8461538461536
22.44;44.7;799.9999999999998
22.52;44.8;801.153846153846
22.6;44.8;801.153846153846
22.69;44.8;801.153846153846
