Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
9.03;24.9;26.8126;907.0;750.4000000000001;187.60000000000005;24.996208627215406;1189.6212860534918;22.0
9.19;25.1;26.9128;887.0;713.6;178.4;25.1196458016231;1188.548367298221;22.0
9.36;25.2;27.013;877.0;713.6;178.4;25.226751283681974;1185.6798020739243;22.0
9.53;25.3;27.1126;814.0;680.8000000000001;170.20000000000002;25.37633256622551;1182.988924678279;22.0
9.69;25.5;27.2128;855.0;680.8000000000001;170.20000000000002;25.47179352011248;1177.429048521613;22.0
9.86;25.6;27.313;751.0;663.1999999999999;165.8;25.64531941891581;1172.6371706863824;22.0
10.03;25.6;27.4126;781.0;663.1999999999999;165.8;25.7326534532965;1163.7695499352526;22.0
10.19;25.8;27.5128;827.0;605.6000000000001;151.4;25.847581976134347;1158.5295245469865;22.0
10.36;25.9;27.6124;844.0;605.6000000000001;151.4;25.942161216192165;1153.6906619606418;22.0
10.53;26.0;27.712600000000002;836.0;653.5999999999999;163.39999999999998;26.06557273661313;1150.3019328704127;22.0
10.69;26.1;27.8128;898.0;653.5999999999999;163.39999999999998;26.137643336489244;1146.7551408909853;22.0
10.86;26.2;27.912399999999998;898.0;696.0;174.0;26.251287541582048;1145.8594198075289;22.0
11.03;26.2;28.0126;936.0;696.0;174.0;26.33279174510328;1144.3847093965505;22.0
11.19;26.4;28.1128;920.0;727.2;181.8;26.451676493181125;1145.7542519498984;22.0
11.36;26.5;28.213;951.0;727.2;181.8;26.53217285476649;1145.2618417995386;22.0
11.53;26.6;28.3126;916.0;738.4000000000001;184.60000000000005;26.654144756414627;1146.6288898436644;22.0
11.69;26.7;28.4128;959.0;738.4000000000001;184.60000000000005;26.740267033092717;1145.8348063345375;22.0
11.86;26.9;28.513;791.0;744.8000000000001;186.20000000000005;26.926363633991173;1145.8708894371066;22.0
12.03;26.9;28.6132;838.0;744.8000000000001;186.20000000000005;27.022316233497644;1139.4222648792293;22.0
12.19;27.1;28.7128;781.0;649.6;162.4;27.165120482408383;1135.2194439264943;22.0
12.36;27.2;28.813;813.0;649.6;162.4;27.26713110909389;1129.3112547046599;22.0
12.53;27.3;28.9132;796.0;631.9999999999999;158.0;27.391417338064084;1123.8708605164857;22.0
12.69;27.4;29.0128;748.0;631.9999999999999;158.0;27.49907894685583;1118.159196861009;22.0
12.86;27.5;29.113;823.0;632.8000000000001;158.20000000000005;27.57617785640237;1114.8000616987615;22.0
13.03;27.6;29.2132;790.0;632.8000000000001;158.20000000000005;27.6923596271926;1112.5558638100522;22.0
13.19;27.8;29.3134;789.0;664.0;165.99999999999997;27.83435969429594;1109.8229323142948;22.0
13.36;27.9;29.413;753.0;664.0;165.99999999999997;27.93749997004301;1104.8016938779665;22.0
13.53;28.0;29.5132;760.0;636.8000000000001;159.20000000000005;28.06264323410831;1100.3780465357002;22.0
13.69;28.1;29.6134;776.0;636.8000000000001;159.20000000000005;28.173069279322505;1095.7586486150153;22.0
13.86;28.2;29.713;738.0;637.6;159.4;28.284997828961572;1091.9682018801043;22.0
14.03;28.3;29.813200000000002;829.0;637.6;159.4;28.35448075076832;1087.7582846922157;22.0
14.19;28.5;29.9134;727.0;676.0;168.99999999999997;28.533800413130585;1085.8668199820165;22.0
14.36;28.7;30.0136;664.0;676.0;168.99999999999997;28.669560564054805;1078.785099841855;22.0
14.53;28.8;30.1132;647.0;541.6;135.40000000000003;28.804217887804718;1069.6269968351673;22.0
14.69;28.9;30.2134;663.0;541.6;135.40000000000003;28.913622774917137;1060.49306896489;22.0
14.86;29.0;30.3136;687.0;560.8000000000001;140.20000000000002;29.01961996531703;1053.559175058459;22.0
15.03;29.1;30.4132;709.0;560.8000000000001;140.20000000000002;29.136238080000414;1046.679932699917;22.0
15.19;29.2;30.5134;715.0;580.8000000000002;145.20000000000002;29.249408953687933;1040.789521720937;22.0
15.36;29.3;30.613599999999998;762.0;580.8000000000002;145.20000000000002;29.34491241811399;1036.00957707137;22.0
15.53;29.4;30.7138;701.0;591.2;147.79999999999998;29.47653175665549;1031.9590770260768;22.0
15.69;29.5;30.8134;790.0;591.2;147.79999999999998;29.559569827123045;1027.901809828607;22.0
15.86;29.6;30.9136;749.0;603.9999999999999;151.0;29.672494262298894;1025.72417372916;22.0
16.03;29.7;31.0138;756.0;603.9999999999999;151.0;29.780457780545394;1022.2161609348461;22.0
16.19;29.9;31.114;768.0;578.4;144.6;29.886496118093714;1018.9581310195691;22.0
16.36;30.0;31.2136;776.0;578.4;144.6;30.002328430073344;1016.0631037739663;22.0
16.53;30.1;31.3138;685.0;593.6;148.4;30.139075684476346;1013.4477591247521;22.0
16.69;30.2;31.414;676.0;593.6;148.4;30.247280769266993;1008.566790293612;22.0
16.86;30.4;31.5142;688.0;520.8000000000001;130.20000000000005;30.35813930497892;1002.5860794182024;22.0
17.03;30.5;31.613799999999998;672.0;520.8000000000001;130.20000000000005;30.48033642399632;995.7315752109062;22.0
17.19;30.5;31.714;773.0;520.0;130.0;30.56086988436724;990.617609326959;22.0
17.36;30.6;31.8142;873.0;520.0;130.0;30.633543918328545;989.9843617392069;22.0
17.53;30.8;31.9132;761.0;668.8000000000001;167.20000000000002;30.75446628124215;991.8119035957391;22.0
17.69;30.9;32.0128;732.0;668.8000000000001;167.20000000000002;30.873950464230038;990.9496249585261;22.0
17.86;31.0;32.1142;677.0;570.4;142.6;31.00214761732149;987.7248299037129;22.0
18.03;31.1;32.2138;668.0;570.4;142.6;31.122274147022818;982.7539982429936;22.0
18.19;31.2;32.3134;639.0;527.2;131.8;31.23631043244469;977.7575118315877;22.0
18.36;31.2;32.413;703.0;527.2;131.8;31.30292215173832;972.0457806168029;22.0
18.53;31.4;32.5132;769.0;649.6;162.4;31.416429661284962;972.4332621748116;22.0
18.69;31.5;32.6134;756.0;649.6;162.4;31.522682497919327;971.5479400846792;22.0
18.86;31.6;32.7136;684.0;582.4;145.6;31.64532539318505;969.8306520911526;22.0
19.03;31.8;32.813199999999995;733.0;582.4;145.6;31.739426803995507;966.8766598550549;22.0
19.19;31.9;32.913399999999996;643.0;544.0;136.0;31.889257127343722;963.5145805542171;22.0
19.36;32.0;33.0136;628.0;544.0;136.0;32.00321180487643;956.9379074285561;22.0
19.53;32.1;33.1138;557.0;497.59999999999997;124.39999999999999;32.13122867479721;950.9860912333015;22.0
19.69;32.2;33.2134;567.0;497.59999999999997;124.39999999999999;32.24565027654069;942.175457195384;22.0
19.86;32.3;33.3136;573.0;468.8;117.2;32.35857873716944;934.1933648939284;22.0
20.03;32.4;33.4138;642.0;468.8;117.2;32.45263183175386;928.1919096286869;22.0
20.19;32.5;33.5134;648.0;532.8000000000001;133.20000000000005;32.55953803009039;924.3461423972296;22.0
20.36;32.7;33.6136;725.0;532.8000000000001;133.20000000000005;32.65600273869038;922.2077114752457;22.0
20.53;32.8;33.7138;664.0;526.4;131.6;32.76798404901063;920.0772602320495;22.0
20.69;32.9;33.8134;705.0;526.4;131.6;32.87259826672953;918.459933381583;22.0
20.86;32.9;33.9136;688.0;530.4000000000001;132.6;32.97666941732898;916.6070868405428;22.0
21.03;33.0;34.0138;724.0;530.4000000000001;132.6;33.06177627151501;915.4303115257288;22.0
21.19;33.2;34.1134;705.0;586.4;146.6;33.1816435408848;915.7577321573965;22.0
21.36;33.3;34.2136;741.0;586.4;146.6;33.27557471602898;913.9577675794471;22.0
21.53;33.4;34.3138;693.0;592.0;148.0;33.4259090951714;915.026391322567;22.0
21.69;33.5;34.414;762.0;592.0;148.0;33.52464915698575;914.6731142686845;22.0
21.86;33.6;34.5142;733.0;579.2;144.79999999999998;33.652044320243434;915.5157369694533;22.0
22.03;33.7;34.6138;800.0;579.2;144.79999999999998;33.752400884200476;916.9641552046173;22.0
22.19;33.8;34.714;835.0;655.2;163.8;33.84966830104313;919.9529285816874;22.0
22.36;33.9;34.8142;851.0;655.2;163.8;33.95101387887714;924.46659502975;22.0
22.53;34.0;34.9138;762.0;639.1999999999999;159.8;34.05316353047869;928.2458767457582;22.0
22.69;34.1;35.014;704.0;639.1999999999999;159.8;34.128922903397836;928.2331758163845;22.0
22.86;34.3;35.1142;584.0;530.4000000000001;132.6;34.27065034049742;925.3552669975082;22.0
23.03;34.3;35.2144;525.0;530.4000000000001;132.6;34.37253942123163;916.796475667608;22.0
23.19;34.5;35.314;464.0;395.20000000000005;98.80000000000001;34.496287611453035;907.3510951889411;22.0
23.36;34.6;35.4142;396.0;395.20000000000005;98.80000000000001;34.57757072841874;893.6541444479689;22.0
23.53;34.7;35.5144;371.0;313.59999999999997;78.39999999999999;34.70659834982205;878.8504004042568;22.0
23.69;34.7;35.614599999999996;329.0;313.59999999999997;78.39999999999999;34.778254335311644;862.2070078045839;22.0
23.86;34.8;35.7142;334.0;273.6;68.4;34.852038492416014;846.2826709069025;22.0
24.03;34.9;35.8144;334.0;273.6;68.4;34.918149584789106;830.5096808492897;22.0
24.19;34.9;35.9146;313.0;257.6;64.4;34.97653517112883;814.8173985791261;22.0
24.36;35.0;36.0142;346.0;257.6;64.4;35.01300117477481;801.253457982112;22.0
24.53;35.0;36.1144;329.0;266.40000000000003;66.60000000000002;35.0721006174058;787.110329256338;22.0
24.7;35.1;36.2146;321.0;266.40000000000003;66.60000000000002;35.14357400236212;773.4957602774892;22.0
24.86;35.2;36.3148;313.0;251.99999999999997;63.0;35.21365111693022;759.7642788629154;22.0
25.03;35.2;36.4144;286.0;251.99999999999997;63.0;35.26773596597846;745.2329499511071;22.0
25.2;35.3;36.5146;290.0;236.0;59.0;35.32610319498637;731.2534903805367;22.0
25.36;35.3;36.6148;276.0;236.0;59.0;35.368448573530756;717.2315518802188;22.0
25.53;35.4;36.7144;261.0;230.40000000000003;57.6;35.439262099042566;703.611723648738;22.0
25.7;35.5;36.8146;268.0;230.40000000000003;57.6;35.487199489104235;690.9579173164907;22.0
25.86;35.6;36.9148;222.0;191.20000000000002;47.800000000000004;35.5794945995099;676.7050186279918;22.0
26.03;35.6;37.0;186.0;191.20000000000002;47.800000000000004;35.64688824849299;660.7742561203662;22.0
26.2;35.8;37.0;161.0;148.0;37.0;35.7248142795677;644.7360953899353;22.0
26.36;35.8;37.0;115.0;148.0;37.0;35.82075744370218;627.3734088770796;22.0
26.53;35.8;37.0;131.0;92.8;23.200000000000006;35.85514960605738;609.2625116834346;22.0
26.7;35.9;37.0;127.0;92.8;23.200000000000006;35.924492181189734;594.4426479051266;22.0
26.86;36.0;37.0;76.0;79.2;19.8;36.01025185895744;577.3919939203827;22.0
27.03;36.0;37.0;93.0;79.2;19.8;36.04622507729945;559.1237331625935;22.0
27.2;36.1;37.0;118.0;92.0;23.0;36.07198206538024;542.9002946043696;22.0
27.36;36.1;37.0;108.0;92.0;23.0;36.12959224406854;527.8140379929354;22.0
27.53;36.1;37.0;137.0;95.2;23.799999999999997;36.14770678230256;513.2005656979222;22.0
27.7;36.1;37.0;177.0;95.2;23.799999999999997;36.15254537931547;500.6439296918612;22.0
27.86;36.0;37.0;262.0;156.79999999999998;39.199999999999996;36.111833323056025;490.1298760480339;22.0
28.03;36.0;37.0;339.0;156.79999999999998;39.199999999999996;36.07466771356079;484.8920791501614;22.0
28.2;35.7;37.0;514.0;323.20000000000005;80.80000000000001;35.930241937785794;482.6399874557529;22.0
28.36;36.0;37.0;513.0;323.20000000000005;80.80000000000001;35.91278574953752;488.52643476210267;22.0
28.53;36.0;37.0;392.0;348.0;87.0;36.00491471485007;492.86166971497664;22.0
28.7;35.8;37.0;390.0;348.0;87.0;36.00961569726833;492.01608041638576;22.0
28.86;35.6;37.0;421.0;357.6;89.4;35.906161759451045;491.7950306064582;22.0
29.03;35.7;37.0;586.0;357.6;89.4;35.75019739592948;496.74798598877226;22.0
29.2;35.8;37.0;593.0;504.8;126.2;35.78661720689694;507.80502334923875;22.0
29.36;35.8;37.0;499.0;504.8;126.2;35.84448983683088;515.3500560559648;22.0
29.53;36.0;37.0;413.0;351.20000000000005;87.80000000000001;35.92052884440544;518.4056523688205;22.0
29.7;36.0;37.0;305.0;351.20000000000005;87.80000000000001;36.0100027253227;516.419128779225;22.0
29.86;35.9;37.0;301.0;256.00000000000006;64.0;35.98761720003505;510.9329949665245;22.0
30.03;35.9;37.0;355.0;256.00000000000006;64.0;35.967908214122886;507.81392488773395;22.0
30.2;36.0;37.0;337.0;289.6;72.39999999999999;36.01231285218489;505.99152297135;22.0
30.36;36.1;37.0;305.0;289.6;72.39999999999999;36.040229746509276;502.3152644919391;22.0
30.53;36.1;37.0;243.0;220.0;55.00000000000001;36.115323900625256;497.032453399314;22.0
30.7;36.1;37.0;228.0;220.0;55.00000000000001;36.1400001168307;489.54247241510393;22.0
30.86;36.1;37.0;241.0;183.20000000000002;45.800000000000004;36.14770442321643;482.2993719635529;22.0
31.03;36.0;37.0;272.0;183.20000000000002;45.800000000000004;36.14280635698141;476.03110772967943;22.0
31.2;36.1;37.0;321.0;227.2;56.8;36.12631308807382;471.86351977524293;22.0
31.36;36.1;37.0;306.0;227.2;56.8;36.140774880397004;469.13896187468123;22.0
31.53;36.2;37.0;253.0;232.8;58.199999999999996;36.20353399899505;465.6651521636645;22.0
31.7;36.3;37.0;207.0;232.8;58.199999999999996;36.26646782372685;459.6861292963056;22.0
31.86;36.3;37.0;154.0;133.6;33.4;36.31973166093445;450.9876842401685;22.0
32.03;36.4;37.0;165.0;133.6;33.4;36.34597884255909;441.4079433771103;22.0
32.2;36.4;37.0;108.0;99.2;24.8;36.40707697151831;432.48436679825454;22.0
32.36;36.4;37.0;105.0;99.2;24.8;36.437475604155516;421.1484584382583;22.0
32.53;36.5;37.0;79.0;88.0;22.0;36.49043548439658;410.5635666249858;22.0
32.7;36.5;37.0;72.0;88.0;22.0;36.52172956642982;398.6418815226613;22.0
32.86;36.5;37.0;102.0;66.39999999999999;16.6;36.531327471468515;387.20590809572127;22.0
33.03;36.6;37.0;124.0;66.39999999999999;16.6;36.54180412104297;377.80862308307934;22.0
33.2;36.6;37.0;93.0;81.60000000000001;20.400000000000002;36.57912276507879;368.9423751631443;22.0
33.36;36.6;37.0;89.0;81.60000000000001;20.400000000000002;36.613638613207556;359.3893142226754;22.0
33.53;36.6;37.0;12.0;40.0;10.0;36.68189583843666;350.3615891959278;22.0
33.7;36.7;37.0;26.0;40.0;10.0;36.70306333946376;338.20386084959034;22.0
33.86;36.6;37.0;162.0;24.8;6.2;36.651390692603854;326.4911868243308;22.0
34.03;36.6;37.0;212.0;24.8;6.2;36.63405592844099;321.4718651105498;22.0
34.2;36.7;37.0;153.0;161.60000000000002;40.400000000000006;36.676121740600074;319.0709862539917;22.0
34.36;36.7;37.0;120.0;161.60000000000002;40.400000000000006;36.705741593278645;314.5619934491208;22.0
34.53;36.7;37.0;115.0;96.0;24.0;36.71708233572049;308.39819858361136;22.0
34.7;36.8;37.0;130.0;96.0;24.0;36.73183376812232;302.7753312612884;22.0
34.86;36.8;37.0;51.0;43.199999999999996;10.8;36.79031028579424;296.16363085285843;22.0
35.03;36.8;37.0;28.0;43.199999999999996;10.8;36.809533265295364;286.7553406449345;22.0
35.2;36.8;37.0;51.0;41.6;10.4;36.815326419436346;277.65535626905876;22.0
35.36;36.8;37.0;81.0;41.6;10.4;36.81640789716002;270.49577695226185;22.0
35.53;36.9;37.0;108.0;90.4;22.6;36.8502263575422;265.16797084805665;22.0
35.7;36.9;37.0;10.0;90.4;22.6;36.89270790618609;257.2217968268296;22.0
35.86;36.9;37.0;9.0;6.4;1.6;36.90586199301671;248.53420915909228;22.0
36.03;36.9;37.0;18.0;6.4;1.6;36.90994815188142;239.67672957170947;22.0
36.2;36.9;37.0;42.0;32.00000000000001;8.0;36.91046641081254;231.9477356723386;22.0
36.36;36.9;37.0;77.0;32.00000000000001;8.0;36.90993089963763;225.94368579018683;22.0
36.53;37.0;37.0;90.0;73.60000000000001;18.400000000000002;36.91889376309143;222.08698943312342;22.0
36.7;37.0;37.0;9.0;73.60000000000001;18.400000000000002;36.97749344597972;216.26524675992238;22.0
36.86;37.0;37.0;4.0;1.6;0.4;36.99674376136502;208.57209195591508;22.0
37.03;37.0;37.0;4.0;1.6;0.4;37.00260198259224;200.89724744069375;22.0
37.2;37.0;37.0;10.0;4.800000000000001;1.2000000000000002;37.00383113215245;193.5211779863443;22.0
37.36;37.0;37.0;24.0;4.800000000000001;1.2000000000000002;37.003519009906746;186.9459212238452;22.0
37.53;37.0;37.0;51.0;33.6;8.4;37.00279231677224;181.57497486482995;22.0
37.7;37.0;37.0;75.0;33.6;8.4;37.002067096218;177.65949597750142;22.0
37.86;37.0;37.0;94.0;72.0;18.0;37.0015110404609;175.1093109933747;22.0
38.03;37.0;37.0;105.0;72.0;18.0;37.001066188004096;173.16662885625254;22.0
38.2;37.0;37.0;113.0;88.80000000000001;22.200000000000003;37.000746167627014;171.80312414300576;22.0
38.36;37.0;37.0;68.0;88.80000000000001;22.200000000000003;37.028587424500245;170.98053094736008;22.0
38.53;37.1;37.0;19.0;50.400000000000006;12.6;37.03789822624759;167.6807588524059;22.0
38.7;37.0;37.0;10.0;50.400000000000006;12.6;37.055327771285334;162.41938150623167;22.0
38.86;37.1;37.0;5.0;16.000000000000004;4.0;37.07958479722005;157.06682420902152;22.0
39.03;37.1;37.0;3.0;16.000000000000004;4.0;37.0908363436295;152.12193948836622;22.0
39.2;37.1;37.0;7.0;19.200000000000003;4.800000000000001;37.12098574712949;147.20092018989942;22.0
39.36;37.2;37.0;0.0;19.200000000000003;4.800000000000001;37.12358118428974;142.15677210154075;22.0
39.53;37.2;37.0;4.0;4.000000000000001;1.0;37.1707075863952;137.26450564244627;22.0
39.7;37.2;37.0;4.0;4.000000000000001;1.0;37.18618133547766;132.4106966497525;22.0
39.86;37.2;37.0;5.0;1.6;0.4;37.19072217967077;128.05626309506374;22.0
40.03;37.2;37.0;6.0;1.6;0.4;37.192084636182486;123.44115087270174;22.0
40.2;37.2;37.0;10.0;4.000000000000001;1.0;37.18644562733139;118.99732329744981;22.0
40.36;37.2;37.0;12.0;4.000000000000001;1.0;37.18973892575182;114.9849321872641;22.0
40.53;37.2;37.0;14.0;8.8;2.1999999999999997;37.19042404699158;111.39750901743395;22.0
40.7;37.2;37.0;14.0;8.8;2.1999999999999997;37.19030578149613;107.7085096978333;22.0
40.86;37.2;37.0;18.0;11.200000000000001;2.8000000000000003;37.189895398402236;104.28323492840428;22.0
41.03;37.2;37.0;23.0;11.200000000000001;2.8000000000000003;37.1894089986809;101.16566364767661;22.0
41.2;37.3;37.0;17.0;8.000000000000002;2.0;37.21063901361518;98.42321673314281;22.0
41.36;37.2;37.0;10.0;8.000000000000002;2.0;37.22520139303328;95.41367513187672;22.0
41.53;37.2;37.0;17.0;10.4;2.6;37.22167443971496;92.59398121632242;22.0
41.7;37.2;37.0;11.0;10.4;2.6;37.21933830836914;89.88897176659597;22.0
41.86;37.2;37.0;24.0;15.2;3.8;37.19801645399038;87.16575245153119;22.0
42.03;37.2;37.0;47.0;15.2;3.8;37.19045443968098;85.46258620002723;22.0
42.2;37.2;37.0;30.0;16.8;4.2;37.203563012256964;84.3045536556442;22.0
42.36;37.2;37.0;11.0;16.8;4.2;37.231545303031574;83.23481847737271;22.0
42.53;37.2;37.0;10.0;4.800000000000001;1.2000000000000002;37.23288093154965;80.92400935166567;22.0
42.7;37.3;37.0;14.0;4.800000000000001;1.2000000000000002;37.233802292053845;78.69981105318735;22.0
42.86;37.2;37.0;8.0;2.4000000000000004;0.6000000000000001;37.247723115255965;76.82728273964928;22.0
43.03;37.2;37.0;19.0;2.4000000000000004;0.6000000000000001;37.22095271011413;74.39188110042222;22.0
43.2;37.2;37.0;67.0;49.6;12.4;37.19845664078072;73.37384143262567;22.0
43.36;37.2;37.0;92.0;49.6;12.4;37.18935447826666;74.75043215144964;22.0
43.53;37.2;37.0;56.0;85.60000000000001;21.400000000000002;37.20430597963866;76.84850064608301;22.0
43.7;37.2;37.0;59.0;85.60000000000001;21.400000000000002;37.19165187644802;77.32990805633492;22.0
43.86;37.3;37.0;40.0;72.8;18.2;37.20675788419343;78.07406405176347;22.0
44.03;37.3;37.0;4.0;72.8;18.2;37.258446666262365;77.79385229961336;22.0
44.2;37.3;37.0;60.0;48.0;12.0;37.27497238432719;76.49152466771729;22.0
44.36;37.3;37.0;74.0;48.0;12.0;37.28135694681968;75.3024326505566;22.0
44.53;37.3;37.0;107.0;68.8;17.2;37.283533210000336;75.1188142354088;22.0
44.7;37.3;37.0;119.0;68.8;17.2;37.28427381121982;75.37511332979444;22.0
44.86;37.3;37.0;144.0;93.60000000000002;23.400000000000006;37.284585806310425;76.24285711074974;22.0
45.03;37.2;37.0;378.0;93.60000000000002;23.400000000000006;37.223478216282686;82.28040759088428;22.0
45.2;37.3;37.0;602.0;464.79999999999995;116.2;37.23422907182428;101.59413412318835;22.0
45.36;37.3;37.0;606.0;464.79999999999995;116.2;37.27154963919817;124.5300123386318;22.0
45.53;37.3;37.0;703.0;562.4;140.6;37.27403543100628;146.76847118296806;22.0
45.7;37.3;37.0;775.0;562.4;140.6;37.29005629780839;175.54077574606987;22.0
45.86;37.3;37.0;867.0;683.2;170.8;37.29865433676538;207.09346374980527;22.0
46.03;37.3;37.015;958.0;683.2;170.8;37.30518772252117;242.61295672265786;22.0
46.2;37.4;37.1152;949.0;752.8000000000001;188.20000000000002;37.36124080648109;279.1410903651544;22.0
46.36;37.4;37.2154;910.0;752.8000000000001;188.20000000000002;37.40008801752219;313.0917979184701;22.0
46.53;37.4;37.3156;976.0;780.8000000000001;195.20000000000002;37.41545949679686;343.2396092729901;22.0
46.7;37.4;37.4152;1060.0;780.8000000000001;195.20000000000002;37.42493844119954;378.2995069676216;22.0
46.86;37.5;37.5154;1109.0;887.1999999999999;221.8;37.45900613281323;415.50067342787344;22.0
47.03;37.5;37.615;1104.0;887.1999999999999;221.8;37.49025695628921;451.8343479965479;22.0
47.2;37.5;37.7152;1028.0;822.4;205.6;37.56193402540931;486.47607753214464;22.0
47.36;37.6;37.815400000000004;983.0;822.4;205.6;37.61312500198102;516.7147394237837;22.0
47.53;37.7;37.915600000000005;1035.0;827.9999999999999;207.0;37.639962645732446;542.0503121468477;22.0
47.7;37.8;38.0158;1040.0;827.9999999999999;207.0;37.69495559821754;571.4645989876512;22.0
47.86;37.8;38.116;871.0;827.9999999999999;207.0;37.80693818041062;597.0121224791965;22.0
