Time[min];Temperature[°C];Power[W]
16.52;78.4;333.8461538461521
16.6;78.4;333.8461538461521
16.69;78.4;333.8461538461521
16.77;78.4;333.8461538461521
16.85;78.4;333.8461538461521
16.94;78.4;333.8461538461521
17.02;78.4;333.8461538461521
17.1;78.4;333.8461538461521
17.19;78.4;333.8461538461521
17.27;78.4;362.6923076923085
17.35;78.4;362.6923076923085
17.44;78.4;362.6923076923085
17.52;78.4;362.6923076923085
17.6;78.3;362.6923076923085
17.69;78.3;362.6923076923085
17.77;78.3;362.6923076923085
17.85;78.3;362.6923076923085
17.94;78.3;362.6923076923085
18.02;78.3;391.5384615384606
18.1;78.3;362.6923076923085
18.19;78.3;362.6923076923085
18.27;78.3;362.6923076923085
18.35;78.2;391.5384615384606
18.44;78.2;391.5384615384606
18.52;78.2;391.5384615384606
18.6;78.2;391.5384615384606
18.69;78.2;391.5384615384606
18.77;78.2;391.5384615384606
18.85;78.2;391.5384615384606
18.94;78.2;391.5384615384606
19.02;78.2;391.5384615384606
19.1;78.1;420.38461538461695
19.19;78.1;420.38461538461695
19.27;78.1;420.38461538461695
19.35;78.1;420.38461538461695
19.44;78.1;420.38461538461695
19.52;78.1;420.38461538461695
19.6;78.1;420.38461538461695
19.69;78.0;449.2307692307693
19.77;78.1;420.38461538461695
19.85;78.0;420.38461538461695
19.94;78.0;449.2307692307693
20.02;78.0;420.38461538461695
20.1;78.0;420.38461538461695
20.19;78.0;449.2307692307693
20.27;78.0;449.2307692307693
20.35;78.0;449.2307692307693
20.44;78.1;420.38461538461695
20.52;78.1;420.38461538461695
20.6;78.1;449.2307692307693
20.69;78.1;449.2307692307693
20.77;78.1;449.2307692307693
20.85;78.1;449.2307692307693
20.94;78.1;420.38461538461695
21.02;78.1;420.38461538461695
21.11;78.0;449.2307692307693
21.19;78.0;420.38461538461695
21.27;78.0;420.38461538461695
21.36;78.0;449.2307692307693
21.44;78.0;449.2307692307693
21.52;78.0;449.2307692307693
21.61;78.0;449.2307692307693
21.69;77.9;478.0769230769214
21.77;78.0;1999
21.86;77.9;1999
21.94;77.9;1999
22.02;77.9;1999
22.11;77.9;0
22.19;77.9;0
22.27;77.9;0
22.36;78.1;0
22.44;78.2;0
22.52;78.2;0
22.61;78.3;0
22.69;78.3;0
22.77;78.3;0
22.86;78.3;0
22.94;78.3;0
23.02;78.3;0
23.11;78.3;0
23.19;57.9;0
23.27;53.9;0
23.36;53.9;0
23.44;53.9;0
23.52;53.9;0
23.61;53.9;0
23.69;53.9;0
23.77;53.9;0
23.86;45.6;0
23.94;45.1;0
24.02;45.1;0
24.11;45.1;0
24.19;45.1;0
24.27;45.1;0
24.36;45.1;0
24.44;41.6;0
24.52;41.1;0
24.61;40.4;0
24.69;39.7;0
24.77;39.7;0
24.86;39.7;0
24.94;39.7;0
25.02;39.7;0
25.11;39.7;0
25.19;39.7;0
25.27;35.7;0
25.36;35.1;0
25.44;35.1;0
25.52;35.1;0
25.61;35.1;0
25.69;35.1;0
25.77;35.1;0
25.86;35.1;0
25.94;32.4;0
26.02;32.0;0
26.11;32.0;0
26.19;32.0;0
26.27;32.0;0
26.36;32.0;0
26.44;32.0;0
26.52;30.0;0
26.61;29.7;0
26.69;29.3;0
26.77;29.3;0
26.86;29.3;0
26.94;29.3;0
27.02;29.3;0
27.11;29.3;0
27.19;29.3;0
27.27;27.3;0
27.36;27.1;0
27.44;26.9;0
27.52;26.9;0
27.61;26.9;0
27.69;26.9;0
27.77;26.9;0
27.86;26.9;0
27.94;25.6;0
28.02;25.4;0
28.11;25.2;0
28.19;25.2;0
28.27;25.2;0
28.36;25.2;0
28.44;25.2;0
28.52;25.2;0
28.61;24.1;0
28.69;24.0;0
28.78;23.8;0
28.86;23.8;0
28.94;23.8;0
29.03;23.8;0
29.11;23.8;0
29.19;23.8;0
29.28;23.1;0
29.36;22.9;0
29.44;22.8;0
29.53;22.7;0
29.61;22.7;0
29.69;22.7;0
29.78;22.7;0
29.86;22.7;0
29.94;22.7;0
30.03;22.7;0
30.11;21.9;0
30.19;21.8;0
30.28;21.8;0
30.36;21.8;0
30.44;21.8;0
30.53;21.8;0
30.61;21.8;0
30.69;21.2;0
30.78;21.1;0
30.86;21.0;0
30.94;21.0;0
31.03;21.0;0
31.11;21.0;0
31.19;21.0;0
31.28;21.0;0
31.36;21.0;0
31.44;20.6;0
31.53;20.4;0
31.61;20.4;0
31.69;20.4;0
31.78;20.4;0
31.86;20.4;0
31.94;20.4;0
32.03;20.2;0
32.11;20.1;0
32.19;20.1;0
32.28;20.1;0
32.36;20.1;0
32.44;20.1;0
32.53;20.1;0
32.61;20.1;0
32.69;19.5;0
32.78;19.3;0
32.86;19.2;0
32.94;19.1;0
33.03;19.1;0
33.11;19.1;0
33.19;19.1;0
33.28;19.1;0
33.36;19.1;0
33.44;19.3;0
33.53;19.3;0
33.61;19.3;0
33.69;19.3;0
33.78;19.3;0
33.86;19.3;0
33.94;19.3;0
34.03;19.3;0
34.11;19.3;0
34.19;19.3;0
34.28;19.3;0
34.36;19.3;0
34.44;19.3;0
34.53;19.3;0
34.61;19.3;0
34.69;19.3;0
34.78;19.3;0
34.86;19.5;0
34.94;19.5;0
35.03;19.5;0
35.11;19.5;0
35.19;19.5;0
35.28;19.5;0
35.36;19.5;0
35.44;19.5;0
35.53;19.3;0
35.61;19.3;0
35.69;19.3;0
35.78;19.3;0
35.86;19.3;0
35.94;19.3;0
36.03;19.3;0
36.11;19.3;0
36.19;19.1;0
36.28;19.1;0
36.36;19.1;0
36.44;19.1;0
36.53;19.1;0
36.61;19.1;0
36.69;19.1;0
36.78;19.1;0
36.86;19.1;0
36.94;19.0;0
37.03;19.0;0
37.11;19.0;0
37.19;19.0;0
37.28;19.0;0
37.36;19.0;0
37.44;19.0;0
37.53;19.0;0
37.61;19.0;0
37.69;19.0;0
37.78;18.9;0
37.86;18.9;0
37.95;18.9;0
38.03;18.9;0
38.11;18.9;0
38.2;18.8;0
38.28;18.8;0
38.36;18.8;0
38.45;18.8;0
38.53;18.8;0
38.61;18.8;0
38.7;18.8;0
38.78;18.8;0
38.86;18.8;0
38.95;18.6;0
39.03;18.7;0
39.11;18.7;0
39.2;18.7;0
39.28;18.7;0
39.36;18.7;0
39.45;18.7;0
39.53;18.7;0
39.61;18.7;0
39.7;18.6;0
39.78;18.6;0
39.86;18.6;0
39.95;18.6;0
40.03;18.6;0
40.11;18.6;0
40.2;18.6;0
40.28;18.6;0
40.36;18.4;0
40.45;18.4;0
40.53;18.4;0
40.61;18.4;0
40.7;18.4;0
40.78;18.4;0
40.86;18.4;0
40.95;18.4;0
41.03;18.3;0
41.11;18.3;0
41.2;18.3;0
41.28;18.3;0
41.36;18.3;0
41.45;18.3;0
41.53;18.3;0
41.61;18.3;0
41.7;18.3;0
41.78;18.3;0
41.86;18.2;0
41.95;18.2;0
42.03;18.2;0
42.11;18.2;0
42.2;18.2;0
42.28;18.2;0
42.36;18.2;0
42.45;18.2;0
42.53;18.1;0
42.61;18.1;0
42.7;18.1;0
42.78;18.1;0
42.86;18.1;0
42.95;18.1;0
43.03;18.1;0
43.11;18.1;0
43.2;18.1;0
43.28;18.1;0
43.36;18.1;0
43.45;18.1;0
43.53;18.1;0
43.61;18.1;0
43.7;18.1;0
43.78;18.1;0
43.86;18.3;0
43.95;18.3;0
44.03;18.3;0
44.11;18.3;0
44.2;18.3;0
44.28;18.3;0
44.36;18.3;0
44.45;18.3;0
44.53;18.3;0
44.61;18.3;0
44.7;18.4;0
44.78;18.4;0
44.86;18.4;0
44.95;18.4;0
45.03;18.4;0
45.11;18.4;0
45.2;18.4;0
45.28;18.4;0
45.36;18.4;0
45.45;18.4;0
45.53;18.4;0
45.61;18.4;0
45.7;18.4;0
45.78;18.4;0
45.86;18.4;0
45.95;18.4;0
46.03;18.5;0
46.11;18.5;0
46.2;18.5;0
46.28;18.5;0
46.37;18.5;0
46.45;18.5;0
46.53;18.5;0
46.62;18.5;0
46.7;18.6;0
46.78;18.6;0
46.87;18.6;0
46.95;18.6;0
47.03;18.6;0
47.12;18.6;0
47.2;18.6;0
47.28;18.6;0
47.37;18.6;0
47.45;18.6;0
47.53;18.6;0
47.62;18.6;0
47.7;18.6;0
47.78;18.6;0
47.87;18.6;0
47.95;18.6;0
48.03;18.6;0
48.12;18.6;0
48.2;18.6;0
48.28;18.6;0
48.37;18.6;0
48.45;18.6;0
48.53;18.6;0
48.62;18.6;0
48.7;18.7;0
48.78;18.8;0
48.87;18.8;0
48.95;18.8;0
49.03;18.8;0
49.12;18.8;0
49.2;18.8;0
49.28;18.8;0
49.37;18.6;0
49.45;18.6;0
49.53;18.6;0
49.62;18.6;0
49.7;18.6;0
49.78;18.6;0
49.87;18.6;0
49.95;18.6;0
50.03;18.6;0
50.12;18.6;0
50.2;18.7;0
50.28;18.7;0
50.37;18.7;0
50.45;18.7;0
50.53;18.7;0
50.62;18.7;0
50.7;18.7;0
50.78;18.8;0
50.87;18.7;0
50.95;18.7;0
51.03;18.7;0
51.12;18.7;0
51.2;18.7;0
51.28;18.7;0
51.37;18.8;0
51.45;18.7;0
51.53;18.7;0
51.62;18.7;0
51.7;18.7;0
51.78;18.7;0
51.87;18.7;0
51.95;18.7;0
52.03;18.7;0
52.12;18.8;0
52.2;18.8;0
52.28;18.8;0
52.37;18.8;0
52.45;18.8;0
52.53;18.8;0
52.62;18.8;0
52.7;18.8;0
52.78;18.8;0
52.87;18.9;0
52.95;19.0;0
53.03;19.0;0
53.12;19.0;0
53.2;19.0;0
53.28;19.0;0
53.37;19.0;0
53.45;19.0;0
53.53;19.0;0
53.62;19.0;0
53.7;19.0;0
53.78;19.0;0
53.87;19.0;0
53.95;19.0;0
54.03;19.0;0
54.12;19.0;0
54.2;19.1;0
54.28;19.1;0
54.37;19.1;0
54.45;19.1;0
54.53;19.1;0
54.62;19.1;0
54.7;19.1;0
54.78;19.1;0
54.87;19.1;0
54.95;19.1;0
55.03;19.1;0
55.12;19.1;0
55.2;19.1;0
55.28;19.1;0
55.37;19.1;0
55.45;19.1;0
55.53;19.1;0
55.62;19.2;0
55.7;19.1;0
55.78;19.1;0
55.87;19.1;0
55.95;19.1;0
56.03;19.1;0
56.12;19.1;0
56.2;19.0;0
56.28;18.9;0
56.37;18.9;0
56.45;18.9;0
56.53;18.9;0
56.62;18.9;0
56.7;18.9;0
56.78;18.9;0
56.87;50.3;0
56.95;52.6;0
57.04;53.7;0
57.12;54.2;0
57.2;54.2;0
57.29;54.2;0
57.37;54.2;0
57.45;54.2;0
57.54;54.2;0
57.62;55.5;0
57.7;55.6;0
57.79;55.8;0
57.87;55.8;0
57.95;55.8;0
58.04;55.8;0
58.12;55.8;0
58.2;55.8;0
58.29;56.2;932.6923076923076
58.37;56.2;932.6923076923076
58.45;55.4;923.4615384615383
58.54;55.4;921.153846153846
58.62;55.4;918.8461538461536
58.7;55.4;917.6923076923074
58.79;55.4;916.5384615384612
58.87;55.4;917.6923076923074
58.95;54.8;916.5384615384612
59.04;54.8;916.5384615384612
59.12;54.8;916.5384615384612
59.2;54.8;916.5384615384612
59.29;54.8;916.5384615384612
59.37;54.8;915.3846153846152
59.45;54.8;915.3846153846152
59.54;54.8;914.230769230769
59.62;54.6;914.230769230769
59.7;54.6;914.230769230769
59.79;54.6;914.230769230769
59.87;54.6;914.230769230769
59.95;54.6;914.230769230769
60.04;54.6;914.230769230769
60.12;54.6;914.230769230769
60.2;54.6;914.230769230769
60.29;54.6;914.230769230769
60.37;54.6;914.230769230769
60.45;54.6;914.230769230769
60.54;54.7;915.3846153846152
60.62;54.7;914.230769230769
60.7;54.7;914.230769230769
60.79;54.7;915.3846153846152
60.87;54.7;915.3846153846152
60.95;54.7;915.3846153846152
61.04;54.7;915.3846153846152
61.12;54.7;914.230769230769
61.2;54.7;915.3846153846152
61.29;54.7;916.5384615384612
61.37;54.7;915.3846153846152
61.45;54.7;916.5384615384612
61.54;54.7;916.5384615384612
61.62;54.7;916.5384615384612
61.7;54.8;916.5384615384612
61.79;54.8;916.5384615384612
61.87;54.9;917.6923076923074
61.95;54.9;917.6923076923074
62.04;54.9;916.5384615384612
62.12;54.9;917.6923076923074
62.2;54.9;917.6923076923074
62.29;54.9;917.6923076923074
62.37;54.9;917.6923076923074
62.45;54.9;917.6923076923074
62.54;55.1;918.8461538461536
62.62;55.0;918.8461538461536
62.7;55.0;0
62.79;55.0;0
62.87;55.0;0
62.95;55.0;0
63.04;55.0;0
63.12;55.1;0
63.2;55.1;0
63.29;55.1;0
63.37;55.1;0
63.45;55.1;0
63.54;55.1;0
63.62;55.1;0
63.7;55.1;0
63.79;55.1;0
63.87;55.1;0
63.95;55.1;0
64.04;55.1;0
64.12;55.1;0
64.2;55.1;0
64.29;55.1;0
64.37;55.1;0
64.46;55.1;0
64.54;55.1;0
64.62;55.2;0
64.71;55.2;0
64.79;55.2;0
64.87;55.2;0
64.96;55.2;0
65.04;55.2;0
65.12;55.2;0
65.21;55.2;0
65.29;55.2;0
