Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
11.2;39.9;41.42152;1259.0;1090.4;272.6;39.99566513399151;1236.0887547021675;22.0
11.36;40.0;41.54176;1313.0;1090.4;272.6;40.0752904949742;1251.107392366968;22.0
11.53;40.2;41.66128;1231.0;1032.0;258.0;40.1971092733467;1265.769640867178;22.0
11.7;40.3;41.7808;1189.0;1032.0;258.0;40.320360139079554;1276.597089581616;22.0
11.86;40.4;41.90248;1191.0;938.4000000000001;234.6;40.42756584390094;1285.6547925814514;22.0
12.03;40.5;42.022;1114.0;938.4000000000001;234.6;40.56910261875678;1293.3538890313882;22.0
12.2;40.7;42.14224;1088.0;879.2;219.79999999999998;40.68525297483409;1297.9099536465278;22.0
12.36;40.8;42.26248;1077.0;879.2;219.79999999999998;40.80357317970763;1300.4092825278717;22.0
12.53;41.0;42.382;1067.0;838.4;209.60000000000002;40.94148624265768;1302.4640746386242;22.0
12.7;41.1;42.50224;963.0;838.4;209.60000000000002;41.0900703303791;1301.9596255982767;22.0
12.86;41.2;42.622479999999996;903.0;752.0000000000001;188.0;41.251244534788675;1298.3246203400756;22.0
13.03;41.4;42.742;907.0;752.0000000000001;188.0;41.39607706635889;1292.923860362285;22.0
13.2;41.6;42.86152;793.0;710.4000000000001;177.60000000000002;41.556275631235636;1285.5556489901037;22.0
13.36;41.7;42.98104;765.0;710.4000000000001;177.60000000000002;41.718061163757795;1274.6257947755655;22.0
13.53;41.9;43.10128;660.0;603.9999999999999;151.0;41.90219462518465;1262.68574720918;22.0
13.7;42.1;43.22152;478.0;603.9999999999999;151.0;42.11825560373975;1244.0794763199708;22.0
13.86;42.3;43.34104;505.0;388.0;97.0;42.281946731401874;1221.2344724778368;22.0
14.03;42.4;43.46128;572.0;388.0;97.0;42.414418138459006;1199.2660567780727;22.0
14.2;42.5;43.58152;649.0;463.20000000000005;115.79999999999998;42.52764577617903;1183.7090084825943;22.0
14.36;42.6;43.70104;764.0;463.20000000000005;115.79999999999998;42.63455712670574;1171.4487390892925;22.0
14.53;42.7;43.82128;787.0;607.2;151.79999999999998;42.76389750559681;1164.0483450160784;22.0
14.7;42.8;43.94152;902.0;607.2;151.79999999999998;42.859199983475015;1159.5726499495938;22.0
14.86;42.9;44.06104;1057.0;713.6;178.4;42.936016519070606;1159.9771687457417;22.0
15.03;43.0;44.18128;1028.0;713.6;178.4;43.055110625897385;1166.565626651213;22.0
15.2;43.2;44.30152;1039.0;808.8000000000001;202.20000000000002;43.17703252030602;1172.257435719901;22.0
15.36;43.4;44.42104;911.0;808.8000000000001;202.20000000000002;43.31659165823315;1175.3916991408728;22.0
15.53;43.5;44.54128;743.0;716.0;179.0;43.50075866161551;1172.2134888840396;22.0
15.7;43.8;44.661519999999996;485.0;716.0;179.0;43.72710647523437;1162.599127906558;22.0
15.86;43.9;44.78104;416.0;403.99999999999994;101.0;43.910732742832586;1142.962754276615;22.0
16.03;44.0;44.90128;513.0;403.99999999999994;101.0;44.044968195532306;1121.5014930297718;22.0
16.2;44.1;45.021519999999995;613.0;426.4;106.6;44.16701128053023;1104.5814791297696;22.0
16.36;44.3;45.14176;630.0;426.4;106.6;44.307177699832124;1093.0745758846601;22.0
16.53;44.3;45.262;702.0;515.2;128.8;44.38933487999148;1083.4719932076482;22.0
16.7;44.5;45.381519999999995;892.0;515.2;128.8;44.48165314422613;1082.2029048047798;22.0
16.86;44.6;45.50176;881.0;694.4000000000001;173.60000000000002;44.59950011684211;1083.3722978931016;22.0
17.03;44.7;45.622;915.0;694.4000000000001;173.60000000000002;44.71307697082792;1085.3495811745756;22.0
17.2;44.9;45.742239999999995;851.0;727.2;181.8;44.84820481202998;1087.197080488634;22.0
17.36;45.0;45.861760000000004;826.0;727.2;181.8;45.00416317683117;1087.3493261276362;22.0
17.53;45.1;45.982;829.0;620.0000000000001;155.0;45.10387280313938;1084.5604683620718;22.0
17.7;45.2;46.10224;849.0;620.0000000000001;155.0;45.23405203921483;1084.371682214533;22.0
17.86;45.3;46.22176;924.0;681.5999999999999;170.4;45.31425767443467;1085.149580561788;22.0
18.03;45.4;46.342;996.0;681.5999999999999;170.4;45.40194512117452;1090.4390153979664;22.0
18.2;45.6;46.46224;953.0;829.6;207.39999999999998;45.544671600738965;1097.4735565982542;22.0
18.36;45.7;46.582480000000004;898.0;829.6;207.39999999999998;45.67994643867758;1100.36709656435;22.0
18.53;45.8;46.702;860.0;684.8000000000001;171.20000000000002;45.81488561262701;1100.5094726674004;22.0
18.7;46.0;46.82224;789.0;684.8000000000001;171.20000000000002;45.95359699966936;1098.63017715504;22.0
18.86;46.1;46.94176;824.0;654.4000000000001;163.60000000000002;46.093946287356594;1096.0648318387193;22.0
19.03;46.2;47.06128;810.0;654.4000000000001;163.60000000000002;46.217589979320216;1093.0121999456107;22.0
19.2;46.3;47.18152;810.0;647.2;161.8;46.33831716292783;1090.5328586923292;22.0
19.36;46.4;47.3032;862.0;647.2;161.8;46.4449984746491;1089.441092168784;22.0
19.53;46.6;47.42344;919.0;723.2;180.8;46.550885854033844;1090.8473805305198;22.0
19.7;46.7;47.54296;878.0;723.2;180.8;46.66683315425665;1091.874641334128;22.0
19.86;46.8;47.663199999999996;811.0;727.2;181.8;46.822508429118464;1093.2420863810887;22.0
20.03;46.9;47.78272;796.0;727.2;181.8;46.951079076550464;1090.644711999362;22.0
20.2;47.0;47.90224;835.0;697.6;174.4;47.080682652020165;1089.6511282936763;22.0
20.36;47.2;48.02248;816.0;697.6;174.4;47.208031717564275;1088.1662049558538;22.0
20.53;47.3;48.14272;804.0;656.8000000000001;164.20000000000002;47.33303101368097;1086.315651338138;22.0
20.7;47.5;48.26224;870.0;656.8000000000001;164.20000000000002;47.4457118193696;1085.2479746544955;22.0
20.86;47.6;48.38248;809.0;648.8000000000001;162.20000000000005;47.57640841976593;1084.6598781118532;22.0
21.03;47.7;48.50272;729.0;648.8000000000001;162.20000000000005;47.72667157125482;1081.6815149366307;22.0
21.2;47.9;48.62296;849.0;631.9999999999999;158.0;47.81877378706649;1077.3850541302734;22.0
21.36;48.0;48.74248;793.0;631.9999999999999;158.0;47.96950404225845;1076.6576520553658;22.0
21.53;48.1;48.862719999999996;717.0;614.4000000000001;153.60000000000002;48.11828393943708;1073.821849179133;22.0
21.7;48.2;48.98296;722.0;614.4000000000001;153.60000000000002;48.24891740425678;1067.351587482718;22.0
21.86;48.4;49.1032;828.0;655.2;163.8;48.353691170926446;1064.2411001820144;22.0
22.03;48.4;49.22344;839.0;655.2;163.8;48.47382639056687;1062.8651325433036;22.0
22.2;48.6;49.34296;945.0;722.4000000000001;180.60000000000005;48.56480656744971;1064.4522511129744;22.0
22.36;48.6;49.4632;948.0;722.4000000000001;180.60000000000005;48.66754367945126;1068.330922204215;22.0
22.53;48.7;49.583439999999996;1002.0;772.8000000000002;193.20000000000002;48.764507130140586;1073.6114141821984;22.0
22.7;48.8;49.70296;1047.0;772.8000000000002;193.20000000000002;48.85315313654503;1080.5842617115463;22.0
22.87;49.0;49.8232;1100.0;897.6;224.4;48.940356064779245;1090.656109256156;22.0
23.03;49.1;49.943439999999995;935.0;897.6;224.4;49.09940793704779;1100.8819511917075;22.0
23.2;49.3;50.062960000000004;839.0;696.0;174.0;49.24935517242865;1103.3997821298426;22.0
23.37;49.4;50.1832;818.0;696.0;174.0;49.384757784381556;1101.7537259527637;22.0
23.53;49.5;50.30344;818.0;661.6;165.39999999999998;49.511194686808906;1099.9134536268082;22.0
23.7;49.7;50.42368;815.0;661.6;165.39999999999998;49.64051610534105;1098.3024374724675;22.0
23.87;49.8;50.5432;839.0;660.0000000000001;164.99999999999997;49.7605967308293;1095.562960767875;22.0
24.03;49.9;50.66344;771.0;660.0000000000001;164.99999999999997;49.90918476512669;1094.2586667848605;22.0
24.2;50.0;50.78368;829.0;629.5999999999999;157.4;50.018257295150136;1091.5157941409705;22.0
24.37;50.1;50.9032;999.0;629.5999999999999;157.4;50.086845716390016;1091.1617240028502;22.0
24.53;50.2;51.02344;904.0;793.6;198.4;50.2336047874774;1095.7659478699818;22.0
24.7;50.4;51.143679999999996;970.0;793.6;198.4;50.316308069753;1098.474871874778;22.0
24.87;50.5;51.26392;908.0;779.1999999999999;194.8;50.44886541179205;1102.7747404315278;22.0
25.03;50.5;51.38416;913.0;779.1999999999999;194.8;50.583963331127165;1105.566017954001;22.0
25.2;50.7;51.503679999999996;959.0;726.4000000000001;181.60000000000005;50.66268995635793;1107.831648205797;22.0
25.37;50.8;51.62392;944.0;726.4000000000001;181.60000000000005;50.81220779883885;1113.1119825536373;22.0
25.53;51.0;51.74416;937.0;728.0;182.0;50.928086769800075;1115.0212313323555;22.0
25.7;51.1;51.86368;872.0;728.0;182.0;51.08522965674199;1115.7482908438205;22.0
25.87;51.1;51.98392;864.0;663.1999999999999;165.8;51.176291971446076;1113.4650311596688;22.0
26.03;51.3;52.10344;882.0;663.1999999999999;165.8;51.32434151934884;1114.8293147536026;22.0
26.2;51.5;52.22368;879.0;695.2;173.8;51.460315479588495;1114.3201670573135;22.0
26.37;51.6;52.34392;908.0;695.2;173.8;51.56235042480588;1114.104065196673;22.0
26.53;51.7;52.46344;1012.0;771.2;192.8;51.68632305578607;1117.8855555212067;22.0
26.7;51.8;52.5844;1033.0;771.2;192.8;51.81771303519491;1124.7913372640805;22.0
26.87;52.0;52.70392;985.0;818.4000000000001;204.60000000000002;51.969254206883605;1131.5745615035557;22.0
27.03;52.1;52.82416;931.0;818.4000000000001;204.60000000000002;52.081806370644934;1133.7538192671395;22.0
27.2;52.3;52.9444;863.0;752.8000000000001;188.20000000000002;52.23446145201216;1135.6727166001256;22.0
27.37;52.4;53.063919999999996;753.0;752.8000000000001;188.20000000000002;52.411626647528;1133.3198776241072;22.0
27.53;52.6;53.184160000000006;748.0;615.2;153.79999999999998;52.57338409959687;1127.5490169758564;22.0
27.7;52.8;53.3044;757.0;615.2;153.79999999999998;52.692149179197465;1120.9794118416098;22.0
27.87;52.9;53.42464;614.0;535.2;133.8;52.87140225549889;1112.6535377055134;22.0
28.03;53.1;53.544160000000005;479.0;535.2;133.8;53.02964691938875;1098.3320524062979;22.0
28.2;53.3;53.6644;390.0;331.20000000000005;82.80000000000001;53.1731017271353;1077.8657204600388;22.0
28.37;53.3;53.784639999999996;267.0;331.20000000000005;82.80000000000001;53.331381640153054;1053.3896426837732;22.0
28.53;53.5;53.904160000000005;203.0;208.79999999999998;52.2;53.48129027788808;1026.2458849304908;22.0
28.7;53.6;54.0244;162.0;208.79999999999998;52.2;53.60380643364848;996.5087657270844;22.0
28.87;53.7;54.144639999999995;143.0;129.6;32.4;53.71282312395516;967.0460414085919;22.0
29.03;53.8;54.264160000000004;140.0;129.6;32.4;53.797870969562005;940.6248688367325;22.0
29.2;53.8;54.3844;158.0;106.4;26.6;53.858362896911395;911.5563891515601;22.0
29.37;54.0;54.504639999999995;156.0;106.4;26.6;53.943518459916504;884.682709716298;22.0
29.53;54.0;54.62488;105.0;85.60000000000001;21.400000000000002;54.033208573751175;857.989732402998;22.0
29.7;54.0;54.7444;164.0;85.60000000000001;21.400000000000002;54.06162992836464;831.1184485160786;22.0
29.87;54.2;54.86392;150.0;138.4;34.6;54.14348020465196;807.4219074130614;22.0
30.03;54.2;54.98344;101.0;138.4;34.6;54.225680113508716;783.0830246525319;22.0
30.2;54.3;55.0;137.0;97.60000000000001;24.400000000000002;54.269828140430185;759.1867406833737;22.0
30.37;54.3;55.0;118.0;97.60000000000001;24.400000000000002;54.32963666463733;736.4458617589477;22.0
30.53;54.4;55.0;130.0;97.60000000000001;24.400000000000002;54.37132202291845;716.6250109104012;22.0
30.7;54.4;55.0;116.0;97.60000000000001;24.400000000000002;54.4256679530312;695.2384931396671;22.0
30.87;54.5;55.0;161.0;112.00000000000001;28.000000000000004;54.4494602701087;674.915617410586;22.0
31.03;54.5;55.0;121.0;112.00000000000001;28.000000000000004;54.5094963847565;656.637537334681;22.0
31.2;54.6;55.0;128.0;106.4;26.6;54.547700775260815;637.9347208687464;22.0
31.37;54.6;55.0;81.0;106.4;26.6;54.60889051267334;619.4351359713334;22.0
31.53;54.6;55.0;131.0;78.39999999999999;19.599999999999998;54.628395976620425;599.9655943727232;22.0
31.7;54.6;55.0;191.0;78.39999999999999;19.599999999999998;54.6330934601556;583.544003249462;22.0
31.87;54.7;55.0;134.0;140.8;35.199999999999996;54.68542664112079;570.3176568507421;22.0
32.03;54.7;55.0;129.0;140.8;35.199999999999996;54.709360827638214;556.6055274765753;22.0
32.2;54.7;55.0;151.0;124.0;31.0;54.721967718250816;542.4078362920793;22.0
32.37;54.8;55.0;201.0;124.0;31.0;54.74494919810219;530.3509913788523;22.0
32.53;54.7;55.0;179.0;147.20000000000002;36.800000000000004;54.74454204131838;518.6241483330491;22.0
32.7;54.8;55.0;280.0;147.20000000000002;36.800000000000004;54.765105233387374;510.9888405951666;22.0
32.87;54.8;55.0;167.0;135.20000000000002;33.80000000000001;54.80250362158903;501.76383152086936;22.0
33.03;54.8;55.0;172.0;135.20000000000002;33.80000000000001;54.81395735937987;490.99363262235073;22.0
33.2;54.8;55.0;209.0;170.39999999999998;42.6;54.816947440424535;481.69215051360993;22.0
33.37;54.8;55.0;249.0;170.39999999999998;42.6;54.81716281388433;475.28362463449326;22.0
33.53;54.9;55.0;280.0;230.40000000000003;57.6;54.81664641781413;470.0954492350301;22.0
33.7;54.9;55.0;172.0;230.40000000000003;57.6;54.87771693629399;464.6716561518603;22.0
33.87;54.8;55.0;180.0;142.4;35.6;54.870216116051786;454.4985716681026;22.0
34.03;54.9;55.0;251.0;142.4;35.6;54.87171316487726;447.97281424343146;22.0
34.2;54.9;55.0;209.0;167.20000000000002;41.800000000000004;54.89803492718026;442.3992328294161;22.0
34.37;54.9;55.0;211.0;167.20000000000002;41.800000000000004;54.90647538327656;435.64115695858186;22.0
34.53;54.9;55.0;234.0;187.20000000000005;46.80000000000001;54.908695737659265;429.79841059939497;22.0
34.7;54.9;55.0;229.0;187.20000000000005;46.80000000000001;54.93326149670196;425.18777034368355;22.0
34.87;54.9;55.0;254.0;204.00000000000003;51.00000000000001;54.91682139915904;419.93474234514133;22.0
35.03;55.0;55.0;295.0;204.00000000000003;51.00000000000001;54.92044613595216;417.3459790010912;22.0
35.2;55.0;55.0;197.0;154.40000000000003;38.6;54.96751438128089;413.3095368181232;22.0
35.37;55.0;55.0;133.0;154.40000000000003;38.6;54.99275385508445;405.3924318981798;22.0
35.53;55.1;55.0;146.0;112.00000000000001;28.000000000000004;55.00019637626609;397.3886045254898;22.0
35.7;55.0;55.0;88.0;112.00000000000001;28.000000000000004;55.02907638162341;388.30288744282007;22.0
35.87;55.0;55.0;199.0;129.6;32.4;55.02154827555353;380.135312829273;22.0
36.03;55.1;55.0;211.0;129.6;32.4;55.015400211741635;375.52467334187287;22.0
36.2;55.1;55.0;223.0;178.4;44.6;55.03655324058139;371.85576022342264;22.0
36.37;55.1;55.0;102.0;178.4;44.6;55.077950586262524;366.0803776792558;22.0
36.53;55.1;55.0;101.0;84.80000000000001;21.200000000000003;55.0912451407796;357.1317775681564;22.0
36.7;55.1;55.0;131.0;84.80000000000001;21.200000000000003;55.09492493831636;349.1210663785095;22.0
36.87;55.1;55.0;163.0;125.60000000000001;31.4;55.09547190039115;342.86990960551077;22.0
37.03;55.1;55.0;187.0;125.60000000000001;31.4;55.09510819062849;338.3091545933881;22.0
37.2;55.1;55.0;263.0;188.79999999999998;47.199999999999996;55.07692449492911;335.97147158844217;22.0
37.37;55.0;55.0;228.0;188.79999999999998;47.199999999999996;55.07865114371344;335.47833633257653;22.0
37.53;55.1;55.0;407.0;276.0;68.99999999999999;55.03339291261082;336.4772730285915;22.0
37.7;55.1;55.0;313.0;276.0;68.99999999999999;55.05387413216371;340.8934679114184;22.0
37.87;55.0;55.0;323.0;206.4;51.6;55.039404093082275;341.55297763540307;22.0
38.03;55.1;55.0;382.0;206.4;51.6;55.016284422508214;345.33480306900174;22.0
38.2;55.0;55.0;355.0;296.0;74.0;55.01621561988274;350.3163252388957;22.0
38.37;55.0;55.0;374.0;296.0;74.0;55.00354942394305;354.38813785224204;22.0
38.53;55.0;55.0;363.0;293.6;73.39999999999999;54.999720642427995;358.7246359194611;22.0
38.7;55.0;55.0;348.0;293.6;73.39999999999999;54.99883404784667;362.0212957427299;22.0
38.87;55.0;55.0;332.0;268.8;67.2;54.9988024325534;364.80217610661856;22.0
39.03;55.0;55.0;320.0;268.8;67.2;54.999029745841106;366.7465632581782;22.0
39.2;55.1;55.0;312.0;251.20000000000002;62.8;54.999280861629124;368.1408298190006;22.0
39.37;55.0;55.0;129.0;251.20000000000002;62.8;55.06067817474901;367.4932242944128;22.0
39.53;55.1;55.0;222.0;184.0;46.0;55.03969532753946;362.2892728619468;22.0
39.7;55.1;55.0;184.0;184.0;46.0;55.058416053343024;358.82696542857286;22.0
39.87;55.1;55.0;134.0;127.2;31.8;55.084087499692885;353.85762028083263;22.0
40.03;55.1;55.0;145.0;127.2;31.8;55.09226532186855;347.53418896306414;22.0
40.2;55.1;55.0;173.0;132.0;33.0;55.09442596393183;342.1028146570073;22.0
40.37;55.1;55.0;195.0;132.0;33.0;55.09470057453156;338.23333474847846;22.0
40.53;55.1;55.0;214.0;166.4;41.6;55.094439502313996;335.0337370849098;22.0
40.7;55.1;55.0;229.0;166.4;41.6;55.0940741011522;332.8039229002671;22.0
40.87;55.1;55.0;239.0;186.4;46.6;55.093760181741864;331.26077047461416;22.0
41.03;55.1;55.0;246.0;186.4;46.6;55.0935150514866;330.1677185981031;22.0
41.2;55.1;55.0;251.0;196.8;49.2;55.08313994646241;329.37185276372975;22.0
41.37;55.0;55.0;349.0;196.8;49.2;55.0421984622583;331.47675191562007;22.0
41.53;55.1;55.0;426.0;345.59999999999997;86.4;55.037732616633335;338.0572739599305;22.0
41.7;55.0;55.0;296.0;345.59999999999997;86.4;55.03859739961018;341.70749248609235;22.0
41.87;55.1;55.0;347.0;278.4000000000001;69.60000000000001;55.02149854496332;345.07029087699993;22.0
42.03;55.0;55.0;327.0;278.4000000000001;69.60000000000001;55.0221601820015;348.5295392094928;22.0
42.2;55.1;55.0;374.0;300.79999999999995;75.2;55.033477895440576;352.4597027165967;22.0
42.37;55.2;55.0;197.0;300.79999999999995;75.2;55.075095174529224;352.69668891218794;22.0
42.53;55.4;55.0;25.0;9.600000000000001;2.4000000000000004;55.23769122843085;346.3956319147523;22.0
42.7;55.6;55.0;1.0;9.600000000000001;2.4000000000000004;55.431622394090255;334.983704828931;22.0
42.87;55.7;55.0;0.0;0.0;0.0;55.57133823691181;323.19547167429846;22.0
43.03;55.8;55.0;0.0;0.0;0.0;55.66799315476315;311.63271982193106;22.0
43.2;55.8;55.0;0.0;0.0;0.0;55.746452633758025;300.48916294927267;22.0
43.37;55.8;55.0;0.0;0.0;0.0;55.772723927347656;289.3825593249276;22.0
43.53;55.8;55.0;0.0;0.0;0.0;55.78027027672836;279.48985578151013;22.0
43.7;55.9;55.0;0.0;0.0;0.0;55.782161996121104;269.00955463859515;22.0
43.87;55.8;55.0;0.0;0.0;0.0;55.828855737297275;259.3873459291356;22.0
44.03;55.9;55.0;0.0;0.0;0.0;55.858474144405236;249.70795339235355;22.0
44.2;55.9;55.0;0.0;0.0;0.0;55.85639219763166;240.52031671029326;22.0
44.37;55.9;55.0;0.0;0.0;0.0;55.85927995848697;231.65503295725725;22.0
44.53;55.8;55.0;0.0;0.0;0.0;55.846047585149584;223.04873123160897;22.0
44.7;55.8;55.0;0.0;0.0;0.0;55.81807731135372;214.74775150324243;22.0
44.87;55.8;55.0;0.0;0.0;0.0;55.7925242687612;206.72475462845097;22.0
45.03;55.8;55.0;0.0;0.0;0.0;55.79915837451109;199.78720533717225;22.0
45.2;55.8;55.0;0.0;0.0;0.0;55.78056018262603;192.36984558277092;22.0
45.37;55.8;55.0;0.0;0.0;0.0;55.77334064608859;185.20882786976662;22.0
45.53;55.8;55.0;0.0;0.0;0.0;55.7701661947449;178.3836603534973;22.0
45.7;55.8;55.0;0.0;0.0;0.0;55.76834815844976;171.6849232374392;22.0
45.87;55.8;55.0;0.0;0.0;0.0;55.7670918090301;165.47550636646275;22.0
46.03;55.8;55.0;0.0;0.0;0.0;55.74932752701182;159.9508693786657;22.0
46.2;55.7;55.0;0.0;5.6000000000000005;1.4000000000000001;55.71816901111719;154.09802814585387;22.0
46.37;55.7;55.0;0.0;5.6000000000000005;1.4000000000000001;55.68272733475006;148.71072768148647;22.0
46.53;55.7;55.0;0.0;17.6;4.3999999999999995;55.669753494260256;143.7278927578513;22.0
46.7;55.7;55.0;0.0;17.6;4.3999999999999995;55.66490882454224;139.09181307411927;22.0
46.87;55.7;55.0;0.0;16.000000000000004;4.0;55.66272217639638;134.6251313108248;22.0
47.03;55.7;55.0;0.0;16.000000000000004;4.0;55.661524260286235;130.4551542081751;22.0
47.2;55.7;55.0;0.0;20.8;5.2;55.66070672642884;126.59723651103639;22.0
47.37;55.6;55.0;0.0;20.8;5.2;55.63292918641785;122.80087353548303;22.0
47.53;55.6;55.0;2.0;32.800000000000004;8.200000000000003;55.58500650442359;119.3251064467577;22.0
