Time[min];Temperature[°C];Power[W]
0.01;NaN;NaN
0.1;NaN;0
0.18;NaN;0
0.26;NaN;0
0.35;41.5;0
0.43;41.6;0
0.51;41.6;0
0.6;41.6;0
0.68;41.6;0
0.76;41.6;0
0.85;41.5;0
0.93;41.6;0
1.01;41.6;0
1.1;41.5;0
1.18;41.5;0
1.26;41.5;0
1.35;41.5;0
1.43;41.5;0
1.51;41.5;0
1.6;41.5;0
1.68;41.5;0
1.76;41.5;0
1.85;41.5;0
1.93;41.5;0
2.01;41.5;0
2.1;41.5;0
2.18;41.5;0
2.26;41.5;0
2.35;41.5;0
2.43;41.5;0
2.51;41.5;0
2.6;41.5;0
2.68;41.5;0
2.76;41.5;0
2.85;41.5;0
2.93;41.5;0
3.01;41.5;0
3.1;41.5;0
3.18;41.5;0
3.26;41.5;0
3.35;41.5;0
3.43;41.5;0
3.51;41.5;0
3.6;41.5;0
3.68;41.5;0
3.76;41.5;0
3.85;41.5;0
3.93;41.5;0
4.01;41.5;0
4.1;41.5;0
4.18;41.5;0
4.26;41.5;0
4.35;41.5;0
4.43;41.5;0
4.51;41.5;0
4.6;41.5;0
4.68;41.5;0
4.76;41.5;0
4.85;41.5;0
4.93;41.5;0
5.01;41.5;0
5.1;41.5;0
5.18;41.5;0
5.26;41.5;0
5.35;41.5;0
5.43;41.5;0
5.51;41.5;0
5.6;41.5;0
5.68;41.5;0
5.76;41.5;0
5.85;41.5;0
5.93;41.5;0
6.01;41.5;0
