Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
7.36;36.0;19.326;1500.0;36.23953228924903;1799.7919984024988;22.0
7.53;36.0;19.493000000000002;1500.0;36.25256022759348;1802.2833655093868;22.0
7.7;36.1;19.659;1500.0;36.292533816866516;1805.045275591263;22.0
7.86;36.1;19.826;1500.0;36.337618947379205;1807.7242044392813;22.0
8.03;36.2;19.994;1500.0;36.395366169929055;1810.3788093383037;22.0
8.2;36.3;20.159;1500.0;36.49600031727356;1813.127204371367;22.0
8.36;36.4;20.326999999999998;1500.0;36.54989432458861;1815.5667779709106;22.0
8.53;36.5;20.492;1500.0;36.63953951417455;1817.8738099552343;22.0
8.7;36.5;20.66;1500.0;36.72031696636126;1820.238272110855;22.0
8.86;36.7;20.826999999999998;1500.0;36.825268809527664;1822.6342342211083;22.0
9.03;36.7;20.993000000000002;1500.0;36.91599331414103;1824.8766723304084;22.0
9.2;36.8;21.16;1500.0;37.000400671177246;1827.0141280724977;22.0
9.36;36.9;21.326;1500.0;37.07597223452018;1828.9889678363168;22.0
9.53;37.0;21.494;1500.0;37.19985833742475;1831.0248860232116;22.0
9.7;37.2;21.66;1500.0;37.28478216283911;1832.9292041679803;22.0
9.86;37.2;21.826999999999998;1500.0;37.40351277926381;1834.9315605132347;22.0
10.03;37.4;21.994;1500.0;37.52375531482178;1836.8530779492858;22.0
10.2;37.5;22.16;1500.0;37.64645334009668;1838.5968562169603;22.0
10.36;37.6;22.328;1500.0;37.775292424136374;1840.4184354090883;22.0
10.53;37.8;22.493000000000002;1500.0;37.891955106469446;1842.1175874396688;22.0
10.7;37.9;22.661;1500.0;38.03295134315377;1843.865816854295;22.0
10.86;38.0;22.826999999999998;1500.0;38.154038411723256;1845.4448033817637;22.0
11.03;38.1;22.994;1500.0;38.281416007895125;1846.9195467149693;22.0
11.2;38.3;23.16;1500.0;38.42130919191385;1848.4767959594762;22.0
11.36;38.4;23.328;1500.0;38.55663375753516;1849.956658805057;22.0
11.53;38.6;23.493000000000002;1500.0;38.685682012040324;1851.353101502716;22.0
11.7;38.6;23.661;1500.0;38.8028368625758;1852.6288047930661;22.0
11.86;38.7;23.826999999999998;1500.0;38.89970835012476;1853.7132663896648;22.0
12.03;38.9;23.993000000000002;1500.0;39.00012249598144;1854.8230739597143;22.0
12.2;39.0;24.161;1500.0;39.14795191941475;1856.1209149428178;22.0
12.36;39.1;24.328;1500.0;39.25922975022062;1857.1972361904827;22.0
12.53;39.2;24.494;1500.0;39.366457401685295;1858.1660992625364;22.0
12.7;39.4;24.66;1500.0;39.530887958929256;1859.426827290737;22.0
12.86;39.6;24.826999999999998;1500.0;39.65421205354605;1860.4372623239005;22.0
13.03;39.8;24.993000000000002;1500.0;39.840338445152426;1861.7171136720626;22.0
13.2;40.0;25.161;1500.0;40.01965668821145;1862.8846900598892;22.0
13.36;40.2;25.328;1500.0;40.233001345241775;1864.2065482361822;22.0
13.53;40.4;25.494;1500.0;40.45346167437665;1865.513598505196;22.0
13.7;40.7;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
13.86;40.9;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
14.03;41.0;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
14.2;41.3;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
14.36;41.5;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
14.53;41.7;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
14.7;41.8;25.656;0.0;40.670889613956795;1866.7551785178168;22.0
14.86;42.0;25.685000000000002;1500.0;40.85607179131402;1865.9769473578372;22.0
15.03;42.1;25.853;1500.0;41.84149941492987;1870.9668542291026;22.0
15.2;42.4;26.018;0.0;42.258038085215404;1808.0231794978054;22.0
15.36;42.5;26.186;0.0;42.530816342440744;1740.1330422987996;22.0
15.53;42.6;26.353;0.0;42.684726340542795;1680.4659970565585;22.0
15.7;42.8;26.519;0.0;42.823902878538654;1616.8222253466367;22.0
15.86;42.8;26.686;0.0;42.94535179998982;1555.1745040476558;22.0
16.03;43.0;26.852;0.0;43.05687947665942;1496.2088179682974;22.0
16.2;43.1;27.019;0.0;43.17513036199682;1439.539288643276;22.0
16.37;43.2;27.186999999999998;0.0;43.288712674377145;1385.0235104317042;22.0
16.53;43.3;27.353;0.0;43.36694088744343;1332.1198376423054;22.0
16.7;43.4;27.52;0.0;43.46499004966648;1286.9868992021998;22.0
16.87;43.5;27.686;0.0;43.56971124104671;1238.2868168413481;22.0
17.03;43.6;27.852;0.0;43.63481158015297;1190.9861274284865;22.0
17.2;43.7;28.02;0.0;43.73574015704166;1145.9539211740691;22.0
17.37;43.8;28.187;0.0;43.831848089873795;1116.611493754971;22.0
17.53;43.8;28.353;0.0;43.90943432985838;1073.8245278929294;22.0
17.7;43.9;28.519;0.0;43.97906115019379;1036.9541388333027;22.0
17.87;44.0;28.686;0.0;44.03432087879741;997.6145788800849;22.0
18.03;44.1;28.853;0.0;44.12881057767291;960.1997977213982;22.0
18.2;44.1;29.02;0.0;44.18160155860588;924.2204542662827;22.0
18.37;44.2;29.187;0.0;44.23755555102989;889.2142196434581;22.0
18.53;44.3;29.354;0.0;44.27745389559152;855.6685976871277;22.0
18.7;44.3;29.519;0.0;44.35396719624052;823.0135550791565;22.0
18.87;44.3;29.686;0.0;44.37626109569071;791.9092923527674;22.0
19.03;44.4;29.853;0.0;44.43841798530893;764.9982693792108;22.0
19.2;44.5;30.02;0.0;44.49797865438247;735.9542269672281;22.0
19.37;44.5;30.187;0.0;44.54804305619993;708.1468866486863;22.0
19.53;44.6;30.354;0.0;44.589968770861105;681.2129316548496;22.0
19.7;44.6;30.52;0.0;44.639600225691794;655.5057051698575;22.0
19.87;44.6;30.688;0.0;44.654006097455714;630.468059538588;22.0
20.03;44.7;30.853;0.0;44.69176389912463;608.8858425666376;22.0
20.2;44.7;31.021;0.0;44.741936348439744;585.959507122047;22.0
20.37;44.8;31.188;0.0;44.77304503727819;563.821279021455;22.0
20.53;44.8;31.354;0.0;44.821590454063376;542.6170257576235;22.0
20.7;44.8;31.521;0.0;44.836131470220494;521.820643773544;22.0
20.87;44.8;31.689;0.0;44.838903263828165;501.8897326908819;22.0
21.03;44.9;31.854;0.0;44.87999365476306;484.8022098238184;22.0
21.2;45.0;32.022;0.0;44.93568583072448;466.66919603717685;22.0
21.37;45.0;32.189;0.0;44.968784354091355;449.0164637049029;22.0
21.53;45.0;32.354;0.0;45.008312202107405;432.0780180028142;22.0
21.7;45.0;32.522;0.0;45.02005384563012;415.5625688186939;22.0
21.87;45.0;32.688;0.0;45.022284415263144;401.4734418365776;22.0
22.03;45.0;32.855000000000004;0.0;45.0216376486059;386.17435659584345;22.0
22.2;45.1;33.022;0.0;45.04743134780187;371.5127136564829;22.0
22.37;45.1;33.188;0.0;45.08830154919805;357.6563274091129;22.0
22.53;45.1;33.356;0.0;45.10542363074105;344.21542122363945;22.0
22.7;45.1;33.521;0.0;45.1099138845943;331.22871011872485;22.0
22.87;45.1;33.689;0.0;45.13543431658992;318.770668923101;22.0
23.03;45.1;33.856;0.0;45.13495039465717;307.9965233898678;22.0
23.2;45.2;34.022;0.0;45.157396031185364;296.3558990375085;22.0
23.37;45.2;34.189;0.0;45.18878112624487;285.14395305131814;22.0
23.53;45.2;34.355000000000004;0.0;45.19809964475401;274.3869422928241;22.0
23.7;45.2;34.522;0.0;45.200112906856965;265.03003642593484;22.0
23.87;45.2;34.689;0.0;45.1998933062725;255.0030371529784;22.0
24.03;45.2;34.856;0.0;45.2125137388687;245.4821053168985;22.0
24.2;45.3;35.022;0.0;45.24227880738402;236.35900020830502;22.0
24.37;45.3;35.19;0.0;45.277057846915106;227.66251484983025;22.0
24.53;45.2;35.357;0.0;45.269179151234916;219.09159534450745;22.0
24.7;45.3;35.524;0.0;45.27366094280117;210.9102937104044;22.0
24.87;45.3;35.689;0.0;45.2678370531599;203.72695328255355;22.0
25.04;45.3;35.857;0.0;45.264490477110954;196.09535907791027;22.0
25.2;45.3;36.022999999999996;0.0;45.28055131860084;188.85305159635683;22.0
25.37;45.3;36.19;0.0;45.26916975801236;181.71274775285067;22.0
25.54;45.3;36.356;0.0;45.280760721088186;174.9219960978875;22.0
25.7;45.3;36.522999999999996;0.0;45.283823607592595;169.03420175402698;22.0
25.87;45.3;36.69;0.0;45.26524702601891;162.62470022132783;22.0
26.04;45.3;36.857;0.0;45.27739479145557;156.6481401253652;22.0
26.2;45.3;37.0;0.0;45.26896406708006;150.80039608649278;22.0
26.37;45.3;37.0;0.0;45.229903355874946;145.0245756437571;22.0
26.54;45.3;37.0;0.0;45.22025941536368;139.58421800662126;22.0
26.7;45.2;37.0;0.0;45.20509028543458;134.35715932525238;22.0
26.87;45.3;37.0;0.0;45.189230151483414;129.78823704006066;22.0
27.04;45.2;37.0;0.0;45.212378298796146;125.12475778592113;22.0
27.2;45.2;37.0;0.0;45.202322642862825;120.45160938481543;22.0
27.37;45.2;37.0;0.0;45.18578277387889;115.90154403899687;22.0
27.54;45.3;37.0;0.0;45.1797515291098;111.60418391855598;22.0
27.7;45.2;37.0;0.0;45.21552580091885;108.0820674133728;22.0
27.87;45.2;37.0;0.0;45.18915724831783;104.01013896234372;22.0
28.04;45.2;37.0;0.0;45.179646377357685;100.13289287921174;22.0
28.2;45.2;37.0;0.0;45.18234615517497;96.50831003267623;22.0
28.37;45.2;37.0;0.0;45.17781232775501;106.76380674688242;22.0
28.54;45.2;37.0;0.0;45.176120626225774;102.88573448667691;22.0
28.7;45.2;37.0;0.0;45.175205984674285;99.44215225595241;22.0
28.87;45.2;37.0;200.0;45.17450776978404;98.68589048130582;22.0
29.04;45.2;37.0;200.0;45.174697822115064;104.68923571083806;22.0
29.2;45.2;37.0;200.0;45.175372519537675;110.42983812747367;22.0
29.37;45.2;37.0;200.0;45.17610986046459;115.43733323146252;22.0
29.54;45.2;37.0;200.0;45.1769577082426;120.79711471470313;22.0
29.7;45.2;37.0;200.0;45.17779964637878;125.97965747682994;22.0
29.87;45.2;37.0;200.0;45.17860699698509;130.90357961184333;22.0
30.04;45.1;37.0;200.0;45.16478422257717;135.5389942618212;22.0
30.2;45.1;37.0;400.0;45.119449634616636;145.73048825112568;22.0
30.37;45.1;37.0;400.0;45.10736989138306;158.10672935084844;22.0
30.54;45.1;37.0;400.0;45.09266126408481;171.27076908411811;22.0
30.7;45.1;37.0;400.0;45.08882461361407;180.16979225186373;22.0
30.87;45.1;37.0;400.0;45.08870860188626;196.39529604130803;22.0
31.04;45.0;37.0;400.0;45.074466932011916;208.0908154818164;22.0
31.2;45.0;37.0;400.0;45.030424219054;219.19109094642053;22.0
31.37;45.1;37.0;1500.0;45.049207694654925;245.2311415875738;22.0
31.54;45.0;37.0;1500.0;45.06477586261992;308.0863758323109;22.0
31.7;45.1;37.0;1500.0;45.07442322357482;368.487449459495;22.0
31.87;45.1;37.0;1500.0;45.09454038065461;426.6051872546397;22.0
32.04;45.1;37.0;1500.0;45.11473813683387;482.8033435078179;22.0
32.2;45.1;37.0;1500.0;45.12994542991404;530.907160801765;22.0
32.37;45.2;37.0;1500.0;45.14138866563082;582.4132381574441;22.0
32.54;45.1;37.0;1500.0;45.15515434712972;631.9531109605233;22.0
32.7;45.2;37.0;1500.0;45.17205326132973;680.4364241417045;22.0
32.87;45.2;37.0;1500.0;45.23720594978619;726.9975390760989;22.0
33.04;45.2;37.0;1500.0;45.26202306360625;766.9580460300605;22.0
33.21;45.3;37.0;1500.0;45.27647351234598;809.9111444966549;22.0
33.37;45.3;37.0;1500.0;45.34742698087022;851.0002000686344;22.0
33.54;45.4;37.0;1500.0;45.41489902486556;890.7246278601674;22.0
33.71;45.5;37.0;1500.0;45.472820865382765;928.8666872619813;22.0
33.87;45.5;37.0;1500.0;45.54784265321514;965.6216835897822;22.0
34.04;45.5;37.0;1500.0;45.588775872531386;997.3550113615224;22.0
34.21;45.6;37.0;1500.0;45.62864569801719;1031.2946591023333;22.0
34.37;45.7;37.0;1500.0;45.73973229411456;1064.6481715084071;22.0
34.54;45.7;37.0;1500.0;45.80930464161365;1093.2564993128378;22.0
34.71;45.9;37.0;1000.0;45.90818402398366;1105.912116645799;22.0
34.87;45.9;37.0;1000.0;45.990912492022844;1111.8891689305328;22.0
35.04;46.1;37.0;1000.0;46.105036289477624;1117.7922852090046;22.0
35.21;46.2;37.0;1000.0;46.190833785033675;1123.324771128116;22.0
35.37;46.3;37.0;1000.0;46.29095383194318;1128.180828904183;22.0
35.54;46.4;37.0;1000.0;46.39618325084789;1133.380737683476;22.0
35.71;46.4;37.0;1000.0;46.489095321142116;1138.3453274612345;22.0
35.87;46.6;37.0;1000.0;46.59366448797843;1143.153975269864;22.0
36.04;46.7;37.0;1000.0;46.68834882528096;1147.702114110356;22.0
36.21;46.8;37.0;1000.0;46.80819964622863;1151.7938954614692;22.0
36.37;46.9;37.0;1000.0;46.91584272366549;1156.1429090886422;22.0
36.54;47.0;37.0;1000.0;47.05068815394832;1160.4355373806693;22.0
36.71;47.1;37.0;1000.0;47.160739067629706;1164.421256184708;22.0
36.87;47.2;37.0;1000.0;47.265574933508226;1170.4829895394055;22.0
37.04;47.3;37.0;1000.0;47.36969974380383;1173.7533455326436;22.0
37.21;47.5;37.0;1000.0;47.464564668416;1177.1706234411479;22.0
37.37;47.5;37.0;1000.0;47.57843677672521;1180.5637259873708;22.0
37.54;47.7;37.0;1000.0;47.67877919864268;1183.7463165319832;22.0
37.71;47.7;37.0;1000.0;47.78014460211381;1186.5439262857653;22.0
37.87;47.8;37.0;1000.0;47.877796334082895;1189.4543511504187;22.0
38.04;47.9;37.0;1000.0;47.97803675449809;1192.2785251467706;22.0
38.21;48.0;37.0;1000.0;48.100077097943114;1195.0912154204589;22.0
38.37;48.2;37.0;1000.0;48.1851828368599;1197.6011915372176;22.0
38.54;48.2;37.0;1000.0;48.28948791021254;1200.1320393479143;22.0
38.71;48.4;37.0;1000.0;48.40617827084037;1202.6308927019184;22.0
38.87;48.5;37.0;1000.0;48.519025424846916;1204.8456090701825;22.0
39.04;48.6;37.0;1000.0;48.648631168267165;1221.6839155252983;22.0
39.21;48.7;37.0;1000.0;48.73993607911795;1223.2211916357733;22.0
39.37;48.8;37.0;1000.0;48.86365658443788;1224.8647347576377;22.0
39.54;48.9;37.0;1000.0;48.96526524037953;1226.3323808181613;22.0
39.71;49.0;37.0;1000.0;49.075872629431295;1227.782587574619;22.0
39.87;49.2;37.0;1000.0;49.187056767235084;1229.1080174738308;22.0
40.04;49.3;37.0;1000.0;49.319879115378775;1230.5686110273768;22.0
40.21;49.4;37.0;1000.0;49.39886366141079;1231.7046706691629;22.0
40.37;49.5;37.0;1000.0;49.539255660916645;1233.1169259997027;22.0
40.54;49.6;37.0;1000.0;49.64376816403907;1234.2806314380687;22.0
40.71;49.7;37.0;1000.0;49.76363049312855;1235.4793530895715;22.0
40.87;49.8;37.0;800.0;49.86546448931835;1234.5430986873735;22.0
41.04;49.9;37.0;800.0;49.96696791963121;1227.0341497605557;22.0
41.21;50.0;37.0;800.0;50.06403664774181;1218.8055234697454;22.0
41.37;50.1;37.0;800.0;50.14919010435547;1211.0315076796662;22.0
41.54;50.2;37.0;500.0;50.268212373855064;1194.6380272751485;22.0
41.71;50.3;37.0;500.0;50.36095594500249;1173.4863935808214;22.0
41.87;50.5;37.0;500.0;50.46971173507128;1153.3416729411138;22.0
42.04;50.6;37.0;500.0;50.5937249958219;1133.9207139387174;22.0
42.21;50.7;37.0;500.0;50.691592601790134;1115.0003462130283;22.0
42.37;50.8;37.0;500.0;50.81284967904059;1097.031814950686;22.0
42.54;50.9;37.0;500.0;50.893651596510225;1079.6551808322597;22.0
42.71;51.0;37.0;500.0;51.03261624448724;1063.1232201978528;22.0
42.87;51.1;37.0;500.0;51.12902922288002;1048.4695647727099;22.0
43.04;51.2;37.0;500.0;51.19320578866337;1032.950508179898;22.0
43.21;51.3;37.0;500.0;51.29756747183518;1017.8543724984299;22.0
43.37;51.4;37.0;500.0;51.38865590332957;1003.2763362761253;22.0
43.54;51.5;37.0;500.0;51.49448659479718;989.0842196148445;22.0
43.71;51.5;37.0;500.0;51.56194603509707;976.8692056023773;22.0
43.87;51.6;37.0;500.0;51.645815527427196;963.7628985696897;22.0
44.04;51.7;37.0;500.0;51.72138593428536;951.3510340466323;22.0
44.21;51.8;37.0;500.0;51.8186690488282;939.3757278423278;22.0
44.37;51.9;37.0;500.0;51.90337234738201;927.802263666548;22.0
44.54;51.9;37.0;500.0;51.96892687809917;917.7828658529239;22.0
44.71;52.0;37.0;500.0;52.02225995253373;906.8899485206047;22.0
44.87;52.1;37.0;500.0;52.0937952263048;896.6320544262574;22.0
45.04;52.2;37.0;500.0;52.19107373543116;886.7730930591392;22.0
45.21;52.2;37.0;500.0;52.25338983698907;877.1795382741464;22.0
45.37;52.4;37.0;500.0;52.335426513631816;868.1076769678422;22.0
45.54;52.4;37.0;500.0;52.4268510962934;859.3750034403599;22.0
45.71;52.5;37.0;500.0;52.48096287107344;850.8480756274018;22.0
45.87;52.5;37.0;500.0;52.542113351166876;843.4730428291693;22.0
46.04;52.6;37.0;500.0;52.618273773722706;835.6625285243811;22.0
46.21;52.7;37.0174;500.0;52.67438134809389;828.0518143453054;22.0
46.37;52.8;37.117;500.0;52.7410940877141;820.7384037038977;22.0
46.54;52.8;37.2172;500.0;52.82853073908918;813.8507564375458;22.0
46.71;52.9;37.3174;500.0;52.88691731766175;807.0439545080671;22.0
46.87;53.0;37.4176;500.0;52.95340116042031;800.4990418209358;22.0
47.04;53.0;37.5172;500.0;53.03075180917266;794.2979669840464;22.0
47.21;53.1;37.6174;500.0;53.06550375501975;788.6808355346163;22.0
47.38;53.1;37.7176;500.0;53.133568559978194;782.8889561978201;22.0
47.54;53.2;37.8178;500.0;53.16655998898206;777.1147747459243;22.0
47.71;53.2;37.9174;500.0;53.23286436358026;771.7260958483679;22.0
47.88;53.3;38.0176;400.0;53.28663384491053;767.5602965698317;22.0
48.04;53.3;38.1178;400.0;53.33832060959435;757.6672183420686;22.0
48.21;53.4;38.218;400.0;53.3662319425661;748.0976427775082;22.0
48.38;53.5;38.3176;400.0;53.42514854704892;740.0248864178226;22.0
48.54;53.5;38.4184;400.0;53.5048150918468;731.3870017789802;22.0
48.71;53.6;38.518;400.0;53.5506438864773;722.9155108739216;22.0
48.88;53.6;38.6182;400.0;53.61584243008015;714.9127794918193;22.0
49.04;53.6;38.7178;400.0;53.642422395315094;706.9793392697684;22.0
49.21;53.7;38.818;400.0;53.70812891090888;699.5438436776376;22.0
49.38;53.7;38.9176;400.0;53.756062290184396;692.2636321833487;22.0
49.54;53.8;39.0178;400.0;53.80590163268474;686.0696864211379;22.0
49.71;53.9;39.118;400.0;53.835841627900585;679.2616748449717;22.0
49.88;53.9;39.2182;400.0;53.910782089602705;672.9748195513793;22.0
50.04;54.0;39.3178;400.0;53.96315600312949;666.7825611689685;22.0
50.21;54.0;39.4174;400.0;54.01400903925445;660.8192104554337;22.0
50.38;54.0;39.5182;400.0;54.03565849396329;655.0113694356442;22.0
50.54;54.1;39.6178;400.0;54.06974556062499;649.3866754530875;22.0
50.71;54.1;39.718;400.0;54.10539999036933;643.952534733124;22.0
50.88;54.2;39.818200000000004;400.0;54.136008221433876;639.2950609328685;22.0
51.04;54.2;39.9184;400.0;54.16560819049331;634.2536987870775;22.0
51.21;54.2;40.018;400.0;54.20204920130735;629.5581081168252;22.0
51.38;54.3;40.1182;400.0;54.23768851846997;624.8960793190228;22.0
51.54;54.3;40.218399999999995;400.0;54.30566136192836;620.6267343325678;22.0
51.71;54.4;40.318;400.0;54.361075723048764;616.5139788411041;22.0
51.88;54.4;40.4182;400.0;54.4125141625057;612.511403086153;22.0
52.04;54.4;40.5184;0.0;54.429530086949484;603.1953973307918;22.0
52.21;54.5;40.6186;0.0;54.45529854062674;582.714661620162;22.0
52.38;54.5;40.7182;200.0;54.50134904207562;567.6952960786037;22.0
52.54;54.6;40.8178;200.0;54.52084554203836;555.8365671438997;22.0
52.71;54.6;40.9186;200.0;54.59147354698238;544.8176306816234;22.0
52.88;54.6;41.0182;200.0;54.61501354379694;533.8577658173888;22.0
53.04;54.6;41.1178;200.0;54.62191349389273;523.3611864749574;22.0
53.21;54.6;41.218;200.0;54.67614081279101;513.3775517938778;22.0
53.38;54.7;41.318200000000004;200.0;54.70212186566713;503.7527814824134;22.0
53.54;54.7;41.4178;200.0;54.71431313955189;494.3699212725761;22.0
53.71;54.7;41.5186;200.0;54.71756759217901;485.24834775686816;22.0
53.88;54.7;41.6182;200.0;54.71775319506303;476.513092623639;22.0
54.04;54.7;41.718399999999995;200.0;54.76001296987751;469.1045074722025;22.0
54.21;54.8;41.818599999999996;200.0;54.77114977409112;460.99219999835645;22.0
54.38;54.8;41.9188;200.0;54.79907461895879;453.36485319111426;22.0
54.54;54.8;42.0184;200.0;54.807991201045326;445.93396706397886;22.0
54.71;54.8;42.1186;200.0;54.834669130703965;438.83118992864235;22.0
54.88;54.8;42.2182;200.0;54.837670277897686;431.7616656590784;22.0
55.04;54.9;42.3184;1500.0;54.87632080193305;425.29790971571157;22.0
55.21;54.9;42.4186;200.0;54.89781674561262;425.092943735418;22.0
55.38;54.9;42.5182;200.0;54.90461618983468;418.6499175502611;22.0
55.54;54.9;42.6184;200.0;54.90628284541074;412.4653697856247;22.0
55.71;54.9;42.7186;200.0;54.906223431480726;406.438711225183;22.0
55.88;54.9;42.818200000000004;200.0;54.9327682128261;401.41370961634254;22.0
56.04;55.0;42.9184;200.0;54.953034358472316;395.94766790929987;22.0
56.21;55.0;43.0186;200.0;54.95305920211137;390.65298613519246;22.0
56.38;55.0;43.1182;200.0;54.98555059982119;385.68848611928735;22.0
56.54;55.0;43.2178;200.0;54.991516068183145;380.72650537454393;22.0
56.71;55.0;43.318599999999996;200.0;55.00260190692697;375.98026199118203;22.0
56.88;55.0;43.4188;200.0;55.02551204536826;371.5569694251504;22.0
57.04;55.0;43.5178;200.0;55.02900026018037;367.17817095790383;22.0
57.21;55.1;43.6186;200.0;55.0173260679642;363.2394701611476;22.0
57.38;55.0;43.7188;200.0;55.0238988754799;359.17059023901993;22.0
57.54;55.0;43.8184;200.0;55.068063949698434;355.48922341926556;22.0
57.71;55.1;43.9192;200.0;55.07925875363001;351.72054099668424;22.0
57.88;55.1;44.0188;200.0;55.09050289682057;348.13892111733384;22.0
58.04;55.1;44.1184;200.0;55.087065011883766;344.62192594789025;22.0
58.21;55.1;44.218599999999995;300.0;55.09271384452113;345.5951572177966;22.0
58.38;55.1;44.3194;300.0;55.0845677730206;346.8829257939047;22.0
58.54;55.1;44.4196;300.0;55.084445565332075;348.1846908780031;22.0
58.71;55.1;44.5186;300.0;55.07214630255181;349.2754374779647;22.0
58.88;55.1;44.6188;300.0;55.08806982298593;350.55727431977033;22.0
59.04;55.1;44.7196;300.0;55.09372794884866;351.7535098259603;22.0
59.21;55.1;44.818599999999996;300.0;55.09576662956631;352.8793769925612;22.0
59.38;55.1;44.919399999999996;300.0;55.096592468754835;353.9810346887891;22.0
59.54;55.1;45.019;300.0;55.09697471118594;355.0133027820699;22.0
59.71;55.1;45.1192;300.0;55.09718918932663;355.9014210657125;22.0
59.88;55.1;45.2188;300.0;55.097373931145604;356.85343826922133;22.0
60.04;55.1;45.3196;300.0;55.09753442386882;357.7690046128529;22.0
60.21;55.1;45.4198;300.0;55.09768285150239;358.64956950646666;22.0
60.38;55.1;45.5194;300.0;55.097825201552226;359.50639472024034;22.0
60.55;55.1;45.6196;350.0;55.10778882135147;362.0275646205268;22.0
60.71;55.2;45.7198;350.0;55.10176290085377;365.1071393485916;22.0
60.88;55.2;45.82;350.0;55.10438123318897;368.11017782690385;22.0
61.05;55.2;45.9196;300.0;55.14553251432268;369.7438235843685;22.0
61.21;55.1;46.019800000000004;300.0;55.12942638502939;370.09578137014915;22.0
61.38;55.1;46.1194;300.0;55.12605285028385;370.4507539813438;22.0
61.55;55.1;46.2196;300.0;55.12180431305222;370.8307436673849;22.0
61.71;55.2;46.3198;300.0;55.148530546346834;371.3478910796327;22.0
61.88;55.1;46.42;300.0;55.120561438777244;371.5720765330692;22.0
