Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
16.36;26.152993942471575;25.0;50.60037672735202;26.158914526571454;94.07811181697018;22.0
16.53;26.15287910001125;25.0;41.00678994150511;26.159796725683808;90.5286198126962;22.0
16.7;26.15126054514186;25.0;31.814285732911106;26.15926410651212;87.40739698486301;22.0
16.86;26.148235296528863;25.0;23.178597419870037;26.157282749148667;84.11772393392185;22.0
17.03;26.14389717373196;25.0;14.910356169491479;26.15387935790325;80.92729313603118;22.0
17.2;26.138264110458184;25.0;7.072667179583075;26.148987899382785;77.85128469003641;22.0
17.36;26.131426528656274;25.0;0.0;26.142885727208327;74.85235708959544;22.0
17.53;26.124084694947015;25.0;0.0;26.135862419984154;72.01412552192075;22.0
17.7;26.116711796309374;25.0;0.0;26.12808910937237;69.20055953061282;22.0
17.86;26.10935207868968;25.0;0.0;26.120272337136264;66.55752062445175;22.0
18.03;26.102005518523345;25.0;0.0;26.113192633061388;64.22370890277286;22.0
18.2;26.094715968005488;25.0;0.0;26.10558723744712;61.799769037619775;22.0
18.36;26.08739557378104;25.0;0.0;26.097533601905546;59.38351525294734;22.0
18.53;26.08017570466646;25.0;0.0;26.089848720279235;57.10249454410541;22.0
18.7;26.072837662808954;25.0;0.0;26.082241333824665;54.934406483904276;22.0
18.86;26.065556381875947;25.0;0.0;26.074445201260648;52.82349408205235;22.0
19.03;26.058331604021543;25.0;0.0;26.066719588882087;50.80547210330512;22.0
19.2;26.051076256528074;25.0;0.0;26.059120126737383;48.86502127017503;22.0
19.36;26.043833879898592;25.0;0.0;26.051534722924867;46.98794438725838;22.0
19.53;26.0366477030581;25.0;0.0;26.044725912304838;45.35100861761519;22.0
19.7;26.0294311194562;25.0;0.0;26.037158032215444;43.618686732493956;22.0
19.86;26.0222705387181;25.0;0.0;26.029562513487143;41.95229194904703;22.0
20.03;26.015079659973196;25.0;0.0;26.022034310478528;40.34060870725728;22.0
20.2;26.00790163683723;25.0;0.0;26.014605117111213;38.80000729066421;22.0
20.36;26.000736446327398;25.0;0.0;26.007224877084454;37.318379366928234;22.0
20.53;25.993584065501945;25.0;0.0;25.99977746402627;35.89290131019422;22.0
20.7;25.986401755436077;25.0;0.0;25.992105808395287;34.50506509715685;22.0
20.86;25.979275001684453;25.0;0.0;25.984703725556543;33.18705196614439;22.0
21.03;25.972203551873314;25.0;0.0;25.97741552735527;31.927035653161848;22.0
21.2;25.96510218118811;25.0;0.0;25.970867339890386;30.829086577788864;22.0
21.36;25.95805591701517;25.0;0.0;25.963516290890748;29.63809063521071;22.0
21.53;25.95097983899136;25.0;0.0;25.956158295690066;28.505787495744144;22.0
21.7;25.943958671209213;25.0;0.0;25.9488247347684;27.416760444940987;22.0
21.86;25.936949980985773;25.0;0.0;25.941595281452205;26.369745947541304;22.0
22.03;25.92991163543802;25.0;0.0;25.934416445389687;25.362875718018646;22.0
22.2;25.922885872805544;25.0;0.0;25.927206458265523;24.388764122886915;22.0
22.36;25.91583071076829;25.0;0.0;25.91977042204543;23.445632426158358;22.0
22.53;25.908830121535004;25.0;0.0;25.912544063588296;22.54993976816318;22.0
22.7;25.901883856751667;25.0;0.0;25.906088833772326;21.764541971189328;22.0
22.86;25.894949936414363;25.0;0.0;25.898985810011514;20.933492536910833;22.0
23.03;25.887945016549715;25.0;0.0;25.891781322990372;20.12912479366304;22.0
23.2;25.88103586650571;25.0;0.0;25.88460092752227;19.364277572106918;22.0
23.36;25.874097482313978;25.0;0.0;25.877497358812324;18.62464599858802;22.0
23.53;25.86717150233001;25.0;0.0;25.870321021056068;17.897011740923805;22.0
23.7;25.86025790437797;25.0;0.0;25.863218023286656;17.20945726615818;22.0
23.86;25.85335666632169;25.0;0.0;25.856077969394395;16.551698343560588;22.0
24.03;25.846508982193612;25.0;0.0;25.849096597613595;15.9232516000864;22.0
24.2;25.83963232399374;25.0;0.0;25.84275055775053;15.368614614180645;22.0
24.36;25.832767959649992;25.0;0.0;25.83584312751813;14.782074861947326;22.0
24.53;25.82595686309272;25.0;0.0;25.828688470410754;14.213547446230356;22.0
24.7;25.819076024655995;25.0;0.0;25.8216278883968;13.667243886516172;22.0
24.86;25.812248410166482;25.0;0.0;25.814713715871697;13.145419207408725;22.0
25.03;25.805473778282863;25.0;0.0;25.807802201455406;12.640729253077632;22.0
25.2;25.79867048142772;25.0;0.0;25.800849408514;12.157764492226807;22.0
25.36;25.791838716514423;25.0;0.0;25.793771723177162;11.687536376787532;22.0
25.53;25.78514091220603;25.0;0.0;25.78760137543225;11.285640611755673;22.0
25.7;25.77837396575873;25.0;0.0;25.780710702807973;10.849887358015204;22.0
25.86;25.771619117028603;25.0;0.0;25.77398641507998;10.438383818191562;22.0
26.03;25.764916686238706;25.0;0.0;25.766947532334765;10.034493840670864;22.0
26.2;25.758185895976137;25.0;0.0;25.760071061433234;9.648978470477669;22.0
26.36;25.751467138791938;25.0;0.0;25.753281437816025;9.280581895624879;22.0
26.53;25.74476039317378;25.0;0.0;25.746510154202554;8.92440247521775;22.0
26.7;25.738025583082145;25.0;0.0;25.73963680459978;8.581329497042779;22.0
26.86;25.731382850350094;25.0;0.0;25.73340008878268;8.283715369973837;22.0
27.03;25.724712010741115;25.0;0.0;25.726674957765667;7.969160435368502;22.0
27.2;25.71805309703276;25.0;0.0;25.719883577759198;7.659827026987592;22.0
27.36;25.711445856804417;25.0;0.0;25.713150230778375;7.365751579076288;22.0
27.53;25.704810659875804;25.0;0.0;25.706347833940246;7.085470709532264;22.0
27.7;25.69814769829481;25.0;0.0;25.699568489751584;6.813104114659568;22.0
27.86;25.69157583135131;25.0;0.0;25.69297251832945;6.554685623129623;22.0
28.03;25.68501564307472;25.0;0.0;25.68631253964966;6.303162280969643;22.0
28.2;25.678427697185118;25.0;0.0;25.679705190179835;6.062707308995018;22.0
28.36;25.671851529001547;25.0;0.0;25.67356548833491;5.852220012181809;22.0
28.53;25.665287117468267;25.0;0.0;25.666892027620225;5.628539698702856;22.0
28.7;25.658773645653618;25.0;0.0;25.660244989862104;5.411340636647345;22.0
28.86;25.652271749153737;25.0;0.0;25.6537038017868;5.20501711792792;22.0
29.03;25.645742341686287;25.0;0.0;25.64705584211774;5.005979668210063;22.0
29.2;25.63922460727189;25.0;0.0;25.640350399352315;4.813280420879447;22.0
29.36;25.6327574507796;25.0;0.0;25.633795991763414;4.629542340715651;22.0
29.53;25.626224074164792;25.0;0.0;25.627217215627496;4.45179573270287;22.0
29.7;25.61978002052851;25.0;0.0;25.620756556197765;4.283000694273476;22.0
29.86;25.613308700670647;25.0;0.0;25.614266974731926;4.11964678614533;22.0
30.03;25.60681030189591;25.0;0.0;25.60822000213045;3.975575801246176;22.0
